data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51,data_pca52,data_pca53,data_pca54,data_pca55,data_pca56,data_pca57,data_pca58,data_pca59,data_pca60,data_pca61,data_pca62,data_pca63,data_pca64,data_pca65,data_pca66,data_pca67,data_pca68,data_pca69,data_pca70,data_pca71,data_pca72,data_pca73,data_pca74,data_pca75,data_pca76,data_pca77,data_pca78,data_pca79,data_pca80,data_pca81,data_pca82,data_pca83,data_pca84,data_pca85,data_pca86,data_pca87,data_pca88,data_pca89,data_pca90,data_pca91,data_pca92,data_pca93,data_pca94,data_pca95,data_pca96,data_pca97,data_pca98,data_pca99,data_pca100,data_pca101,data_pca102,data_pca103,data_pca104,data_pca105,data_pca106,data_pca107,data_pca108,data_pca109,data_pca110,data_pca111,data_pca112,data_pca113,data_pca114,data_pca115,data_pca116,data_pca117,data_pca118,data_pca119,data_pca120,data_pca121,data_pca122,data_pca123,data_pca124,data_pca125,data_pca126,data_pca127,data_pca128,data_pca129,data_pca130,data_pca131,data_pca132,data_pca133,data_pca134,data_pca135,data_pca136
-0.549818389854493,0.243078438911311,-0.274318571113459,0.481400487852383,-0.342597740248699,0.310114593138159,-0.283904993573264,-0.0688612332217912,0.26059503058839,0.0116260185412551,-0.00246795825280649,0.135109214249595,-0.299495975050693,-0.0160727322382236,0.075942149466388,0.119308236567755,-0.0932369875700427,0.0398864378893425,-0.00430630124688069,0.0507360975203484,0.0543652488889127,-0.0438757528658211,-0.0374915768415178,-0.129891676320764,-0.0743068905343505,0.125315536624681,0.127216701484993,0.0605409069390835,0.0731207351751686,-0.0287726621192121,0.0341332833856728,0.042886105170263,0.0102503412561629,0.190099483162032,-0.00623501885322845,-0.191601945030685,-0.00553170393337568,0.104020545780836,0.0163215362861667,0.0374368152809004,0.00213364571674367,-0.0491568325585865,0.103595155266558,-0.0827147505494237,0.0292634118451793,0.00471863203260057,0.0713430514397026,0.00407303610778526,0.0640410951659358,-0.0314958796631815,0.070235493685087,-0.0369193844008922,-0.0292336600820432,-0.0267323705893831,-0.0362342579499604,-0.0455990964649471,0.0118338034968172,-0.0122138988980452,-0.0155218068485287,0.0615146459585788,-0.0121989049628295,-0.0618580659613393,0.0363201451723153,-0.14724677433894,-0.0373457233860145,0.0296814295621446,-0.027367450525224,0.073986317486987,0.0465669212257163,-0.024569723178109,0.0812180750584319,0.0510272204798427,0.0129554768909873,-0.0455209708161155,0.0326627265681092,-0.00786859227894573,0.0995423655758016,0.0737019171414146,-0.0344076539230601,0.0485367558811352,0.00779268535520211,-0.0635113464181895,-0.095121925480638,0.0660863128245297,-0.0401068637513787,-0.0567467446048231,0.0705553814666399,-0.124683365069251,0.0648069261174615,0.0358713007516258,-0.074771817522193,0.225064959061265,-0.05968705333509,0.172017668656443,0.149982862246306,0.0141898310305143,-0.120925253007536,-0.159716610331143,-0.0357253359959697,0.0598827540061933,-0.05125258825139,0.226599566768894,-0.0168504963259127,-0.107632527655066,0.00250454579218293,0.181750499598983,-0.0375951679420695,-0.0792195531521135,-0.0525755335641977,0.087223676984054,0.128794382612927,-0.00460341311535349,0.018006976660882,-0.00660093013317983,0.0402759087245117,0.0345842122122463,0.0139854810319635,0.0123089560865345,-0.0208643872382122,0.0175983077920326,-0.0376542289652148,-0.0252881503310565,0.0165901265589329,-0.00106615333198646,-0.00590447743366704,0.00459241456781028,-0.00974983604989261,-0.00868731164337107,-0.0270626122866232,0.0110150267347835,0.00107038105578452,0.01033140562225,-0.0241739065390839,-0.00440509348827334,-0.00158450559219041,0.507389162561576
-0.588364811904472,-0.0889588887202562,0.236461095126023,0.188936682850967,-0.36322576213421,-0.213449729478801,-0.411658226908115,-0.174386709874745,0.199252858603862,-0.0249307736421205,0.0621771495297692,0.354521614887743,0.0262831266264643,0.0861320584705526,-0.0284023832217218,-0.0197142232960741,0.207612166977624,-0.0312051327281189,0.0791678628597256,0.186376206034492,-0.00184493941499035,-0.11535943609246,-0.0205377640523525,-0.161284351763491,0.103649796725422,-0.118621635811121,-0.0138065983463245,-0.286888533342243,-0.0247632706293193,-0.181398954791199,-0.0851988465321034,0.00246553687615693,-0.141165401556268,0.0593910793502207,-0.0825299338206612,-0.0724939516537303,-0.0460342322874695,-0.0537259230613927,0.0604851054397353,-0.0960567460301897,-0.0888383139812133,-0.0697401298035756,-0.0357654815199953,-0.000332514956334159,0.00333705793636504,-0.044471843317212,0.128019566269791,0.0824545254514019,0.00455650239450384,0.0763156234750927,0.0746047613652681,0.0419310880019976,0.133524461326903,-0.0797652428992906,-0.00808062720995197,-0.0446591408153534,-0.0437679711324058,0.0963096636422585,-0.199313984396682,0.179152775101909,0.0643546370803273,0.108079880548772,0.0527675204477883,-0.0294443113861266,-0.0318450141737865,-0.173631705741742,0.00350225451144243,0.0272613321572898,-0.0951650698104586,0.0553286477051942,-0.0601996245968386,0.0106727412383978,0.0610537077301537,-0.00683189119936552,0.123770516562761,0.0422435953997087,-0.0172747921634459,-0.0453629446553834,-0.00918731100459448,-0.0713962336357267,-0.146683178718524,0.000971686301459304,-0.0381814831669972,0.0575654754776645,0.0640319601985695,0.00659294104380941,-0.109162274919387,0.0558428444536453,-0.0412924566743164,0.121481994817309,-0.0379265616328937,0.052481519351742,0.00674911871291728,0.101703618870943,-0.0405870066996099,-0.0430126952972228,0.0765182607708141,0.0555059701302836,-0.0112210325151531,0.0341771770925584,0.0155289227846054,-0.0371339021314698,-0.058684709364749,0.087467416830029,-0.012787662062381,-0.0490939536472236,-0.00532308683799752,0.107420772307524,0.00430394002145523,-0.0271154138290358,-0.0720265291492494,0.00916137707340051,0.00587291735193553,-0.0185307500446027,0.0147051427189144,0.00103582516673726,-0.0202434446160295,0.00353676955925993,0.0166984760022214,0.0132331622223916,0.0297142685745074,0.0540968115384813,-0.0141248005447863,-0.0348379840292986,0.0413804786266887,0.0274756188680732,-0.0298471388800779,-0.0102026397128304,0.00102919122125543,0.00431540586540856,-0.0189069092563425,-0.0142516395445368,-0.045554980291847,-0.0116874957821621,0.0118256866853628,0
-0.548367396233348,-0.0509882355163766,0.187807363020505,0.116468042395128,-0.201552856087039,0.0760257683590413,-0.390527720637171,-0.16120855868478,0.175934572684575,-0.0604317685029624,0.0396170299375606,0.330698535539104,-0.00760999000736773,0.1031012775755,0.0201842180724811,-0.00825923415301913,0.121036281559449,0.003527573061824,0.0196177628964871,0.198803907594194,0.0472996577101637,-0.169309449591924,-0.0172070056943713,-0.244402033087888,0.0574757179857444,-0.0982269707101247,-0.0324870457256569,-0.222041125194146,-0.0665152831560421,-0.168044030994329,-0.0621805712067131,0.0360021716578025,-0.0283275756672333,0.171020229820909,-0.109553018400654,-0.146697861142555,-0.138177387645905,0.0412127609104421,0.170629822310072,-0.0291930550892074,-0.0481234643941607,-0.076195370074129,0.0874236844955422,-0.0996281183318449,0.0265468258980173,-0.0384488776104301,0.137847281817408,0.0844572293763404,0.0476840615669923,0.0235062901978836,0.0908193477903478,0.0720621327833942,0.0742791380118317,-0.0489099391099724,-0.109481260635898,-0.0248162524357286,-0.0722128677072782,0.0925133296375995,-0.248747724583896,0.291419608599032,0.0768807586377767,0.0699997572302661,0.104689179167626,-0.0876076311613544,-0.0259396645084848,-0.0585719416739153,0.0965879635606415,0.0695941573993957,-0.0189155886741233,0.00391968334388212,0.0578892063440869,0.0484195909237485,0.0882889438434896,0.0303888880761757,0.178966561342444,-0.0734801260299821,0.00373436712344779,0.0393632096105385,-0.0597058624653436,-0.0275677046638327,-0.120096702588121,0.0441010009408348,-0.0576849106829233,0.0840930415809639,0.0569183750461776,0.0191644072741887,-0.0640064072067679,0.0122406149886471,-0.0185641060649869,0.114592789528369,-0.0358280640980387,0.21842105852248,-0.0638367752750327,0.188568254235641,0.0942794697453073,-0.00923125696282382,0.00992553623435796,-0.0432608811725139,0.00320374381771728,0.107324092776024,0.0154416154471209,0.0954066926223848,-0.00169337788520102,0.0126260212893157,-0.0445469434990962,0.0416268840646931,-0.0478597534851693,0.0314645090452916,0.0212953727186587,-0.0491150750386907,0.0599210412494683,0.0111648112668192,0.000880840773627441,0.0130672029671751,0.0432318230375594,-0.0157325478300168,-0.0103732600729371,-0.0439178936388754,0.00119544926514161,-0.00994733594137047,0.0228445216319424,0.0466948751349118,-0.0318541090331326,-0.00254878993367078,0.000792690989656968,-0.0178059805349895,0.0176897200347399,0.0176706997433836,0.0428956463388696,-0.0186405972574503,-0.00385595184316746,-0.0163462714749949,0.0381389953716998,0.00841131199907939,0.00169000651554004,0.616282084521649
-0.75761719176743,-0.180128488283459,-0.270242023943847,-0.387172680273953,-0.325881234532508,-0.182595194391231,-0.534337978571019,-0.140845424933501,0.309455663590923,0.0876146145354687,0.128043281979955,0.27679580892407,0.130373492070574,0.0778496022663672,-0.142083520273163,0.122065823258328,-0.00495415603326844,-0.0618652471501551,0.0918276803695934,-0.0136600056395353,0.085352830997018,0.0657218163168939,-0.0783263435703151,-0.176613416398619,0.062382863122644,-0.103668213741102,-0.0470089746782529,-0.150554673783832,0.106131040082434,-0.0245771176784662,-0.0783796775288053,0.0456417989010187,-0.102710460715498,-0.0585437525798998,0.0149869502402651,0.14177033428724,0.0966200275684091,-0.0865482538904089,0.191700705315959,0.191766900075097,-0.179948567035142,-0.0617799754046564,0.00129695163298422,-0.0157742556463925,-0.090231709007683,-0.160005143342718,0.0605479527954875,0.113348289783399,0.00274390485452128,-0.0546791429031133,0.0137100696903816,-0.0244178491506185,0.127025779754365,-0.166737746248882,-0.173880065014155,-0.0327991092369492,0.00321624372883162,0.258854624311622,-0.0148454668533847,0.156325225232728,-0.0113535721901204,-0.0452812925555997,0.0533992450730703,-0.026603349229546,-0.0608172618599491,-0.0762771477683976,-0.0425796009993465,0.0424180722975271,-0.18603872057062,-0.00142631183835182,-0.160111547474242,-0.0461749393488727,0.0432771100313953,0.0657885432459074,0.0286885534261821,0.15699686780385,0.0479052734595792,0.0136959236932151,0.17385383088758,0.111208288652135,0.143233586863784,-0.0747280692292564,-0.0545016464512871,-0.0518224080679038,-0.00957409072395642,-0.0867079839705921,0.191163904135076,0.00578802135697862,-0.120701617530399,-0.023852928336232,0.0208658659321581,-0.171391374769766,-0.0649299886132613,-0.0950415765909473,-0.0159873669973171,-0.00041876175601658,-0.144951644742342,0.0665565760829968,0.16230456013082,-0.127414983773702,0.084337169005367,0.161123302964485,0.180930776254175,-0.0844923358948105,-0.045872922384509,-0.0815223019110651,-0.0766770441613074,-0.117448439647545,-0.073281329831644,0.00876807160521532,0.0162223173288407,-0.0547574501708701,-0.085772245296363,0.0241173321458528,-0.0171581184780632,-0.00259897082535762,-0.0323809777673785,0.017905603604563,-0.00720545616690398,-0.0259042733620046,0.016374280381496,-0.0293471433743646,-0.0233465758335976,-0.0101720844869287,-0.00240029763736683,-0.0240633778934483,-0.00307270912114672,0.00215936405087263,0.00425899346186894,0.00330955167556626,-0.0139076905384091,-0.0190568836642511,-0.00309895402774605,0.00228440940974682,0.00809598038141588,0.14519056261343
-0.835865743811742,-0.115397071642817,-0.281726701735063,-0.360092666160252,-0.274815768736072,-0.13135204293105,-0.762856042646391,-0.243160314521671,0.337379561934789,-0.0215028333304173,0.0956619753833469,0.199736890488444,0.181857746802431,0.109215992810884,-0.029250697763711,-0.170869507415133,0.0407390629683283,-0.0887580653261872,0.063405215177684,-0.0109552747486027,0.0263602326952853,-0.0272127394786529,-0.0921848680087011,-0.153194792587586,0.141023842047411,-0.141438074416169,0.0450503431331761,-0.202067055461294,-0.0308142415113122,-0.172726695662447,-0.0988379796514218,0.0448684392483293,-0.0770501642605629,-0.0480850661109966,-0.108535851132247,0.00503787066207579,-0.0225824348832275,0.0207374378795266,0.0821310878424638,0.0972992961470434,-0.110688003359941,-0.0490130992035371,-0.0363894721265286,0.0445805617052414,-0.133694850995641,-0.123527069151541,0.0638130740125582,0.0436225002242789,0.0673706340251607,-0.0374953220511424,-0.00415831187617658,0.0919145867800005,0.0794421111200228,-0.180108063473391,0.00749722947270406,-0.0698999006615472,-0.128414274155309,0.232771651489828,-0.174052342090818,0.160492955017646,0.0941613759313826,-0.0196339592355568,0.0196238016798576,0.00635272484152666,0.00319725176010761,-0.109043675942887,-0.042129533318151,0.0221075051958109,-0.174908657104475,0.0698347547001378,-0.0306914127215754,-0.0368284832000821,-0.00690647064871194,0.028467694261131,0.0909804079350153,0.0411333538529692,0.0761797506629536,0.0149226027645514,0.0368901474153571,0.0202890689651894,-0.0665563569574088,-0.0238253278996483,-0.000231659544723157,-0.0136240781546312,0.0890078567872483,-0.0325036898793059,-0.0171493822691886,0.0444275843965941,-0.107034179252556,0.0492587244591888,-0.0346765103621613,-0.0312304453768054,-0.0361194552106926,-0.0596143763405404,-0.0155483408180767,-0.0590910545455771,-0.0347326601997836,0.0996487496568906,0.014716782386963,0.0227124080882719,0.0552369493544324,0.0529211118632852,-0.0477806784227544,0.0315812129116864,0.0160732444674172,-0.0557434749215661,0.0441088665800219,0.0562245579285169,-0.0232404613432026,0.0297823386731066,0.00566168461638416,0.0132680114786799,-0.0310218519836441,0.0401642940232127,-0.051766806243756,0.0736724112529276,0.0246342607269363,0.00521844935283482,-0.0117116213637117,-0.0175326996180052,-0.0435755405539116,0.0357375021090237,-0.018665320550284,0.0282610675473451,0.0344003783442707,0.0326993173908887,-0.0408946726222717,-0.0109427844450424,-0.0118712699243685,0.0125530119781487,0.0480280438152484,0.0239711088866767,0.0108001428976597,0.0051215220579437,-0.0186790882306437,0.36738397718434
-0.353518865184645,0.24874324617729,0.336584583708606,0.0832245580133105,-0.428924480727316,-0.148434120976174,0.332881339885344,0.0201867287360774,-0.152414268312707,-0.201483723249076,-0.0903180475321696,-0.112517818902153,-0.0415197805090877,0.26930846965694,0.0519300881510338,-0.105559150909541,0.174927949652938,-0.0346578284322682,0.183084092314711,-0.185490586043131,0.274262776221805,-0.0965894452078159,-0.0235925043005468,0.113360504644288,0.104067956661266,0.105174750078857,-0.117944151225611,0.107688987973811,-0.020502266855451,-0.167145513837517,0.0697206865708878,-0.0790038273365856,-0.021848337194806,0.0459706797128687,0.0943507633632149,0.0227818405800295,-0.21010265114621,-0.0500189224013521,0.158876666691762,-0.00207863116519891,0.231432110521126,0.0664689416838997,-0.0762754893057585,-0.0732839544698988,-0.0331387728627744,-0.0724445054256904,-0.105010723294291,0.110154306364773,-0.0586069481602972,-0.0320468841786435,-0.217697622539989,-0.0629997439914132,-0.027827632916384,-0.026295681089327,-0.0821535021758187,-0.172626152063291,0.097281167108295,0.0165586204561025,0.0806126333089776,-0.00605529272287062,-0.159102770293468,0.137592777451718,0.375148067007207,-0.27656030164163,0.303274572586006,0.128331944656939,-0.0462063394711333,0.012051074227962,0.14253384432569,-0.110311601614191,0.323345214597966,0.00922400454473091,-0.115539909032615,0.215561473748918,-0.26297164712016,0.156841611166806,0.153175841632453,0.0511998043319123,0.203142704535413,-0.130449355158315,0.178427585288438,-0.222604527810148,0.382445613529244,-0.0134871708566788,-0.0223151878932322,0.104872303883196,0.148108794486916,0.0655027587188705,-0.10988939595938,0.10444375943491,-0.212630696185757,-0.0424015933908635,0.0114447149137039,0.135381096775461,0.00344112198929973,-0.150127463258696,0.0740180056913439,0.0977478853799084,-0.0949865489462671,0.105131038606816,0.0291085440689341,-0.0152076474611197,-0.0320345977548812,-0.00313890796152435,0.0378348295632399,-0.00733607164447239,-0.027726614677079,0.00682080457302952,-0.0557980321276572,-0.01521902924341,0.00381092842518784,0.0258424140103723,-0.0323004681992245,-0.0208730362289085,0.00909018055367456,-0.01653165672061,-0.0146459091155699,-0.00502718508551483,-0.0145878915056729,-0.0287902091757904,0.0119084217737927,-0.0076201776723881,0.00024267426176177,0.00769215520378679,0.00482108759319203,-0.00982659470640367,-0.00310281737120641,0.0012046323315374,-0.00119758629896819,-0.00124778689332502,0.00132508953001325,-0.00113491278910312,-0.000752950240076861,0.000798087968574332,0.000225414371568404,0.310344827586207
-0.0445709810731418,-0.161701215095928,0.893702552330621,0.215320191772315,-0.384091629973334,0.105960785904698,0.264728199499235,-0.190662413268602,-0.238825608768859,-0.19236862502042,-0.189817185572134,-0.20679156722158,0.282678246530593,-0.0582803083196501,-0.109046015092547,-0.00712694237942794,-0.300348525768447,-0.252406482599854,-0.00115721722621935,-0.16367343666045,-0.275558521552453,0.192890864936128,-0.0564924486810453,0.211742677405662,0.112374208977652,0.0095691617477071,-0.128658287668289,-0.172876973945291,-0.523013487031555,-0.171626197241375,0.467250989256611,0.0715789115042668,0.328004300133838,0.474902681734912,-0.0293471055999384,-0.000773207150208092,0.500884674756022,-0.0525966354246572,-0.597654637159033,-0.0605591930198269,0.0776563958872535,-0.372337936804255,-0.259697120598826,-0.303427559394319,0.390400853670565,-0.236161303085901,-0.258998808098374,0.548466789605658,-0.451168109424041,0.0106864485581384,0.366993427601442,0.523640944990265,0.247179722691978,-0.0127483323245579,0.306352155538611,-0.187929157474002,0.0526810139462072,-0.0984401951802577,0.0126786642274233,0.194356975127922,0.191471364656026,-0.0581180610284587,0.188539501812424,0.0346222870991715,-0.0882920395993922,0.0749483645666993,-0.0540537274273651,-0.296424421226304,0.0601475955939417,-0.019226620128629,0.0848082516808494,0.0807534305663112,-0.0644154669320925,-0.074766668951046,-0.0415965239774259,0.0656163133696091,-0.0285194257123708,-0.0604515320161081,-0.0341820930537153,0.0609068626085232,-0.0311008101384967,0.0628232195195988,0.00748422182749136,-0.0267002222324692,-0.00051967978006253,-0.146829115350914,0.122089484018406,-0.0897153694467269,0.0586987338999008,-0.00996021032721301,0.0756999532794951,0.0222175475680927,-0.0585572668076198,-0.0253191879172831,0.0193048152973817,-0.0950307550132956,-0.0655671758332613,0.0566623500142584,-0.0124443139215988,0.0153064493675894,-0.01093433126437,-0.073333319490117,0.0908452591376118,0.0585103602759742,-0.0235774310718527,0.0158869860571173,-0.0442799633617771,0.0180129792772088,-0.037183613595796,-0.00612185848097343,0.0419981987866859,0.0377765440818394,-0.00651523502433636,-0.0152574322827513,-0.0264704463753274,0.00163762516219873,-0.00608320944149628,0.00509434039698207,0.00797539349579863,0.00658753158244164,-0.0113104000955817,0.00811793788968337,-0.00222871335309889,0.00233508713901541,0.000134620295364521,0.00275978876179097,0.00427447017718475,8.64759413315719e-06,-0.000681288798847355,0.000811463913896558,0.000568859266860669,0.000178852986317633,-0.000244305067356266,8.22092520581909e-05,-6.4331559355294e-05,0.450350012963443
-0.60568903230721,0.118001140828324,-0.257272334023095,0.402255251739115,-0.36714329065693,0.0817678967162487,-0.36052244120596,-0.0975960402796765,0.174243266550993,-0.00888659658094732,-0.0308266772957085,0.152283016368823,-0.1108830317546,0.00599512524783936,-0.0419074041891628,-0.0114071807025456,-0.132094004824212,-0.0886510166357052,0.0127770468229173,0.0897088054128781,-0.0754300443038946,-0.116429854633707,0.00966457428143157,-0.0601353571794695,-0.0350916166335851,0.0807118286784962,0.155670207988017,-0.0742290691495285,0.0615546770360158,-0.0872623976801387,0.0448535510786329,-0.0792309235203234,0.0132035239517138,0.0324197047126093,-0.126367860429177,0.0380837820938822,0.030548532129267,0.0638969043314701,-0.0606383696288784,-0.128406967107765,0.0125280860587171,0.0674735229555093,-0.0554096490662001,0.0550648837877694,-0.0244442853187157,0.0970140761567926,0.0124730551029111,-0.0688931986043654,-0.0331292372532487,0.0169919024367275,0.0058688125215174,-0.000315968428395766,-0.00764387603769978,-0.0453333451038796,0.12819726317574,0.0138323922828357,0.0618153464871578,0.00503858506487539,-0.0330456704536071,-0.0733065996937997,0.0164771951895089,-0.0418107652066687,-0.00938631880100172,-0.0222827864913163,-0.0351033007898104,-0.013130184453296,-0.0669553292909076,0.0455974460255065,0.0312551732213742,-0.00517872141145745,-0.0264099687898016,-0.101127547417449,0.0123142511251096,0.101818570828559,-0.00306616055450721,-0.023901116251711,0.00635550428349767,-0.0250236786265299,-0.0602833066774078,-0.0540705340562278,-0.095866223406996,0.0016370378526736,0.0129844573870023,-0.0244312631954436,-0.0370116229754675,-0.0303313891014148,-0.0196288930068497,-0.022847162732909,0.0605544042812417,-0.0091119901032042,0.00310605966247921,-0.0241561323542058,-0.00329530265205611,0.0417608840340686,-0.0587403650773077,-0.00938003222167177,0.00869823733102649,-0.0403973326790423,-0.0122137747189187,0.0144308480273117,-0.054788341447195,-0.0207996907892712,-0.0813421342489756,0.0432680664070912,0.0126147731369483,-0.018108155646679,0.0499312456250408,-0.023804943971149,-0.0655975028891561,0.107235714886328,0.0298527202772053,0.0211737596033925,0.0211176183095212,0.00734107877888261,-0.104435835883403,0.01395343014684,0.148699745763232,0.0470887819592933,0.0340287767404568,-0.0997004322378493,0.0423788412192535,-0.0469438174188275,-0.00488362823811527,-0.0105677660168972,0.0625953037470787,-0.0182857335328003,0.0670535615220103,-5.43202067706681e-05,0.0149422628957325,0.0178252256660977,0.0135784766732976,-0.0188170487903295,-0.00603790122451138,0.00654772204962748,1.73841773588098e-05,0.382940108892922
0.156933009822236,0.213271132797416,-0.0388886553517433,0.317475050071605,-0.230436077407469,-0.27424917650537,0.487977003032935,-0.114828930365478,0.0785855482545115,0.0554305793776707,-0.219014553379468,0.166376813307062,-0.288084042868037,0.076938915471264,0.129204335394663,-0.00962158422017388,-0.0345965602264541,-0.385171867568733,-0.00104833796946786,-0.198512131323713,-0.0358102331858505,-0.0928580871755984,0.29804531587563,-0.076743171551825,-0.0996804012347067,-0.155002032495871,-0.341996803335325,-0.0443031721079878,0.137834304716465,-0.0399423422553,-0.172945420132085,0.0879571869172338,-0.177137637710559,-0.118823105506715,-0.0898076529355039,0.125851474772194,0.050547580696425,-0.475382424372256,-0.0798151997477187,-0.0418330522967897,0.361989348593856,-0.14590964713868,0.20142723447665,0.0906091955306935,-0.163500479741414,0.133545295438038,-0.136966264127974,-0.00831956636351717,0.103131480140622,-0.1640995850244,-0.104468541268141,0.0323851283774428,-0.197789019024674,0.256373502968585,0.13247164290894,-0.123910253282578,0.037916004230046,-0.0401995346888514,0.0679878101579933,0.0695214352926042,0.179937513293268,0.201971521062549,-0.0582592327721788,0.122695593158598,-0.248450321445617,-0.336799874433136,-0.176052803129141,0.0873941173048405,0.163771616797739,-0.0315667045577438,0.00628950694189391,0.0068748818234374,0.0364169777015751,0.246237453788032,0.0379887445322583,-0.118903098825953,-0.0230698018569574,0.0189887037306069,-0.158529540905719,-0.0655117108241631,0.0523523771228518,-0.0463763016345782,-0.0964185436538237,0.0527995661704573,0.0892738426115187,-0.0277017461286536,-0.0138727810090621,-0.114731044976328,0.00167488099565789,-0.0375734301563558,0.00707705165074117,-0.0526109754910202,-0.100132272131146,0.0830977063230581,0.0144047250213969,-0.140257800781507,-0.0238596657080688,-0.0152538277357268,-0.0443514555403026,-4.27868497691026e-05,-0.0425057714974613,-0.106205322527526,-0.0240025698168071,-0.04026977871571,0.00703296185368975,-0.0726529332840994,-0.0396352947663692,0.00578916229864686,0.0306973204891206,0.0419372920523286,0.0671046091248958,-0.0746031043815954,-0.0279189868930576,0.0703735131104584,-0.0667020889811807,-0.0418637818568079,0.0108068753553787,-0.0308680198209982,-0.0406518173856202,-0.0614208466582611,-0.0516494444626815,-0.0169269627798641,0.0200570108961488,0.00582729528801918,-0.0172222405348045,0.00302853808241368,-0.0421719053752208,0.016260766213197,0.0191025670191598,0.013630166804913,-0.0202365492473809,0.0049782077085945,0.00207627192243809,-0.0050201441460377,0.000778324000061185,0.39331086336531
-0.373485631479752,0.597400599810893,0.00382802040651032,0.341718237845093,0.625179751907613,0.15001818860405,-0.381654597512517,0.451414055245479,-0.274248824271028,-0.107304350479272,-0.284263833623175,-0.102228259551577,0.0830860548957665,-0.222067010180014,-0.249949955319417,0.320655817129158,0.259948242102533,-0.15723310973355,0.248291546008858,-0.161912581332862,0.0474234166246676,0.0676116551169657,-0.0751984618716589,-0.0591205316782495,0.0446451635621469,0.109309464684085,0.074114835864243,0.128636645532607,0.066721206788463,0.0328990548612759,-0.327710297623943,-0.0748061512900729,0.0899608750968557,-0.163597965455036,-0.11780144076092,0.00593499479060716,0.0975904351922267,-0.1318540390118,0.113707038581894,-0.070632188441177,-0.0454753957131399,0.0744869571758823,0.161794998294922,0.00880648170721056,-0.0448887991614161,0.0140120282260887,-0.00227310378227208,0.144407597752493,0.0225005227300138,-0.0906684858487648,0.169948125336994,-0.198270808540298,0.200398347637477,0.0103378562600931,0.0092201743795039,-0.219992145193411,0.237021511856878,0.0701984289850045,-0.0359460841573832,0.21168037316183,-0.206718311376576,-0.239255813317319,-0.0147297969772354,0.234043417018654,-0.0860048676427486,0.090214697155904,-0.141327675386838,-0.0533198254901949,-0.0377270633632584,0.208949767929083,0.272824494958721,-0.101251496189945,-0.114339653889955,-0.216585744733896,0.178155172870909,-0.176314871948353,-0.0184736448161177,-0.167442971595872,0.0805123910840524,0.00393209663491801,0.0434871428434229,0.0753121973600026,0.0682872134495894,-0.133009356278973,0.0134853222835061,-0.104475243965376,-0.0449314026600784,-0.0165706094689184,0.0938602534345446,0.0472476569073564,0.00760329665106539,-0.0276790280396516,0.00384840962858431,0.100422310196711,-0.169762373869261,-0.0546774451213197,0.100499633933793,0.0678880052014174,-0.0805171413498731,-0.015504226648134,-0.0629988297949619,0.12441194958375,-0.0131542013988871,-0.225092366291898,-0.0548268461021643,-0.0787821993583619,0.0295051293453536,0.115165132486233,0.0446417738740003,0.0419749530284849,0.0145732691919686,0.0882504283659049,-0.0169899600621812,0.00946099936963169,-0.0350307322763349,-0.0841978088891253,-0.00737358079114554,0.0160413171825591,0.0168482846840577,0.0287167502732468,-0.00114267218507195,-0.0291916071330532,0.000625792064687765,-0.00613205864133669,-0.0151375734309959,-0.00663537615667375,-0.00276104204803204,-0.00340381123070312,0.000561244950767931,-0.00586658640915735,0.00403528114568621,0.00139286125745051,3.52806893659748e-05,0.00130709744165182,0.000928703508635324,0.569613689395904
