data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51,data_pca52,data_pca53,data_pca54,data_pca55,data_pca56,data_pca57,data_pca58,data_pca59,data_pca60,data_pca61,data_pca62,data_pca63,data_pca64,data_pca65,data_pca66,data_pca67,data_pca68,data_pca69,data_pca70,data_pca71,data_pca72,data_pca73,data_pca74,data_pca75,data_pca76,data_pca77,data_pca78,data_pca79,data_pca80,data_pca81,data_pca82,data_pca83,data_pca84,data_pca85,data_pca86,data_pca87,data_pca88,data_pca89,data_pca90,data_pca91,data_pca92,data_pca93,data_pca94,data_pca95,data_pca96,data_pca97,data_pca98,data_pca99,data_pca100,data_pca101,data_pca102,data_pca103,data_pca104,data_pca105,data_pca106,data_pca107,data_pca108,data_pca109,data_pca110,data_pca111,data_pca112,data_pca113,data_pca114,data_pca115,data_pca116,data_pca117,data_pca118,data_pca119,data_pca120,data_pca121,data_pca122,data_pca123,data_pca124,data_pca125
-1.1913220987929,-2.11778605682373,-0.647715348777952,-0.908205250774278,-1.05204169414819,0.103966648079374,-0.329663216959634,0.302622616267124,0.403376914059926,-0.359506065705164,0.743432555149928,-0.270529496064141,-0.0125145926366735,-0.0460437518937583,0.472164158943265,0.137117620130273,0.262609587237451,-0.476043260483203,-0.137079096732996,0.128934711776535,0.145798483803212,-0.239963877824179,-0.0297515703174375,0.0618398676743264,-0.106056925193167,-0.286624217516821,0.517735793873056,-0.0173534414296439,-0.0512476593961905,-0.329521314835757,-0.16878001801522,-0.263510157807687,0.0150289010326895,0.0304898495203411,-0.0261808641872768,0.0192494260246894,-0.00412002704138241,0.105780472471366,0.0944947077169039,-0.142505188028593,0.0979597660972583,-0.0192418240100178,-0.140901103493387,0.0272681009145552,4.88015301905801e-05,0.0572392930419402,0.243504894970661,0.0717087454094879,0.0126017874979335,-0.0356332197985245,0.0765123758001524,0.00551913688048894,0.00691537759005169,-0.0159501632755412,0.0197487098025188,0.002923433547788,-0.0754420703052228,0.0938475953545296,0.0311456536952468,-0.0126125734762453,0.0918122838801552,-0.010970396542547,-0.0122797800962434,0.038138861861678,-0.039858635230659,-0.0848852198578547,0.0244862075942436,0.0725708357482272,-0.0203637341484903,0.0460407316595877,-0.0568204811120356,0.0399665645432709,0.0144068955541535,-0.0453727877897877,-0.0447991589957143,-0.0291002107433766,0.00363651541467,-0.00553886479960428,-0.0138244472267238,0.000458883865633038,0.0509772371060811,-0.028931267850503,-0.0308255535119957,0.0246273906893656,-0.029155520569959,-0.0255585195972063,-0.0306416847002827,-0.0188555117020262,0.00938860634238203,-0.0161867121347493,-0.00868592021849982,-0.0149099136166708,-0.0120314721622142,-0.010155348606611,-0.0234399241462587,0.0134440743304934,-0.00227970662514826,-0.00455131602743393,-0.0434347300585869,0.0161347752527945,-0.00506477669226428,-0.0268792116468136,-0.023412684476855,-0.0211358213991291,-0.014574796621495,-0.0101189782095318,-0.0118173104126415,0.01273693510472,-0.00686871695777326,0.0155840179481865,-0.0184075353778561,0.00461836434560147,0.00687539826622609,0.00310195619925874,-0.0122044360547236,0.00932352864487671,0.00265843435338821,0.00953230262181976,0.0154101315970048,-0.0123681860470408,0.00203786732381787,-0.00964522003183522,0.00506883538879281,5.94405366609526e-05,0.507389162561576
0.0575527630947243,-1.06818032418387,-0.0854700385230719,-0.541320466862922,0.622707390342574,-0.0661107308724875,-0.810663855122172,0.635706435002386,0.117527131170325,-0.490918507607127,0.0745015531466678,0.148362451929184,0.0539919537810234,0.209858183384209,-0.209149291864105,-0.224114187188758,-0.359254531873901,-0.0801268865801748,-0.221089541678935,0.423380373385818,0.29145600375177,-0.40372465785292,-0.0140091539708333,-0.0396731784709239,0.234772669409776,-0.165531006396682,-0.218020917789617,0.0281558147110638,-0.0301101330660369,0.0856935484111991,0.0204425074298285,0.0407308247199049,-0.00523817182451393,0.035102024615762,0.0600345299598019,-0.0195125522150959,0.187108084132878,0.0439530038972999,0.126008176133677,-0.063656627453086,-0.0853912949894314,0.0339389258890076,-0.124286637567907,-0.11436512958319,0.147297962475712,0.016960889442177,-0.147901530855871,0.051909748552926,-0.0303346358949305,0.00196637742317641,0.0532338395551686,-0.0252519557724015,0.0363021863275566,0.129717639893599,-0.023075703092912,-0.0181297773080273,-0.0793860905676471,-0.0428786851056829,-0.0397595913372876,-0.0358211680591536,0.0285269950399579,-0.0401392508992142,0.0532203520573838,0.0296857670476842,-0.0924692039516997,0.0332072380526736,0.0575901305400834,0.0292694664490624,0.0206132725861944,0.00924218293516016,0.116253978934185,0.0535554882357872,-0.0430943153578246,0.021057645207473,0.00394198942927864,0.00137429104641464,0.0910681295884026,-0.0238679171217452,0.036286700623947,-0.0183725202556911,-0.00222772553081136,-0.00551442767187154,-0.01988412988535,-0.0278956877333938,-0.0741204798294526,-0.0284318377082966,-0.00835588423030603,-0.0105612859076531,-0.0134701712967095,-0.00276224267041446,0.0486699163249224,0.00904741419394984,0.00343710151967193,0.0140106242957663,0.0234568712855232,0.025414210613263,-0.00682194051566045,-0.0348396140015049,-0.0194610349454741,0.00734584917213374,0.0182123838918775,0.0257397219270348,0.0042810253502855,-0.0169627386995358,-0.00368041359855136,0.0385298014123418,0.0330041493707945,-0.0203323482411311,-0.000701091988348034,-0.0146192496687972,0.0191234835874268,-0.0136238265605851,0.01542224337592,0.010531783258991,0.00415904021703257,-0.00702845192802553,-0.0019144392638568,-0.0211687712412587,0.0111012304015881,-0.0109945969339749,-0.00283746014716756,0.00484163245934926,0.014223988386458,-0.0155219349203508,0
-0.631208627829092,-1.55325762482214,0.127605534949369,-0.224326136382196,0.56327667904273,0.119525107355027,-0.016718406349113,0.681173137871092,-0.0425299692194784,-0.697076078880847,-0.220239927259887,-0.0144072913170603,-0.386707380858826,0.375304182472206,0.390575059194853,0.0480644564437117,0.0388391659558572,0.167437882201899,-0.118934859517246,0.279622751941864,0.147670329654354,0.0015802874718928,-0.00298769142974792,-0.0729896734649751,0.191427894747421,-0.137275753771684,-0.217179142129972,-0.178436968145771,-0.01538159755012,0.304662571622377,0.0743531960171967,0.244511403878087,0.203849674191625,-0.00739827701362007,0.11825215265092,-0.204087108310912,0.0295952103667167,0.162406832872545,-0.0247684521133283,-0.13428526525043,0.101028628851667,0.0599639127971365,0.022625130244834,0.0199051575296794,0.0293640976139524,0.0573263133618855,0.173921389591571,-0.00460941708657674,-0.135619730497579,0.126119624609701,-0.0171204872916891,0.0558139581126072,-0.171865508415557,-0.0665131099940315,0.230411869358838,-0.0229731657501751,-0.0419256325495347,0.0678259073757052,-0.0158889367771467,-0.0549714131499199,-0.0361178409933239,0.0758864817924287,0.023964911370011,0.0459491958251373,0.017975042499586,0.0406637362931384,-0.0273037792526164,0.0148686176451821,-0.051044400052636,0.0149925087019571,-0.0343349054377813,-0.0028630227458534,0.0513356009705056,0.0798191108550554,0.0244638843501258,0.00282275319800889,-0.0330627582478547,-8.16300400973544e-05,-0.0622835633931845,0.0450861961381145,0.0147338257661532,0.0156727307195649,0.021750762806607,0.0147526981981261,0.0207217694233169,0.0363512794440225,0.0179461736552409,0.00912908356062052,0.0259184513368235,-0.00105072130537755,-0.00323559003555171,0.0319261956747438,0.0187009478316557,0.042775815080722,-0.0662680993158501,-0.0247983680337531,0.00515962551078162,0.0239414681916165,-0.00529552802728389,-0.00709324155273932,-0.00802652896979855,0.0170483095617953,-0.00538581295313815,0.0157930456863774,0.0056504937045053,-0.00217509986409093,-0.0255829802864993,-0.0141280728316719,0.0262810679575768,-0.00710366950168303,-0.0227736715942691,-0.00121936378270443,-0.0120047529819363,0.0076050711822846,-0.00364010408684272,0.00536637637914042,0.0104024998203611,-0.0134097687845936,-0.00814475396660475,-0.00448176307928303,-0.0197366686316897,-0.00386331473612676,-0.00962643436502537,-0.000989007977581815,0.616282084521649
-0.404321948247906,-1.54395444258893,-0.851253597770553,0.00432790625389832,0.191449528058115,-0.29150602612271,0.120541561601166,0.201207608653002,-0.596811937051988,-0.236626311354719,0.206835913720964,-0.797461872277472,0.174027136151464,0.403136502633147,0.0264329754940473,-0.0851331891974983,-0.35314775340531,0.300279866762179,0.200510371843949,-0.104558920789475,0.213748002678841,-0.0458694654826456,0.203769672195461,-0.215083683514092,-0.223619468220134,0.283031248218863,0.0478789793360748,-0.0853682771760994,0.255815169388346,0.106299454123043,-0.0212423655957244,-0.123067213755208,-0.0482524645354298,0.154764842065116,-0.036247390397485,-0.263991365034299,0.0391207270632011,0.16643847046849,0.205300989550683,0.0530600739018428,0.122765186788041,-0.0632919965554321,0.167122493195795,0.0613116718150632,-0.0868475552209761,-0.168922233340754,-0.00400308774603109,0.0388607831482624,-0.0860643088722492,0.0336060701052638,-0.139735171937054,-0.0516140538395727,-0.0161409899360927,-0.0543105018140411,-0.00931842479149042,-0.0490233127759741,-0.0346128980816309,0.0405629525972465,0.0946179341287676,0.104765363722399,0.0980841424331734,0.0364745204584841,-0.036595836847837,-0.0725978245845799,0.0384220764296363,0.0039892548220659,0.0334099685696556,-0.0983203825475845,-0.0348897620539012,0.0745070389507784,0.0180781149696633,0.00816845252482218,0.0164605380464108,-0.0361269921211752,0.0342039603627158,0.0193942860581755,0.0414576238326977,0.00631481816365698,0.0482297925440279,-0.0295075292426556,0.0301819904003751,0.00435076893007535,-0.0139385221536347,0.0478774652523759,0.0016496129470906,-0.00777597417284105,0.0389025722431081,-0.0776128041800018,-0.0132629098078317,-0.0243015711202243,0.0216254898993227,-0.0370498294904591,-0.0119609066324396,0.0058052916779931,0.0229413126261816,0.028839149498978,0.00739523276530541,0.0233298507227912,-0.0163870097593681,-0.0244657285745313,0.0137137514370579,0.0279311011514806,0.0111124213464827,0.012555641493614,-0.0398476788434273,-0.00099451057021282,0.00388908074710499,0.0172003530764516,0.0104451597846666,-0.00640740263867272,0.0152800181213173,-0.00433141734120782,0.0129089257848313,-6.84430452141433e-05,0.0182007785101575,0.00596986319201079,0.00312035885212068,0.00755813808874039,-0.00263089878043361,-0.00513056375218513,0.0145733137654196,-0.00936598914204372,-0.00201808643151806,0.00500863232757529,0.14519056261343
0.0459354715830307,-1.33567194021326,0.0921719058303525,0.325628922400279,0.524139921448848,0.493716848065554,-0.861588946907333,0.349806754906711,-0.622757766704784,-0.045138768353076,-0.243268166019806,0.26737221597691,0.38344867097048,0.206882104717557,-0.3911510914966,0.0151752409586197,-0.302668182803111,0.388035460207899,0.115928249062954,-0.0508637890846523,0.0273503228753843,-0.0860047398621551,0.256834965924142,0.0458921244908308,0.0976214565630959,-0.193165089379712,0.0055592715335748,-0.153854424773616,-0.170507729247158,0.0243580555143959,-0.126006643351965,0.104970089570105,-0.0946303327739187,-0.0264717795445281,-0.0558405308912004,0.0327361169124586,0.0971144427362944,0.10765284730637,0.0488894678116484,-0.130707332577959,0.0991941797435949,0.128021351978266,-0.125227474361496,-0.0502068638144189,0.133104875234949,0.142669712365173,0.0369831697535474,-0.0349516556265044,-0.04625420912231,-0.000214426165088473,-0.0610871726766599,0.127169176441817,-0.00604690553531682,0.00299662130475325,-0.113978072350167,-0.0672179868313666,-0.114422021861554,0.0182722051416504,-0.0680348195188633,0.0269467163316171,0.0163244239698683,-0.075240728960051,-0.00276309748804322,-0.0494823361911968,0.0629482110464935,-0.0283534136009473,0.0258536359146259,0.0184853835364405,0.0647650194077712,-0.0193647880110335,-0.0414210053502854,0.0526915620292686,-0.0429732837813909,-0.0152815121627974,-0.038110668564753,0.028602490177448,-0.0467297867102346,0.0581213539917289,-0.0798757338852319,-0.00808795744361764,-0.00949370066690757,0.0516577006813819,-0.0266505868199794,0.0387875650157903,0.0139496841905156,0.0280655859383238,-0.0281083277433163,-0.00152495819508884,-0.00721675168422778,0.0331119189456045,-0.0330765354656271,-0.01777775169876,0.0053019891665203,-0.0288054648787982,0.0147795586974549,-0.0261514846606787,0.0246828230037095,0.0277179116261537,0.0665999053684238,-0.0287833519730359,0.012746190737793,-0.00934013532575684,-0.0312822414781842,0.0322250926509991,0.0173790157667903,-0.0235372109785062,0.0115301050838262,0.0332274836048882,-0.0299009936372888,0.00518999875538321,0.000670859572844852,0.0358771829118931,0.0102518217390871,0.00875206330926655,0.0144200064386598,0.0027111398209332,-0.00259510525870149,0.0196801390871709,-0.00442996702716181,-0.0053192513073905,0.00653215644990961,0.00595991988678241,0.0111230225570238,0.00724241193439198,0.36738397718434
-0.949517106693539,-0.407501982796305,2.05389635125775,0.790785254792173,-0.351687842214966,-0.0756974567740024,0.262636871597297,-0.00636545342672708,-0.306396418941609,-0.214356336650429,0.0699084089572873,-0.110663916351605,-0.348451471977689,0.13890248561716,-0.204156555085844,-0.279986523339749,-0.171221062615162,-0.0158977742223571,0.206295518581309,0.0289066061292164,-0.306348164109483,0.0711058443379021,-0.0939534634075356,-0.185903197254059,0.0195636889750571,0.250215864988468,0.252733440535057,0.141707938122671,-0.0183599487996373,0.0780270198728209,-0.0409777196823844,0.0458134314828598,-0.2313339318149,-0.212864939825141,-0.187346631269688,0.0491243865036667,-0.0207368770446404,-0.0518526810090286,0.0558053046379802,-0.0290173753121437,0.0322002133336076,0.0401009368359168,-0.208999314869159,0.112556809242016,-0.15496350955632,0.0418011962977944,0.033146688118699,0.0408482548918433,-0.167668207393581,-0.0158228298714443,0.0395750391651159,-0.0272569090420911,-0.0177492455198298,-0.0317391308344227,-0.0630296797328335,-0.00978100209338357,0.0471938303735957,-0.0056980910882809,-0.0840700863875144,-0.0292121739754009,0.0241580727202033,0.0373902608767894,0.120984590261767,0.0676244885783238,0.0752264808567394,0.03070055359322,-0.0532551509691493,-0.0135990635823997,-0.0324935267774799,0.00179514989355444,-0.0775983713039388,-0.00911775316290266,-0.040695593252456,-0.000387214802548575,-0.0354887516064221,0.0290290440962662,0.0744836096657129,-0.0150728029201644,-0.00486488414975279,-0.0559620554860886,-0.00504767142542705,-0.013621893106735,0.0380977106231677,0.0434810298435787,-0.0290601034827695,-0.00397185218445313,0.0543831279256208,0.0384825342165754,0.017847579900494,0.022602512284777,0.0170109532938126,-0.00258753768093169,-0.0399190222751548,0.00853148050320209,0.0235712217426143,0.0119194565925097,0.00830024258077089,0.0458917035997955,-0.0291056928483981,0.0130527866585591,0.0362056323218571,0.0260135126684388,-0.0202001456262671,-0.0256940009075164,0.0100054820473213,-0.0111052704778504,-0.0084619356954538,-0.00800200517393581,-0.0104494092907391,0.0191151320646865,0.00665059185508604,-0.0145139773573624,-0.00895369976151912,0.036624131872946,0.00262479391188909,-0.00074559616031041,0.00107733879234381,-0.0157691609894243,-0.0272337215482318,-0.0166506332934856,-0.00148799945391116,0.00730201815089277,0.00512171017739024,0.0179250608651912,0.310344827586207
1.75050834928598,-0.0945589010297268,1.58483744974522,0.107612436885636,-0.120534808961659,0.0856908194450842,-0.226291729338536,0.314912597457346,0.164541414566776,0.0960337250555157,0.154518960824981,-0.475855310919446,0.196965683212084,-0.0103551851748031,0.321564098503337,0.0827424273502522,0.152533519946602,0.109564066518539,0.0132571578032075,-0.099867717163477,0.127850577929953,0.0582330990651007,0.363053119043329,0.00606630147705058,-0.0140176004395479,-0.0680226985423945,0.148002045429279,0.249290329315159,0.154784647444037,-0.00796334306333563,0.263795536353419,-0.145742674921822,0.0349285736114637,0.00664290831026228,-0.00178885597575544,-0.0587774739809446,-0.0866291243721348,0.136638690155748,-0.0493452340725822,0.0172271155926239,-0.113210499769968,0.023478082594617,0.0773084181688422,-0.00929992068758392,-0.00453688405031529,0.0967985262226838,0.0707828266516246,-0.132933069927148,-0.0969871637169984,0.0271309272295712,-0.126613158182581,0.0436603298167486,0.227035005428062,-0.00368236349284054,-0.0800523193696111,-0.0728754562871337,-0.0991302266347897,0.0161671295976235,-0.0585617034146066,0.0357939571277655,0.023944815905028,-0.08163734711396,0.00180667635724985,0.00812589871099465,0.0770805259244896,-0.018136307351367,0.0547937832560655,-0.119723468079799,0.0359159980724156,0.0197262443536377,-0.0321932822579899,-0.0152906258312441,-0.0462579980660922,0.04935093844687,0.0608829688349339,0.0562865304846191,0.0485554355175932,-0.020448375986904,0.0552010342370488,0.00781168102381367,-0.00239652294192903,0.0413835211237778,0.0251731790705004,-0.050055372987458,0.0186691908321034,0.00121719136439306,-0.0437071133702047,0.0627386215090177,-0.0180932676882712,0.0136962139571991,-0.0254530829087109,0.0541424066631666,0.029127159546721,0.0214722562397423,-0.0195190388308452,-0.0330516217519936,-0.0473522736768454,-0.0272924629977223,-0.0201622134560458,0.0187494381856801,0.00635319341054046,-0.00600856127868651,-0.0136620894575233,-0.0376757279389218,0.0198172699649344,-0.0284018225687215,-0.00224909350612985,0.0116007062717475,0.0118296599376935,-0.00849749727327822,0.00400820788223758,-0.0200866433323941,0.00879981752316884,0.0192678994187585,-0.0191445250135859,0.00169903316837987,-0.0132250686341742,0.00145697436350963,-0.00725238112025523,0.0166752755188578,-0.0274587988717754,0.0136157403500276,0.0139398963296163,-0.00400461683801477,0.450350012963443
0.4173511500714,-2.01174969500939,-0.126398286169171,0.385187029798197,0.0205777800431295,0.441963877124738,-0.719251288738384,-0.0169743702732099,-0.109159465109934,0.362240943816138,0.151022180278473,0.423824940141908,0.273402986417388,-0.603450360666222,-0.102509612295513,0.300221623172036,0.0733761221263439,0.213304653156912,0.176345583284563,-0.0130814099670749,0.0291346867572124,-0.198166248189638,0.243260259741307,-0.238095440322282,-0.255904190901948,-0.0617872420299876,0.24801173840234,-0.273485836402108,-0.220901904670242,-0.015081966615923,-0.133992250730639,0.0230478384682117,-0.0255717860093844,-0.135766586865996,-0.0139522474675171,-0.202334064679744,-0.112948510664751,-0.100179094152486,-0.180561085747577,0.104423388640004,-0.0220679664882304,0.025340088794836,0.159502477208502,0.0603331115580217,-0.222773723687725,-0.0685939809031817,0.0105767225205102,0.0502251776981084,0.0419213500078673,0.0293093389659007,0.0250001012722323,0.0368313890144007,0.0190129840412144,0.113670744811815,-0.0407753012663489,0.107851917104671,-0.117460703800493,0.01251946548195,-0.0201459309792354,-0.087323289011929,-0.103479912271361,-0.0535109542010482,0.0175392247817636,0.0196223547694288,0.0971959297737375,0.138133797819972,-0.0138724579687814,-0.0546456728484195,-0.00594127548571499,0.0179781448969657,0.0110587834283202,-0.00113647776819102,0.0305878074494351,0.00663788228477261,-0.043334438815376,-0.0358531335541209,0.0183902614556817,-0.0265761600740301,-0.066506221394323,-0.000399964700344653,0.045697687890599,0.0280095991263157,-0.00089284333759755,-0.000859230680286074,-0.0214003614183698,0.0054131041579684,0.0462146199986936,0.0133926505895782,0.00238027828145437,0.00415830080934521,0.00145110832236069,-0.0139205875404832,0.0461915596379814,0.0152521518842896,0.0117808109653703,0.0509767243506286,0.00580538947801987,-0.0149676947096749,0.00918226630620669,-0.00781591271138966,0.0226761615512723,-0.0136393291853107,0.025438520074425,0.00124788360569367,-0.0187731275717066,-0.010834356959264,0.0187138632770538,-0.0167287354814823,0.0226631678901109,-0.0237490385252972,0.00126707885897293,-0.00377232204519708,0.00123387803457643,-0.00186177264914378,-0.027183994423216,-6.59856491288527e-05,0.013404386311147,-0.0179780954436884,-0.000686698926892442,0.0158490627861577,0.00324401751869005,-0.00488751095283362,0.0034132778073308,-0.00998629834130691,0.382940108892922
0.934329224413153,0.135937139754929,-0.111911202947614,-0.463647725129529,0.632543145963142,-0.0417979630619674,0.343749170486127,-0.00431979673262228,-0.230612835608335,0.580317976903956,0.363533449887946,-0.038708665033513,0.024871826936845,0.0435058476936583,0.0456133797129843,-0.283293961832428,-0.205888499274561,0.171348474135857,-0.0741164982514687,-0.0558934042915628,-0.00640144162151652,-6.72921455820593e-05,0.032366043804307,0.236554299540377,0.158285679713375,-0.166107519072962,0.0556260402097533,-0.127256557826614,0.256471070521819,-0.00279679028167325,0.157663361059586,0.146880109615457,0.263361451881643,-0.0513699960425005,-0.0028593808002275,0.0359510762811398,0.201619959377481,0.0764364895581787,0.0439411226414216,0.0376746331797143,-0.017676574195825,0.0655930328444523,-0.0305944205502667,0.138293946426336,0.0510433713583436,0.0283624764183178,0.052677939569688,-0.0154747070281126,0.00142268344652229,0.0545996961924391,0.0918391308136203,-0.160032797667816,0.0685780282259652,0.0637666840447685,0.0655542465066712,-0.0124977515797559,0.00606910997714736,-0.097426928817832,0.0899998092699184,-0.0945277551604495,0.00293938447686551,-0.027789370303188,0.0705870870256336,-0.0798209915922132,0.0505107562562892,-0.0799981478318228,-0.00686260482992212,-0.0509157719923483,-0.0562990820611224,-0.0225759535756462,-0.0431172386867624,0.0451162147960336,-0.138016549443007,-0.0849396879128329,0.0186168485238905,0.0442575878974554,-0.0767466699610655,-0.0386736794850075,0.0141506777709381,-0.00554578565609701,0.0566076659357211,-0.00340315380933568,0.0049018292692355,0.0439793439813457,-0.0240971784700745,-0.0310673356924533,0.00590631921330443,0.000804696822800455,-0.020162081257147,0.00352412441816862,-0.0390112339153692,0.0119531319583128,0.0189423938995121,-0.0295627953238035,0.0241983540936267,0.0352402511551319,0.00655263108276898,0.0325225457705743,0.0127389189919712,0.0493663651732799,0.00992084269027557,-0.00635091910544861,0.0237714809480279,0.004201295884277,0.00925856806438837,-0.0205495432933925,0.0254627069510764,-0.020051541756666,0.0195381029420772,0.0265642378213158,-0.00657900559430944,-0.013975685304692,-0.0245976790018695,-0.0195378799266514,-0.0304982056663385,0.00860539033090803,-0.00983951906024504,-0.0177355471427182,0.0037655454128244,-0.00226322671744328,0.0108169780446139,-0.0139717161573886,0.00711715436485786,0.012603053632378,0.39331086336531
3.02584153931875,-1.55581991970836,-0.446013831127654,0.401578183941751,-0.018952592730487,-0.262445274237507,-0.414218519882376,0.021521075379323,-0.119899505754245,-0.61881071048521,-0.14497375375741,-0.0254818177917684,0.312630471265647,0.0690515321096636,0.0698807232743577,0.193085945571352,0.383515134505164,0.241780872591773,0.0249570643084229,0.0321650111972977,-0.133109039724003,0.268964839442335,-0.649789497011984,-0.00162605534573147,-0.121665486316774,0.0928020819482825,-0.262659449523514,-0.0494649612738817,0.220844440652137,0.00962323373714092,-0.0808774708621744,0.0430047659389303,0.0508213541113597,-0.0962984085630752,-0.118130500707651,-0.0500393924896801,-0.145070826686575,-0.159830050158844,0.163529465901749,-0.0115442050276142,-0.109433917131953,0.0296244709655321,0.0177177474005495,0.045548175252451,0.0313227412319723,-0.0333394725172712,0.193358273967591,-0.139862388025447,-0.0388267696650042,-0.00615862561918518,-0.0339570607054432,-0.161696901410299,-0.180605572117725,0.0350570764348234,-0.136572547150011,0.0140097019317827,-0.0109172666438952,0.029580310984759,-0.0179789326785976,0.0439741208586977,-0.083728422911989,-0.11960450798461,-0.107441834881842,0.0276020929818976,0.0326573216201572,-0.0163786542681677,-0.00393317390616009,-0.00215052698010589,-0.0370377822098219,-0.0743789517501408,0.0159487603306612,-0.0563579790089926,-0.0469422304015297,-0.0534213786343827,0.0333266263165714,-0.0288347947378398,-0.103653434838603,-0.0444167979958865,0.000152442490282575,-0.0251843039503782,0.0267683325719332,-0.0153697148702625,0.0204741335573019,-0.00332391778521873,-0.00942940207182865,-0.082054136373964,-0.0247569797095346,0.00671025239770644,0.00773264806477908,-0.00863130086840855,0.038020368078021,0.0127478244663309,0.00538023429081529,-0.018404615856762,-0.0293059834938126,0.0149086439151511,-0.00167861792601815,-0.0212218143173597,-0.000693362248353452,-0.0011712723668723,0.0116156650854987,0.00678317464100056,-0.00590752700758515,-0.0157377086796068,0.000739159340994401,0.00947901585722453,-0.0145774720082987,0.0338967689504756,-0.0139888717857125,0.00153275230425606,-0.00623705250089912,0.0108116334136735,0.00549748982715762,0.0167247041805371,-0.00203465108409258,0.00941949908479031,0.00265722308859308,-0.0109784045672815,-0.00329664344392124,-0.00316020607944392,0.00277626582303406,0.00646925612033601,0.00888214978019199,-0.0116466250107331,0.569613689395904
