data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32
0.414439852142145,-0.297732718392266,0.29353400165816,-0.260874662796779,0.522733168170589,0.256031726346217,-0.110698725250415,-0.0190204455709238,0.0858060084833271,0.112191425005084,0.0640626578910054,-0.0338954507086455,0.00797509598711549,-0.15765861233106,0.027951589192608,0.06811601567712,-0.0125053844896288,-0.058896409791722,0.0118634781322437,-0.0659968965934205,0.0285458280385552,-0.0397816675116133,0.0223833121378698,-0.0336910025046684,0.03609327142039,0.00149399701495074,-0.0250577525930572,-0.0043343761578478,-0.0220540589088025,-0.00920650199069106,-0.00150109652621609,2
0.819608179859296,-0.103146863937538,0.362951509181851,-0.157052793100186,0.272855773532463,0.0797886457211295,-0.215241296548079,-0.0344471015411414,-0.0885829817586625,-0.0539224357243686,0.232160884398911,-0.0213779182870371,0.0334193346141567,-0.0607398546719188,-0.0498469610550802,-0.155203076517487,0.090715946372713,0.0721536884220768,-0.064478081559778,-0.0920358873412714,0.0415880911861959,-0.0917858007186015,0.00135380839375269,-0.0351707807798353,0.018406245923911,0.0132955355971402,-0.0131230270979423,0.00360448245724551,0.00501955187579677,0.000660283749388681,0.00266208109720479,2
-0.675428841732403,0.0782171186027111,0.152818389551225,0.288257476252892,0.0970043567658244,-0.43432441710687,-0.203784359272901,-0.0956690870261454,0.27451162488442,-0.115854056036698,-0.0802938991820254,-0.147729368494269,-0.01938672769844,0.119735280442493,-0.208931986108704,-0.0720735075379555,0.0470769132222603,0.0246234243707888,0.0153579150539412,-0.034903973481936,-0.0597551990253944,0.0122350132682198,0.0365067022959597,-0.00774720682135926,-0.022729262957411,-0.00735662050284823,0.0113030993611328,-0.015627442107218,-0.00558398160088818,-0.0169286464250035,0.00600904932760382,2
-0.264906078353188,0.550215748315097,-0.233541478361196,-0.188671955644406,0.18776898949478,-0.26297007125655,-0.112216460833755,-0.10248051017155,0.0805893331645407,-0.0644541627739591,-0.319765319375876,0.0500658388895182,-0.0103309785608131,-0.0080865238709157,-0.070589817776283,-0.012643376311426,-0.0431039649088897,0.0891712510488393,-0.0602473219130355,-0.016112074717347,-0.0151050956688752,-0.0030771541492963,-0.0176582971288957,-0.0163619135078895,-0.0169359724730536,-0.0133588195202933,-0.0172389509636501,0.00195486628924476,0.00415056942484703,-0.00218509053895331,-0.00278300098890906,2
-0.19046454281041,0.364695407620895,-0.261089640463997,0.00767301589827725,0.250773097607374,-0.29991963414146,-0.0982724873519897,-0.223049164550411,0.0813756931156379,-0.0442183707241174,0.00303720431249061,0.0278193624235596,-0.132764488323337,0.0297800126345019,0.0948151722012143,0.10350265076955,0.0732046367464446,-0.0749417696138473,-0.0215747176893628,-0.00743914254962242,-0.00580077415098116,-0.00544661645914099,0.0177171751701658,0.0702866684867147,0.0260013552082763,0.0322593556659903,-0.0217452553842423,0.00172138654569169,0.0221866382528881,0.00433042282855456,0.00130094733569161,2
-0.186430342615251,-1.23309412034815,-0.205291781069679,0.0430725743164466,-0.152082122579501,0.0281210594940323,0.334932846815567,-0.492097902329364,0.00876830362840466,0.283816453327915,0.13020650352003,0.0275429546696991,0.0648599104516208,0.0768555174986771,-0.154996189602628,0.166789451803023,-0.0707702549955546,0.0323876410064781,-0.00190195835945915,-0.0198095534776676,-0.0393739360041725,0.0249875844218346,-0.0584089111651629,-0.0414276514926485,0.0446227057595469,0.0316735451167724,0.00205033667426664,0.00208503909824006,-0.0119616752016929,0.00489773560647123,-0.00572223324946633,2
1.01989804417756,0.131333606100226,0.368325632835151,0.958603036555546,-0.07464098991017,0.65143270970352,-0.277665805563433,-0.119488677267777,-0.185957838364473,0.178468643202224,0.493385993234261,0.130206889967387,-0.0239398475889516,0.213177130660774,-0.0533089959484749,-0.0957132061053004,0.0621482011382663,0.0618114847846209,-0.148972286832972,0.0597984572310273,-0.091640819914383,0.00474155698189224,0.0452387351620121,0.0262726120745899,-0.0390668059612196,-0.00160918118507806,-0.0296643849199929,-0.00379917718358141,-0.0169220967997826,0.00413598295674016,-0.00166759724048964,2
-0.870498417538421,0.238058335678593,-0.454173679818229,-0.0690060621831376,0.690165873201036,0.0859707708849126,0.050765623045249,-0.0471898989825954,0.348210569235903,-0.0281952890737387,0.0435682181797312,-0.126186086146904,1.12228556933538,0.437390263905514,0.469746054148241,-0.0433597496512047,0.0576842909934003,0.00846733167412304,0.00885163924866309,-0.00729717424788868,-0.00366154545664258,0.000638873433471914,0.000629830387358979,-0.00216588227136077,-0.00335408187760905,0.00232794269358373,0.000266815630397162,0.00017289722194674,-0.000177771032708161,3.98050863912964e-05,-1.61780135311171e-05,2
-0.306768135254599,0.492105562112449,0.316717483113804,0.246920891253116,-0.264682905660426,-0.0474656835515218,0.416047978697125,0.24799920195505,0.0562197299401788,-0.158539824584836,0.115655842513926,-0.0317227669975152,0.0288228333581711,-0.0809603489935279,0.0358686034551265,0.132011327555756,-0.0332914680601913,0.0759538510415141,-0.0139975914576218,-0.0745792842011276,-0.00864809916059752,-0.0209486424599942,-0.073100292712526,-0.0124559177875962,-0.0155532490503323,0.00396422984862547,-0.00883006098193899,0.00375721822004635,0.00934073312509681,0.00296677945643773,0.00320658103242957,2
0.793761032413206,-0.41236986721997,-0.0689766283274964,-0.592516645552703,-0.0160197936166524,0.212222676063192,-0.0906979050477029,0.0601300781108296,-0.0898193005873573,-0.113989131362284,0.0509837091548593,0.148136455601268,-0.182285790414785,0.0774396589830699,0.352307968131606,0.0367592023177796,-0.233805395841323,-0.0684189379768601,-0.198257981719229,-0.0871762285435207,0.0215236334471822,0.128930990344172,0.0274833072119355,-0.0244490796530627,-0.034260302969528,0.00531418742648807,-0.0413528126803454,-0.0132448248861391,0.0135643829591378,0.00463181152089321,0.0145071513721104,2
0.830891344787602,0.123558828878736,0.397661204835931,-0.361332578168411,0.211752374430026,0.0813665243415925,-0.270687816982197,-0.0296289787043224,-0.147667926459331,0.0654927979837539,-0.088632764503445,0.186905928193923,0.174820581709188,-0.0752940381624306,-0.207192816700844,-0.0619044936688188,0.10973695969064,-0.04782228849712,-0.0624734067422096,-0.0609145957885145,0.0515918343550777,-0.00136532267338922,0.0138627967683336,-0.0629504029385298,0.0604525763216642,0.00263502416767379,-0.0111737300241343,-0.0289359845638072,-0.0169943709020725,-0.0113522210168402,0.00710388451895946,2
-0.364749727736204,-0.880437788218571,-0.560080453611801,0.548300575342565,0.443916300852534,-0.661601536470899,0.0442497491432289,0.33954548211115,0.065132823285584,0.43179712042593,0.0833091511615299,0.0590219931659888,-0.115783274678934,0.149159097492885,-0.0229064886753233,-0.121805832886616,-0.17271880472677,0.045092748313522,0.0448362892958567,-0.0932686795476344,-0.0352354945307968,-0.0410113712848481,-0.000451734361468604,-0.0125321066177608,0.0122908282211531,0.0215751906287937,-0.0158701297213505,0.0133255771769411,0.0377782473539111,-0.00388481100149929,-0.0065952976905329,2
-0.167917228559733,0.0711096023899179,-0.232511107672712,0.0581025287298834,0.170792732153092,0.0749359508553315,0.313145412146821,0.0784385835351418,-0.013497814933392,-0.189626303955721,0.0276121876058433,0.0661274632729139,0.0532053105945849,-0.281416586571587,0.0557191605276702,-0.020691632712728,-0.0117550849526171,-0.00685504916901608,0.0169638653129929,-0.0689612869486133,-0.031200596505934,-0.0163536727086989,0.00585714427992311,0.0590885666235401,0.0337027497327566,0.0107747920652944,0.0445898732681119,0.0214831511712172,0.00745582129458084,-0.000432995017817978,0.0050665848655429,2
0.600636703606332,-0.219909110650224,0.568755910003772,0.357368022297961,0.380931557567043,-0.0297808648613876,-0.0675338426476,0.161979442709308,-0.163380636369341,-0.447008755511392,-0.063269612416032,-0.0283733490275669,-0.0239132889979553,0.140858829331759,-0.0311080766507776,0.0845363792932111,-0.0421465740368027,-0.00460924343735866,-0.0365751403678089,0.00616649979742012,-0.0291705953596349,-0.0654906006902974,-0.0216105380970974,-0.00828114444974089,0.0223142111946406,-0.00504888034904499,-0.0373555999171393,0.0116848148253728,0.00956061111828628,0.00180451348717224,0.00388674532161827,2
-0.117337333846325,0.627919643774283,-0.00627283581278232,-0.259069231956206,0.0374297514064258,-0.108079981460035,-0.0259951655553347,-0.256493580290919,-0.0087341752749318,0.35124066972526,0.0251409401120972,0.135335658868087,0.0191439416194095,-0.143067049842338,0.068882337587407,0.0281880533051946,-0.0696840392059492,0.036269190417622,0.0258409952504744,0.0169202453492114,-0.0554756606117634,0.00606093232749696,0.0268323736520659,0.0668362416434057,0.0269920746912241,-0.011112199336202,0.0171928783496864,0.000835851085343216,-0.0145567253645146,-0.00259436540809648,0.00532751741237267,2
0.986108248084583,0.585701033133467,-0.327983988674962,0.387358006490057,0.102515596045195,0.291381317869471,-0.349361138286839,0.0969121639023026,0.384449671903666,-0.0661648255667103,-0.464269585475436,0.229023193489318,0.0190807373327564,0.0047252402380349,-0.109934027026987,0.034200557271911,0.0232922845184534,-0.0171153434442252,0.0602273224601293,-0.0163579462379792,0.00836833053706728,0.0249298937992239,0.00882503002883108,-0.0340201123220025,0.000805791105303258,-0.0105161006922871,-0.0365717860595452,-0.0528326175285983,-0.0157379273243915,0.00686274591162577,-0.00347102764652935,2
-0.0858584037534821,-0.325093456525285,0.0369600018825891,0.00157905527990977,0.714526831353817,0.286752975024861,0.191303530770303,0.194037600532089,0.37766762936374,-0.0906539496695256,0.133195250743728,0.0156886688530943,-0.0365775880612326,-0.10826636919761,-0.0814579895785622,0.0364799800057017,0.0206634687050997,-0.00431117043307863,0.043139324524621,-0.0402778863065927,0.0503675896159731,-0.0247420377121003,0.00474525522055651,0.000650428755948407,-0.0529827068417393,-0.0368558033368046,-0.0145769184035815,0.00165646717479474,-0.00691384932246852,0.00442532861133744,0.00112261131919554,2
1.05982401591082,-0.502118394662413,-0.424531800659071,-0.546678888575225,-0.333261647702003,-0.0859333713000582,0.250356461119253,-0.0658028793046271,0.10016715930367,-0.175217783585966,0.0227881330444401,-0.181762723411251,-0.0193892777137831,0.0407535147476555,-0.0165552052004468,-0.0606721164488954,0.0496526800141841,0.00650276210382199,-0.0119550317974665,0.0558934235505416,-0.00694547201226066,-0.00206938306197687,0.00425611425603817,0.00277456429787082,0.0619816568919067,-0.000180721079346786,-0.026121439922214,0.0253207449672903,0.000860328868562121,0.00179203241756055,0.00517368848081771,2
-0.0535682336404975,-0.39460920363914,0.0636996187899675,0.0597500796842159,0.475659122629488,0.24763109697986,0.116951500610123,0.14726904162277,0.191008766192296,-0.13406451953989,0.234987648518486,0.0845579470801126,-0.00124482296117289,-0.0587122880461337,-0.0910192897241005,0.0143120750687119,0.00378687352161096,0.0402447928509791,0.0208409920447614,-0.0950478600160228,0.0620649124662381,-0.0568467602849112,-0.0118992051083372,0.035785947461004,-0.0279959146379941,-0.0175420703921842,-0.0176652785565722,-0.00769550643650911,0.00723855047226836,0.0139908662595844,0.00133219490808869,2
-0.819428564348536,0.109231767594472,-0.21818782403418,-0.162762988746294,-0.047703173990473,0.0582447581900185,-0.125772356389554,0.0539320475942586,-0.153381212139029,-0.1386156228633,-0.0811770205763411,-0.0445843438057013,0.0906080703855045,-0.117404948672883,-0.0917197114184474,0.0948460450076878,-0.0257215474837154,0.0156157666133581,0.0291828048188671,0.046106065379568,-0.0399439507833745,-0.0190244487986399,0.0132711899584532,-0.0515567754350905,-0.00875935132130018,-0.0506373103904193,-0.00122624360907407,0.00309277394357047,0.0106811320996107,0.00350106069936663,0.00360570663379657,2
-0.155685148203492,-0.146775554945182,0.0409632120041875,0.151814651106085,-0.489021094809456,-0.239614303100009,0.160163128224675,-0.0934447693143509,-0.0942879590002512,-0.117450834386977,0.0938718138120836,-0.0303060334604091,0.135385494509622,-0.0984430320893167,-0.046206684279724,0.0657118963678172,-0.099545415728161,0.0128924726965866,-0.0616673549815221,-0.104494218855215,0.0156419939456187,0.0364111700342495,0.0267263946086219,0.0555884051298192,0.0744795984562588,-0.0127311401154321,0.0169918233545639,0.00108769797277023,-0.0103956691453235,-0.00905962618747318,-0.00399195893487134,2
1.94470038148646,0.81207226993183,0.552498087912294,0.31203429135734,0.222922133990949,-0.843843860063055,0.275386159296162,-0.431838922439823,0.166840302017944,-0.0117956995690328,-0.324476789636684,-0.13582810384165,0.0127199128926209,-0.0698448903731407,0.0281920828902276,-0.110959560774901,0.037917993605016,0.00201951384303427,-0.0989935342342651,-0.0578908447011295,0.0060567146924057,0.0520233151933949,-0.050708371938369,-0.0187669211987171,-0.0167976888675154,-0.03952375356337,-0.00639429132006731,0.00309300974873752,0.00100339581979373,0.0506994405178884,-0.00721272544711212,2
1.21418437505406,0.348088321908355,0.515068321688701,0.309692551841114,0.240038804942888,-0.42062622503507,0.242377471811634,-0.143159565019806,0.0989789575121104,-0.148077217685451,-0.0917489568668713,-0.180144253887239,-0.0400217863331988,-0.0124225328496506,0.0597591499110043,-0.0522450451462538,-0.00552340044973759,-0.0994470190963306,0.096833546774649,-0.0167112950262391,0.0161137056662898,0.0564145114666521,0.0200505025563942,-0.0219236420696346,0.0611657419338906,-0.0321539951295661,0.000224064672537306,-0.014541768106203,0.0414168337274362,0.00912209102195915,0.00406812971556182,2
-0.469375267669627,0.437179529069024,-0.199063057201651,-0.275476528615703,0.0168719171028313,0.167761552441568,0.0444439242762417,-0.0299950195298689,-0.215592797198268,0.0775030677139246,-0.0242801152526891,0.134892492332659,0.0592407089493938,-0.121590718169599,-0.0424564501075394,0.0221619121116842,0.0911777344317046,0.0314453371943636,0.0445977577217095,0.0194483272367513,0.0150103639661736,-0.0444806156071043,-0.0169497986676607,0.00846170998616334,-0.021850873540493,0.00666266826628976,-0.0056609887049757,-0.000467916943276782,0.0109386501165549,0.0079701347214232,0.00208897383803464,2
0.28915966593097,0.264864295067193,-0.24882593130971,-0.169078853937968,-0.158022653668056,-0.184876486605691,-0.175186507360339,-0.275398822061979,-0.272184673096213,-0.0582957149049876,0.348960500185392,-0.0208342961738787,-0.0375659152530594,0.0817754107415643,0.00920772322627616,-0.101027267468633,-0.0263387798607114,0.0911778410855181,0.0712967662723872,0.00180455655745005,-0.0319937145544104,-0.0114652590366638,-0.0467114170556736,0.0112289904840295,0.0292656373558963,-0.0168180275388666,-0.0255948603183858,-0.0112215207440336,-0.0246396983004024,-0.004221598687877,-0.00403248304413825,2
0.224727600330579,0.765769604752067,0.0495032985976779,0.292636760659838,0.00768452906103072,-0.0976889658816502,0.563550619126574,-0.0681453443586188,-0.212464378219373,-0.091635019223439,0.134788160501514,-0.0787620009814753,0.0373756062678771,-0.00372028450239877,-0.0393293127059897,0.276095567711715,-0.0674005995565253,-0.0929977246055431,0.0894402288099717,0.0212962615593379,0.00204211144916103,0.05203127847289,0.023870751526189,0.0249237933720465,-0.0370320938567395,0.0352431926014531,-0.0120437022970572,0.000705286542891784,-0.0343051650972477,0.000603072752882301,0.000466778344408662,2
0.0881701187806968,0.440570840179842,0.0725798486778361,0.123212213078239,0.24199129927698,-0.116730854989111,0.0295864167344948,0.0316687854367996,0.157199292095126,-0.0218696322187823,0.320349112252752,0.312660561524827,0.0414882433064685,-0.0170530072133621,-0.118671635576225,0.00979076435418097,-0.0679170537258572,-0.0845330069565997,0.0777338039205702,-0.0345365504076623,-0.0820421361374594,0.0520259085786317,0.0463822631522857,0.00260836315012925,-0.0119629935600674,-0.00467352880106474,0.00188283504002931,0.0211939066578791,-0.00527814334175043,-0.000427968115353303,-0.00313742167007422,2
-0.143455118106275,0.525717838429016,-0.00666779175818008,0.510012626561873,0.419513651345351,-0.192782980634933,0.48513170409743,-0.0949431026728805,0.190083018389011,-0.0422957502520271,0.229470837193408,0.0659517146174109,-0.0831956815925047,-0.160274450443892,0.102600942328496,-0.103566737153747,0.0294105542640013,0.0250150924214541,-0.0656335172467071,0.056634402578122,-0.0760036515824523,0.0204773879584349,0.0178343828115321,-0.0070198285045411,-0.0265584633022681,0.023099871695193,-0.00542293240431388,0.0191533947635446,0.0108115109136535,-0.00453913915946212,0.00249712201945972,2
