PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,Label
0.169456984654703,-0.0279285906573988,-0.14183123220807,-0.594905006292694,0.44999211302345,-0.526627003151852,0.0452102653257758,-0.131536049748931,-0.0656974983645919,0.0697456851307786,-0.0610827358942323,-0.0139452603269016,-0.1129867881918,0.114969492429201,-0.135522892781107,-0.0566992464937784,-0.157041770801958,-0.00393324527968293,0.0468382447259862,-0.104548590900836,0.00741596684646947,0.0345531007424019,0.0943301856763755,0.0434996758662435,0.0225411427708529,0.012150107053292,0.085332748698613,0.015363292636115,0.0461157175568911,0.0357221257941654,0.0258645338178175,0.00598425619629299,0.0986932955481193,-0.0397873114092105,-0.0196844393034189,-0.0324340671931813,-0.040458529134375,0.0169536277235504,-0.103184548808266,0.036148141351319,-0.0193060516035507,0.0552395461390845,0.0176138804352415,0.0141233897485508,-0.000405157718869045,0.0270214405772447,-0.0429369844472875,-0.00600504478553427,-0.00583027097772632,-0.0238856013360523,0.0267801519023105,-0.00271013666308564,0.00650853515014396,0.0276921888171511,-0.0407184325733648,0.0336000826807819,2
0.91917301810456,0.202647509532286,-0.023314089574752,-0.602147661760636,0.00651302005386896,-0.344265972836818,-0.217028517713648,-0.0922074783776745,-0.0843303028465112,0.0241922051293392,-0.155339477961519,-0.257973652631609,0.0820820445645268,0.178726756960772,-0.111895984765185,0.111389235224611,0.200018164963076,-0.16681570825812,-0.133180303145859,-0.0135338896046819,-0.0520053298514748,0.136757440463664,-0.114758148419911,0.0831878985078537,-0.0717512681802602,-0.0421173309258369,0.0938765228022252,-0.0309159165634728,0.0844242632211191,-0.0825698150985812,0.0934055427889066,0.0611548941107138,0.0106744218364345,0.0525832117729345,-0.036448878472619,-0.0576898595535315,0.0188442785684809,0.0238301357329845,0.00563396354824632,0.0709847160706107,0.0448757296062841,0.072149481162616,0.0239032824005673,0.0255059110096647,-0.0119280126492195,0.00596098243458967,-0.0163224080712651,0.0179282513754452,-0.000263156710087891,-0.00800952552690886,-0.021827418470773,-0.0200071529689723,0.00682813151744237,0.0117394331528028,-0.00402041277440953,0.000582369963483844,2
-0.789359821554271,0.0072953379082418,0.405357285847046,-0.13625043272072,0.268923495742902,0.621985665020668,-0.204571309706599,-0.127353926891615,0.263221195787136,-0.108325485316751,-0.0862391101857464,0.0728701122040187,0.301684257696382,0.0351695392620749,0.139510328387207,-0.238027208037875,-0.024622166388116,0.0236668268273248,0.0630062049490373,0.359956041640312,-0.0658556033348812,-0.0713685470259094,-0.0858218289753726,-0.0389165865273754,0.0694077091807482,-0.0267752147975543,0.127547126630146,-0.00413401177534923,-0.021542940398013,-0.0107794138296604,0.0391464767376639,0.110125458216901,0.0278944543722197,-0.0324078305228185,-0.00252761015246419,0.0162590610753468,-0.0328190780925941,0.0327020186218036,-0.0136085282960615,0.0082606714442642,0.00125494713731345,0.0143636135543577,-0.0333565741389368,0.0151877621695209,-0.0107739033871292,-0.0186229649780839,-0.0164242565074233,-0.00202074028639152,-0.0181054857971234,-0.00160672533131547,0.0199167228952716,-0.00414892250321919,0.00395268201171229,-0.00272839638334361,0.00207279314784108,-0.00249429515233013,2
-0.190994706608989,0.533154315292127,0.405916774818874,0.352392684611207,0.194211487251742,-0.234664817361464,-0.335424607558303,0.117867264070817,0.013296508669693,0.0147897652691342,0.336040626879965,0.112547486805093,0.170488111853494,0.0141770714732018,-0.035334600370041,-0.0154228739788715,0.00816751122746706,0.0203571467378017,-0.18150695866687,0.0175319695605345,0.0109278937738793,-0.110900552239546,-0.0195839527599853,-0.0365138832739814,-0.053168303671495,0.0457372888542992,0.0367479420966578,-0.0584075378187122,0.0229055126312102,-0.045305521502678,-0.0338702159870436,0.0490805843575544,-0.020165239642024,0.0801819633979824,-0.0571446711576184,-0.100792406677704,-0.0188611117500228,-0.0154416756842792,-0.0125143652916772,-0.0129869425637491,-0.0257149537481044,-0.0249290807867193,-0.0333356835760151,-0.0379336333864894,0.0156882371485656,0.0248634168789337,-0.0133369919811155,0.0057071525273152,0.000709528974117926,-0.015527115265104,0.00528275534208223,-0.00104335988763976,-0.0107428357885996,0.00700222017865343,-0.0115274294236117,-0.00104879743355119,2
-0.0165124418755407,0.137463751518048,0.605029103841843,0.256628249615695,0.426013444301391,0.00763528724952074,-0.282840709765005,-0.0701037924179722,-0.0407974810575504,-0.126830310407364,0.134176832809273,0.0973430942766745,-0.136925950213455,-0.137129075734385,0.00268642107657016,0.020787395313858,-0.0340517704132853,-0.133687261474633,0.0688412949869576,0.195207155919041,-0.040547494063308,0.0858111459260907,-0.01308023403844,0.00894359722884818,-0.119837224116199,-0.0950741232463046,-0.171267553207516,0.0155608422244864,-0.0575003144505521,-0.0167596713105244,0.105998484859534,-0.117837425534378,0.0113489119590996,0.0258636872956536,-0.00837711937527551,0.000161296369484557,0.0250296947418876,-0.0441974248944112,-0.0536485824636512,0.0379881749965833,0.00742855567901583,-0.0469078106308043,-0.0517420310265549,-0.0414238917691971,0.0105332624078382,0.00485772346471856,0.00798551120559271,0.020057680688253,-0.010119900643198,-0.015326372576367,0.0161709907398999,0.0134183684577123,0.00633366742884543,-0.0155797837797924,-0.00417778741754813,-0.00120993484748064,2
-0.538603587676548,-1.19936144321777,-0.400897074738939,-0.333604817130188,-0.0417885731658596,0.219512323960995,0.0170002529604694,-0.375877954359979,-0.546759426295282,0.313737853016626,0.19467622141541,-0.0164275386490147,0.0396641921184383,-0.208500817865038,0.0724364752196343,0.122371842144246,0.0887375822379579,-0.154768645046994,0.0144212698458034,0.0207813518336156,0.0676878690575873,-0.198603973264867,0.0649152245492424,0.174529306501675,-0.13213878659434,0.0471622137402552,0.0261403437024165,0.134519283054054,0.066689715372861,-0.0250837301275846,0.00797028598931539,-0.0726045917304742,0.0566376017455858,0.0239683032460288,0.044527450890917,-0.00767066347257667,-0.0883269864232996,-0.0662142533207936,0.0387547901550852,-0.00387366641358277,-0.0277520268148017,0.018075610551003,0.0798893162931517,0.0415152433135646,-0.0610130072568031,0.0264935828681556,0.020392984602463,-0.00836014468141108,-0.00962982881660784,6.84668918764112e-05,-0.00126745773396162,0.0120380171116212,0.0195887796872965,0.0134827878665594,0.00579701660613683,0.0033327222230828,2
1.10411517652921,0.366853211495796,0.403443994395258,-0.933391020539184,-0.700096016233667,0.32914294609831,0.79244448977585,-0.27259450768461,-0.0638434799415045,-0.0132253616604533,-0.593862226699074,-0.214063273851832,-0.315449765300622,-0.102714478439109,0.119061046734111,0.0852656208198162,-0.303038344272343,0.12965892764069,-0.22316670050021,0.293904915146473,-0.0110627410292314,0.12271235718254,0.00334272183602421,0.139864041479085,0.0274857032832548,0.123342341432592,-0.00562243505759658,-0.0611508275985697,-0.065804185547309,0.00595478496169391,0.0464977946320652,0.0140617976341432,-0.0350545215744991,0.150738319379664,-0.0575579571656369,-0.0368808745919772,0.0207972279345981,-0.0194444552817238,-0.0379822433062634,0.00144938348474019,-0.0123516391999085,-0.0514870414398611,-0.00770304359779425,0.0208286919631952,-0.00246387238884722,-0.0127045863644673,-0.0274407789566126,-0.00669496341510065,0.0039620440758136,-0.0184405110557561,0.00746239485015164,0.0137937256797631,-0.00301582654995262,0.0112962381033062,0.00117156148707203,-0.00894388308040952,2
-1.15331717561006,-0.387855240375596,0.875332110914732,0.343800268302509,1.03964248276709,0.0288286602166312,0.218354379785164,-0.284999057013347,-0.104471394853085,-0.108090462797227,-1.23687261935366,1.37385329528798,0.505338622702928,0.186068980133905,0.244732312804622,0.488529226621652,0.247269872732118,0.158620778214075,-0.0881510043707574,-0.271297763320201,0.156669355696974,0.0773648995662387,-0.0432968101888568,0.0512344424319367,0.0188847635322165,0.012370743564684,-0.0296910956716115,-0.000622175134158876,0.0201631439187946,-0.00639720945158184,0.0152722588977718,-0.0313047791661083,-0.0266529011182214,0.0115991914075653,-0.0206969840904319,0.0054662000248697,-0.0157290579049962,-0.0157872723335313,0.00243421667188851,0.00347445031135071,-6.09105448183365e-05,-0.00241267133047317,0.00545662894377905,0.00278399552363246,-0.00130980068687893,-0.00110759682904531,-0.000257591679663126,-0.00191159526362675,0.0014334295418729,0.000659266595603229,-0.00022331444281654,0.000378810257449947,-2.97496296605444e-05,0.000226814218474826,-0.000160482753050122,7.98675452232911e-05,2
-0.231741202101846,0.671169063845954,-0.122833406392316,0.112684219309852,0.0751247092057534,0.486598026814705,0.21093043798468,0.127568456918081,0.0665639437821818,-0.221692700637893,0.0368015182016651,-0.138127677414784,-0.146877139812052,0.0585592372838149,-0.101426025771542,0.123369155753851,0.230544244938222,0.0585401292578886,0.0695994908077455,-0.121953255646409,0.0642764241149257,-0.0521374181416092,0.10598663904774,0.0652365500008324,-0.0313843088097167,-0.0686087920798716,0.0412742224285016,0.0207364118547652,-0.0289101125391536,-0.0265551382838877,-0.0691796967658439,-0.0197980211911471,0.108603845155453,0.0155689843451367,-0.00486629750581001,0.0105500172141803,-0.0342546256776159,-0.0403679823480737,0.00644752825101488,0.0142749353392895,0.0241447924912764,-0.0215291154885722,-0.0146689743389929,-0.00547287600477642,0.00599061049592551,0.00505995508019646,-0.00163915112204013,0.013076015094022,0.0242854270183741,0.00810475416426204,0.016474909117018,-0.00549435538051623,-0.00313505953896991,-0.00780405804524592,0.012917860066343,-0.005284354592991,2
0.851324184576759,-0.818876800938741,-0.615360325943239,0.208147602878062,-0.0227714436538533,-0.580188164485935,-0.176259878673408,0.130084491188639,0.0211551691454801,-0.14645571564193,-0.0997235630177823,0.166921117185093,-0.142065646565637,-0.107050367185223,-0.199580782939547,-0.117785431396993,-0.069283862594984,0.133305485152341,-0.0387194126817132,-0.0914104060409627,-0.357311852637146,0.109260427382312,0.0548759658451368,0.431179152124849,-0.146569973091718,-0.187505505771675,0.0341891848674929,-0.159995765551202,0.075095630448452,-0.0600921594589546,-0.185781225058952,-0.100457028306505,-0.0911817423232181,-0.0972386027497433,-0.0523481077817401,0.00270637381416106,0.0244329636817119,0.0256027826767782,-0.0573510513739643,-0.0597819282977665,0.0276087523207632,-0.0266870220332957,0.000432229848684601,0.0255052114829525,0.0144993469040552,-0.0119302200728479,0.00143948530606664,0.00196024937922908,-0.0201066689391675,0.00554426122856673,0.0187156673364729,0.00668302178483067,-6.02761111247392e-05,-0.0151405694481295,0.0122665044424031,0.011669131525784,2
0.856323893500668,0.647899090189914,-0.19150813975248,-0.525874272188133,0.115588405139483,-0.461649088637607,-0.260352853409888,0.0546768292251591,-0.0639354067139487,0.240158528643666,-0.0290020581467996,0.00183765138373546,0.114380276903689,0.152418195165493,0.0104450334426108,0.291978585072279,-0.218365433012189,-0.010574485428586,0.0484819942959255,0.187386112046223,0.113631645163558,0.0414338064476798,-0.123343103215843,0.0159789992838389,0.0593963249482286,-0.0301344622507792,-0.103918367394526,-0.038174746257904,0.0410630003668845,0.0895555715884444,0.0262009655464614,0.0350153637666327,0.146021341903004,-0.122646416385703,-0.00290047876343236,0.00167907584738249,0.0213743617158816,0.0430521574788764,-0.0933180438664288,0.0236222020186214,-0.0328008690352985,0.0100102109950737,0.00357803388549036,0.00266034374960564,0.0143652278021259,0.0343341126490074,0.0259352471135285,0.022725064811155,0.0183700957315541,-0.0181814007009919,0.00885801227520624,0.0197900014955421,-0.00552622622123782,0.00995164452286063,0.0165496731492365,-0.0106005466008648,2
-0.601268743439598,-1.44143887386384,0.775444790545051,-0.225768053335351,0.503437715233541,0.521497830871592,-0.0933337899055002,0.253878045416799,0.258209794561441,0.514381393648011,-0.0989302842483798,-0.250138229479724,-0.106670035176217,-0.128325894982587,0.150497298996279,-0.143391899148074,0.006868903275941,-0.133559696913915,-0.32250600964374,-0.0759214388822103,-0.027055572675173,0.0642501808936074,0.053025558084069,-0.0124333370542029,0.00379957954270583,-0.142329263650204,-0.115598578003917,0.0702335665304123,-0.0552434611184978,-0.0342490454683412,-0.02557915899517,0.118271562557329,-0.0441216639608854,0.00040646833573484,-0.0366783823298338,0.0349021977840253,-0.040878725082568,-0.0261635197163243,0.0629230664301168,0.0695516865285578,-0.0333915508795575,-0.043178386657501,0.0269920585186058,-0.0202945778070611,-0.0235263214050127,0.0203068783033516,0.0127692485989574,0.0386401249672627,-0.00924894243388363,-0.0183558155243899,0.00642717984537722,0.0256118823824081,-0.0272512014743412,-0.0304701581080736,0.000239887475454843,0.0054904608543464,2
-0.132931574021867,-0.192762956269957,0.249435955132021,0.192565358656478,0.168846284215137,0.0345579757151038,0.0931118977617307,0.196826098405295,-0.304520185166457,-0.365374859522982,-0.0518165791389812,0.00906812843593226,-0.273044659234092,0.0267928712726963,-0.121696273740501,0.0896984863668926,-0.262183752280717,-0.115096609117619,0.0205201530004631,-0.195666834813233,0.00929028598366289,0.0177998283053673,0.0444034894767046,-0.150315194482436,-0.0895114667167379,-0.0446624925583434,0.100773550156823,0.0556894339132922,-0.0671845974039741,0.0521778275414356,-0.0196058941365714,0.0388768175889731,0.0397387176741834,-0.048995770408857,0.0500500187506797,-0.0120375540686436,-0.0568427582994587,0.0171468903464125,-0.0895802821538266,0.0245180664761355,-0.0752029372725963,-0.0208270663859668,0.0290723381503024,-0.0419499072295007,-0.00470916566844078,-0.0553888552279022,-0.00634977240225292,-0.00491044669893394,-0.0447213499397887,0.0141840648373332,-0.00271410346320683,0.000441353396395087,0.0101407735931558,-0.00146977398381005,-0.00868502785063189,-0.00558398423684688,2
0.401241180138857,0.154080641304785,0.109881458912558,-0.900402780667111,0.0436680597815913,-0.200497023272438,-0.0364829456195247,0.481952720459179,0.117800079140587,-0.399501563779932,0.199024758062185,-0.0494561248584542,0.0914939719896782,0.120529998621935,-0.0411963365159355,0.18461731957687,0.272814594418573,0.0181028677032426,-0.241170293610786,0.0457200656507806,0.0333056575957651,-0.113945533276402,0.000544857688042624,0.0945477218155956,0.00900474465722145,0.0132064756030982,-0.0260099757670083,0.0838382247943135,-0.00577989821827531,0.0238655178751609,-0.0269120942950421,-0.0451881840837961,-0.00169259441848071,0.0382632195565777,0.0455935093446931,-0.0294420713258212,0.060979408066668,-0.0450994048577185,-0.0695933744482426,0.0614956655650664,0.00692100459308378,-0.0148265145071002,0.0404089458985673,0.0279820029179938,0.0451365194511484,-0.00180453207911572,0.00911444546502723,0.00532243450513388,-0.0194841020431967,-0.0322541600594508,0.0113810992704533,-0.00517297893071407,0.00110668643140218,-0.00132538574222941,-0.00623339056879381,0.00215356761687584,2
0.135839071807325,0.796327489379051,0.047148448776097,0.351754857797088,0.252286644671467,-0.191546653313114,-0.147439319434446,-0.151415737109433,-0.161960207090595,0.35250590352273,-0.0522669619902146,0.0728365349808662,-0.132729616410878,-0.147804315925291,-0.374286291197824,0.123833229161447,-0.111861844723821,-0.311408856171304,-0.105461391116241,0.0168995388159937,0.090144643189953,0.134804065985817,0.126166811378708,-0.0685423100922619,-0.0788803035930226,0.0813235872216329,-0.0134892508830281,0.000317844362706469,-0.0182424027537003,-0.0208355931832367,0.00559204430635916,-0.00728473292690924,-0.042325005371468,0.00245260099160515,-0.0668988328837694,-0.00329140619425002,0.0404783732788549,0.0296694931197702,-0.0251452638602293,-0.00954414842987321,-0.00166200271685283,-0.0405237711293069,-0.0164185005490738,-0.0398789854287922,0.021264926147893,-0.0150802843948269,0.0233724727551871,0.00530622167301894,0.0110476434679633,0.000567822132455952,-0.020994544870959,-0.0100192549937294,-0.00348310827770853,-0.00753740129916199,0.00592528947769826,0.011741046127101,2
1.2978200596791,0.232277331084953,0.862572613886648,0.0650651538175972,0.0276626464311155,-0.248762940723726,0.517277652216767,0.0965999260079759,0.547393094858209,0.0503274291007976,0.369640175548537,0.367926861869758,0.184261953079763,-0.0540938556418169,-0.146679474954378,-0.111158062907873,-0.320860845164125,0.0477314524621725,0.154752246748861,0.18079015787791,0.0127025493681973,0.115843383068674,-0.0357699625205766,0.0910326988171854,-0.0730951918817667,-0.0105721351526973,-0.00591346141629635,0.000869790838837131,0.079572128085098,0.0191713287852961,-0.089894291975808,0.0215351588213526,-0.093236407562081,-0.0228047930543713,-0.080279155917768,0.00773168889131148,-0.0664828731920331,0.0412676864949591,-0.00238205248097857,0.044319861269772,-0.0122532220341564,-0.00678416647120186,0.0303460435126728,0.00890045013009772,-0.0643749580715711,0.0479234933641669,-0.00985687891544412,-0.0216753946156417,0.00740410511947601,0.00110452340865842,0.028700290644477,-0.0100614540103102,0.00864766493714345,0.00456737411352898,-0.00200352097013772,0.00369623149128524,2
