PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,Label
0.865697614289343,0.551957510334409,-0.508744353169486,0.34949453774319,-0.230432920847107,-0.347374565752443,-0.282683648386824,-0.0932243852190851,-0.0559597097188331,0.173073564951532,0.103504136302317,0.103695066325524,-0.0454972200029987,0.0235207467681269,-0.125286184375791,-0.258021430955894,-0.00648238419825248,0.0487124400155457,0.0757653207512812,-0.061457648097393,-0.00216032895566065,0.010190191181929,0.165807960610415,-0.0930371817623983,-0.0777943473895923,0.0364849032594385,-0.0995776325906684,0.00249286585748499,0.0435566282757335,-0.100408914428058,-0.0245620264320326,-0.0264541124611747,-0.0174715497504646,-0.0162470865626261,0.0751018474783062,-0.00648763547626095,0.0201492387928355,-0.0157173309236744,0.0173191373815466,0.0223504760941048,0.0233265494067264,0.0199266355954538,0.0139553936127145,0.0105524602973662,-0.00978597560850753,0.00147198336474741,0.00703991694181769,2
-0.495104298236417,-1.18887309211776,0.527388336304779,0.599216522582331,0.0386277849638967,0.594910391666333,-0.104361997844814,0.0839577423233013,0.224076586322389,0.584732932129879,0.104465923105129,-0.199057368584625,0.0196113755605873,0.256816723548171,0.171361468150001,0.0422662342595208,0.181696592803209,0.0788499907981086,-0.0993427680026216,-0.0476337408247894,-0.0461312973697339,-0.214558807335098,-0.0869899600854764,0.0692703122245313,0.105594696752212,0.00578555447713019,0.0108774906285682,0.0179390469974631,0.0164449231868579,-0.0475736979701143,-0.0274324079077966,-0.0260923745420849,0.0219347383147038,0.0234765813715792,0.000433359028714146,-0.0519321988754448,-0.0329559115903228,-0.00877639711946668,-0.000952243328417365,-0.0271693341958122,0.0291266826422154,0.0378526861800877,-0.00980752098989834,-0.00552256962552636,0.00342517137849442,-0.00797923074487199,0.00110145068897963,2
-0.112929504647289,-0.043751908389216,0.329484850045037,0.106623750842895,-0.207044844267278,0.181336520229821,0.236738799639123,-0.0977338333247233,0.0654559212293187,-0.197768078881294,0.00159402628737983,-0.0288893195759924,0.140652559881233,-0.154021456058884,-0.191259350681728,-0.0824463866411352,-0.152226758095285,-0.26633314215852,-0.0117596286175044,0.0104878954655685,0.0195120061743496,-0.194786296889967,0.0168627286501226,-0.0412283895646456,-0.0033682963172549,0.11454013893525,-0.0515682592849873,-0.0341025192679703,0.0346507867527131,0.0625715047731083,-0.0129576434158993,-0.0278654940138839,0.0178786870602692,-0.0223659024806622,0.0219806837282583,-0.0308063891684134,-0.016603172499301,-0.00822964489709052,-0.016585080451275,0.00661638300147828,-0.00494460598024313,-0.0088465231638808,-0.0167880585577231,-0.00331701283410741,0.00676172907250509,0.00552838796050603,0.000541110294487835,2
0.489241820558648,0.0309169211686099,-0.516023121604684,0.712972160207541,0.0933304265002053,0.00963567687259693,-0.0344440396289105,-0.0825743444751496,0.425566757737041,-0.381074376476968,-0.12897761271451,0.0448040048710408,-0.0250290813723461,-0.0439683667294739,0.0944002510256527,-0.00572620985430968,0.129584837799854,0.148344863256623,0.0401777948876943,0.104792790134476,-0.0325073870598128,0.0065996421255332,0.0909469265318155,0.0160039654861553,0.0407581172124109,0.0287818897856633,0.00511557985503224,0.0258591622827818,-0.013063294140012,0.061580533507889,-0.0252907395256127,-0.0226664015972399,0.0160584788586017,-0.00379257131869705,0.0454338545005108,0.00457575588227191,0.031840310279196,-0.0259657876989335,-0.0272558393427283,8.77314215778089e-05,0.0208497167812981,0.00306268745165379,0.00325526848011011,-0.00538032748870933,0.00295973413301345,0.00148928047423533,0.000588392353020404,2
0.0974028445662826,0.913994911037115,0.124698770022572,-0.15343845867753,-0.28323879365621,-0.0255996685923818,-0.137871077102422,-0.102119824777489,-0.294242229987658,0.322985461131807,-0.0565188448906374,0.000578137447234074,0.118464474083542,-0.0682949272486356,-0.261311106903679,0.0861232441084624,0.04879260635224,0.133754875985269,-0.00253933004486437,0.0312147086711728,0.0597005052387522,-0.0563240088387892,-0.0206609097050104,0.0463372439184578,0.0457887228675152,0.00307611739950419,-0.0210069773027134,0.00419903202221375,0.0348309480271878,-0.0249745509102383,0.0623895440856598,-0.0471468669686948,-0.00839753869695878,0.0157737269500903,-0.0145172064913566,-0.00324470034640059,0.0152515828857768,0.0187035565378842,-0.00917469845364098,0.018784280728022,0.00933850027272789,-0.00742250952595841,0.012129303697831,-0.00686806870783536,-0.0123646094505726,-0.00835195933711782,0.000205152878907478,2
1.10891515673966,0.308003744992964,0.576045381283562,0.411058116220532,0.153416260424078,-0.173401919361778,0.377612890142765,0.499097038214806,-0.0614313858235796,-0.00976839847611349,-0.498017630903096,0.0759465341101657,0.0265228914059857,0.211988678894473,-0.186315105816388,-0.157144059669386,0.0728857992530824,-0.0240999302187015,0.0831276676515861,-0.0388158395251781,-0.0482730487719517,0.00100830540651895,-0.0677333307088853,0.094558465973554,-0.0568092531668614,-0.101581214205298,0.0125313395532089,0.0807431919500666,-0.00502919930707823,-0.0948348589348057,-0.000774713214193157,-0.0284114156225537,-0.012403756050142,-0.000867860841922333,0.00215137846613389,0.0207345197549734,0.0211621395965656,0.0202954553797813,0.00456970366699733,-0.00847172257072787,-0.00386974812325361,0.00698982855931922,0.0300080107586655,0.0163249815863741,-0.000388203495865739,-0.0122692503770857,-0.00196852066727343,2
-0.342164139011526,-0.360907866233788,-0.13411766098004,0.515416023519856,-0.494430612702409,0.013325076110294,0.473968054930761,0.143373844746672,0.00698004756503325,-0.162390527270634,0.0169194469364808,-0.199383471507197,-0.189002398528703,0.0306185224078018,-0.125338296780683,0.0257991413826093,-0.0838289466687249,0.0542143184523007,-0.114619955144618,0.00653940454652756,-0.129658033837219,0.0330143714694988,0.00408392736704676,0.0865524550971016,-0.0320028307957881,-0.06205930642189,-0.0453376456978552,-0.00348264033598506,-0.0391460016445212,0.0388165819138689,0.0220136129429828,0.0285792760717888,0.0178313105469761,-0.0159876098445479,-0.0467039773522845,0.0349488027561024,0.0191025717504243,-0.00548909656634114,-0.0308421937698302,0.0236381044116464,-0.00278023794816974,0.000133905877862976,-0.0073180304771195,-0.00466082067742018,0.00184128082215536,0.00504326124483022,-0.00528111850669681,2
1.31719542475879,-1.02726772148244,0.0677397256664423,-0.752499740518778,-0.299962101760157,-0.00936434075426052,-0.100898340000801,-0.105122509248986,-0.0624591704376253,-0.201474908097421,-0.0907456315809871,-0.0258280775638821,-0.0901787113079705,-0.066887465384703,0.123802686812226,0.0631793091224702,-0.0251183438147913,0.0847616108735916,-0.0340755744198274,-0.000213319691787438,0.0591550636334138,0.116752682286602,0.145993820726828,-0.0160898244632515,0.0757288799575257,-0.0707422788543027,0.0356621049731003,0.108210706793183,0.0223950731781639,0.00341691937842093,0.00442617687330247,-0.00521781766547778,-0.0368632804346325,-0.00506577126540494,0.06241074481114,0.0210112790583136,0.0466400227280191,0.00445281864165834,-0.0257784379841599,0.015794748401368,0.00822387861994379,-0.00861494361112588,-0.0124253695597988,-0.00244569697952395,0.000612667766963452,-0.00618057113310371,5.69808388433842e-05,2
-0.265087705818134,-0.41157289751666,-0.164901149496984,0.423112110470865,-0.296002488605819,-0.0124572422156778,0.306822307584984,0.0623414705641643,0.0333349038078549,-0.179758553240392,0.0479908737601954,-0.138065730678621,-0.0994481001386545,-0.0433493520930203,-0.0900655114373957,-0.0765890296023299,-0.140705684999805,0.0212988001319405,-0.161014296038013,-0.00839619353853287,-0.110053707606645,-0.0797397615974562,-0.0336974215724393,-0.0362965559077548,0.034580321142708,0.00312873941664939,-0.0672955677914132,-0.0557345348660634,-0.01081681600626,0.0196296358226428,-0.00473861137237347,0.0530569915384151,0.0699318927175117,0.00106916733769299,-0.012283797177079,0.0417098368463115,0.0268345454299009,-0.0392372549520651,-0.0416181785871118,0.0135018380465151,0.00159386995373621,0.024018644497317,-0.0051117072313066,0.0100448962216063,0.000309932562441238,-0.00166573148861998,-0.00497765581431313,2
-0.974676347520127,0.0102393208715252,0.245749037169843,-0.166543802262695,-0.0340594195541688,-0.23863200489877,-0.124847736137029,-0.0874936948670251,0.138407931056212,-0.0592844155862233,-0.0687160112522107,0.0688540988439174,-0.126274177918548,-0.0824163354486685,-0.105384947041801,-0.0745714660150655,-0.023661333259194,0.0242672051804414,0.088744069664931,0.101714893920012,-0.0310202487255642,0.0742288087995143,0.0176837522830781,0.00316529215303032,-0.0336281235388433,0.100830234139688,0.00457660671833205,-0.0288731595664525,-0.0607782852720521,-0.00788386712535538,-0.0217480035592477,0.0258184476093938,-0.00803288941280838,-0.00405535830945753,0.0362959616135156,-0.0142363153239092,-0.0157089162957905,0.0011355797466498,-0.0433669533156204,0.000121206977934555,0.00974844013697037,0.002198746514628,0.00473029982261317,-0.00259404421910262,0.00634842398445531,-0.00336270895571074,0.000952003220118423,2
-0.0193192261378497,-0.210825514448289,-0.0438199714361545,-0.391129806148772,0.387510739623901,0.337663845960101,-0.200852872449095,-0.158822126104557,-0.0311553180752115,-0.182730256748779,0.124096676236404,0.156593083850907,-0.0154916703558181,-0.104462462818473,-0.173454397282717,-0.11534964217383,0.0701596672924009,-0.261155473946866,-0.0726544984704575,0.178042224019332,-0.164150590080784,-0.121185130937293,-0.0595011371583329,0.0839799938719004,0.0298026186995769,-0.0593402305199032,0.0664856695416258,-0.088823249567132,0.070685773509702,-0.0373686996918952,-0.0596447158562446,-0.0104164236300267,-0.0686847539871841,0.0334730459371127,-0.0144715279056216,0.00819889780318153,-0.0459710717802673,-0.00791624444877303,-0.00734587364616643,0.0120859005051807,-0.00688118316075928,0.0111434739016909,-0.00185823978622874,0.0108530780174792,-0.00950188743103765,0.00193252245049895,1.27164635011656e-05,2
2.70931969235013,1.15298575591801,-0.192871049570238,0.286493099410838,-0.0898798591598424,0.958238529802934,-0.355184312134475,-0.285620347637309,-0.312583345824562,-0.0764884958248667,-0.357208216228688,0.122464844513514,-0.209805218584557,-0.0276197794175949,0.119009584092712,0.0723101458602113,0.103021696901011,-0.0803216724226425,-0.00221483262793983,-0.126773270626094,-0.0342107930447302,0.151107176791306,-0.0117690386071415,0.0155116082492513,0.143311248773072,0.0141432307889711,0.0269287510401937,0.0208189163900759,-0.00234989123260739,0.102665571672577,0.0180942889297175,0.010773397904805,-0.0124323285814082,0.00977896538184809,0.00155091091874455,0.0197086108548222,-0.0203607199575251,0.025292878248403,-0.00798941193530351,0.00832400269299942,0.0392406150645204,-0.0139589364653696,0.0308406868072261,0.0295705091134049,0.0193243580236426,0.00536680842435033,-0.00160331688552922,2
1.58417773193052,0.549088574204277,-0.356961227206434,0.199737160770452,-0.103870120137203,0.671802107671761,0.0124752099045754,-0.135564899305903,-0.0574520434580308,-0.17649100561337,-0.258777172940412,0.0855274171321104,-0.281080831709721,-0.0511397859637423,-3.11259563201434e-05,0.15802585783377,-0.0639892380675739,-0.0833672922848664,-0.0260657167934132,-0.0840023698362746,-0.0889275446066167,0.0798093999561169,-0.0103787623883562,0.135568189542284,-0.183273583747619,-0.0386462783777425,-0.0162114437885225,0.0254959653918912,0.0212425789112745,-0.0219911772798879,0.0200075454519375,0.0653445469577832,-0.0148080141806947,0.0255896593323195,0.024196825554548,-0.000511984705482011,-0.0109938912994447,-0.00673786094843066,-0.0274694385423217,-0.0641888881024749,-0.0306476263274282,0.00796317146099242,0.00905986445765831,0.0015677694523045,0.0129737790320892,0.00199026108079872,-1.59049263738502e-05,2
-0.491640330340039,0.487011940703031,0.236001178725825,-0.17334696245901,-0.15516293483829,-0.294100877967467,-0.0167419007503797,-0.238604403435609,0.0230805508620047,0.109474398458723,0.0403880262689505,-0.021050131500908,0.100403396538004,-0.115353603417921,-0.0418610878292689,-0.109922390499512,-0.0899131076247561,0.0274050004731899,0.0482207407114039,-0.0555221036018817,-0.0204498868792954,5.53377828461398e-05,0.0179485324402747,-0.0120616988576424,0.0104042020888437,0.0841657162577112,-0.0142541746480257,-0.0312547935029205,-0.00432888593993802,0.0080641033774022,-0.015307272417265,0.0484704071908391,0.0200438144978744,-0.0189311069495896,0.00767924661564585,-0.0249852364906152,0.0357998368956089,-0.0263283218351426,-0.0181685369783742,-0.00446907127000195,0.00151568764810612,-0.0144257941172697,0.0202148155310314,0.000136944916150982,0.00192114661802511,-0.00371481988887914,0.00468253360225655,2
0.35928823114477,0.115187945340068,0.266694656121426,-0.277060272855425,0.00622147979913054,-0.151090255812467,-0.281909415202958,-0.199565019226799,-0.117939241938674,-0.0427739917141382,0.129024957941226,0.0306412571153674,-0.0869851913999015,0.0407053306281836,-0.015606903584173,0.137894389829463,-0.112917668022484,-0.232752031950883,-0.00392957544718816,-0.0288649916965917,0.0896708894106518,-0.065202903395059,-0.088661075283842,0.140093927325744,0.0947229351673776,-0.125704030805891,0.133479964743052,-0.0503441596550445,-8.14840876499593e-05,0.1134764279478,-0.00699040770355776,0.0203157371755842,0.0235126482880168,-0.031726874719573,0.0574913056647245,0.00563020859594217,-0.00143147756955028,0.0474648829492672,0.00571961031973731,0.0225764266828857,-0.0152619176897885,0.00729932439834002,-0.0172238013717471,0.00124909831136826,-0.00696231798686136,-0.00607122924178295,0.00275169587761909,2
0.442104277847251,0.738949574963548,0.198473702643106,-0.215950272584879,0.0601464031715275,0.436041792020575,0.436379461167456,-0.385380601835886,0.215364806102906,-0.123055628371326,0.0861514790669433,0.0360737158859607,-0.0218344177096442,0.0175013553071,-0.130162763579285,-0.107920456466579,0.0158662350424782,0.134919827629077,0.153882064241948,0.181959114410001,-0.0917472192012506,-0.111936002375171,-0.0323730621390653,0.0678272601085841,-0.035099576158411,0.00718545394892639,-0.018578624801038,0.0422623369422251,0.0647464020704526,0.0455484113261019,0.00819374775802303,-0.0248808507836383,-0.0313991462691233,-0.0568381405717486,-0.0536566996419634,0.00794520059299079,-0.0369470198227457,0.00012290865464747,0.0297713098875459,0.0159971987266218,-0.00457008614971049,-0.0193196647261787,-0.00759651636730627,0.012621281125433,-0.00387286245394035,0.00744380120617404,0.00196370098898293,2
0.205177121688103,0.52887918423419,0.26780778832055,0.345187539321621,0.0549705516430417,0.124414475532004,0.00940270173068189,0.13049153202651,-0.0110222857669642,-0.0757228457483475,0.380797257925927,-0.173290441971525,0.16163332382903,0.454629583996157,-0.302834594038758,0.0868179961199557,-0.110742162429972,-0.0708489503615621,-0.0377479294541214,0.03839159912386,-0.0351162913018911,0.0340906854758889,-0.00647403747358747,0.111625108264121,0.0694852853915314,0.0366774679034661,0.00726174973348941,-0.00906247465201064,-0.0486293128399477,0.0314872497996314,0.0566530318292715,0.0302460835937574,-0.0347244794067874,-0.0221972399657294,-0.0300775199821351,0.000287965898074661,-0.0183204616889741,-0.0175551879047579,-0.00594490891855656,-0.00708943229354692,0.0257797416745337,-0.010044828486957,-0.000450934261523973,-0.0199103591030586,-0.00477335925211696,0.0017359659645277,-0.00166390604318223,2
0.00424811195266739,0.605193687288659,0.361773881720443,0.37957526491724,0.0757661824867264,0.512950086905665,0.294354162157123,-0.258265234738681,-0.0595797665724584,-0.142070684987417,0.108140735219109,-0.242757268503851,-0.0520791351233229,0.120064269091561,-0.148306250352706,0.270782583193251,0.000927190738898211,0.165760770184655,-0.0953550445900314,-0.179891055400927,-0.180712656218414,0.0915856937534116,-0.0787605458193549,-0.0659361080546664,0.082925713681511,0.0786543535165836,0.0550802937155377,-0.0662741185332101,-0.0248053852945446,-0.033608362676801,0.0560404205445848,-0.00356601646264194,-0.0281897765218877,-0.069565170065482,0.0206678732275574,0.0219617938813311,0.0149700539530904,-0.0144246881191097,-0.000367344824536979,4.95591039299883e-05,-0.00300706555338238,0.00314939847569387,-0.00305383847114297,-0.012671144025438,-0.00872746368213076,0.0120246651720942,0.00236693716307992,2
-0.517484856025427,-0.00262831559729825,0.298521148644136,-0.133133829054294,0.18718019876839,-0.0742057806729504,-0.104296362189494,-0.274308960657068,0.01099545739104,-0.105196622690107,0.0612958682983711,-0.0286299464785982,-0.0252954700087987,0.13597612532156,0.154177761345409,0.17244097876909,4.41204219910629e-05,-0.0329785095079412,-0.0343658397376081,-0.0345225209736668,0.00130846105973703,-0.0565421611945293,0.0212704390706406,-0.048467553534444,0.0166431961496403,-0.0776301712557267,-0.0457485209258589,0.00844236595229584,0.085264389298212,-0.0050721378443573,-0.0369653853427618,-0.0670290468704993,0.0441446454166819,0.0272572707282033,0.0107714443332508,0.0207710800761769,0.0213542169364281,-0.0228451850972403,0.0185322706773726,-0.0313402045925096,-0.00288929640662353,0.002577677459802,0.0102957099764114,-0.0116439333362288,0.00924469274794538,0.0016292266395762,-0.00448364504167282,2
-0.36376348482286,0.499234726429967,0.604158394125022,0.236460540920401,0.509291187940743,-0.251749380304307,0.665968264147974,0.247023632887551,-0.18484166586991,0.143546876348758,-0.0349793018505371,-0.0470991355086094,0.0803056472373367,-0.0423771568063982,-0.136048539801013,-0.0332022621654658,-0.02161716741424,-0.0325994614217245,-0.0652572843043275,0.0798999207747131,0.0675680197306483,0.0370343104716948,0.00351237620728972,0.0156964048343729,0.0402039899929751,0.00653128532430595,0.000600660180997147,0.00472849798650052,-0.0507259667781596,-0.0249317018852897,-0.0113236170492322,-0.0332379775380219,0.0924195680865002,0.0151503296779701,0.00999054703193757,0.0261288353237383,-0.0216135628948594,0.00593800912942329,-0.0156503302909991,-0.0233719392630127,0.0106378301393461,-0.0023890523760677,0.00946219949658216,0.00250569563783289,0.00077974180919395,-0.00819319872828942,0.000656333559317033,2
-0.213725828200502,-1.22249838960283,-0.218011371862362,0.571440321155007,0.0560842904504317,0.429436073187483,-0.153612460042973,0.211023531462828,-0.144196722357692,-0.227506707863792,-0.188776479884614,-0.0132863949465194,-0.0805774016703995,0.20608237812587,0.0628739064446114,-0.106123385571335,0.280566265344482,0.126382286256038,0.10319848139873,0.0472588501005231,0.156527758130267,-0.308854232855017,-0.0446657740523959,0.0801527858631111,0.0193303867763583,0.0616492272369817,-0.0214606405849671,-0.0126345365966578,-0.035018497671917,-0.025702114067357,0.0373142672370329,-0.0647134006023693,-0.0156525929272519,0.0184666633195169,-0.0119765226838009,-0.0294682336186328,0.0635395539551282,0.0409863207092517,-0.0218069466976846,-0.00837867095935857,0.00615253873783623,-0.0224550114780525,-0.00223156706600463,0.00529104324393831,0.000960485863947093,0.00294113458360396,-0.00232043523881543,2
