PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,Label
0.0864972296473267,0.163184056956688,0.173198630704117,0.637088552314499,-0.523420826440166,0.394678573855422,-0.374808778554587,-0.0191899195802744,-0.298081449423412,-0.0685257432640854,-0.127146535090016,-0.199035549226822,0.239703487431551,-0.0354431990541974,0.108005182581067,-0.0421394433219752,-0.0987197608994638,0.00106184661452257,0.0145287518502741,0.0176434359807316,0.0394666394212494,-0.06078537793484,0.0357995549440215,-0.064438816970659,0.0293984327712126,0.0659548856094447,0.093228667931457,-0.0241396875458472,-0.0363847654503796,0.0457430975698356,-0.0303925527062645,0.0380438794408106,-0.0314271060013491,0.0205079529870895,-0.0144669705600551,-0.0792630252077284,-0.00862631923933198,-0.0555057650385955,0.0477754135212963,-0.0541077594354994,-0.0713508009864336,-0.0573346948182581,0.0292623572712838,-0.0962968295908648,0.0205068699625504,-0.00145474075537658,0.0939287778730844,0.0296827473562459,-0.0290373419440738,-0.0105235209452907,0.0159912366312165,-0.0205154164815899,0.0229485782236997,-0.0196126065054147,0.032397666463748,0.0308982316641566,-0.0423120415886311,-0.0158306358686073,0.00687779165771421,-0.0673959588411551,0.0205943591344159,-0.0483306783767269,0.0189550317347044,0.0416527756059153,0.0222270263971345,0.0349098576099694,-0.00886999151545683,0.00814552251007053,-0.0118764751994329,-0.0259309010768521,-0.00477345003018641,-0.0130211814038961,0.0267270125924555,0.0381244993085209,0.0355697604818011,0.0112520325561272,0.00710283112287873,-0.017643082859541,0.0136682298899266,-0.0325559705780018,-0.00786571011559527,0.0084015833275183,0.00584920895834556,-0.000103807235750202,0.00946202309293346,0.00125827410424436,0.00603307140228608,-0.00359919542240235,-0.000526192941208281,6.42248998969439e-05,0.000236372577559269,0.000227939642370665,-0.000220727536640629,-0.000336917947595631,2
1.04771122583505,0.31099676972884,0.153245613592862,0.0401265100635908,-0.712754398543029,-0.0383662532382121,-0.360512888299652,0.000117608657378269,-0.0889346406885437,-0.0807876759102455,-0.203816600110132,-0.186920711676244,-0.115315836350393,0.294397572679972,-0.110901735002567,0.120404482754409,-0.0890081376406647,0.172179218957279,-0.0619496413679951,0.0796768227858579,-0.0213204398062561,0.0972668695160914,-0.0914842466741364,0.0519188843139197,0.144951729725383,0.0586240101191021,-0.00704487407027676,-0.0454224586081581,-0.0232215161966701,0.0019886635827186,0.0565806035335784,0.109261373284601,-0.0718172288566462,-0.0473240239600988,-0.000468200568016188,-0.0485619916744772,-0.0556391986423633,0.0918055773836899,0.0592701870778191,0.0594645287961856,-0.0485783648746104,0.0292765897905352,-0.0383571401286742,-0.0293626703955376,0.0508546361106254,0.0626221991244463,0.110132827441619,0.0460004725808406,-0.0208400068844547,0.0344889664459285,0.0291554517334603,-0.00229381644126465,0.0215188317658063,-0.0294564102151969,0.0413234329304624,0.0644795126840381,-0.0340486137670541,0.0088800760763918,-0.030552165250585,-0.0313474744267459,0.0294836318267571,-0.0147780438121666,-0.0639060930015172,0.0100681710361178,-0.0204121843623863,-0.0247040164163055,-0.0373545652394207,-0.0129530929688343,-0.0449621246171571,-0.00538598669173668,-0.0239818720031989,0.0167908090269364,0.00475105725002977,-0.0154286125007577,-0.0279304673901274,-0.0168387386545698,-0.00953382148645773,0.0147165843431876,0.00762295377311437,0.00700540723869324,-0.00545729834500067,-0.00146505095609621,-0.00726104193550147,-0.00625908533997127,-0.00309370426186502,0.00536541439254428,-0.00138366843030869,-0.000501179492862998,0.00218690555453152,0.00291207553112411,-0.00096870012284882,0.000177025815263717,0.000914605566204521,0.000287079604011203,2
-0.989649601069373,-0.0540006875876056,0.637522758111746,0.307439039036886,-0.0846634474241276,-0.508813957307099,0.243769582744913,-0.0338951450064162,0.181266141873697,0.178949305805894,0.289489724650606,0.0800852138865773,-0.0729541053272128,0.19911112018693,0.0524462530084116,-0.0527848201002811,0.259707580285734,-0.251554002733112,-0.266040163283795,0.0733358975045036,0.0139343878139346,0.301707455442236,0.149565535027345,0.103821959275184,-0.0216586151662758,-0.069570167710249,-0.0203705209217385,-0.0928360791425027,0.00388419909374858,0.0789955884414695,0.0275179564968537,-0.0538497550409656,-0.0758674609944892,0.017346093309539,0.017558693489204,-0.0413903780651004,0.0874961112850587,-0.0434199706322395,0.0449881912116903,-0.070885007215325,0.0108677817592207,0.0442095198349052,0.0237497999956744,0.0547328845405273,0.0184935789451858,0.0436355876118445,0.0172785289097119,-0.00830508840956964,0.0260777933456339,0.0346001445306558,0.0211577359056474,-0.0064469158232565,0.0445239081914216,0.0510835776644493,0.0429891527363718,0.0267688324930364,0.022273281615326,0.00991633169858296,-0.0295316496989516,-0.0132728903870831,0.00132983029245942,-0.00628642265324917,0.0210589368585768,0.00787825179404922,-0.00100456831448124,-0.00302801602167352,0.00575723306044015,-0.0157286499229033,-0.0158623516394982,-0.0182904799413737,0.0109897364565921,-0.00242301248521203,0.00275507831794934,-0.00510011753835106,0.00156227025740127,-0.00944360458755217,0.00900622030427589,-0.00803078951230585,-0.00199894152762416,-0.00339873180715318,0.00503482144735181,0.00562113635166876,0.00188531537602435,-0.0238501616289157,-0.00108788156719033,-0.00434030593950935,-0.00652490662739379,-0.0030107800310923,-0.00418674035995092,0.00113334039451994,0.00292068335838461,0.000434612162470993,-0.0021043210886985,-0.000111355553454095,2
-0.0774369922183527,0.584853870958775,0.371481108019914,-0.124891589834225,0.68324780786788,0.349888838910363,-0.387892552803973,-0.0807415940571561,0.653816179014903,0.0120439484107908,0.204064674819134,0.00336454458581223,0.0776044546595142,0.15982237805783,-0.00851755067525158,-0.0182888927318538,0.0737416986875848,0.201057269199166,-0.0956130679387591,-0.0451586320535787,-0.177655133666143,0.0405607327858099,0.0346148155301924,0.140232234477546,0.114292214844195,-0.0498618934954839,-0.0131509333368823,0.0990358661707233,-0.0404763253636581,0.0281024205983104,0.00995997043674803,0.0105875582270581,0.0340174211791823,-0.0704532183323621,-0.0255724026480803,-0.0420536924046017,-0.0119970584370736,0.0818369853921456,0.0206342908322024,-0.0482256007356585,0.0547171136468089,0.0184398163447808,0.0252574225357709,-0.0483189958079321,-0.0111480860129904,0.0231050616823231,-0.012898316930032,-0.0680127815715026,0.0289467278083642,-0.0128231107335256,0.0349737318899431,0.0174910756128544,-0.0454187213413739,-0.0332708099038115,-0.0311906520042514,0.00146820099634806,0.0291222317333625,-0.0413450570181627,0.0116397828751756,-0.0669174564536986,0.0197099413019317,0.0101935287853123,0.0330062501613877,-0.0113964883280382,-0.0030424246025709,-0.00119047764014851,-0.0318110436884,0.0242894902611139,-0.026173503577306,0.0149916616076225,0.00270598888166517,-0.0235617466639707,0.0238121406851555,-0.0011390926762717,-0.00747245214329774,0.00382230600974202,0.00946902119288468,0.00771123814413458,-0.0101944945573739,0.00662307546339932,-0.00739800166060328,-0.00548469475447871,0.000234543418964887,0.0137526426199553,0.00313996467037258,-0.00116304113874083,0.0011803881778442,-0.00525058276256493,-0.00449560948102533,0.00274608720032145,0.0011103858939592,-0.00102139462825749,-0.00104651199207381,0.000992188551363775,2
0.113981171569093,0.0948383142597963,0.766758448704862,0.271027110867765,0.416836380986079,-0.313069317259038,-0.417687802832465,-0.0931832498737751,0.020181467346795,-0.104194450422662,0.136948813380343,0.0852077163395663,0.051500015242764,-0.205367510537698,-0.208887439314962,-0.0891855991345624,0.0557220581070864,-0.0739078707511987,-0.0914837134028095,0.112092518709098,0.0900457598563247,0.1822965064765,0.00466732701792341,-0.126906712211993,0.0291116586104584,0.0187052641699195,0.0279637229363618,-0.0814271894011341,0.123131941887236,-0.148969302027307,0.146839495491432,-0.0263999133455661,0.0309215047543619,0.0526350715002106,0.0153091836893121,0.0236407958293555,-0.0959805042593731,-0.0180546601007534,-0.0735302840750659,0.0972917621245734,0.0635696510005967,-0.045912431039141,0.023395364808585,-0.0440260593706379,-0.0159001037902439,0.0615344699541972,0.0237980434418474,-0.0675019423648459,0.0715421737508759,-0.0313415199793618,-0.00364885447111963,-0.0101115424533815,0.00746811814015971,0.0241515204096359,0.0126602523482249,-0.00477127500107779,0.0549698287487646,-0.0299387650824111,0.0142638105312593,-0.0156869591460229,0.0085235827295967,-3.01255208825844e-06,0.00910846185561681,-0.0398351058984952,0.00814360939149528,0.00824554928369356,0.001449076960249,-0.0155743211757045,0.0208568458261898,-0.00589857792013117,-0.0253623667738186,0.0264797596771721,0.00435670187159643,0.0151816990662013,0.00936315978593134,-0.00913618485713663,0.00925668044073287,0.00993897663766543,-0.0100824382732111,-0.00455515355583338,0.00619117602204467,-0.00832729129968907,0.00330226292753021,-0.00135960116907132,-0.00186612548947066,0.00557623714457494,0.00374904080079305,-0.00195442989689791,-0.00466651596693115,0.000269156866462035,0.0011642050077317,0.00660646481024666,-5.22402376172725e-05,-0.00101520816807129,2
-0.828864572588851,-1.24810499370959,-0.252515761247909,0.118149081855768,-0.651123746182673,-0.0530739275452408,0.229032193272947,-0.484994442083216,0.38591650766704,0.178583531523415,-0.329731945662795,-0.290791514376981,-0.108509860380039,-0.396795938272892,-0.224940888653473,-0.13789770021543,0.038023729682063,0.0969917809202144,-0.0573030697168863,0.0125351546849441,-0.10958689046029,0.00694518564003259,0.195140586834937,-0.0275160315719905,-0.147403601027219,0.108714974580874,0.190066749136357,0.091008017984912,-0.0132292640926117,0.0598350606406614,0.0614554445307378,0.0787774150586819,-0.0620920765315987,-0.0708885250970536,-0.105985134180551,-0.000652379491949262,-0.0119883696682864,0.0190533283316855,0.0362118236660966,0.0403079655143719,-0.00939253762581102,0.00719579716611268,0.0103350323957566,-0.0151263261881465,0.0183305714344976,0.0413721417714219,0.0267065308642719,0.00165489339997819,0.0376822177789318,0.0193610453085603,0.0335034627349683,0.0160707952159415,-0.0793491179256426,-0.0855332624201629,0.0249210498954612,0.0577326143687189,-0.042434244904159,0.0223008172474127,-0.0165723625416584,-0.0145257883403901,-0.0270116238506867,0.0439620713743027,0.014100006999745,-0.0203323397985386,0.0164628392562197,0.00260406828642473,0.0274806480775745,-0.0263040643029333,0.0222387493703462,-0.0147995092527793,-0.00557551341632747,0.0128240298709951,-0.0122023815281049,-0.0297479479217627,0.00676089586128603,0.00454567571593748,0.00543997645260006,0.0110608986510408,-0.0136745756385577,0.00424911688947301,0.000184509960296472,0.00200412829970377,-0.000879818639254937,-0.00485004146661022,0.00685945278513341,0.00218160305725335,-0.00159919485974935,-0.00289408645768619,0.00398216769724809,0.000330610060460588,0.00286625183500086,-0.000497677985280042,0.00119631363767873,-0.000257218272046215,2
1.2895049834095,0.682272403079423,0.964680660690397,-0.436481118022124,-0.938965400921935,0.194492411865799,0.948172326833134,0.067483080420943,-0.749977039512919,0.0584238689683679,-0.0982580818761498,-0.210815216328012,-0.419042634563401,-0.0898344945622315,-0.0884724735883349,-0.0259878937440126,-0.0641869609875996,0.162787695909985,0.211399561917869,0.0910084502343681,-0.0906454097778029,0.302994456084667,0.0129405263059129,0.337697773163785,-0.0225882532770669,0.0569133392599471,-0.133993275637934,0.0982363146208294,0.160473119487017,0.0483823278429405,-0.041918218861675,-0.0214638455408592,0.077833526358704,0.0407972838287315,0.137753829861925,0.132754302634163,0.00861769648395875,0.0530731463951722,-0.154484214235331,-0.152288824384095,-0.0648346186193391,-0.0825201553071386,0.060542239027532,0.0312016419009976,-0.0175051794450929,0.0143904072501253,2.23782333000681e-06,0.00619076644577774,0.0325254586070264,-0.0374523350472158,-0.000280210873169714,0.0364951456759625,0.0037672619045397,-0.0350060467782652,0.0533085182300463,-0.028960535934777,0.0217714009673222,-0.00722363070789684,-0.0108763437131212,0.0140862037691873,0.00773800014929678,-0.0078946342591381,0.00504258272522257,0.0561723160213961,0.0273919065883794,-0.00238072248283785,-0.00741207109839731,-0.0104142524356032,0.00200140333828757,0.0202581320853194,0.00303212379336391,0.0087619857386396,0.0116455314121044,0.00211425625883411,-0.0120976590126536,0.0106221836015563,0.00489019532632478,-0.00898042084695584,-0.00416375990073386,0.0050626386111289,-0.00537775407825505,-0.00248987632776072,-0.000676682130247839,-0.00438228223673007,-0.00111930098228032,0.0037506109112859,0.00203703639002686,-0.000667292209164273,-0.00420106681469469,-0.00153341194965014,0.000853095685035494,-0.00032401734586754,0.00188278850641125,-0.00040924001853901,2
-1.45836397442834,-0.450123672854162,1.18487839678689,1.17159723924033,0.784790744831419,-0.15736758668336,-0.0845070663205723,-0.383537734434532,-0.428181533591875,1.81994518086248,-1.36864026751619,1.19600248408204,0.0164721379836539,0.506006493413203,-0.132899136966205,0.0754326774391701,0.0583413429931673,0.181886637623457,0.236780831603713,-0.125985918839385,0.0218396298633362,-0.136940121630688,0.0241942153731726,0.0354689198062373,0.0348062016838427,0.0339809883677318,-0.0282349309092622,-0.00347535382466671,0.00454522550591491,-0.0210565109548309,-0.0177792360726523,-0.0165482183770731,0.0146836354316831,0.0179713521937602,0.0180077425576045,-0.0122078794905481,-0.00177400139916431,0.012590366477051,-0.0142248730197242,0.0076732518677348,-0.00612128001416495,-0.00591908857570264,0.000927673839548029,-0.0082109971155811,0.0079154110676622,0.00573727520702765,-0.0028735144166938,-0.00681161667197374,0.00147238506145471,0.00131952139384692,0.00145245276924203,-0.00380353223736772,-0.00258753016122537,-0.000465333311065834,9.55780608757774e-05,0.00134280770206002,0.00129237969006086,-0.001344922786686,0.00208665132707803,0.000577285972628697,0.000322545894215504,0.00104087494627188,0.00041575051725653,0.00035838545694127,-0.000501663221929626,-0.000326003058813623,0.0022715105230684,-0.00194496681912305,0.000972439141029489,-0.00108631231278289,-0.00116276520499339,9.71108329116355e-05,8.2328612079626e-05,-0.000336560508367129,-0.000172029617970094,-0.000263183792141664,6.08682807488263e-05,-7.71231706174659e-05,5.74629434443609e-05,-0.000138477680998647,1.36783393859418e-05,5.44716919104678e-05,0.00011511282339154,-0.00012949133330004,-5.48832291243453e-07,-1.35787170385686e-05,-3.17892832841205e-05,1.34768996690584e-05,-5.25754385584369e-06,1.16346536785577e-06,2.40141775323958e-07,4.11122098048115e-07,4.44089338954378e-07,1.94507320074969e-07,2
-0.157195114036405,0.728385314959771,-0.103899431105139,0.149706185150489,0.0911938046175634,-0.394052356968942,0.361706475305906,0.114299763344658,-0.0185265688659522,-0.239003219085439,0.0697325275747861,0.271509219821079,-0.161732893631727,-0.0360207030366418,-0.00391743583464555,0.244117319091225,-0.167610071421482,0.0635800103222997,0.0492507981607443,0.0887505634504859,0.0239322304005747,-0.148330176607901,0.0515983551564087,-0.0674796453083664,0.0204066021173441,0.0849951223092245,0.160859434359778,0.085829986116112,0.0168931145028629,0.0414801938959677,0.0577756777527398,-0.0183621613809837,-0.0407431116975179,-0.0992186268874876,-0.0365483783122641,0.0290485440457936,-0.0213900450036276,0.0101596515409828,-0.0114046473699706,0.0229094419714461,-0.0334568664790747,0.0164896700307508,0.0839580459256954,-0.081283391010533,0.00154803123188983,0.0219757853191442,-0.0239885427658295,-0.0184578466443052,-0.0429222129727807,-0.0131585969272369,-0.021917868710521,0.00828217027985669,0.0147173796059227,-0.0311919499685773,0.0106953717174541,0.0312266290261132,0.0296814465363088,-0.0558876234409731,-0.0294187706121015,-0.00717331877816563,-0.00596359727078819,-0.0247568179295727,-0.0221937841599552,0.0220114246170143,-0.0167688309766943,-0.00825171340051032,-0.0093154139963717,0.00978875425882988,0.0155072493181515,0.0152917536779674,0.000666352439657118,0.0101517756720486,-0.00373756170132475,-0.0036415572752114,0.00949647875769831,-0.00914296913171903,-0.0108463845962846,-0.0199650837558859,-0.000588298226350123,0.0119220048945471,0.00184186506258403,0.00812426309763104,0.00113650060368969,0.00856944412832355,-0.00282053219622859,0.00363136906358822,-0.0116471767270798,0.00151805760831204,0.0054442811932165,-0.00211576003605959,0.000312210305629758,0.00142774336348601,-0.00131244383917339,0.000237463056492033,2
1.09074434809089,-1.2208915253331,-0.972778637658103,0.101867839514051,0.233810572882356,0.388107568133055,-0.577666307235319,0.36605263252985,-0.227353142532211,0.11870723037477,0.0945091509817429,-0.0318348288939443,0.0589108635431472,-0.147593226669665,0.230215251303655,0.229190614493874,0.0140385824483546,0.42760254687277,0.375639660380331,-0.19112619081468,0.570797528296659,0.606801936297761,-0.0967663374064198,0.0651391389343648,-0.0727166276609248,-0.0394873211190122,0.125418819352399,-0.0278865631450274,-0.00540632058621503,-0.102040892271328,-0.013722719166598,0.0239245593229128,-0.121257475016438,-0.0559244378246768,-0.0679770461240091,-0.0545051237522947,0.0319329616294483,-0.0550704514489761,-0.0766951148972215,-0.0166000887414687,-0.0720856160262882,0.109332135027923,-0.0217031633832282,-0.0327872332004478,-0.0459304277581636,-0.0660124301831728,0.0404409403998783,-0.0659828189970341,0.0202452812111088,0.0175066911000023,-0.027675125370928,0.0302850395264273,0.0273722907596019,0.0323259445543463,-0.0186558422513939,0.00702478550976243,0.00779533910704968,-0.0135721126285569,0.0277122709300003,0.0251738822299982,-0.0231404488594616,-0.0168488200989059,0.00994024281361649,0.00159333002869933,-0.0132738713911623,-0.0053736340150739,0.000164968625827066,-0.00108749856676615,-0.0116261681807573,-0.000214326662510365,-0.0121146948391607,0.00940328409796541,-0.00257545534301886,-0.00970054948378951,-0.000977435054790711,0.00220119962487872,0.000462278492393193,0.00250472129944835,-0.00547054797272475,-0.00197152648685672,0.00480556847601711,-0.00186443745970982,-0.00364287380890729,0.000838322727847562,5.3684276866001e-05,-0.00512177745039952,-0.00325436568554758,-0.00116710586252194,-0.000331785571993614,7.90001774086712e-05,-0.000757698701123266,-0.000274546113467176,-0.000932616404690434,-9.95954191449832e-05,2
