data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51,data_pca52,data_pca53,data_pca54,data_pca55,data_pca56,data_pca57,data_pca58,data_pca59,data_pca60,data_pca61,data_pca62,data_pca63,data_pca64,data_pca65,data_pca66,data_pca67,data_pca68,data_pca69,data_pca70,data_pca71,data_pca72,data_pca73,data_pca74,data_pca75,data_pca76,data_pca77,data_pca78,data_pca79,data_pca80,data_pca81,data_pca82,data_pca83,data_pca84,data_pca85,data_pca86,data_pca87,data_pca88,data_pca89,data_pca90,data_pca91,data_pca92,data_pca93,data_pca94,data_pca95,data_pca96
-1.23888231307881,-1.76155638538521,-0.323499912595737,-0.417034450170524,-1.08305576300156,0.12737478344694,-0.256014160821079,0.296461958821375,-0.256753793138965,0.337320344984755,0.371194906743823,-0.100542359358595,0.0851144373544482,0.307262855057679,-0.107297425343183,-0.0441897146078395,-3.59960569080751e-06,0.394194310757435,0.0414649588312236,-0.0212471922243231,0.27571694065754,-0.331656697887446,0.125296679780364,-0.00603402083040119,-0.243067547738332,-0.37387550810047,-0.111299991051397,0.0164109868524786,-0.111955231131774,0.179656717124513,0.132720847464615,0.00964184586829269,0.0402198807831247,-0.159702901926662,0.0104046815179477,0.0297783519649388,-0.0565736611105775,-0.150721169772931,0.024900329208972,-0.0224118085525831,0.0309197194865976,-0.0278297954859393,-0.0450415003153186,-0.0762028367361467,0.00608173838811614,0.0128897767860167,-0.00378124171489628,-0.0571294716034764,0.0892806772580877,-0.0227917137466063,-0.046353026106747,0.0767993379501442,0.114293918545936,-0.00759268775888715,-0.0225469732380997,0.0321357730910203,0.0433883103382054,0.00603609229592161,-0.0337690901536241,0.0596872596301712,-0.0618418336529232,0.0172019251862539,0.0272435225917978,-0.0737461698853636,0.00778300732975044,-0.0438151603468801,-0.0228822999654549,-0.00257505984176929,-0.0164214778856226,-0.0439763319276543,0.0130129903585189,0.0293671614296419,-0.0204452119124871,0.0369808290293516,-0.00903958797488971,-0.0193790478502969,-0.0115070859812746,0.0299862635327969,-0.0397600340315266,-0.0044193031462591,-0.00534584382464976,-0.00787037761496812,0.00653705257371379,-0.00748706146726909,0.0214788697277143,-0.0148319044704465,0.00673328410495771,-0.00300138556761178,0.0172996990214595,-0.00670874973112811,0.0116291594729334,-0.018443767346536,0.0059392603853312,-0.00473962954494994,-0.0099939814732964,0.507389162561576
-0.146669424998855,-0.797530911341041,-0.249832288210199,-0.476205934896725,0.20160458013876,0.56568953483655,-0.656739054539867,0.105283893071002,0.0319905805472481,0.177137527649359,0.256431914286066,-0.0153699322968445,0.284876770181136,-0.319316228068902,-0.249744494792565,-0.154947833147986,0.16091116344394,-0.0922852568684957,0.137776423792223,-0.0963723393640639,0.176670293061641,0.00430341312557659,0.024104978679696,0.181799445892983,-0.020446323844888,-0.100052172654685,-0.0472275033648926,0.0925124809901487,0.215337866612142,-0.209110916732763,0.120454683598932,0.0810493057615529,0.164417596698182,0.0895214206639153,0.0698764083126219,-0.0921339642601455,0.0614306876652284,-0.0725012020525597,0.017629440830444,0.00230015122249056,0.0336910484234033,-0.00969700578714759,0.208117415510747,-0.0263221101405954,-0.0177494428523301,0.0365249955903159,-0.0580404701751194,-0.092817986255163,0.0187298480873395,-0.0107099082614158,-0.0171084894929073,0.0618932371308405,-0.0140337536014409,0.00673318558470714,0.0439376333277386,-0.018551809644681,0.089622258901141,0.0156831186775651,0.0869926510906772,-0.0147547463590764,0.0815032804946267,-0.0464743299953951,-0.0251679626827505,0.0518493200426988,0.014579679961132,-0.0493191049486673,0.0273849097333871,0.022387376786153,0.0450167802345388,-0.010639772595699,-0.0483568185112779,0.0127216367594112,-0.0127467353524998,-0.0196310959508311,0.0232612616289638,0.00441189884089296,0.0287834764479233,0.0364931293381061,0.000681201421377506,-0.0192369605775327,-0.010375525366302,0.00305017782837753,0.0120568445664682,0.000888592204437123,0.0237168769107999,-0.00791704195643166,0.0301200627330196,-0.0183438373735331,0.0124735273863978,-0.00021603375015247,-0.00794408895545525,0.0158628186786192,-0.00685778507733997,-0.000802074766923275,-0.000137100031393337,0
-0.575190619043904,-1.18131395935411,0.0664461720403071,-0.12277545053775,0.287463238758096,0.204838942076558,-0.345451511827622,0.399306825115584,0.331987064823988,0.746053802369092,0.1524534166087,0.371038460173737,0.169455744998736,-0.109271888300606,-0.109358611546996,0.326655326985266,0.015338052318412,0.129495044500488,0.0125776951841683,-0.145235995221444,0.242842028518969,-0.0605697359900034,-0.0175746220387809,0.210220846237336,0.212580366569125,0.179916006901784,0.01577118910084,0.109506787632117,0.0109414759794559,-0.20866715382925,0.103726244449733,0.107107472700394,0.0254311456956141,0.0466363999579747,-0.0559628452696613,0.0334960340432199,-0.0276457028502376,0.0599526523126827,-0.0595217275909674,-0.169332137915023,0.0853107190840838,0.00850145441692301,-0.0320473938425256,-0.036601870216137,0.0395369546196106,0.0199971771738799,-0.0269025747269839,-0.121360336105849,-0.127283175367413,0.0620723542455642,-0.0575473079712163,-0.06854394218943,0.084638028608852,-0.0296406777526841,-0.0657473304709573,-0.0742996255438071,-0.0674793265778726,-0.0270900363182223,-0.0704670766807641,0.032727726998279,0.00505683330543081,0.00998097963034282,-0.00897467763695011,0.0142814482437968,-0.0508612951334988,0.0595872030970818,-0.0017865965136803,-0.0149089577671972,-0.0602794446984232,0.029844947980465,0.0164319736035928,0.00406751235159678,-0.0748054057291912,0.00314132271119914,-0.000352422370738743,0.0287617514252694,-0.0057258039006373,-0.0409761301231044,-0.0095896697659471,0.0289374975094784,-0.00443774576997029,-0.0131583656655457,-0.0203951771997149,0.00231364604413882,0.0378660619150902,0.01030980667812,0.0052122152417148,0.0219503065405289,0.01246573016105,0.00879246740930138,0.000457543506419489,-0.0124017262960887,-0.0148811174338022,-0.0100257682878971,0.00102719087404824,0.616282084521649
-0.354127556083533,-1.31052338898886,-0.751857292590544,-0.0275465989234673,0.16747669257554,0.148321436696986,0.331134018448987,-0.103906666861517,0.358611821404251,0.607289658187935,0.142586553692708,0.112561321539003,0.400897110312595,0.314545902547296,0.25393537230614,0.075201730995681,0.17212313484544,-0.351513539432346,0.0634322875327937,-0.150870905777686,-0.0621290908653171,0.0199026802292946,-0.0737398542926962,0.109115441385546,-0.260649211721123,0.156765195234962,-0.108858809706136,0.0103824120174374,0.155827998061998,0.138460452328813,0.186265303817116,0.0310729790535605,0.0656438675998983,-0.0832887344916763,-0.148594359341207,0.0163600097989481,-0.0165652121917115,0.129871441289825,-0.055907320434736,0.024031869234662,0.0879665201932938,-0.0283529213275291,-0.0768957405496833,0.16545203801779,0.0163686512072545,-0.0568771151880067,0.08387984844899,-0.0711452073741711,0.0329401098838336,-0.0203369989013407,-0.0181209314040379,0.0402970212210334,-0.0755793427294192,-0.0230938641903055,-0.0615159378512102,0.122398024770132,0.0107197342452019,-0.0777213347064579,0.0583214011386212,-0.0593831732267958,-0.064691067157551,-0.00257399205592825,-0.0139254456431519,0.00358060041915398,-0.0312318257937889,-0.00748026977177813,0.00944180186078551,-0.00894644930525365,0.0279299949989126,-0.0361791636612674,0.027588222441733,0.0167117206788669,0.0155946585193463,0.023448760706887,-0.0174151256052799,-0.00693778787400354,-0.0134779367844933,0.0336297632793085,0.0342315267105969,-0.0359694701574765,0.0129173980839208,0.023899212657964,0.00194168294032676,0.00590589964919694,-0.0375233570378503,-0.000442690862937545,-0.017179661940436,0.0201252669635713,0.00627938728588057,0.00969143187929963,0.0215136487078201,0.00936752276135489,0.000484985684772971,0.0197687301160616,0.0097637041483408,0.14519056261343
-0.241720053035873,-1.00730587011877,0.28480640812137,0.182171065774624,0.43357452820852,0.116133667845618,-0.751720030722303,0.0287791763762807,0.524764178642,-0.0849912024545011,0.124442665252789,-0.14650927876085,0.00389551539360643,-0.332682193327508,0.279845243189039,0.116414693640701,0.288394677581966,-0.439608508510838,0.0277239325518318,-0.10258630976369,-0.0353532063551956,0.150157999289526,0.0775008031938352,0.183853280059873,0.0806025041771419,-0.136796814784144,-0.0148969878987374,0.0872612311744816,-0.0910108540033569,0.119643471326918,0.0388193778586142,0.142008125895482,-0.00577515696202545,-0.0746925714072468,0.0897945026459131,-0.0149036508535845,0.10736691087818,-0.0127715849169997,0.0873350692883263,0.0557210360814953,0.00453661567252128,-0.0884827555719561,-0.0723883491715846,-0.159822304002524,-0.0959605107770878,-0.0649447115017873,-0.0336773267795659,-0.00876516818657868,-0.0603186507564274,0.044998333980226,0.0919421481897761,0.0911059358667185,-0.0430524417856495,-0.00085057845012726,0.0324272471801525,0.0226516739457156,-0.0271555717970409,0.0583102324257726,-0.00443733799481147,-0.000353078309949599,-0.0114221501044326,0.0297523728198038,0.0670266150473168,-0.0636072243072053,0.0207223258959075,-0.00894536542198888,-0.0293836111467195,0.0797077087287663,-0.0734458000351405,0.0311350804079679,0.0283514047891552,-0.0453135625119372,0.00613847357579472,0.0329911084464784,-0.0370052976386832,0.0264499537628515,-0.0298819926158598,0.0417110576781864,-0.0166663551794928,0.0388060473917434,0.0096223481587687,0.0262794624200639,-0.0479079295110502,-0.0223246332359903,-0.0299070356702117,-0.0230732857838975,-0.0210918254819073,0.00455176947243404,-0.0070997226332152,-0.00423945055162063,-0.00480199620841532,0.00841667692251124,0.0117602338264586,-0.00325996161563565,-0.0112872043924576,0.36738397718434
-0.590732934747888,-0.109088099940304,1.72681746687677,0.740570769038106,-0.021431936383704,-0.0565193639474849,0.209457382170743,-0.0419388648504278,0.207551616686581,0.232825505805675,0.0128071861749468,0.274585010501089,0.0414063100235799,0.0323823909910195,-0.168731118399344,-0.18901903775625,-0.148021460921763,-0.280706998390904,-0.0198795712311649,0.00417050368362992,-0.085681634199948,-0.0232524679907809,0.0250417824444589,-0.240052853636848,-0.06575638179727,0.0599044037005316,-0.0187256034431174,0.0490318743995625,-0.0755594143046386,0.00193415232672386,0.0131872133354572,0.0113058641340331,-0.128955033125674,-0.0282684939179481,-0.0926633396031494,0.00236244933011647,-0.0778949907346248,-0.0380819203974964,-0.035721617110428,-0.0545840095305688,-0.00678555986610863,0.0539029561483579,-0.0469663140438757,-0.060069990126476,0.093224351468229,0.0443847938494265,-0.0550910437236966,-0.0573522949128895,0.0488581931256887,0.0350417089105775,0.042060176046955,-0.00380984953315464,-0.0169172435084544,-0.0760691551403021,0.046579208798832,-0.0240594941016367,0.0166345214925815,-0.0467297838653228,-0.00280595621624261,0.0245052899110928,-0.0148410744455875,-0.0825905981450563,-0.0558698974619675,-0.0130611698374115,0.00118513564395325,0.0169589604254657,-0.0560042628177316,0.00402803383381852,0.0170537158680185,0.0122598226764662,0.0428426541137884,-0.0171203857426598,0.00094396113153493,-0.0128829675327149,-0.0321020314259668,0.00156787364563704,-0.0459480378889552,-0.021864709988981,0.00479785565631816,-0.0742500560146984,-0.0488012108012267,-0.0233688606599496,-0.0112686340592419,-0.00151640586426354,0.0199700283615899,-0.0443212717915984,-0.0348344697144296,0.00574486488067672,0.0258052529475734,-0.0270330142503932,0.00637763033801645,0.00654289282026186,-0.0035212806685642,0.0107990864756378,0.00793941141090873,0.310344827586207
1.38642325710761,0.0245370982792109,1.29865084793848,0.236414267000492,-0.258146708549009,0.173964426521709,-0.254062115834078,0.308794436905232,-0.0583325132185385,0.116465667509567,-0.00328123156018943,-0.097141974251279,0.240991307381859,0.251283155907746,0.231005607758676,0.164843059882102,-0.0203229823805498,0.10031825455021,0.0018071329964329,-0.0990146576316488,-0.0326859082434212,-0.107034133251992,0.181234305624315,-0.0917273000519084,-0.0983827915240572,-0.00977007330630893,-0.204602771400273,-0.0554214006036778,-0.0764247931996335,0.0139804902425638,0.15573413582464,-0.0519987986913316,-0.0340050017836233,-0.026907080868455,-0.0086403091512765,-0.0788798002723071,-0.0125111709453438,-0.0503152761564451,-0.00662479978481378,0.037413560243546,-0.0548291578893858,-0.123379031278577,0.0385436259283095,0.110350486058617,0.0692476094319729,0.142466284634301,-0.025689779294856,-0.0338936072314921,-0.00756686343074375,0.0511590881386833,0.0633167815730098,0.0376830478750558,-0.0722160494825288,-0.0193574413858743,-0.058395880844388,0.030867049027895,0.0274860954915144,0.0806367957931607,-0.00945695843161055,-0.080411110262824,-0.017913655474741,-0.0241227026476848,0.00986977829402006,0.0568957510863143,0.00585417370831879,0.031439328540995,0.0286055317493735,0.0136105917335604,-0.00059354437825687,0.0121381395090528,0.0253837376148766,-0.0696112161842511,0.0603202292183856,-0.000943617585300046,0.0337039402185592,-0.0178427443130463,0.00583072342361622,-0.0306264236332399,-0.0115765931447769,-0.0354701636000696,-0.000734125211751594,-0.0203764957903325,-0.013995994421264,0.033360264640519,0.0091932125649885,0.051625736100187,0.011546420839719,-0.0123712666722833,-0.0231740531542457,0.0246569906644858,-0.0166725082978691,-0.0142526121533808,0.00847799794288941,-0.0165000491007191,-0.0132499447129483,0.450350012963443
0.244876922054631,-1.48805760772081,-0.0347586157367798,0.365539004860267,0.000763482070622197,-0.0648771896589465,-0.535736986450011,-0.0184078420461222,0.0281734581070056,-0.411123409792323,0.120611631189464,-0.213347538229377,-0.522361366906002,-0.110296232429507,0.541751182027644,-0.0906901766108703,0.151775759079886,-0.0695892994048353,-0.0962772883296188,-0.161927504831161,0.0895995542317488,-0.303111686109776,-0.0215726330758132,-0.0486193909667481,0.0501804446757821,0.154551403506666,0.193089236999483,-0.145357892816012,0.0837329009701715,0.077656833712697,-0.0444013691380329,0.100471299517508,-0.117504800315993,-0.0259733354859291,0.100456794053437,-0.0474001728215406,0.0924559287997193,-0.00648581962686572,0.0196815126298773,-0.0226468887864789,0.00159231820513937,0.0108510519798763,-0.0139544231455227,0.0904435565317234,0.060088701082031,0.0244160932035492,0.101650376273285,0.0426024614426892,0.00140294866572942,-0.109244124418375,-0.102488198786169,-0.057817066945946,0.017777488490376,-0.179578722180414,0.099298411932051,0.000791804290147226,-0.00268745095083039,0.0667782137697499,0.0228127413337988,-0.0231985360801416,0.0531415910962546,-0.0303984856399861,-0.0158252980990466,-0.0116251229260542,-0.0314567358349535,0.015360060567789,0.00122374234171041,-0.000551239936752165,0.00723477025444787,-0.0104682169776319,0.0236997731103945,-0.027843624272329,-0.067297643004386,-0.0526026157485063,-0.00323962843707873,-0.0158671020092153,-0.0133726711039929,0.028599514076402,-0.0250482119219201,0.0111407391342424,0.00482211861683153,-0.00616334869342863,0.0146643630799368,0.0229973634081404,0.00642960526937777,-0.0198175524634054,-0.00810857720549263,0.0243811653126554,0.0237367737099318,0.0143457548911471,0.0216718793813131,0.00692581065682434,-0.00464612129084257,-0.00626546478119286,-0.00688836329003918,0.382940108892922
0.904095875286965,0.0865535566554249,0.00299501271524882,-0.502635117366936,0.389015265449348,-0.117400897056554,0.240927075953306,0.17655417871386,-0.00993780859625954,-0.433375835468435,0.360663782221605,0.0730758196659974,0.0171348680888994,0.136709248634239,-0.200190621285768,-0.106458835778444,0.129716548519989,-0.0882712164140239,-0.0416964947277334,-0.141158683370662,-0.0883066923876089,-0.079325543197307,0.179635897542824,0.157240692020177,0.0855153184542733,-0.067844558201536,-0.104194666810363,0.0705231290014297,-0.0268630536490043,-0.0809364854706361,0.117479657688413,0.0707982142149834,-0.088267528458964,0.0742496140145865,-0.153110121809735,-0.0383756225828166,-0.0168865658893353,0.0839749730959538,-0.0908873512369496,-0.0223805953272258,0.20819616210009,0.078585770396545,0.0490855465959919,0.0153856042590293,-0.0962424503199252,-0.00441224661959876,-0.0443804430851947,0.0286091844534647,-0.0066341359273584,0.119752325918767,0.0201722589656299,0.0433855682296259,0.11696785621782,0.115688707589964,0.030652124238155,0.0528971567082319,-0.0147051165295615,0.048189355617067,-0.0519105685557349,-0.0393032246093679,0.0280000777302384,-0.0682734373316339,-0.0146772309007856,0.0201825447926048,0.00474477996032077,0.0342653243448987,0.0267356204389321,-0.0261186175181881,-0.0089779594074811,0.0449347833680349,-0.0327037915650962,-0.0401313486612886,0.0205752858924217,-0.0668594875187181,-0.0299134396117697,0.00309784358438682,-0.0353002688018028,0.0351394777590344,0.025060708037266,-0.0204859016966255,0.0175628867096685,-0.00389344948152176,0.0101516693870686,-0.019930480289619,-0.0235971201841188,0.0105350118388899,-0.0185422738330546,0.0287459589360411,0.0114058098320702,-0.00451519101327616,0.00151287165986009,-0.0127118707079493,0.0182711541498816,0.0195250678958694,-0.0133843910996341,0.39331086336531
2.55432699018619,-1.26536562899454,-0.264632634070679,0.35457870309819,0.122629687123931,0.364186114516224,0.0278609867486072,0.138874269934869,0.267284925311624,0.309894186952922,0.185347693437018,-0.334926253961679,0.0204428843903843,-0.0727404361944381,0.250468711810943,0.303138818760204,-0.0871468931441066,-0.0303273125758239,-0.0979809498097323,0.0259363039538775,0.229945262583226,0.0854822648859709,-0.101145596537586,-0.201372545077345,-0.022638815335797,0.191249727075055,0.223975731110818,0.128063241550878,-0.2408525832654,0.120980097075481,-0.168308862949002,-0.222972102984248,0.0352995935790063,0.0198960743053676,-0.0616044040748681,-0.118590336342048,0.065714664000566,0.00295633569698503,-0.0300208852904116,-0.172936033638783,0.0450230526787484,0.0245325922515078,-0.0803362460079802,0.0281485730936753,-0.137110551431846,-0.0855540090843141,-0.0481427844599647,0.116422397563036,-0.0748383816904015,0.018554161567479,0.016862264589074,0.0768812248485366,-0.00450484510542333,0.0905120218098137,-0.0368309795229051,-0.0285853483615523,0.0914158712541543,0.0349848108677806,-0.00866905664787731,-0.0342027563564673,-0.0390913516373221,0.0119977820759151,-0.0719190005968897,-0.0315070770881487,0.00907659886741611,0.00767347053888083,0.0699357516121161,-0.0358925840915934,0.0462240769685711,0.0159701942961831,0.0216020856744031,0.0342820385648871,-0.0311106409802132,0.0104098259259411,-0.0151574717005625,-0.0519715260071778,-0.0060110027555141,-0.00980333864968226,-0.00798500277777991,-0.0508622132479186,-0.00563950360308991,0.0264314034631525,-0.0107148667023474,-0.000326510830468846,0.0206614761800038,-0.0159907692396513,0.0202065735802453,-0.00465910572869704,-0.000650481780983784,0.00942182778977617,-0.0177332615879859,0.000306626535879331,0.0104435895033562,-0.0161313696759584,-0.00767107078840562,0.569613689395904
