PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,Label
-0.366084775937626,0.0889603135312198,0.235779954391605,0.0173901541930028,0.414639962260294,0.30477414052441,-0.111002237411102,0.0541293840196909,0.0617374577600065,0.0319542811476313,-0.00329772809530331,-0.0973733586198831,0.229335272884248,0.0955570095525989,0.254492945383239,0.085629468669943,-0.0961427265567663,0.23519077419786,0.0611278167255298,0.059310752243341,0.00816809324192846,-0.0413657724659999,0.136944324443417,0.0487516739721442,-0.079949985924111,0.255861892861512,-0.177105389303809,0.0930718103249829,0.0125618221286617,-0.0317256454342742,-0.0172670767862852,-0.0516697396149002,0.0930394264689344,-0.0210877581314128,-0.0519972144971023,0.119424455423489,0.0312596623736131,0.0544286462138375,0.0186061617442229,0.318014476682627,-0.145634296365613,0.0810140344902092,-0.0165706153398006,-0.0644160637498072,-0.0123576899745512,-0.0958757715884863,-0.172881042038594,0.0736111988872561,0.113951413318432,-0.0263498978435695,0.109048754137502,0.0576740659581164,-0.0318649836305939,-0.0882139308453973,0.00562310151791706,0.131796074759972,0.0319507235742276,-0.186311896519386,0.0749034372184688,-0.0555770413023915,0.160420059925255,0.0429974696706703,-0.183105871135284,0.1777209442013,-0.032636956700494,0.0395983778446863,-0.017777129668884,-0.157334592022734,0.31212566791272,-0.192819154532196,-0.330215595944418,-0.204597705673687,-0.00626062690039216,-0.083674490940021,-0.0260303712917442,-0.28974615470829,-0.14645083765756,-0.296237470093088,-0.0270511024458077,-0.140920393749998,-0.141310328144176,-0.0257616676796564,0.0929422996296722,-0.0924672010849075,-0.230348805164438,-0.327905139425187,-0.145566504491762,0.0163331097519672,0.300209058185543,0.230812281246625,0.0429232450283176,0.10066578201147,0.251061017205913,-0.0270640053363992,-0.0574872811955227,-0.0111048307411908,0.0997270725196309,-0.0227075524758936,0.0800420630131397,0.0196840031720238,0.00209923863779605,-0.0411642289839112,-0.0451611284415495,0.0544899057083258,-0.0289919815313109,-0.0390171501578722,0.0110747023804431,0.0181152903137802,-0.0315581320764228,-0.0277116650027611,0.0172625162114179,0.00897931570859554,-0.0140289734265637,0.0113570625904574,-0.0129885887452089,-0.00529788075500077,-0.00285988781829576,-0.00223334506965642,-0.0109371941324214,0.0088318386419268,0.0056761013651688,-0.00388155470339767,0.00325436916672807,2
-0.0562040820638037,0.32341633041251,0.59330312801216,0.269108080427153,0.30514704550065,0.550732089009637,-0.112146785775928,-0.333862065025194,0.145954377876239,0.0991330779232368,0.322381812994383,0.0566804832064917,-0.193664870753898,-0.297339447874363,-0.0316341451118872,-0.253612790023237,-0.338087998174493,-0.160544043060734,-0.256321173983485,0.237258466308559,0.250430191494215,0.145689588198901,0.00165396061835464,0.00167408511403769,0.106086145323865,-0.161049325770736,-0.460609758430011,0.251798859219662,0.228296716347252,0.115423576545504,0.267218712816101,-0.260352121488864,-0.308038772188865,0.0194826822843555,0.436558649197523,-0.380897710734506,0.237156164718902,0.110051290609047,-0.496913681560071,-0.414003192212433,0.436644172121863,0.157023345703745,0.112541137173002,-0.177102198674075,-0.505981902028337,0.0876835203875388,-0.427092309922443,0.790924626372473,0.0646535245163889,-0.316282873547891,0.289672470500687,-0.136566682930369,-0.0865662764828078,-0.0400424905201988,-0.299169926173585,0.0383657289153516,-0.228219420833029,-0.303684767882782,-0.108046109637443,0.302120760472624,0.09722807166817,0.117001714996699,-0.150891739376665,-0.136439742316349,0.303479831148206,0.0409322250932812,-0.0593613484569492,0.0787811301109156,0.101972782952409,-0.0671710288080255,0.053877720224701,0.0530262308698016,0.071517223717948,0.0829449240932799,-0.0711904392266391,-0.0112672143767058,-0.090957516809387,0.136567316415974,0.0878598930198228,0.0315889829286833,0.0703263608417842,0.0133563753561438,0.0579569628755965,-0.0333966724039557,0.0636196134551677,0.00955303041156766,-0.0306543328295239,-0.15189508683492,-0.0836898902320986,-0.0321828355725826,0.0368655118215518,0.0523247149080372,0.0542848905562678,0.00278539196177138,0.0674717882082483,-0.035526379440114,0.0616741643253573,-0.049806752369978,0.0577071373937926,-0.00354262306913067,-0.0259888820771065,0.0190307279252577,0.00578472041779097,0.00457404284313989,-0.00787203485404893,-0.00191767350590731,-0.0104897828333649,0.012428954522459,-0.00685598500577636,0.0134436795629341,0.000379466544492189,0.00293574993345432,0.00306916881222019,-0.00902230515923568,-0.0112766930222734,-0.0118555767348373,0.000640278419137697,-0.0085307729098245,-0.00482539722236669,-0.00182731115991938,-0.00344680520666269,0.00109118986189243,0.0020425646991928,2
-0.425866637189375,-0.315692107729702,-0.142865257982485,0.525727434378994,-0.359795408279982,-0.502488799231699,-0.395885871153173,-0.194898649219784,0.543843973616173,0.0233757411323084,0.00544546444352975,-0.0775470370826109,-0.144933261780905,0.0801406751717983,0.154491276660115,-0.118110422206441,-0.0561137184989983,0.0877394725118208,-0.00984327024944226,-0.0123803351789967,-0.125474551803861,-0.163336494829249,0.0852071167742507,-0.0187457258337603,-0.0606682648451932,0.0338892752074498,0.0659637249391603,0.0333895044817443,-0.133081565195446,-0.143559963905612,-0.0359587219444628,0.0324159292599393,-0.122614262352753,-0.220315019620905,-0.12110842358625,0.00170211984073732,-0.247592770267187,0.113647845779996,0.0592440597327026,-0.0523266521457475,-0.155958098657154,-0.0552449043046059,0.146534126205633,0.0272991178064633,0.0804943202864372,0.00947828340415824,-0.0139131359045813,-0.121800882827111,0.0462631166488649,0.00607725573285976,-0.111480841409426,0.143976373078121,-0.0335677122640755,-0.300904018515312,0.078006054116999,0.133103754592226,-0.137458261831967,-0.116231150920141,0.0266764047167265,0.033693531855875,0.042114613411592,0.212257978588182,-0.0820964440032349,-0.114716681586374,0.254749363839319,0.119720674311887,-0.0217895526618785,0.00147595154183889,0.00284185207367268,-0.110108295835205,0.0963435802650396,0.0529756665488219,0.177531852248185,-0.185339148785651,-0.0179163014750365,0.0192449784630343,0.160833102682616,-0.00889280053228252,0.155027838224486,-0.0246568771764013,0.0713060600450173,0.238234278590618,-0.163945982516347,-0.148574203327833,0.231107835204728,0.0489202816957226,0.27790534415176,-0.132454812567139,-0.0568187511246259,0.448841636652695,0.126492625481501,-0.200202745428843,0.0318827623057384,0.162048564601283,-0.211749996017569,-0.0384186371761211,0.0197638656892562,0.00476575245199385,0.042039434147296,-0.000492712850444248,0.00897936377939799,-0.0699281920081613,0.0444448868218919,-0.0102805099767055,-0.032825675315362,-0.0271535678849151,-0.0101778702264566,-0.0181303052172747,-0.0119767580468038,0.00654794156591313,-0.0132594076516508,0.026817810797254,0.00485963451177598,-0.0152214122153662,0.0107599226593445,-0.00115060167961629,0.0062256187874292,0.00686268668861016,0.00274322566534996,0.00650122505511694,-0.00552069540617839,-0.00494206197405923,4.97973605248107e-07,2
-0.0603134018336364,0.151343290876184,0.194385259471233,-0.169170154703432,0.471121115105949,0.37534057229485,-0.0947218585805464,-0.265158241871548,0.0696702430352052,-0.156780889576118,0.141175035697171,-0.0303044016400499,0.0406149853799944,-0.0834708693908798,-0.0823386031936181,-0.124867298194943,0.107990215358104,-0.022842376319914,-0.0522416364436831,-0.0517783921108255,-0.148816630114463,-0.111547816108473,0.0602119641194216,-0.105734340763846,-0.0774042453611816,-0.0313960500076488,-0.0137421336544862,-0.0136047942916323,-0.122076238214949,0.115417868527327,-0.0263194687736857,-0.243163308875966,-0.0338434897914957,0.272729019475253,0.176464198123138,0.163176400861451,0.103242210577791,0.0161086434227955,-0.0722609653057225,-0.332519796080852,-0.0676272860829355,-0.163392394556343,0.188036036145972,0.427473491040241,0.041958394918445,-0.286536526471935,0.130869016139756,0.00904539507620048,0.0753482157502514,-0.0376516897161575,-0.0610489781202756,-0.119399321005269,0.138820521793771,0.172522943226186,0.096289486927656,-0.255857354864106,0.178299995615342,-0.246423259680053,0.112722767501555,-0.242818309416178,0.0667565301231844,-0.11989332866674,-0.160664245649645,-0.292667568940251,-0.126964959611197,0.0737698711570326,0.00464264388907046,-0.0351793138939846,-0.0634337137418666,-0.0189431217224276,-0.0493668508085715,-0.0115438048582233,-0.0319982796541191,0.15591952799892,-0.0303139569701159,0.0306184435903988,0.0264389282603893,-0.131417766990581,0.0485119423423581,0.200332553592512,-0.0175551595691802,-0.0890564424203811,-0.0389435029112224,-0.231813910184097,0.162200484959921,-0.0512253014760845,-0.124680861824193,0.0472664170940653,0.0485298352868478,-0.0324430582327486,0.0217373768282305,-0.108324171143603,0.0612449232201662,0.205713558257101,0.0813487851641025,0.0854358927468176,-0.149332856003361,-0.0364341980688232,0.0370348519365742,-0.0476374816394585,0.134231908892834,-0.0799049298223896,0.0532419799950149,0.0586174935332229,0.010836892586087,0.0534144247918805,-0.0596235225384585,0.080972027263699,0.0260587899685847,-0.0409927859519388,-0.0685209559875401,0.0359138493096241,-0.0954948412909371,-0.0407192306796964,-0.0620369199210321,0.035514579425105,0.0418547234602965,0.0110029787036897,0.00345714012193642,-0.00906536138027602,0.00134628108829745,0.0392343821851951,4.30735215802447e-05,2
-0.0310619345529768,0.170953529304665,0.201026388080454,0.0407285804741829,-0.00290243577542751,0.0311308485541588,-0.221943450133274,0.0117916727884958,0.164484460976234,0.181814131310892,-0.189552674899363,-0.104033118240912,0.420750064198226,-0.0953103321339883,0.249122428912494,0.0715179073921572,0.0162939539068094,0.374723858901672,0.0274329647000028,0.248541853091513,-0.129196869883712,-0.249060207225768,-0.253821430337712,0.0204453539335201,0.0140988299983996,0.077431120465028,0.07644094323772,-0.0337019676624635,0.344397259317456,0.155714015538602,0.194248457172317,0.162440743806138,-0.349738188136073,-0.243675093574787,-0.4230183710879,0.0283577413132212,0.0159912223027712,0.024470894307915,-0.166379336059617,0.0827412716922726,-0.0895838278367093,0.0443284356509201,0.172890293835085,0.0277786731229946,-0.231347090902839,-0.254660829209237,-0.114507621275547,-0.0673094537718543,-0.0584583599910812,0.270310655156939,0.257228416917362,-0.321210735253061,-0.240742679776196,-0.342278839876737,-0.108694306645048,0.214783694963679,0.110723953495581,-0.375960927683457,-0.199196612260195,0.0744251588866569,0.0260393579659399,-0.0602672529837393,0.27316158565708,0.127393260225272,-0.103961440237232,-0.29686310673299,-0.185245627515619,-0.199418344368182,-0.210304727876944,0.171792408453406,-0.0577675606657663,0.157795636201635,-0.143979111239628,0.104511654734378,-0.140818944268944,-0.04703006596779,0.0195078957619094,-0.294623735925123,-0.118734188969855,-0.0810014954927504,-0.0254927573034757,0.110841570790323,0.153401875784791,-0.000601223090534801,-0.0872500795811447,0.220197688868773,0.0479697204074405,-0.00384936311784028,-0.0324829168094565,-0.0222988229145084,0.0498475585638771,-0.0620296604667824,-0.0109968892522754,0.00731792183627999,-0.0181680040614578,0.0491429050153461,-0.140869365022167,0.0323944878835402,0.153937723322553,0.00451522278139227,0.103286425243523,0.124545110723281,0.00565182481611458,-0.1184885188945,0.0198565203315668,0.00562542091336541,0.0287208850752679,-0.0310912754185449,-0.00178404499797479,-0.00520539582915759,-0.0320926463417802,0.0353232769396082,0.0148846195765366,-0.0204526841912619,-0.0410042527234224,0.0124153552912851,-0.00578594382015698,0.00160088247012166,-0.0110589197008485,-0.00721726109687279,0.00151138225471049,-0.00118603622175548,-0.0131692173745222,2
0.222974303785355,-1.04321348639507,0.0789026014021612,0.622928222557131,-0.115783039467624,-0.394492070450792,-0.399637073371432,-0.094963556321912,0.0989269433353731,0.0663936099816109,0.150304354739016,0.161824813191739,-0.00354579802686635,0.129736918638252,0.018314359774597,-0.242996841247701,-0.0276020987135541,-0.0925431674827123,-0.045027357472736,-0.179188358741863,-0.0709454101347503,-0.0107849389412605,0.0960431789024486,0.130816058696094,-0.0341898655337184,-0.306456789293361,0.0287415182767289,-0.0267957873430448,-0.186021940125487,0.252819142501115,-0.0212162264858578,0.277359071734676,0.0603608160166788,-0.220945915996399,0.0302902514616768,0.144083858008216,0.33395795162513,0.0530613998677703,-0.357960609257046,0.465389480895996,-0.0362249787885134,-0.0743554044162145,0.0195074349823009,0.142365026976858,0.338356680219221,0.427407380994017,0.0705708278207706,0.0283531864442622,0.215994055454655,-0.078195110368403,-0.43899117504504,0.0742362809438137,-0.144306139358308,0.0242457092618861,-0.0375070186574504,-0.29774023252441,-0.370681562129558,0.035847322692962,-0.341029286918902,-0.251808659081185,-0.152463055597523,0.29327478017264,0.00689538603648119,0.00553523455348293,0.361705973930118,0.250222261346694,0.10194327783721,-0.100644250633621,-0.11038300421915,0.131526064571851,-0.0510117837553954,-0.0414847245570821,0.00572572690368237,0.0307522710559965,-0.149097209902948,-0.121720072696725,-0.0672021762001836,-0.199907303561325,-0.176489535450386,0.0943534137576194,-0.0186253385936325,-0.0225018701348255,0.0646943618903435,-0.0552399006768415,0.0419598349361198,0.0284066678862082,-0.000257413664839041,0.0688239139333918,-0.0563147218187171,-0.112323602528333,-0.0745005331337766,0.0544226766592259,0.238545764177131,0.123286728181293,0.104801122051762,-0.0764856407004183,-0.0405569079379724,0.036294151045115,9.13320003479338e-05,-0.0528876551670185,-0.0747441925707693,0.126121525989826,0.0642359606484218,-0.0640973388551827,-0.0386567339863437,0.0502170006305067,0.00340802304931754,-0.0133900145696728,-0.0459665044068747,-0.00748946669119819,-0.0232305616311831,0.000492519138574265,0.0200591504836891,0.00229378722028983,0.0193438516158137,-0.00733748171483376,0.00384021340789063,0.00605821105255352,-0.00626130474629357,-0.00588018273670084,0.00825476560885454,-0.00236262850760181,0.00225811418018727,2
-0.342721327856945,0.733294731495247,-0.157550200179893,0.0118524563626124,0.0948712348896147,-0.666525351600601,0.50524836817288,-0.194463777349822,-0.156393540489132,0.0643142871205793,-0.0647611086398948,-0.0252071055791545,0.0623154383037881,0.312140994584818,0.471522702868043,0.212413885722434,0.20972535491406,-0.103746737783056,-0.0824650245317385,0.171017154250488,0.266357317336066,0.134714108728159,-0.253499591454745,-0.310397832705075,0.108462797236918,-0.0430550390226105,0.103961289826428,0.385313431758694,-0.115744020263688,-0.0432455537042144,-0.186649296111539,0.00950855181680186,0.207481130589665,-0.08852050299949,-0.0487477898862197,-0.370210195824156,-0.390654320191416,-0.196964413482338,-0.0762610745598569,-0.0412837984748117,-0.0395906547085924,0.047169824912753,-0.214396847972941,0.0207617729662626,-0.108385656133591,0.149861443684763,-0.307626352591217,0.12084216476728,-0.530345714347025,0.135057104175945,-0.497838191427106,-0.0404657640782554,0.0304422739275518,0.00679693302127865,0.0497949561554135,0.200465655441512,0.0771117133248449,-0.0410108519473153,0.0991992734069955,0.111014453412949,-0.0735457385538082,0.132692855773062,0.0829570316937647,-0.0868034713292515,0.0440160431826545,0.00234264463928487,0.114628317354895,-0.180713106083031,-0.182821141667523,-0.101408526992495,-0.41709560827666,0.0297445349367097,-0.185908585467033,0.0627790171552853,-0.0143321648925836,0.0401613605260113,0.088958796614625,0.156991841242966,0.0831628589207078,0.165171924682415,0.327085896535648,-0.0692850958629586,-0.10289652810232,-0.092345275151247,-0.164425409550731,-0.131657230663157,0.0700373343266779,0.0367845560672988,-0.128006141486183,0.0370370889125291,-0.0978652421330212,0.0475259668113421,0.148045056882517,0.0370637162421323,0.0750519353739115,0.0787904154212467,0.00176927724920251,0.107522518849112,0.0276576654207095,-0.0309754455708713,-0.00742511822771832,-0.00304491164617124,-0.0715149438987603,-0.0709989543810945,0.0664148406085227,-0.0668481454507229,0.00106381862306611,0.0115505740537885,0.0732409351515621,-0.0281813897622383,-0.0488225941839156,-0.00960387319328356,-0.00420670721936495,0.00161714121387293,-0.003049314104677,0.0133725565925137,-0.00685619027093925,-0.00131048332657823,-0.00932616937769828,0.000472610091547595,-0.00755989648103246,0.00217821194544197,-0.0094078043044447,2
-0.344215112059515,-0.922008961808502,0.815415990138714,0.0738923716541169,-0.338403992118927,0.627101529074235,0.178974750885766,0.0539982395255482,0.227261743830094,0.0239398104421372,-0.179857452416642,-0.155312084146082,0.352160624381883,0.373695384125462,-1.00062085588574,0.984567171009879,-0.25998570004806,1.28455451352367,-1.73763193077479,-1.22584362360944,0.249273804994166,0.770581856059991,0.0230771453737457,-0.608062876431007,0.279262323053803,-0.126442260658191,0.433838538089021,0.00792463325027192,0.263074408013722,-0.183379037241369,-0.0348150045660453,0.047283107710515,-0.119780418719092,-0.135041578614059,0.131487620099261,-0.110302279717889,-0.106910867563322,-0.0378686279101369,0.0847515234180767,0.0225072636716247,-0.00558934003018553,-0.0184685666858369,0.0608231001892552,0.0217823373219292,0.0510200420303199,0.0315550609855204,0.0266666201939884,0.0404323937806274,-0.0562551618822509,0.0108772520019339,0.00702882059093371,0.0232684068281709,0.0301713008650363,-0.00084867547074112,-0.00942609761481211,0.00296424640949493,0.00800341644826964,-0.00519646790015186,-0.000166337734077245,-0.00765279791675752,-0.0014779205783114,-0.00856146066089575,-0.0148695059830292,-0.0121279023290002,0.00550281115356155,0.0199127419502794,-0.0100019334396308,-0.0124884791321238,-0.0133428337940313,-0.000520917349485722,-0.00650944051085922,-0.00295143308422298,0.0104501278933608,0.0163305237632432,-0.00450365836437905,-0.00916132634364491,0.00136387120749209,-0.00722937340224186,-0.00333126438729399,0.00722397595049089,0.00317482134599321,-0.00112215311369908,0.0112807666225301,0.0078157515887051,0.00352279690873953,0.000882032026462469,-0.00251795260733901,0.000668270199594125,-0.00364745817922235,0.00465739597403784,0.0025634735274799,-0.00337015413455988,0.000484556212467426,0.000997041396214401,-0.00338793841398565,-0.00198495259785467,0.00441253247981333,3.76521820619732e-05,-0.000510263559136432,-0.000732873483371092,-0.00020258485596271,0.00104064675561926,0.00122284792518794,0.00133447483147263,-0.00110651634424064,0.00148940602714199,-0.00143978349141859,0.00101215509233531,0.000389995285240923,-0.0013331255108105,-0.000778417847952483,-0.00033511051235213,0.000651312713386274,-0.000680132227818922,0.000362715246678128,5.79671737043e-05,0.000509595542734166,-0.000493469038159104,0.000171747329259341,3.17961167422355e-05,-2.12287895902338e-05,0.000292051120281081,0.000166564388544625,2
-0.471300800614718,0.128007477277298,0.12440012057094,0.00335107553594368,0.446375016618126,-0.00309224891045555,-0.0854872862384118,-0.174116346479225,-0.133481681515463,0.0911348906863945,0.156552480543227,0.155090721248048,-0.0416150066948104,-0.00836506238095514,0.0604157510353085,-0.00913372940639949,0.155920170598293,-0.232102082051913,-0.28617940514275,0.0535145720413161,0.0693509231120864,-0.0382894758118817,0.0965507568100935,0.139080805959927,-0.0291118095672205,-0.189821303142568,0.309354434924336,-0.285013519703804,0.130789014664767,0.222294824984402,-0.394269270603447,-0.226199363802466,0.253387495290057,-0.681065138690171,0.175829489155812,0.24527309868944,0.650182174591857,-0.538838603941784,0.0792596568662692,-0.5403776656601,0.111033224347304,1.06149303334831,-0.572475985760086,-0.0922128944717186,0.00572023667755802,-0.423149700053695,0.603690847532487,0.00405146741134236,-0.0562458719937836,0.42825415158937,0.0883195395588281,0.211174343669058,0.113154251524751,-0.288470145169626,-0.0476086026304699,0.161393937337655,-0.204749063409217,0.0633516155154942,0.059136542797517,-0.059596223801394,0.0652788240419515,0.174778815203632,-0.0157889770231674,0.0426601798716032,0.11320825335151,-0.0493251313778314,0.0220790091543655,0.0179765576926474,0.104607397040197,0.161063593639139,-0.0678007280101447,0.0624089372228134,-0.0121550994085429,-0.0323049110298559,0.0650229511169124,-0.0149335897137789,-0.0270259209028842,0.0103984095237149,-0.0804510908382221,0.0430367007672777,0.116313883261692,0.022279697167642,0.0174882487764962,-0.0290779452489297,0.0172516184807817,-0.0170299172173753,-0.0561216173407981,0.00257388185800138,0.016493879944179,0.011874425460932,-0.0110087090230159,-0.0274163749231748,-0.0127607103377746,0.0113355898328906,-0.00263720362152244,-0.0132699015187797,-0.00598261059156491,-0.00388607576561638,-0.00794909181878216,-0.00179188822196294,-0.00756764550090427,-0.00531495671125494,0.00655398220708652,0.00337633981455366,-0.00277844836184646,0.0102477449919937,-0.00337829111631077,0.00591406050152295,-0.00293797154149321,-0.00621415308853407,-0.00315999948631358,-0.000403119598144758,-0.00828773407116838,-0.00412129698440916,-0.00248100115270944,0.0021264198035636,0.00207450401411087,-0.000706584982879837,-3.79923223023849e-05,0.00088872686874682,0.000557329862833596,0.00112667446423803,-0.000204475859531225,2
0.812823371190936,-0.740537601453339,-1.94570992090127,-2.31468500304737,-1.24418927996921,1.66913210464192,-0.332231976822324,1.38723918668358,1.02107746407695,0.519034272869179,0.87945831918773,0.073058384078931,0.215419495528872,0.548237484618933,-0.030845774410364,-0.102264028500817,-0.0957250610601318,-0.0194457013214698,-0.0512574436821334,0.619103919987099,0.331979883277834,-0.169276493982461,-0.204399928137348,0.0866589610972823,0.085176762112884,0.274628470640108,0.514042044715931,-0.0629789228018129,-0.102266564226408,0.242585144916167,0.070229553266497,0.340141263055119,-0.0114932407425774,-0.290786026884021,0.13346368383752,0.107427789712803,-0.150188943515216,-0.0980074943451203,-0.316911542829966,-0.0975153608704754,0.366841337069789,-0.0519928789324513,-0.20194345488071,-0.11137481857399,0.00222270564325403,0.139804156805836,-0.0190119309356832,-0.067668593784821,-0.128866841534169,-0.0407987937855979,-0.014797829827132,0.000474395679173844,0.117680496390803,0.0780493327200107,0.0909684783194327,0.0430336574426856,0.0646664494501708,-0.0516589945896716,0.0871363156923485,-0.0105480252138718,0.0114726271084131,0.0637849335552849,0.0242168370514905,-0.122437199411724,-0.0595447010457225,0.119230332990502,0.0129350654945574,0.0829206711885434,-0.039609115676597,0.0086894953688879,-0.0446926757641965,0.00590137315609075,0.0836784311065585,0.0278256980004451,0.0123795932496857,-0.0160060023558591,0.0205310593111418,-0.00712486427139328,0.051709997552072,-0.0264788876705989,-0.051255190600918,0.00994072482280936,0.0158792536241645,-0.0327419045299011,-0.0362537343868774,-0.0397406878956202,0.021077087846544,-0.00846980267068932,-0.015783824709433,0.0225616233594616,0.0354815682273767,0.0112272719322044,0.0121442601114293,0.0240803523374819,0.0344987630418345,-0.0100631995777254,-0.00968924229175093,-0.00863634817792524,0.0100573441014683,-0.0109680322347952,0.0136167263197843,0.0243371691651641,0.0134129871456706,0.014848199050149,0.00248400574023631,0.0190609766365658,0.0209775339365909,0.00450138370893817,-0.0025072208827954,-0.00300257344933189,-0.00186186732225113,0.00417629622236281,-0.000704498774692957,0.00204533939674228,0.00606569441817075,2.804556347702e-05,-0.000553585183457317,0.000664425024918306,-0.00175688122355639,0.00288720787669773,0.000489659169931429,-0.000808278031786485,-0.00398399289090983,2
