PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,Label
-0.413038526694883,0.11388083822245,0.270428936820917,0.111488349860413,0.540719037420014,0.377057285609722,-0.204115324267464,0.0398785432642443,0.0272848936939849,-0.00293343926948598,-0.168548007972086,0.145804315249755,0.0842239125356187,-0.173051543361241,-0.102961015084938,-0.00652216987072841,0.19414992085035,0.129443661164384,0.00160853263391035,0.213135670328869,-0.163906156944608,0.0164343891139918,0.0856510024361812,0.0232770042708599,0.0895076092111851,-0.296680797951783,-0.00021639255434518,0.176431179369374,0.0485907362216549,0.0424844288686412,0.000860561548755944,-0.0668613961590677,0.000606120260046915,0.0512413489042674,0.138086414467665,0.0620830041403994,-0.0531373726839823,0.0897281704425577,-0.229064619653786,0.28297525638781,0.0961535299379929,-0.0119882978049303,0.00415531265514721,0.0597859747263007,0.123742499252236,0.0612078268306523,-0.0468025026465452,0.0204009835565498,-0.0346442041921662,-0.169768153595466,0.0225230142929949,-0.00902854969381261,-0.0475454913440071,-0.0223327461104187,-0.0845134126829112,0.0550417593247416,0.0938281916030251,0.0193079555008386,-0.187875754772958,-0.131589195741145,-0.180195826608628,-0.0548492725050501,-0.187197612665586,0.0969611491829888,-0.165225599835325,0.194478728014566,0.090493913500942,0.0498354857588396,0.265631046224805,-0.400442363446225,-0.00123888561475696,0.270591573765103,-0.145637306038355,0.241156340485192,0.00011540040499205,-0.0997572116745159,0.199307640438158,0.266197659209748,0.0944398623743091,0.25200175543706,0.215218335505129,0.171125175434359,-0.0127131443016467,0.0873753684589918,-0.29767948606605,-0.164511552478738,-0.0504852825463769,0.0556346786164663,0.137682550522098,0.264930776333545,-0.0743208302254947,0.0712065269361763,0.219269043191699,0.221059908365578,0.0489167512314643,0.0179484138190162,-0.0657739132604683,0.0594592385519715,0.0290081001910044,0.0312941812608437,-0.0326945364767297,-0.00480483365199228,0.0605918011385527,-0.0859952690184875,0.0384863825923944,0.00012803793983931,0.0274784914984728,0.0369902336161647,-0.00118470769725638,0.0296451348027039,-0.0050365363097983,-0.032490567989894,-0.0375590822964322,-0.0112674326631367,-0.0119619875696541,-0.00478106310237647,-0.00328192512266571,0.0104981500846445,-0.00619470205310124,-0.0101527856749095,0.00624667206726757,0.00464371548902059,-0.000810290927469961,5.33024919504385e-05,2
0.0331357739083439,0.388895658897933,0.79019220870224,0.328814962136089,0.35284613393439,0.497651280793251,-0.216153405108444,-0.237948606096571,-0.0690415648982063,0.131272023895497,0.160373180611559,0.293694565070858,-0.0359039577214279,0.0659298642254533,0.106773178081063,-0.0984221051997813,0.0111498303555044,-0.238612727468947,0.268508033656643,-0.0192823985860503,0.193471512590327,0.510780058964619,0.0142438354869032,-0.123560127307656,0.0585296813078828,0.0431165603845078,0.379968178254629,0.21625502125263,0.102233398555667,0.201382243834534,0.0654083019353945,-0.0401576090679151,-0.414929465400995,-0.0629236041813872,-0.499214665888538,0.373964291572516,0.115846319028156,-0.067749279639057,0.486627851792298,-0.25869587606211,-0.279859234909695,0.190028714255479,-0.521404499016985,0.278218512037021,0.0453853633968654,-0.00352725059321212,-0.651963309200195,0.395721458926131,-0.58705363911519,-0.414871272432229,-0.18125607252355,-0.00664638076317537,-0.464905677078513,0.221313067114759,0.0605652704721546,-0.111965947554645,0.230651827579987,-0.27766020918335,-0.307800901981215,0.0845078332072814,0.30601264205759,-0.144829526195774,-0.161913002244833,0.00281422962262826,-0.206013508608704,-0.224379050585433,0.248584245513788,-0.0816504236136895,-0.0302041631560973,-0.0854500165719761,-0.00825282578973748,-0.0615199304820965,0.072238159222438,0.0327909964189417,-0.0068098907441179,0.0240406555740093,0.0577683739769588,-0.149144914975296,0.0632550986515753,-0.170069754150517,0.0391712405234954,-0.0459326784030246,-0.0190040653116166,-0.0760386147582564,0.0171560857794728,0.0188512852973303,-0.0163909525039202,0.00239752592385877,0.0933584556047113,-0.112920006649409,-0.0947615472416834,0.0503087856221482,0.038294214400475,0.0279518949778817,-0.0824137807214804,-0.00114281886056837,-0.0579121147531439,0.0527118576825539,0.00153258441180242,0.0308836031211459,-0.0158882238673203,0.00303129627644685,-0.0291028021375302,-0.0145488947159908,0.0104207508734182,0.0137113725414301,-0.0162592147560737,0.00855449728024875,-0.00686961737568369,-0.0122753041234703,0.00112861206761889,-0.00898480122286886,0.00324477685367506,-0.00341608338718637,-0.0131757473621866,0.0146888230610382,-0.00587697977042321,0.000344231133223772,-0.00911420342416655,0.00188404411866314,-0.00824984341658783,0.00119879167929309,9.80344447342343e-05,0.00204340133927031,2
-0.500593178002998,-0.370830558165819,-0.109377256435363,0.649595506779931,-0.496252329849711,-0.660757757764956,-0.590765599008643,-0.22690370419371,-0.273133910687903,0.301326863096921,0.102408508922868,0.116310332688234,-0.145448986683827,-0.0238145044565899,-0.0661638798432522,-0.195138468710128,0.0922385789326942,0.0242471076797892,-0.00774621490568254,0.104585687380801,-0.0359115628033888,-0.153325879712315,-0.113604726802147,0.0322638229915226,-0.0480295592329689,-0.00103560658158903,-0.124802111219279,0.0507800851189078,0.138234786459695,-0.244338765355179,0.0753552633483465,0.0210429109059321,-0.0510005451533415,-0.198010166306782,-0.0105886540048302,-0.264823636456108,0.0948578826024876,0.118856397960955,0.0231529396550381,-0.0701236148628495,0.184522960824513,-0.104751521304256,0.0610142902423543,0.131047419777222,0.0660079331858161,0.0253164170321242,0.143894597881189,-0.0222314497909136,0.0979265553128882,0.0655110828602872,0.0694013298578395,-0.119264244398857,-0.0976467930752277,0.0514704765594096,-0.253451043810958,-0.0358066181236856,0.179537137600414,0.119839196467863,-0.15649785049748,0.220893845260237,-0.0170252789720353,-0.192475367510133,-0.0400459750378523,-0.0726012487180287,-0.0615062355323205,-0.153960052818419,0.0980214440027869,-0.123457470340562,-0.0474249056888537,-0.131214780260261,-0.174131844262982,-0.17933740342182,-0.14823042826459,-0.104321100153977,-0.0560016413624853,-0.136973902547085,-0.104847688063248,0.0606901083026881,0.136064485514672,-0.0762058700244532,-0.00757717935715962,0.119970621365523,0.266313512742558,-0.118110489750025,0.336716298350086,-0.0303477870509718,0.346972740829147,0.0299465128387761,0.392707204741512,0.120634723161075,0.247593834342592,-0.000455175368911772,-0.0923096164773995,0.170625069839117,0.0467100368817911,-0.0150286321435297,0.0801437592482533,0.0409813643775055,0.055861038969734,-0.0825929700657587,0.0277056279223633,0.00069630582178793,0.0255781929702486,-0.0385780313682804,0.0306953361011486,0.00990020759583619,-0.0201035281271033,0.0228093528787727,0.0168077825219241,-0.0184651529646718,0.00465043191216605,0.013868905639574,0.01505943622323,0.0162455620642683,0.0108342992168847,0.00562517202002728,0.00861247014393579,0.00598509492374958,0.00562872484949869,-0.00909677661482074,-0.000127562036447611,-0.00639187050278359,0.00265013540521966,0.00272943134732587,2
-0.0158644965836577,0.183855003687775,0.219850272212343,-0.125650642188156,0.487756387540532,0.45820242785408,-0.18594579101569,-0.174370965588739,-0.159917622096393,-0.128992127745218,0.0967647777015072,0.122838540022034,0.0642873687471231,-0.0259937976373417,-0.0185074129213556,-0.0411922104534767,-0.180401874877465,-0.133633981277352,0.0173541992267763,-0.00805897312646523,0.0751452198915483,-0.0858316469036118,-0.206746016478735,0.111437601555299,-0.0647329794275564,-0.0223728347353975,0.133716129916585,-0.0307842413253356,-0.0110746285380353,-0.0156510793192923,-0.144374136024366,-0.158636210170443,-0.114969595248159,0.222428027978065,0.0423531828389644,0.198922586140281,0.337912015904526,-0.169033419380426,0.312104704564453,-0.282798360508933,0.173320279717682,0.0955521935189689,0.23995440813606,-0.153723570484732,0.327721565053663,0.157418173776621,-0.0277750927287974,-0.25598194735183,-0.00462469767270614,0.108323331474335,-0.109949400415224,0.180997973800625,0.0285254423359837,-0.194305459308033,0.12013193818294,0.106480562257502,-0.0881323774321249,-0.229371931569319,-0.0769771662680689,-0.177275363415783,-0.233352818650543,-0.137536642073964,0.390864992900573,0.138713782151456,-0.0208405076731923,-0.0326439220965654,0.0190251317031941,-0.143848565334823,-0.0396107436840872,0.0139121899480762,-0.0259501800972422,0.0657808818943666,0.110766712917697,0.0939435744708731,-0.0466865192623447,0.10643913606319,0.04581437944829,0.0630127156404173,0.102927748979031,-0.0593055180662677,-0.160522666093217,-0.0705847829229698,0.216209354647974,-0.134356914859529,-0.104627195914231,-0.110686417198565,-0.148038514945563,-0.0585100653430746,-0.0382161977764438,0.015431256589819,0.176896924426678,0.0443381226306189,-0.0483338540679825,0.0559994388341314,-0.0825902639107275,-0.268090074755453,0.0323435255547987,-0.022906064516125,0.00028543349994426,-0.0833171171222888,-0.0622246206036104,-0.0558634347866966,0.0547868990897366,-0.0587668900728518,-0.0882922632185228,0.102339105490277,-0.0322214623143228,0.043745484719719,-0.0728171413767085,0.0218564964697817,0.0425027443072092,0.02008086459114,-0.0620524822903802,0.0997710203001528,-0.0573208175664554,-0.00790286527986803,0.0414477318216296,-0.0210874236387065,0.00515696168215044,0.0178151474813283,-0.0144878275120627,0.0305474159922018,0.017116740622106,0.00725921534870948,2
-0.0530428907702438,0.193756356991054,0.19625738126947,0.0852753112941187,0.0124365282826262,0.0242372608104987,-0.388194345667533,-0.0206848995317361,-0.0177494947032659,0.160537525740368,-0.114465716874765,0.222365373860316,0.115273782410073,-0.343577880547045,-0.17459961935442,0.0877295334212269,0.410614576453252,0.14205435654794,-0.0106952126842914,0.52074091610918,0.170105638351778,-0.289675868750563,0.035146877890058,-0.0181769474246563,-0.133760691129858,0.0842594620524019,-0.228746042205519,0.0718712051400229,-0.236276194887319,0.126130992005707,0.3110265065891,0.245853812841933,-0.37170700759408,-0.239044447586505,0.148123794203133,-0.19857721536848,-0.181662449180199,-0.153520959276495,0.0474867500015547,0.238201120773918,0.0969319619243908,0.056951550707018,-0.0652661652939584,0.220653335232503,0.0288816131092063,0.0268336897155156,-0.302454114931333,-0.00187174653024976,0.101273446024835,-0.000371772378399862,0.450219906454804,0.195944494355124,-0.135681561011445,0.0129930099105472,-0.182543557335214,0.358660352242856,0.465349153075323,-0.344592988723568,0.0597961305450362,-0.0776499902182128,-0.0406078309184619,0.00825333820101453,-0.184713067015414,0.128789990395776,0.24927563693515,0.396819186966671,0.166562665877717,0.0469521509427439,-0.149953480088152,0.348392579616225,0.055026976811988,0.095315803791898,0.0684242029070512,0.133707785300759,0.216935326716775,-0.0415759832573944,-0.113844450764447,0.205093620894367,-0.0430735148408996,0.102141946577753,0.0318954557742471,0.0407585834730924,-0.0993935091224463,-0.0994889176425314,-0.0110790646633017,0.150353102501099,0.0920411419539529,-0.0196344121831109,0.0173031314091205,-0.0518010348977539,-0.0243380146663702,0.0156480556212188,-0.00783413568516742,-0.0633990087805012,0.0393802101211249,-0.129256220169186,0.0952391347483355,0.125317494059835,-0.0648006318415157,-0.0906351849755091,-0.035474109114434,-0.0100631510290001,-0.0928549289308656,0.116038732857903,-0.00999073894307574,-0.0469352714954986,0.0249323502083504,0.0512771009770611,-0.00584124748280978,0.00316481807932353,0.0222856307434992,0.0440438768276349,0.0158884450165708,0.0251924212597836,-0.0585251677352709,-0.0185876043183241,-0.011335386423148,-0.00471199870085504,-0.0112569127000718,-2.17437340016488e-05,0.00369458676985249,-0.00429347600758022,0.0146869137801293,-0.00977721780294271,2
0.217732330863433,-1.18955689730442,0.144365614787672,0.596768705857632,-0.190889079648026,-0.545834129762176,-0.420990526080806,-0.0531187800710743,0.0842551819581519,-0.00511467454712255,0.111045676144335,0.130703948016819,-0.0587584296046662,-0.0784811514697505,0.14423989579533,-0.102124483863971,-0.0771859862469216,-0.131488496165835,-0.0179261036861884,-0.109711533395922,-0.0889567687544172,-0.167752963668296,-0.227540163558781,-0.0989138295339424,-0.0526389343558293,0.105041193021819,0.282848156697085,0.00316563760928538,-0.195288029075111,-0.287128424987124,0.0945388465837446,0.142261278777474,0.188826562986773,-0.0172674684176104,0.0851962023448306,0.149636738513381,0.0579191296408888,0.060822321661741,0.198351643048432,0.513311913808117,-0.087965381926664,0.36350705642222,0.244173887202975,0.014358032454867,-0.0758382369738774,-0.127840063705193,0.477802209204614,0.137625117767767,-0.0119141781462053,0.0159048063498038,-0.320007838574577,-0.0211783030576861,0.04080288934609,0.400159975685233,-0.357198308973217,-0.351135578245825,-0.120247066806056,-0.145720285392499,0.13859014968711,0.377336498138392,-0.128932587254367,0.0604389238327939,-0.147787497302356,-0.0533854160449108,-0.113949466796476,-0.166816034066798,-0.0592183703861227,-0.42540932615119,0.0112240936679514,0.171256439922762,0.0213920951039013,0.0693664120886606,-0.0587059578928654,0.216056433347508,0.0940902490387293,-0.0746345903814451,0.111374766577264,0.2625091525716,-0.0798631718556884,-0.0498355703116689,-0.057865144491626,-0.0459745587113262,0.021475296541598,-0.0896488482673142,-0.0855836460053318,0.00426319413939113,-0.0761514274068754,-0.0553481042827371,-0.129494694563078,-0.131604809319471,0.0301144574215361,-0.0206628457219743,0.123237130114027,0.217120423477665,-0.1129695516687,-0.0606843174767293,-0.0158490367980721,-0.0537841426609052,-0.0645556619857192,0.0128824913657536,0.0166581340961901,0.064143257622691,-0.13747044551081,0.0961748785501705,0.0142487789605192,0.0380488213612891,0.0106951465279045,0.043732218240907,0.0210862683263601,-0.0376684747603377,0.0199880642439107,0.0202220548153345,0.01717900324027,-0.0256376753845137,0.0178311883597345,-0.00126965007309392,0.00470683700903272,0.00793268457754646,-0.00690795328837997,0.00756813049852749,0.00574257819108619,0.00339544178920673,0.00242986794170618,0.00315650415793567,2
-0.432224970238799,0.761863599026263,-0.344069316086341,0.0296863628381634,0.111378531795359,-0.684215037729948,0.778089908950792,-0.224934552885334,-0.104722529039545,-0.0341094550032246,-0.249320014955962,0.0795587221013927,0.140063941949821,-0.116380338541347,-0.104021516546221,-0.137370359379653,0.248665160313689,0.525656930450373,-0.344222143586557,-0.187591040224804,0.217132166313616,0.397076133939264,0.258178752374742,0.0323974141974078,-0.188592509628849,0.16822036285131,-0.062534819226238,0.555278604646428,0.0745708227609545,-0.0662217553330199,-0.044896697140578,-0.24135876249615,0.2690410377517,-0.048533757536408,-0.299582503163391,-0.543189660705449,-0.0162443061908512,-0.0822337480570638,0.00123270265028687,0.0106913843462912,-0.0986005466193636,-0.151145389819934,0.103932418265367,-0.26381924055906,-0.074825644356593,-0.0854638915168034,-0.214567037559531,0.463693462242658,-0.161301831733422,0.516751902316541,-0.0248478110312455,0.0331418595299393,0.21517223378968,0.0670170654470448,-0.00298801782352039,0.135916722300305,0.104343322623993,0.137971352394732,-0.105976150380873,0.0569173044881426,-0.00864201474011654,-0.126348485923126,-0.0991342584988796,-0.0536771935212952,0.0858260347883593,0.0810924717201425,-0.0715108551705368,-0.22826170901358,-0.0746945718998145,0.0435625698684492,-0.122771073739157,0.315517716556567,0.195717048995639,-0.0535528585012502,-0.00128445295922994,-0.0131799811684668,0.00263607048646183,-0.155372175497088,0.0337263132716358,-0.246277603930215,0.0853215978686202,0.0543254271304435,0.17765607523656,0.263639719324914,-0.117307599494529,-0.0540672556358895,0.0599272485303619,0.0717572950806802,-0.0218613375412727,-0.116481532430027,0.0676200507555006,-0.127846080945441,0.0866333405086795,0.100444730987807,0.0381448989878528,-0.0716827594273515,-0.126455906300774,0.00335444040131837,-0.127090156858791,0.00743392866278366,0.0121687317141411,0.0600576409292271,0.0321524649880821,0.0238710013381812,0.0119698613894207,-0.115525094359074,-0.0276168535553022,-0.0340884253128385,-0.0670285461997694,0.0460278646539374,0.0260188514100613,0.0508712642451263,-0.00863426488393249,0.015381733978994,-0.00620420955549948,-0.0265458596299391,-0.000297326014722373,-0.0125705469087532,0.00444354099806215,-0.00585839958782557,-0.0110168519301286,0.00270089384979371,0.0164487873964682,0.00986402851355375,2
-0.376405968018741,-1.15254417283069,1.10863189432993,-0.0667509585608372,-0.285154701814171,0.781362340498532,-0.199633234126856,-0.120215135123975,-0.67923292362181,1.10399564492448,-2.18432776537561,-1.84809300715461,1.9271423431042,0.645655593310815,1.28262055682308,-0.196733149711831,-0.0183423245383803,-0.35510977450376,0.136676834815117,-0.190098213046147,0.194183902240174,-0.121415918341506,0.205904408401815,-0.00983747418262165,-0.203663592880073,0.284946024135794,-0.128317506439093,-0.0266888373283053,0.00367614473567318,-0.00101933882889838,0.0760792571301838,0.0893771344917306,0.0216044501627571,-0.0465888979374286,-0.132410899826612,-0.0557198788754577,0.0437530086571514,0.0658372624592247,-0.00557684883178702,-0.0272804216058814,0.00566146524963792,-0.00106798876839564,0.0697197168744221,-0.0381362525379202,-0.0118579564000484,0.0410558151924867,0.00435586575738709,0.0103139049546829,-0.0166298933166689,0.0125181714660042,0.0298597755565512,-0.00974361997642664,-0.0141231901656383,-0.00320139057812908,0.0129164960413676,-0.00822191291701364,0.00572870961336056,0.00923433021880771,-0.0036201628879584,-0.0041743105346189,-0.00426982104632657,0.00341630480933188,0.00585860308942706,-0.00274814167093905,-0.00750495452048936,0.00424475490944007,0.0030011371552574,-0.0210746753996828,-0.00569867720952727,0.00268339646031906,-0.00328916842319487,0.00522642958118641,-0.00229780295051673,0.0168986879444367,5.60823417541401e-06,0.00479524167333709,-0.0034102789878271,0.00834991548024878,-0.00364223465983152,-0.00353243234254722,-0.00313725039000212,-0.00122065113409051,-0.00493352596629107,0.000280549024699671,0.00162517392665969,-2.75878171318397e-05,0.00049993728827795,0.00186244842782926,0.00713145458520458,0.00522147335140553,0.00281179790846217,0.000496174104590379,0.000697125544024684,0.0027370635046538,0.00233201419394343,0.00273667992158666,-0.00101611243226903,0.000276122261360009,0.00126916634517772,-0.000737563475086424,-0.000561019645397063,0.000197745354018426,-0.000101416158683254,-0.00199792167851505,0.000261468115759368,0.00165165851913798,-0.000576506977826112,0.000878962037356199,-2.66124210276498e-05,0.0011353571180034,0.000362467449872228,0.000120684795468118,0.000790424042903509,-3.01171902752988e-05,-6.3179878331835e-05,0.000602260173148963,0.000116228109397055,-0.000194811960617603,-0.000394983944575995,-3.4428121098923e-05,-0.000154032233306681,0.000207583075390814,-0.000252637471432616,-2.98988272485274e-05,2
-0.526014915172204,0.145166479109994,0.183617203585902,-0.031543249442411,0.532993659866392,-0.0302083544425456,-0.0453420727270698,-0.154834777948395,0.16838458339532,-0.13601256715686,0.0229092906872484,0.132764968960795,0.068123646258866,0.0275931657443372,0.178666397780208,-0.025975500505041,-0.0109794663149489,0.222228153484461,0.257889537920307,-0.349561286717314,-0.192257773006517,0.0471341304729811,-0.342517879567917,-0.117036433368383,-0.129788167610032,0.349731485423383,0.0182001764496092,-0.305483606219074,-0.166793493711589,0.132876393900428,0.363706599519834,-0.536718851776706,0.443586627657397,-1.03873261087158,0.154037246315024,0.929677080988577,0.0761231965109482,-0.918663789726484,-0.0644644374976929,-0.0366199310553447,-0.552183242466767,-0.947608332977454,0.247973723584433,-0.100796366712799,-0.372876174857552,0.0987072426360456,-0.00572909713157788,-0.324688193991227,-0.105536692139486,0.0313269652044569,0.376691695012535,-0.028778479049762,-0.092481927308408,0.0191612371260133,-0.164708655231172,-0.116725517020816,0.0301226553042814,0.147732747055537,-0.0556646231488503,0.0772653527473481,-0.0553681280199406,-0.0751152835662944,-0.108343850337504,0.0123441116120824,0.0293028398710839,-0.00646549872858338,0.0466301977748115,0.0413532812631426,0.125842764908083,0.0652522550546056,-0.0243255198011105,0.0318466808687799,0.00207739887456728,-0.0272572890799598,-0.0517100849717926,0.0307857435718646,0.0173573055693988,0.0392138593874622,-0.085032173235216,-0.0840284665476931,0.0350841967384181,-0.0101152427770421,0.0282863675925567,0.00170485084475712,-0.0208520891691245,-0.00272530100868107,-0.0325724204734372,-0.00379516570195883,0.0125752889645779,0.0179806234421396,0.0188616376739061,0.000216130210963984,-0.00338036804084626,-0.00144294907040164,-0.0100923057895458,0.00444297676860959,0.00929446588659067,-0.00337108444960048,0.00304658487392799,-0.00186526963352252,0.00855840658522464,0.00445123013733413,-0.00201469698243486,-0.000503509186525505,-0.00317164742633904,0.014623931706438,-0.00162254904826221,0.00347600388929568,-0.00189472162996076,0.00105319837663349,0.0046104120798525,-0.00198720746114955,-0.00486319025612848,0.00536484258743776,-0.000804713141401609,0.000107508548443474,0.00171365690682878,-0.00113267380872276,-0.000552833001124489,-0.000334616004753475,9.07854398181987e-05,0.000990877890685615,0.000727968596320325,0.000500446691551018,2
0.749766967034936,-0.662600063369622,-2.19777860659592,-1.99285912386855,-1.3599586526293,2.17244178179485,-0.709251778465568,1.33359751852435,0.249831125590067,1.17776327878224,0.0547032420005811,0.88374168042697,-0.0745520809868455,-0.362053126324624,0.356995815886642,-0.23353384258516,-0.51663463163071,0.614228495422949,0.192755414014062,0.387872442038194,-0.148752589197973,0.282807664964116,-0.0577912154523207,-0.0466524452980282,-0.0425048458427481,0.237991373026208,-0.671036748578297,0.0916676271596163,-0.456452357673691,-0.139560622028853,0.0118375540771152,0.328609491613479,0.336437681912044,-0.118132632013817,-0.0509889969712421,-0.0762199966673631,0.389203288343508,-0.219998749971264,0.0488852890473367,0.0758545629079861,-0.290477358812413,0.120726102052751,-0.273776088216195,-0.0681862465031254,-0.194516770513381,-0.145730796043009,-0.0643682641214478,0.159283897331779,0.111595654534601,0.037200804898968,-0.125386567742859,-0.0246311003436477,0.0879215659526483,-0.0438258260156225,0.118007291847399,-0.00127612221115924,0.0457003043314781,0.0674441087505647,-0.0558960362351105,0.0470575817179545,0.00247695172873215,-0.122146689813474,0.174734573598129,-0.0976358967336362,-0.0441847335938594,-0.0549743466298308,-0.0629476378325488,-0.000123507684391257,0.0326706250206985,-0.00882127724050198,-0.0839767330147645,-0.0169389424916673,-0.00302209348331087,0.0580901771592856,-0.0358529254301975,-0.00793054227826416,-0.0337219810233653,-0.00431102314956952,0.0644443116559046,0.0331017176445693,0.0280757130334693,0.0431347128465921,-0.0100148040683413,0.000926745650210747,-0.0336624907136247,-0.0232686080081774,0.0427995696145573,0.0380427543688434,0.019007344494484,-0.0104110291923831,-0.00566212689345748,-0.000730345252766712,0.0112820626684155,0.00602704419091353,-0.0378976018929685,-0.0254291583820844,-0.0051900625679078,-0.00239567175044835,-0.0113389865283005,-0.00341201242254324,-0.0138056194335823,-0.00841561404396277,-0.0264167413358332,0.000407821703054063,-0.019771874871799,0.0111291238711361,0.0229023751582334,0.00988941750787118,-0.00940929075416302,-0.00366222397903719,-0.000276805221176159,0.00454214130358813,0.00233515029922751,-0.00136350848830224,0.00738307895349127,0.000873345947871034,0.000203258841284987,0.00154173527964615,-0.000369185530213175,-0.00258944266493894,0.002653901294966,-0.000691979007089202,0.00309247024093395,-0.00175062906056236,2
