PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,Label
0.0820870671272875,0.0245977080551281,-0.145290854287891,-0.287406367242629,0.0347062601613782,0.0388057612167119,0.0946156387944294,-0.0210992608176269,-0.0746163764792748,-0.0829473855162431,-0.0237219594050394,0.072323979789716,-0.133515991739708,0.396326223096046,0.405564002113486,0.0263340179125874,-0.105261554025414,0.240902025431202,0.23161432459782,-0.143381791744694,-0.0877487550335294,0.213933019620366,0.0359897514197098,-0.0525413177709705,-0.28230674197101,-0.185397496644472,-0.201575437808658,-0.0418626793413602,0.106771621165989,0.131349064998586,-0.0245029761630455,0.0348126366471664,0.00442347970723378,-0.0543136675488491,-0.235359731953899,0.206208146229442,0.0304913296549513,-0.0844445939849773,-0.175226014923649,0.210767892298875,-0.0882491671906372,0.0309169823402194,-0.0400941857983695,-0.0916750494030023,-0.448923343042098,0.157538526842991,0.140479101269829,-0.136664781358739,0.115245377725866,-0.182297656537477,-0.203404315046997,0.170944297865565,-0.320527688288648,0.122973061160337,-0.145345689682505,0.0591439091270896,0.0835442585592449,0.0426576787948794,-0.0109831101800592,-0.0515934271805216,0.0623318164546823,0.558778834903293,-0.0674066051123605,-0.0377705879486925,0.179958194997203,0.0980595133016628,0.0308397458742133,-0.193389753691961,-0.210557882854579,-0.10087856900245,0.0775165265694233,0.00604347967818396,-0.0464326358555228,-0.186060211716526,0.120726017647048,-0.114642095650662,0.0567055736200974,-0.0543292885824549,0.227475155478215,-0.0928435561947608,0.0382645464258836,-0.204251952915246,0.202873146468386,0.156191937736255,0.158986858625377,-0.0355078349354373,0.142806623178514,0.0246624244955279,0.105065189502999,-0.00219455293332448,0.0758996329012918,0.0038478533984115,0.131019120562003,-0.0161619785558298,0.0304963770538255,0.00312123504924499,0.0912283138539759,0.0055391488477068,0.0390364626248631,-0.0131580248149377,0.00675471089790349,0.00209778586810957,-0.00257236809681438,-0.011647925817076,0.0308102413397221,0.00345897143089104,-0.00119907287331731,-0.000345053028678089,0.00136375700576167,0.00229008501624948,0.00213993151288956,0.000828752865189361,-0.0103642202619832,0.0050627281191943,0.000991732062947179,0.00209744102809947,0.000199938754874854,0.00345505559077609,-0.00213634509744914,0.000352116539529156,-0.000103368867598149,-0.000455147800770925,2
0.404759133298336,-0.0483971167280605,-0.386406045915459,0.764970062638836,0.219780611721765,0.0191724194826005,-0.237655714371183,0.131469494955623,-0.22614431224945,-0.072908523909486,0.610729574047818,0.465603018858082,0.219760297430906,0.0475943152476793,-0.348406987937948,-0.339506124148553,0.0248599211145448,0.912769992809919,-0.34557945423148,0.423424314294392,-0.156486416215436,-0.061127038506877,-0.378901260276016,-0.139903874247692,-0.243424357905041,-0.107967179975224,-0.0556406730080912,-0.37917835741498,0.131172440531507,-0.27299999815819,-0.272177770179441,0.00407813690952647,0.845847000764257,0.726444070652994,0.0722107660537334,-0.0415052752288521,0.357859704021359,0.367873908495886,-0.136635918469789,0.0478349437668723,-0.218330669646184,-0.242079310587367,0.208662194368376,-0.0775761674703657,-0.298791386763035,-0.00138988272320097,0.0908398715156516,-0.13899711281032,-0.0671400574883247,-0.0137507929628113,-0.163841688097988,-0.21881243672169,-0.0672031332362791,0.0567137779886326,-0.087810582631259,-0.0938796838730801,-0.15507011303278,-0.0167218743595107,0.0778912079669566,0.0569727631185072,-0.023579808613214,-0.0446270253587238,0.140192501407992,-0.0464212849389236,-0.0889601665345065,-0.0789453493870959,-0.0522675602953799,-0.0333139110999887,0.0824589797389986,-0.0137313507478361,0.103663149719394,0.0463196393094222,0.0590933266528325,-0.0694277346216618,-0.041792420409621,-0.0170313721440028,0.0680254820761107,0.00787384082331129,-0.0638239932797828,0.0460445309795424,-0.0218589038132704,-0.0506276720733684,-0.0706386197099247,-0.0845228381637007,-0.0547942195877972,0.0108484296143272,-0.0179107839679948,-0.023610319774879,0.0823910886932012,-0.0233400463710343,-0.0614576573425251,-0.00858234415638944,0.0151085049033465,-0.0659885363770219,0.0451076167312821,0.00841676710656759,0.0429595037378256,-0.00152775619649946,0.0253705411602434,0.0515954905000909,0.0060692067246816,-0.0103640851716022,-0.00408333994552209,0.0028566905254773,0.0115077046597305,0.0257623660406316,-0.00517077457476142,0.004269699544407,0.0087435224492088,0.00768805277352463,0.0018515210183712,0.00158102345381391,-0.00346818725919279,-0.000316673780037674,-0.00284680408494865,-0.00427404026830904,0.00239299211105666,-0.00198358882976887,0.00136063942851959,-0.00215896141818387,7.75868035429047e-05,-0.00115565586239098,2
-0.0810277368497497,-0.322924898991777,-0.0431510358283784,-0.264583754193898,-0.221420177162657,-0.133285277587102,0.0968110295726864,-0.201736018712746,0.3726984112917,0.223088950902224,-0.0217626308515874,0.139796082232924,0.130640934608359,0.183229933798317,0.01880662247757,-0.0511641168513549,-0.0650513638678111,0.0105395569144212,0.0920251087504761,-0.197890560035343,0.0220684362984197,0.0333735007611638,-0.0722238762743012,0.0307719674407062,-0.0288936866240765,0.0870261355600032,-0.0270820120931638,0.0391739318867348,-0.0440185778510805,-0.0541168409740591,0.0620451713600549,0.055584110396252,-0.00452448238697539,-0.177296263555821,-0.104710382114103,0.0909993574093684,0.132489327232937,0.174725160618793,-0.120983428047895,0.107331985249656,0.0821341882796193,0.182063176731422,-0.0758562521330582,0.0233866331062846,-0.192379916833404,0.0477722703653372,-0.129929199763019,0.254220955846185,0.0130367446194605,-0.0847724310727679,-0.0743325746105005,-0.127321742307542,-0.186030056728458,0.0683764079312319,0.0750728047009682,-0.135722825424572,-0.145748153924304,-0.0013524696683114,-0.0619198404242996,0.151923447084227,-0.027678605542206,-0.0464803806336187,0.0102580163561176,-0.00284876994343916,-0.0805830381376839,-0.0556494140434393,0.0806498542244813,0.132537947983561,0.112613153148268,0.0899791588667574,-0.0196029043393708,0.0402463993123108,0.163612105342982,0.0101955364880684,-0.148930869419074,0.138258752997311,0.124648173161089,-0.154807148612364,-0.020065413985051,0.132342921155044,-0.025674819906106,0.146240970601299,-0.0828748117444134,0.0914073569350503,-0.108072298897643,-0.12455207229266,-0.0904637169307995,0.462031558237782,0.109096810110513,-0.0183503642750606,0.140705962386781,0.189569688415142,0.169194698057311,0.11785543430135,0.0294105711745546,0.00018505955282754,0.0412211272968047,-0.0281129134347817,-0.015829582294918,0.0400652729758625,0.0161903008919973,0.0168574349506664,-0.0117998421427107,-0.0243385760709447,0.0200239957856201,-0.0685234810771119,0.0269430518606699,-0.00979278695584974,0.00659465080606324,0.0302566561751918,0.017074953598137,0.0164831391740355,-0.0227304783374914,-0.0104925664831721,0.00796688229339606,0.00863080841448032,0.00223480903887724,0.00493296513558069,0.00211059033574573,0.0031697319325577,0.000934410708796265,0.000688167103354755,2
0.0740189488453244,-0.115659647194278,-0.173213657675767,0.0716572812763386,0.201824415330097,-0.0196572618054214,-0.0402411879720389,0.0117828209145283,0.162779196261186,-0.328252982425766,0.00715398198985113,-0.0722600738113861,-0.121398056511178,0.211163794337775,0.0197686354400624,0.0157705141488468,0.115570942511415,-0.0467913292689991,-0.0365070503388089,-0.208024169460492,-0.11400147530932,-0.121817942797443,0.1389624772865,0.10837460353347,0.074117045138707,0.0813134613345583,0.117215932306358,0.0785854362597731,0.0222857467108962,-0.100532543447418,-0.284310323769402,0.0316262331455132,0.167715228673283,-0.0796326448021592,0.0416757820795587,0.123558690253742,0.195699912614241,0.189034373209464,0.214623072235326,0.266053928124304,-0.140980103868745,-0.106201669726306,-0.0544639034468262,-0.24727565839211,0.384050132586576,0.118387843792327,0.226372060570351,-0.179622821127339,0.280790763246807,-0.135437946956583,0.111324538338449,0.314229090078568,0.203332549260457,0.0223791861730311,-0.125088293471342,-0.10921244140456,-0.0703608086863928,0.0273587235290296,-0.167919726163945,0.174994257737531,0.071264143439502,0.0284990841403388,0.00167489801327747,0.042426922635344,-0.0199935984101256,-0.121846390134234,0.192536923315686,0.0843727406463464,-0.00514775851750805,0.00266939781233579,-0.155151766941103,0.0815896126633144,0.101199920622553,-0.0877605357287959,0.0809967979793966,-0.0780898945234183,0.131829727266567,-0.0184075629737541,0.100561392888364,0.15820790114274,0.0844607146648269,0.000549736260578339,0.0699691185167606,-0.025581251895657,-0.0538367024879076,-0.0431522992574969,-0.110134113835365,-0.038429766253903,-0.0168879370943013,0.0261099313333193,-0.00276414286441641,-0.0776620663870036,-0.00750806368528257,0.177547340025256,0.0589381607834742,0.125985232175513,-0.00537383490745006,-0.0556356819254532,-0.0196716688081649,-0.0515733048685556,-0.0305019793136776,-0.0466857211853542,-0.0777005735407604,-0.0383789611624796,-0.0209992104973133,0.00151682259677668,-0.0349563461237139,-0.0539188624438905,0.0936716982454733,-0.0324801038095649,-0.0641640198993481,-0.0123614526113836,0.00350912249855183,0.0214773332802688,-0.0302456561005303,-0.00443924721479191,0.0511937681469023,0.00814839894680817,0.00156316899107868,-0.0208699476283234,0.0024433222006618,0.0198845860549944,2
-0.021250626743524,0.280672676960587,-0.0684261174896975,0.0966816880947541,0.181976530203386,-0.0625338498245677,0.398143068761206,-0.513607359080299,-0.163503293959168,0.15487394143332,0.251426836618025,-0.148156936688773,0.0924175958159472,-0.121591581457646,0.0455402844349748,0.106488245290098,0.228490870194331,0.0439349520216458,0.0993978323583553,0.201592182321852,-0.218429325620821,-0.120617191685712,0.0289689995350935,-0.347543948722365,0.249993541124541,0.00471243037258419,0.0587423535884319,-0.0978466125295993,0.0506141645378582,-0.173940227901911,0.0793924855276126,0.0181111938003261,0.27280968732096,-0.0303380484083552,-0.487652212855828,-0.164443133411123,0.291289348792475,-0.213899544821856,-0.0080036900258674,0.00445701125276795,0.0312280157965652,0.0719889561796318,0.113963916647269,0.167941434675824,0.0430599992220535,0.0999744294666674,0.269379347477799,0.445286155522679,0.0830525532150069,-0.0221609233052122,0.218882920285354,-0.0651586330269861,-0.239204640728526,-0.202956989587718,0.066252658184444,0.274615862581923,0.103335964551247,0.164970306204767,0.104210746535975,-0.352019048444416,-0.0847049917078204,-0.151353878102737,-0.143419398302285,-0.182668098530679,0.162624860026755,0.151516002495185,-0.24087374425121,0.0149083997390883,-0.177822537556819,-0.138878461650469,-0.105148164437011,0.0857149060931405,0.0525661665834569,-0.0615849274683615,-0.0453581133294299,-0.0027829167862501,0.050407433080932,0.157936287478679,-0.0592941754879787,0.0194886547087608,-0.0781687262290499,0.039280687731982,0.145676335506023,-0.137526701913137,-0.00741628510965849,-0.00321730619853364,-0.0622389533864264,0.075025442483426,0.0824465255639338,-0.0548219390047661,0.0170089427100521,-0.0650602545901952,-0.0402986034997851,0.167106476283878,0.0877587760744221,0.0303148056146326,0.0214509289935123,0.150879466771769,-0.0506452880075449,-0.0537075581628266,-0.00102867114786788,-0.0023817180186047,-0.0505122496088778,0.0159392511590342,-0.0425632150329601,-0.00549866955706611,0.0180011055031332,0.0229874755570602,-0.00829663669670556,-0.0128496460693484,0.00816165543967495,0.00475116553864586,0.00242156672036484,0.000610761775352259,-0.0233311137081471,-0.00371485989307215,0.0106512834942045,0.000177294367619547,-0.00453743793216566,-0.00579205369145703,-0.00197009389204313,0.0008856386559845,2
-0.745203668124301,-0.377818307393219,-0.160874961095265,0.244447079874994,-0.181716074944797,-0.103456526715423,0.132003911626906,0.0408216457479723,0.194428422686938,0.102817127447292,-0.234586662375018,0.132010402490171,0.24436362812893,-0.00495294078981514,0.119281986832348,0.24534587773062,-0.247763659509596,-0.0631772539794258,-0.334207290215175,0.432299863844135,0.0587019549937011,0.00317748131482006,-0.257309420599059,-0.105820502010072,-0.233790781435238,-0.0751185005158861,0.195614665538622,-0.0727071592815795,-0.450375704196868,0.364484233404276,0.341331061907903,-0.430715274225418,-0.0190540750282952,-0.396295727826106,0.0248981644577488,-0.091673840356759,0.243028753873142,0.0873155094288442,0.075182298129093,0.102422375627595,-0.0584856037665971,0.0285927411751379,-0.126754833968825,-0.368102479769879,0.0180942348169893,0.116153571415314,-0.566951510768429,-0.176665674185112,-0.305563742986644,-0.0120058875152011,-0.0261300093895242,0.365134211410743,-0.147576682030029,0.111138585327145,-0.0127871048033291,0.0417138065761269,-0.107357395033377,-0.210186739928521,-0.108678980720677,-0.0281455200780968,-0.00848800351668229,0.00783642200922467,-0.137642291194256,0.0601937099497529,-0.00281610866262537,0.0200171799163471,-0.104069249253987,-0.00689948900256784,0.0977350268682214,-0.0477582048664685,-0.0788522168170051,0.278944874495909,0.0236746703219737,-0.167635864525135,0.0167089277178622,0.0132152357689907,0.106811906375045,-0.00599916547249507,-0.0392966327407422,0.128014758671406,0.0117329169501768,0.0672536816242401,0.080008969949136,-0.0630774810248921,-0.00892464869581727,0.0390583895484223,-0.00780897618254425,-0.0514374478405291,0.0240457027679308,0.0601468618567668,-0.0790305461904699,0.0463499870043851,-0.0564803144421197,-0.112449574253072,0.190631215799605,-0.0389566979427773,-0.0283296870153743,0.132034241860343,0.0325323352907367,-0.018528354251685,0.0413297881391352,-0.0103927326337375,-0.0423988046286882,0.016665225915375,-0.0332272900816018,0.0054843421167646,0.0103116231818282,-0.0190318140427546,-0.0266737780478597,0.00143432616734008,-0.00582181929187966,0.00611354373861024,0.00775122638927336,-0.00281374537163579,0.0188281088497066,0.00571365740853134,-0.000439459474809711,0.00018128924614764,-0.000918951666574907,0.00418649866884362,0.00372035718310896,-0.00162966377276047,2
0.662672567859277,0.399770882397739,-0.198291086809039,-0.111911508142057,-0.322010795211139,-0.226620043661099,-0.154162882038711,-0.148711725399261,0.100287983949553,0.187060310190531,-0.00926313939079306,-0.495961435967414,-0.0389575055124059,-0.22543891444523,-0.0997091600671784,0.201115944880118,-0.372249835099625,0.108835262767655,0.273431109626698,0.00425635878329968,-0.0679831977990234,-0.0939945064674054,-0.133345506443338,-0.0996370664722141,0.203784906189322,0.107661951910714,-0.192972751232825,-0.195889188167871,0.183306966027231,0.0451224574697772,0.0923827192759461,-0.0867091095074524,0.0378995573151184,0.120214479809337,0.0269463717948911,0.05458363694252,0.00986609614663532,0.000728346736169729,0.0512002449302397,-0.208582249790851,0.0678867670326454,0.193502970887946,-0.138850408542008,0.133019827822064,-0.0208470587413199,-0.129807031357393,-0.0598889734959635,0.0205245929890708,0.00313528364701411,0.00960447571493255,-0.0231498583500667,-0.0362908754400381,-0.132376292801328,0.0910287924752313,-0.12262841705074,-0.0473364674496797,0.00123735776912797,-0.0554242372624122,-0.00469077690356366,0.37960563224783,-0.0257812722388478,0.0307786910199226,0.101744206992535,-0.195624251420088,0.102985381458557,0.0110001962282587,-0.00163456540212738,-0.0678253090922233,-0.0649976863234423,0.14810237582651,-0.00377800378872742,0.172888695098001,0.00299263203012154,0.0875936173290037,-0.0410905146643945,-0.19897084481344,-0.190894337885983,-0.0506940790947003,0.177543442137482,-0.037952723717835,-0.163270953029398,0.0992417165333639,0.0989524489300657,0.0961193416185803,-0.116210798035588,0.117070181046456,-0.0604706169814046,0.0420479990549983,0.129749811435891,0.0431958989677809,-0.0431206539442595,-0.0330352063976331,-0.168177459382311,-0.00211557288290052,0.141212606807722,0.0245318272721452,-0.13759651650634,-0.118882943178992,0.0446763912581852,-0.0720538456916615,-0.0269645381581845,0.0233693051465329,-0.0501588921279605,0.030545153451609,0.105300032599629,0.00327140201023248,0.0103815304779019,-0.0218313192939209,-0.0386487670319429,0.0067505489360129,-0.000726618796784952,0.00895173992971706,0.0446376605540422,-0.0223938135602251,-0.0441976690714659,-0.032241094520537,0.00762752685193273,-0.0121416736315227,0.00367268970528509,-0.000732434613874963,-0.0177472345558846,-0.007528890744698,2
-0.0535683186414255,-0.472885446081614,-0.107917536963824,0.0107891997709671,0.192160914678679,-0.0666343807687855,0.0387896441427141,0.0914065397148685,-0.136574846254507,0.00682787692203151,-0.057346549277069,0.0663952578262089,-0.0394159273641634,0.0857523745026407,0.0146188269891574,-0.0241260608302886,0.0221532722297021,-0.146632277926046,0.0765996854514809,0.128379135793607,0.172848322693971,0.0511954627516708,-0.0246676300611713,-0.0708047769630955,-0.193750451814339,0.0779232889010422,0.004450864324657,0.0557839268638293,0.0234673432586354,-0.00710151631106537,-0.074255255661251,-0.0258856228082219,0.0503841349637575,0.0323406634664011,-0.0689789543382129,-0.114019451250549,0.0259373934149395,-0.310999334288385,0.125123272198857,-0.02178271390609,-0.161996201877461,-0.0294002740303587,0.0593708101355736,-0.00691790499347258,0.0155387741298073,0.010034811043062,-0.0479842273107921,0.1736293407323,-0.138649313172452,0.01875566970082,-0.233002569313472,0.0134790275659842,0.0919560945050915,-0.40036301822018,0.166896230577514,0.223813898548777,-0.104044733032229,0.479383369025486,0.564659341390963,0.622114152225285,0.0838975661598503,0.08094132756458,-0.0759539147063228,0.602739079540023,-0.120807770003745,0.265291364772519,0.107941287069917,-0.0273938133606485,-0.0487204907623081,-0.104634428014854,-0.0961436475783664,0.0935309280876377,-0.0741401329736461,-0.0494909935579285,-0.0442883639699603,-0.0277560963442203,-0.0155429150805327,0.0245630369979396,0.0348226506706222,0.0134373763537641,-0.0397320645878763,-0.00196891587717557,0.00240355121093356,-0.056168759592771,-0.0124158693887934,0.0264061449974713,-0.0095343937112841,0.00893239306468817,0.00659832275105544,0.0192461602571735,-0.024258589810701,0.0219261096262944,0.0142734794268269,8.34472607103939e-05,0.0138375343668601,-0.00557785695780765,-0.00132806978021214,-0.00945641816798178,0.000733541154950085,-0.00219537490851712,0.0122877719751723,0.00224589900890644,0.00570880597325008,-0.00451223593215512,-0.00414630806375702,-0.00109364189853743,-0.0060434216181784,-0.00399174884403814,0.000417625974703528,-0.00138231509766055,5.82440219152286e-05,-0.00110797080744376,-0.00363939751161247,-0.00227315940191465,0.000194961108006859,0.00109448484749917,0.00110280920693598,-0.00177147438253199,-0.000222046807576906,-0.000466578753164793,-0.000950577511881131,8.3493749045974e-05,2
0.288726602470202,-0.100018059293032,-0.0526511226478453,0.24289484455736,0.218271458258338,-0.0812307874791268,0.0355541310729428,0.0383315256684384,0.224314039599836,-0.319631518158785,-0.0923213067311648,-0.169691950338069,-0.0219849345441915,-0.123593712826625,-0.0740763212313686,0.0583914325283528,-0.118988733632535,-0.0512924866083343,-0.147670898261699,-0.140830006132784,0.0197036570585339,0.0730316048726447,-0.1110940303506,0.13385017290482,0.111205890736225,-0.0166363536973731,0.0626860564215264,-0.0821639945899029,-0.102976987980965,0.192564254141698,-0.173507261270035,0.0393397395009701,-0.077867297038932,0.110746886096574,-0.239640272230757,-0.132707284168562,-0.152848758079522,0.136533142289853,0.0166319128865066,-0.00440252528744907,-0.302372729312471,-0.155823090951311,-0.071468138467435,0.00123454854889813,-0.0675763264218677,0.0300830179153902,-0.0404813720149273,-0.039483706356302,0.0612869521780466,0.0972778633079416,0.37925711076087,-0.280836770618494,0.0845887907086631,-0.434853037600845,0.0312652716857686,-0.0880553119972853,0.0425957628085747,-0.153843159806858,-0.00935946036015143,0.0101647293016385,0.205539170246212,0.245978733995771,-0.144139926284596,0.0026804090241343,0.168909759553529,0.0552503239309477,-0.0493230246643944,-0.172107515605653,0.0746865391623083,0.000818419349747689,0.29195055922317,0.0210139195155491,-0.183376945602107,0.0227098079853113,0.154123038074759,0.179051369888032,0.15078002164643,-0.0369490133134494,-0.275430943974738,-0.0774557728592863,-0.294055346729916,0.232697980407258,0.101143557456909,0.162657429221561,-0.185136512453552,-0.0445736298152858,0.149263124778537,-0.0135057552584442,-0.0586780834566918,0.145062940134495,0.0171831244640101,0.00019000991024944,0.0457748555685843,0.00904196406756,0.0572243144422176,0.0427229673381881,-3.55846918522467e-05,-0.00994194764527863,-0.00994524971764597,-0.00215782996989942,0.00841400040540844,-0.0364736291694975,0.0009447955696044,-0.00308179794503155,0.00270495210617353,0.00348222789117144,-0.00737765056615739,-0.0168482526331362,0.0323427173542745,-0.0131047025389631,-0.00856877820165973,-0.00862894955143483,-0.00349558986940329,0.00213179823802624,-0.00363832964276585,-0.00117351443447673,0.00642443745557521,-0.000282991618762751,0.00325486358024222,-0.00131003307926564,0.000945800189829885,0.00155226975654342,2
-0.861742277124348,0.432974552775388,1.5210135144822,-1.1985269294265,1.67274357905617,0.256958178530459,-0.900361732070075,-0.242904885776827,-0.542144952025805,0.280155773165136,-0.0385976942743032,1.20120726688163,0.261340102057564,-0.317274741628407,-0.335573189595892,0.405756426115779,-0.296644696906593,-0.215134490009526,0.245322303079553,0.237385743643292,0.021307674746029,-0.0703069106268576,0.0224496296757164,-0.0684351580427021,0.268497382411774,-0.182367415323089,0.24075873769871,0.0685510257099446,0.157940657549463,0.198959851823022,0.170868271122032,-0.1689780846287,-0.0422361819658956,0.255796006327894,-0.209282095455214,-0.172267828808742,0.116269608978805,0.0663432370421294,-0.106847849711891,0.0126755735501965,0.212524998257752,0.0104229920351666,0.0834893502813843,-0.0770800413386779,0.179921521467575,-0.143066187366399,-0.00416921511984535,-0.0252317881054973,0.163875679269341,-0.0380338436070114,-0.0311694553998977,-0.122266192717207,-0.0285755882613922,-0.0509965328643285,-0.101626077280049,-0.124954804518007,-0.0402987684194038,-0.0655073869083967,-0.12568777064252,0.143128676579859,0.0218825907693649,0.0487758833567973,-0.0241676401914221,-0.00729359437618308,0.0350878886185068,0.0646537427363891,0.0782742811694646,0.0146333202497616,-0.0316043255971046,-0.0388960582105055,0.0693491591374082,0.0335002289248151,-0.0281336523700122,0.0528065774414838,-0.0208844759659662,0.00192176814718443,0.0466492288185068,-0.0608031075600724,0.015282628663264,0.00636671302407794,0.0109423150814437,-0.0573227355195471,0.0112505126879673,0.00802093863982699,0.018802103618356,-0.0283528716142822,-0.0190128784850391,0.0179051023582835,0.00492162264319324,0.00797377894273101,-0.019937691869971,-0.0205047568846515,-0.0156004271393302,-0.0208257795514444,0.0350366884029771,0.00353904296240316,0.00428219004774208,0.00137135094169785,-0.0298910629411844,-0.00605460165131364,0.00978925788227245,-0.000525414131020319,-0.00818467304719028,-0.00655875052594489,-3.38806680058348e-05,-0.00730741702244552,-0.00145375793376828,0.00493376248345638,-0.00599716092945239,-0.00444707551916496,-0.0052812474624004,7.78184750806684e-05,-0.00209528497060221,0.000549895893001687,-0.00124844425099742,0.001446051158242,-0.00282129509195402,-0.000543288659794112,-0.00164085382226248,-0.000632268148055071,0.00241838590944263,0.000284964471904953,2
