PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,Label
-0.426013107419685,0.124907649438584,0.272639741289649,0.177474620997759,-0.463894214877703,0.462086069167906,0.245321169884865,0.0313183421258305,0.0211484472660453,0.0959488694561078,-0.138645559421952,-0.118628237976678,0.0705657821921434,-0.177236496998595,-0.0950721086232753,0.0912797560508595,0.183462006495756,0.12530462350547,0.0938168833635933,0.136434863552466,0.0382520105455942,-0.191653411547091,0.162805499026164,-0.2387809867349,0.15757799925521,-0.0858608057752612,-0.0697018232997437,-0.205843329205208,-0.0465042972566757,0.0192122573640802,-0.015434857631092,-0.0703025396170028,0.0298632734533648,0.0928196426007856,0.0867497331261065,0.252324321717323,-0.00325806129922233,0.0936871921581778,-0.0462958011529395,0.298878205675729,0.011496642840448,-0.01161592477184,0.105193613336333,0.0819941586046777,0.0716001701806801,0.0561435354390819,0.0348406223106713,0.102046776818356,0.116529344666415,0.129619159444441,0.00655923782806525,-0.0145725591402711,0.0445358924185476,0.0326829356867948,0.0373968191202703,0.162172008384549,0.00246273942024186,0.0162363953471375,-0.149568325161058,0.154427819874399,-0.127375212798625,-0.142244545321697,-0.257758549338984,-0.125324970703808,-0.223197939902118,0.0771028778077035,0.000822605663562133,0.140654890849255,-0.170498012974607,0.505272044297558,-0.0092245845604798,-0.144589734140175,0.159242035603878,-0.271387765142436,0.10480216380696,-0.0115916456858292,-0.0840953397730371,0.292746553246477,0.216110841659228,0.22161438544042,-0.247610515758132,0.0909232417356519,0.183776073115837,-0.0998387112733258,-0.189343708880514,-0.0972560061825684,-0.0526045309852881,0.115723973517589,0.153068069393199,0.197887746816115,-0.0981053523078988,0.0500455659924092,-0.0978196170043086,0.31496094409192,0.0510718833846284,0.0230224123812157,0.0669579169521055,0.0270646375465108,0.0342752534220046,0.0538472910070177,-0.0296284135188205,0.0191047457026295,0.0620834973600643,-0.10364888091711,-0.00564757344289213,-0.00818058504352642,0.0270515061816579,0.0241153683104571,0.0111298584846377,-0.0299906441845533,-0.0158271816405985,-0.0307884423350624,-0.0452892417018603,0.0157994681938962,-0.0112970013848358,-0.00810087601168683,-0.00141254885735086,0.0115694481645721,-0.00452184908119408,0.00750851812612926,0.00713665258399274,0.00670486597501189,-0.00213843708604025,0.00160362230535637,-0.00415762187774942,-0.000899179225549731,-0.000788999530999123,1.31033180045108e-05,2
0.020154493512822,0.432058137135459,0.818080849554573,0.297229131902663,-0.17205534392937,0.524978823316903,0.258070241559175,-0.233166057190009,-0.0270885780623846,-0.0514501107533361,0.0331675755288431,-0.325523767128386,-0.182451479876531,0.117633435532786,-0.0424169578725755,0.0710852951227873,-0.0739378565535573,0.17488781879227,-0.174566919502753,-0.143782636891365,-0.365257358779661,-0.287666916615557,-0.149042746536206,0.226769536759812,-0.174605790407184,-0.0329501042961252,-0.163729100482146,-0.331919535307767,-0.127449290363676,-0.254193502985903,-0.0616924118248332,0.053506912549549,-0.4837197284491,0.141012399908263,-0.657469651529388,-0.0939332284556429,0.36691162439786,-0.0568896802035155,-0.0967108907372995,-0.34046508401572,-0.0564859042062495,-0.0802514490822007,-0.72288987871965,0.044520463401821,0.00814185274731976,0.205954366870804,-0.433011409352263,0.583239108456149,-0.0612427209863055,0.725944382935399,0.0655276477514179,0.222948443171252,0.334604629211853,-0.233979883141999,0.0231589478860308,-0.0970568053786477,0.368509717928634,-0.277457217651415,-0.230325128799143,-0.0833466180903238,0.172545115536145,0.216529439918369,-0.197203153314309,-0.359754390899954,-0.113261837843687,-0.178401792945244,-0.16791859264953,-0.127107710742996,-0.131209394722834,-0.0224168487530689,0.040949009304383,0.0295599801241883,0.0480019090418409,0.0640388092047236,-0.0338672031774182,-0.00244308424314104,-0.118891132555272,-0.145251169224281,0.0131143497697365,-0.134273316891064,-0.0108177453487876,-0.0047677516504531,-0.0662208688312139,0.0907083220851236,0.000281297067432405,-0.0345839293572856,0.0291762554404166,0.000130923960416361,0.0732662033953015,-0.134230157225255,-0.0894985426531944,0.0394518473742388,-0.0179649584961979,0.0565811608526504,-0.0775942434300332,0.00791996615427684,0.0791980938882815,0.0284178695182023,-0.0115083919934136,0.0439593127042915,-0.0199916376002213,-0.00391168880309351,-0.0245755944311099,-0.00719652013006539,-0.0065937152332395,-0.00479416072423907,-0.0203867084141831,0.00895371535467772,-0.00413086364251366,0.0100093401219224,0.00146078407502873,-0.00739397472810387,0.000252784294565677,0.00757713467614451,-0.0126485877311502,0.0159254088889304,-0.00351023167406409,0.00229724750156395,-0.00946933760474032,-0.00333970726887762,-0.0088493953433601,0.00270143503968274,0.00207087997639964,0.00103393220304156,0.00553019748208074,0.000976705147344482,-0.000622057297619095,0.000661682524651355,2
-0.501065874566168,-0.429061318751701,-0.017996194888177,0.588885869203782,0.516428519360065,-0.752148021155077,0.616708426631537,-0.221142501882004,0.032423294944445,-0.321617334106811,0.0291597878768122,-0.0871732379485566,-0.228013415769852,0.0186237413225793,-0.0741044579807495,0.2427381654144,0.00545977127598114,0.0669303241697905,0.00283255498857959,0.0979225536751956,0.126498243873393,0.0707691608620805,-0.0419769201497636,-0.100623823115462,0.0143919935498634,0.0171717160459772,0.164536711370708,0.0165226736708265,-0.173261955502099,0.185656608236435,-0.162948850358993,0.06705906983064,-0.0239067593063355,-0.229063565792379,0.0564844710935454,-0.164743383512422,-0.0870589069085641,-0.163480618758432,-0.0207231228187397,0.0556100117155666,-0.19121657429876,0.0925231262793666,0.0876756342386502,0.172700040884886,0.0398773774674356,-0.0393822269169281,0.101052916805749,-0.0359209408142578,0.042222552295655,-0.0619057301488748,-0.0545795783069513,-0.187537007240124,0.146530283759455,0.0447393040900092,0.175398263398467,0.00634019556784997,0.104731708194456,0.117706092362934,-0.217618247511783,-0.30231388420425,-0.0302965624606798,-0.0600073291569425,-0.032941423919729,-0.236501961134933,0.0323055101977937,-0.0298097540792334,-0.07639351017356,-0.141753091434335,-0.209778000211276,-0.03386360430151,-0.134787823647016,0.163612937612928,-0.156238584624268,-0.0817191490926057,-0.0858287603483991,-0.140015958262398,0.151874577440486,-0.0135499010998088,0.163840812584734,-0.0951301434471632,0.00886862022093337,0.205968899371729,0.0235890337417216,0.182926433012833,0.435153876103356,0.104760238413119,-0.239237744320739,-0.0233210640038736,0.397818709875328,0.104394175240729,0.21830194594549,0.0211461949824306,0.147559903089487,0.0806665533111075,0.0299216321188763,0.065391666589991,-0.079072984676394,0.0370538035480152,0.0700127494785461,-0.079981650912209,0.00183107805428333,0.00482756515288508,0.0226988399466178,-0.0487292490278907,-0.013875344552519,-0.0126398603393083,-0.0274559775954205,0.0143616121833713,0.0219901777260263,0.0205006040413457,0.0155847507816882,0.00823655824686128,0.0114653846187358,-0.0194307481675028,0.0115419753640369,0.00512059629473699,0.0103373120757204,0.00815467060952045,0.0036869977819365,0.0081760981029101,0.00340592570528984,-0.00511584311198702,0.00612874466846413,0.00240127328896935,-0.00323133523089358,-0.00118558983319917,0.0007661805422892,0.000515432748020132,2
-0.0312837194718233,0.225167275443857,0.204989829738151,-0.0902474470002554,-0.388441040994236,0.543672102806053,0.21993152838573,-0.203552871448645,0.0791083746080127,0.0942074219392522,0.069820393123329,-0.0309271197029263,-0.0468957756627459,-0.0258839178327931,-0.0804630733285172,0.0283993964553785,-0.232736048476848,-0.0790918893453004,-0.150714762039049,0.062814053312578,0.114373777077782,0.130751112145718,-0.215746076776188,0.0663326540952521,0.0803955327735011,-0.0738879067881201,-0.0393769218672054,-0.0569847964618415,0.0169381844664458,-0.0679230689232333,-0.106228553861867,-0.160994856853707,-0.220393330259221,0.108013950107857,0.0887703950052748,-0.241057015642707,0.376458052715445,0.0888710596463698,0.0952111081160523,-0.374742991223337,-0.110406615340056,-0.198531541809088,0.235734240357431,-0.0488772660002338,0.293602766883942,0.251926616866178,0.132985280241723,-0.101453388199789,0.0587881879363435,-0.11452387034229,-0.0823679474263182,0.259550665548118,0.0211451694624891,0.182147917830997,-0.134803569164299,0.072737449263838,-0.0690043786773449,-0.25398132215841,-0.210253245321331,0.192348944335371,0.0126324629970522,-0.261357509070574,0.260893277224583,0.248205359021613,-0.0782886376445516,-0.104993404067236,-0.0559124417397086,-0.124028155031663,-0.00483453386685915,-0.0332160432326714,-0.0330892808072931,-0.00443240115927549,0.157018188270021,0.0575553399879458,0.0926311996076458,-0.015062902392469,-0.0280568242966513,-0.0320345449037556,0.0928844820889125,-0.136076022573086,0.211593939347665,0.220017335317666,0.0799509784563276,0.0333906393419545,-0.118537419050481,-0.159402694290407,0.113083518932438,-0.00939316417732266,-0.00319491829366426,0.0639112607549594,0.195905761182298,0.0150199970362498,-0.00182488806150696,-0.0309248296858161,-0.0742349815773792,0.273432364921768,-0.0259767084233155,-0.0358007880877005,0.0125365660204975,-0.0237516852388172,-0.0777642558195829,-0.0618406280503203,0.0775348490587617,-0.0242267410450527,0.131757664628184,-0.00962179518667331,-0.0633813931403783,0.0532901342768277,-0.0503152517500905,-0.0194387237688181,0.0494866399646535,0.0277548489869295,-0.0808975762113058,-0.0850729076836789,-0.06358877089867,-0.00299313546843773,0.0343901745559769,-0.0336490945122978,0.00678783379095821,-0.0177778473013819,-0.0114051846939312,0.0269291925001295,0.0109521375764247,0.00164887013829515,-0.00175982252768201,0.00132093423927276,0.0067687393748446,0.00013088739105479,2
-0.0574815768321241,0.212290299492574,0.16378931928994,0.0826927371721446,-0.00594253861093976,0.0105971790904253,0.460929114080884,0.00673077590993621,0.00901794964046675,-0.0389467547644242,-0.0730744696168146,-0.283252876325866,-0.0104886669479837,-0.315754547961316,-0.109716899186961,0.221403653828189,0.372260964618296,0.218356196248392,0.0923299418356914,0.47018613092228,0.0947534547106654,0.227441963306135,0.140236218908023,-0.0179107336359658,0.0152674945197523,-0.0314140679335576,0.323549776118244,0.00782136730685933,0.115225257629051,0.0436912548723333,0.17218072727796,0.409809432695025,-0.405316288688176,-0.198192502783921,0.0183898827223689,0.117562709894755,-0.349241327676372,0.189887927563791,-0.11767102848665,0.105831244746965,-0.0263394127138878,-0.0280850264929514,-0.0408135838710091,0.263049571082878,-0.0951342196709376,0.0717139382993181,-0.211987952878405,0.292430790896072,0.110729966620367,-0.0867566333625309,-0.391419263524202,-0.140931178972164,-0.0392357226834198,0.118369410377167,0.153993926177466,0.51374053871053,0.378694895344779,-0.297537144316842,0.0434147094682876,0.117097012465979,0.114075786199496,-0.259523257497969,-0.304747905286129,0.0980043133294833,-0.0072667088487523,0.313211886530131,-0.089653330108667,0.211485884990373,0.210177050271507,-0.313232083101679,0.177159598418235,-0.191764194256367,0.0822887309981654,-0.0685302664317897,-0.0150143118031723,0.182335450583241,0.167755423418908,0.158078811960861,0.00237222214796848,0.12300559342622,-9.94083740093076e-05,-0.0864874088183719,-0.0487105911680661,0.129765884964397,-0.00695445739317214,0.0817934407615919,-0.0493645250679458,-0.0611421285093358,0.0155716536255931,-0.0827078074609477,-0.0340516519640139,-0.0324993964709982,-0.0443560345961916,-0.0652046301518003,0.0351688024204962,0.130206476656395,-0.0369928075621127,0.117602174969521,-0.0537807229353296,-0.118393329905717,-0.0368311934681503,-0.00866435974937374,-0.0794873734125773,0.0922400017683518,-0.0350457763031031,0.0278678421579302,0.0402369484372035,0.082067232423326,9.08177816580682e-05,-0.00287614966186524,0.0430544784798326,0.0361700734602155,0.00129321339650422,-0.0186494655151254,-0.0578623045252247,-0.0158683847125202,-0.017080728390694,-0.0049132342851448,-0.0131953777230726,-0.0031935396202704,0.0111045415744054,0.000313546382032174,0.0113621543851078,-0.013241793908972,-0.00567602436644209,0.000697500969338304,0.00331963269282018,0.000114177434535813,2
0.259880239644666,-1.21570580367913,0.281768132521754,0.481640430897253,0.17714192626259,-0.588085402264682,0.4016734232486,-0.00396077592643412,-0.0778209247241226,0.0696571454308064,0.059268891660349,-0.0913601146129092,-0.147998017856911,-0.0968155077434966,0.110456284605642,0.0883470285586454,-0.120305390886453,-0.0850750787782123,-0.114305211022886,0.00197185397027242,0.258479234662647,0.121869353791847,-0.186899730372669,0.128050761881492,-0.208100684483004,0.0118820376990818,-0.210085105279785,-0.109936466921069,-0.0216136350233401,0.233286560611613,-0.077946471841363,0.218331158442489,0.134083520419912,0.0156527581083839,0.106429334017391,0.0784425532071527,0.136727781014133,0.177324366175888,-0.380521452122734,-0.071798740386549,0.326531032674639,-0.260826768917454,0.192064153383382,0.181948124036578,-0.233421729799865,-0.276199218628317,0.458309350568271,-0.108347237738526,-0.142795441523566,0.0707881791269287,0.2797905749415,0.0491437089956893,-0.0205994594578266,-0.235071163331213,0.521781656669553,-0.40088168704643,-0.012985486064088,-0.116185597687714,0.104235778283639,-0.281165630016583,-0.194615643528847,-0.0428225853174239,-0.131502879367001,-0.09121978446743,0.002980225478606,0.000894662682977581,0.0676877184430643,-0.444136018286935,0.156232503892914,-0.101704213377077,0.0201671142362197,-0.0832623401103833,0.157380486661497,-0.251946073371243,0.0309037702031056,0.0674763612644314,0.0226837691063873,0.268548289370294,-0.0013660818824373,-0.127117641760692,0.0747259262513867,0.0435084075971444,0.00011466726901355,0.0494387628227091,-0.12849507557286,-0.0666768493883012,0.0733200370301149,-0.0601674928425911,-0.135787472208928,-0.0861103011612637,0.0660044500093258,-0.0373439542691486,0.0136904730125487,0.237784627039058,-0.0965928074230654,0.0849767020758465,0.0032115337149458,-0.0807021729273127,-0.0651876657594765,0.00422897072378245,-0.000905494619402899,0.0363311686529196,-0.13909855663868,0.0926031796217337,-0.00170222510715166,-0.0514071867307146,0.00443934465019949,0.0499116163959437,0.0192811461718333,0.0457052245115236,0.0219205985039041,0.0140411391103833,0.0227947108268537,0.0231413954335727,0.0226609471659353,-0.00610042057244682,0.00566585292915355,0.00417500145618683,-0.00263570474641199,-0.00993970823752811,0.00463178512338186,0.00455661234408363,0.000533515902423467,0.00327878514915061,-0.00380800354277735,0.000350252179755105,-0.00117361218392752,-7.41013908580093e-05,2
-0.48345629183039,0.711628753900273,-0.403188001181869,0.169302994417637,-0.176338518261815,-0.629205268850667,-0.790297281923475,-0.329247285969802,0.0048058855869855,-0.0505566783942555,-0.238563943039688,0.00406043952001076,0.192597625490695,-0.197441181945789,-0.0951253556878192,0.256629875959047,0.204133712296838,-0.18178276086351,0.693363632588614,-0.12279647176674,-0.591822007586227,-0.171017591087662,0.0311006340745757,0.0572368028488528,-0.0189879651702728,-0.0482617198957808,0.344434991139407,-0.413098303020527,-0.0998851287916953,-0.0211863027600136,-0.0569422354503846,-0.060876725899775,0.356070017498898,-0.0283580469041488,-0.0246772055875997,-0.530672566034601,-0.433839369745114,0.0401055989691006,-0.0840233203628816,-0.0250295894683321,0.0332705156664463,0.146824565759903,0.148889464786645,-0.291287139350961,-0.0212980023132845,-0.0218175289383326,-0.131717094056302,0.363756826922939,-0.542834002611695,-0.086493168832591,0.0162733135419285,-0.0252608372618316,-0.173476541218603,0.0327922235264139,-0.0168866617633678,0.0702704259318656,-0.0186477602505048,0.0789401954689534,-0.193613798218037,-0.109592771128132,-0.00818971804841721,-0.107273236271879,0.0165785147487349,-0.0873794222283949,0.0441892655330652,0.192119542165384,0.119641857338905,-0.136974952019967,-0.0410363922607369,-0.119429424683318,-0.195995970446172,-0.288465429906868,0.110125601756431,0.16629173746619,-0.122466776012229,0.0332968989974322,-0.110031326458345,-0.155962923768512,-0.0333728005720235,-0.208258339150346,-0.231197510120674,0.153042497827943,0.111852784861037,-0.224963421210708,-0.0491544507219845,0.0650475348919881,-0.0826229212170091,0.0284913406173375,-0.0358253892496588,-0.106701083116161,0.0973534711729568,-0.135287691260834,0.0251415941282115,0.113937062334324,0.0536115327979944,0.0685789131542437,0.12342870909829,-0.0635083290098072,-0.115322848473926,-0.0327361101320234,0.0265598495115199,0.0549114103314362,0.0255212886899729,0.0152637780010512,-0.0782994317543009,0.0785801770210701,0.0119597162856626,-0.0242694262584762,-0.0742305435301738,-0.0510787772869645,0.0211368855255618,0.0396242220106771,-0.00835334854269185,-0.0156698551703815,-0.00364050690461118,-0.0261129491220231,-0.00423593131636604,-0.0171233820595433,0.00580994767736288,0.00707401774419189,-0.00521138397968553,0.00959825065868645,0.0210841569038344,0.00738389903896781,0.00392611908684549,-0.00131435521047462,0.00342475232799346,-0.00249544360348291,2
-0.362977581819842,-1.13597486112629,1.14300530088144,-0.318645424146406,0.345627791569831,0.729462099282431,0.368350521852697,-0.110347451280226,0.293645500106433,-1.52338810296802,-1.1882871712152,0.117609223858738,3.20365784887169,0.663532114626648,1.40468822235065,0.00381027840740023,-0.207206341708867,0.0250855955554349,-0.270656516990705,-0.152947923361107,-0.0657240732371094,0.236487322664342,0.167160716543317,0.29008410492106,-0.16296265064152,0.0206364071487055,0.222251080788197,0.134583397723841,-0.0228932894035073,0.0411409822627094,0.0540014541208074,0.128129627010391,0.0386216927981214,-0.0135788208587459,-0.0729731440602372,-0.116769381244928,-0.00376348609006478,-0.0891028726355835,-0.0248159869799996,0.0115531125926269,0.00750898585786484,0.00279628732559844,0.0677761197629047,-0.039379710170281,-0.02192846421967,0.0395407835203311,0.00899349229858891,0.00497403658941247,-0.0090660985530347,0.0121357923665545,-0.0314241527168132,-0.0194868365312489,0.00696159179347129,0.00043709715653321,-0.0136409254003761,-0.00861197019096132,0.00586374699696401,0.0135711528651427,-0.0081369837349641,0.00865733788167142,-0.00401107276309053,-0.0033308080095301,0.00285550977997831,-0.000502043717763497,-0.00737305161805391,0.0110404720709155,-0.00137727608211392,-0.0193252207104747,-0.00153222011491534,-0.0028672753999164,0.000198615826100928,-0.00533720745904155,0.0133128803659348,-0.00959743076947932,0.00964248244448063,0.00237176303499131,0.00733265773642792,0.00364873142411936,-0.00310886761833306,-0.00403122810270983,0.00213089131830856,-0.00485936719696693,-0.000505475019904639,-0.000196154633126791,0.00168532225618165,0.000645591572512419,-0.00113897714286878,0.00191376630612284,0.00890176991800309,0.00455175464613851,0.000886143014951455,0.000969249097919113,0.000810789799708853,0.0032041864716507,0.00233785200314342,-0.00166390289153537,0.000746908974069817,-0.000220309452442971,0.00183096052445706,-0.000271313124141104,-0.00110964774880232,0.000339188465647946,-3.66017973817059e-05,-0.00204038880124548,0.000782439364438628,-0.000704747781414158,-0.00114751243754825,0.000624770378429878,0.000613977754694309,-0.00123105057023137,0.000455066043386742,-4.22605184770625e-06,0.000520153986877728,7.20551113297378e-05,-0.000163612881291519,0.000766454546758907,0.000222074010945451,-3.16131610963308e-05,-0.000416592137210507,8.03212348176132e-05,-0.000210964024972299,0.000138388191816864,-0.00022769788023009,1.63475689710118e-05,-6.50457349995058e-05,-2.73456060600169e-05,-0.000134341957857103,4.45421354635688e-06,2
-0.539988288408046,0.135122448191738,0.197028541974963,0.00445928851369776,-0.548108762698863,0.0777932042357253,0.0485925052857889,-0.125429069192164,-0.166851841272983,0.213891107106749,-0.0144780529438278,-0.0873527595711001,0.0132335709694945,-0.0121882284622639,0.0638233948201751,0.0232034303971135,-0.0683288003562596,0.0699092469912116,0.230802717055703,-0.415813696327674,0.430488770387057,-0.0830724882021576,-0.209552448950146,0.194102957036148,-0.234719500711758,0.11123243736325,0.0780096050447096,0.168650019348258,0.30892418996895,-0.407118244322404,-0.50032335277143,0.237543219291566,0.337175881691529,-0.815317302728595,-0.551922428550008,0.426967068547632,0.440787699019375,0.926454967006686,0.469154672509181,-0.527912350648175,0.459583870224368,1.04869136646623,0.185574507077914,-0.21963069588168,-0.257245841894538,0.134285667744682,-0.279563259783579,-0.374632436569448,0.0282918709235957,0.0608472274246484,-0.394490015486339,-0.185697964510925,-0.0142182080772265,0.0325996218172624,0.135221430748824,-0.0308189686925218,-0.0473074884187732,0.18326234688471,-0.0517818214343248,-0.0767808390569398,-0.0293929254604089,-0.0714878991171097,-0.113555326747878,-0.0974457206004685,0.0140508987925883,-0.0316161117240027,-0.0747838993435261,0.0667753730265018,0.112026415547744,0.042826297853871,-0.0751374047882187,-0.0128063737611903,-0.0167767081865659,0.00872121293859741,0.0490526405949164,-0.0223132812353682,-0.0106225410618484,0.0409167193464463,-0.0817224962150336,-0.0769377480055602,-0.0394276853466236,0.0291549989382464,-0.0138648100776348,-0.00615152376258557,-0.0267540008017059,-0.00591966547131566,0.0216711365263145,0.003812026099686,0.0200505014204192,0.016513888850428,0.0102087773261434,0.00309838903240437,-0.00107094241364118,0.000108695308042723,-0.01246349042883,-0.00203392132414679,-0.00831919178697801,-0.00111960897597772,0.00291805433044846,-0.00440069719185744,0.0077236285096104,0.00236518865460125,-0.00583067733359387,-0.00130445006648114,0.0114172823080503,-0.010235786267116,-0.0069097942751505,0.00269372941587902,-0.000918596642756863,-9.34989108111593e-06,0.00422906291446005,-0.000943802414853917,-0.00609854730857432,-0.00428579583574972,-0.000855557080057752,5.57648111754813e-05,0.00163066531538054,-0.00121081774505603,-0.000654607740384478,-0.000213989253520725,0.000289817792710279,0.00102452360136597,0.000535145088936638,0.000316848050427707,0.000314648692849755,-2.99241127220087e-05,-3.75719092020914e-05,6.41492498699355e-05,2
0.864021261436314,-0.618774228932157,-2.41696458814075,-1.84810217782814,1.28240390902794,1.90555626711744,0.650350253731894,1.82763662173362,0.161080889826108,-0.757144549165534,-0.219146528259895,-0.850735972983741,-0.541154575894655,-0.526791271824076,0.0434261675258328,-0.00598670463367661,-0.73297958227416,0.54989905934746,0.602882744288939,0.12926052385071,0.0909848921166785,-0.365645178180135,0.00661005982058344,0.00393214395733381,-0.0341894346713663,0.226135368027347,0.504002632440757,0.116369961307488,0.482772436580954,0.403043480743567,0.351364014795315,0.274396545768162,0.242627394644853,-0.14672678355771,0.109913925680132,-0.312358410663364,0.211297110825006,0.300418891964677,-0.0785530869725534,0.00680697015974348,0.118406698323714,0.0187776773266861,-0.356130137939724,-0.118224285053139,-0.177602391727732,-0.158058906477198,-0.0881599326472797,0.11957750590236,-0.0421173550579813,-0.100760825943699,0.202495823212247,0.0572858044871624,-0.0424177375874768,-0.0191869364038816,-0.124666211569621,-0.030636042229332,0.0173048670386346,0.0499322585138841,-0.137144371614507,-0.125043519049208,0.0203961933331336,-0.00393163626278818,0.20377368517597,-0.0242818820365749,-0.0169635615453493,-0.0316659516257071,0.0235822905419771,-0.0009052621525444,-0.00837084280856099,0.0334449702072041,-0.0665368093282767,0.0473159774999856,0.0631105200078771,-0.0212575512761526,0.00897887558738923,-0.038248989683004,0.0502459933306716,-0.0225200017198199,0.0618899299321599,0.0421733182630634,-0.0527961167976301,-0.0049664778914712,0.0386554652665721,0.0113797126435345,-0.00668909075142004,-0.0122839836184969,-0.0537435734992043,0.0250431088597601,0.0109849953526298,-0.0209403439868977,-0.00396835693201381,-0.0101553258283379,-0.00824213477332067,0.00661074944825772,-0.0343446345605315,0.0215581926264446,0.0107250901914244,-0.00687115670132982,-0.0090211249743924,0.00245455937242045,-0.0194298597225163,-0.0175009467421945,-0.0222692678102276,0.00531316564109793,0.0255072493912488,0.001595188336443,0.0165200404114778,0.0166834080724458,-0.00710268240480907,0.00376969016889038,0.00153206766304351,0.00515168832469703,0.00420024266001712,-0.000740169463675001,0.00707035087365195,0.00127220183207701,0.00082079515323106,0.00180366080563654,-0.000270751362534579,0.00124502531936208,0.00391915977630237,0.000100239217559236,0.00150221825556798,-0.00243189239747854,-5.04482560874965e-05,-2.70267875288611e-05,-0.000672529888968196,-0.000329557129376949,2
