data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51,data_pca52,data_pca53,data_pca54,data_pca55,data_pca56,data_pca57,data_pca58,data_pca59,data_pca60,data_pca61,data_pca62,data_pca63,data_pca64,data_pca65,data_pca66,data_pca67,data_pca68,data_pca69,data_pca70,data_pca71,data_pca72,data_pca73,data_pca74,data_pca75,data_pca76,data_pca77,data_pca78,data_pca79,data_pca80,data_pca81
-2.02416424781372,1.22604634307997,0.391190487093813,0.185672094625554,0.0440269600945956,0.298860989180845,0.230704194315191,0.0872944769040257,0.138121620972301,0.101933019214627,0.066588062706087,-0.059927602370331,0.136565844587626,-0.117990327543195,-0.0658743142169283,0.0324177982431011,-0.0756849860095064,0.0439340438046872,0.0752212729036364,0.100364318608323,-0.0853682555374067,0.072170597039542,0.0074698211269584,0.0784658637316044,-0.0147048057207768,-0.025689709499103,-0.130334545096967,0.0309839583968323,-0.0355732847293546,0.033634896682103,0.00576365862598779,0.0250741575168622,0.011848904104932,-0.0151663746773557,-0.00305289432034118,0.0314849278602516,-0.00233448837115677,0.00609666944648709,-0.0531729913706319,-0.0778403881227529,-0.100535276509223,-0.011314110208024,-0.00156290235382876,0.00807977652025834,-0.0455684662292191,0.00944857940515302,0.0205725560195685,-0.0195589983774308,-0.0128469141370551,-0.00644302235069288,-0.00210659542481959,-0.011553963917459,0.0177491619474824,-0.0038452599389041,0.0302573006386155,0.0127704110824328,0.0266253341693291,0.00347062976108581,0.0169117719455783,0.00717302020518377,0.0117438208997883,0.0168541517263006,0.0158051730188387,0.00984334636047111,-0.0114742315260852,-0.0130050467531875,0.00893694189683383,-0.0266532770953491,0.00859112604475025,0.00306618166881576,0.00089301790080854,-0.00114868890601879,5.07414310097593e-05,0.00461505868313143,0.00426012919632161,-0.00584815167416498,-0.000962943772966916,0.0049715262763018,-0.00148132594150926,-0.00513351420955418,0.507389162561576
-1.13191007438769,-0.0934875940992182,-0.0292926305186663,-0.00727115291270115,-0.0369512358419666,0.0304527282722085,0.00935450043731099,-0.0534425233283386,0.180490202430758,0.100277529541956,0.0747827351828088,-0.017631530372744,-0.0655763754157853,-0.00446807822727296,0.0448479523200567,0.0887020933044879,0.112532247716874,0.0183565035137728,0.010254052513901,0.0175202622605104,0.0270843843531135,-0.000870061880973532,0.0218703959874228,0.0305703309020714,-0.0218605091771455,-0.0733039998572751,0.046653279579448,-0.0354172645707828,0.0878286772785197,0.067284651178062,0.054600503064366,0.00603202725695399,-0.00393296732721397,-0.07648125669082,-0.00264627285628365,0.0132455183870631,-0.00632957423433323,-0.0112766424441077,-0.0133080190770836,-0.0220334669291674,0.036886952970211,-0.0261970355696244,0.0288161501863466,0.0201806928041327,0.00304508590493023,0.012416254617793,-0.00764261853764018,-0.00259100836467502,-0.0202849854549996,-0.0197562838966141,-0.0241936292034531,-0.00359417715745492,-0.000110038546181641,-0.0100778083960589,-0.0106712615738366,0.0185626663683748,-0.00462495557512402,0.0226112651439542,-0.00468514702101768,-0.00989699538083054,-0.00058621659493463,-0.00112449659091845,-0.0108839573413751,0.000371055462176194,-0.0014876948948515,0.0135254164292384,-0.00654275781972704,0.00842342057876608,0.0094785068536232,-0.0054055978655069,-0.00268252336805223,0.00417565074282724,0.00340799826730933,0.00348372553008687,0.00572462547983504,-0.00475160802230083,0.00423007968075193,0.00189188409010338,0.00403462102813251,-0.00470469306277269,0
-1.04998908670249,-0.170347872688124,0.0351213383821457,-0.0322122442750162,-0.00867415705284675,-0.0603519347133403,0.098873279622126,0.0672043814506291,0.161961858774791,0.0934607136035078,0.0833545341673775,0.0958832143007261,0.0129586024527298,0.100017979067772,-0.0466301978113067,0.0533950635891277,0.0109070545096445,-0.00535804294100911,-0.10386790356692,-0.0232107607300653,0.0133824708703063,-0.0289495513810257,0.00435542007844741,0.0604508330153278,-0.0478136613731638,-0.0667603745563332,0.0995161555069724,-0.0299684315588836,0.0403983272636292,0.0213090330448068,0.0477345247473578,-0.0213481434097923,0.0140726382500851,-0.0640662572311891,0.0185741744591689,0.0409825381279326,-0.0609057799577482,-0.00120324922403602,-0.0117942462850577,-0.00206097383609963,0.0193463973181028,-0.0255377949219011,0.018168153197261,0.0203728877901864,0.00747839499307235,0.000679667277410718,0.0134759652762974,0.00207341798507312,-0.0187275515456099,-0.00761390169288656,-0.00161716331785694,-0.000845849511100473,-0.000217856439353503,-0.000416538744854614,-0.0134311965926243,0.011541567420872,-0.0112204242128532,-0.000908917506122221,0.00609334413996124,0.00344521172701511,-0.0019094072073776,-0.00391528384628993,-0.000452271432792264,0.00251917394412633,0.00291462208271086,0.00860931757465171,-0.00248627219841825,-0.00428105056844965,0.00384793390519308,-0.00229914064944199,0.00117111956695141,0.0039659512595558,0.00606612246518794,0.00728876483841799,0.00202086379023476,-0.00672866211892256,0.00775334366871948,0.0016547395905425,-0.00419014296470236,0.000913709102771568,0.616282084521649
-0.899769515262976,-0.218767109346538,0.140134219724898,-0.088177173425235,-0.0606390338614052,0.0187156858866169,-0.0405745086971008,0.0922226711655428,0.118963066434776,0.0719334375457922,0.137746004094647,-0.0527373848092812,0.0661459446685499,0.129698484573911,-0.0850365537344636,-0.0519557369314323,-0.0634914273015593,0.028646378568199,-0.00175996358441141,-0.0691022721785793,0.0882007295656332,0.022682714336117,0.0332343109456088,0.0173514563921488,-0.0196323541390589,0.0398907029638817,0.0641683029468337,-0.030815661453581,0.032046856782052,0.0109763523891644,0.106096296959908,-0.0672684385171945,-0.011319562896451,-0.0709920419266159,0.043440964282448,0.0491172755827763,-0.0508036563625489,0.0360125342571541,0.0141820558562632,-0.00533157076670439,0.0404946697118863,-0.0466993066540832,0.0287868523485534,0.0178199620910304,0.0360145521947398,0.0259112224452165,-0.00541244042739445,0.00484394334945553,0.00633125957661863,-0.00157428287425102,0.0098204083462932,-0.00422180566122845,-0.00572372266265433,-0.0163078836213369,-0.0278183352783416,-0.0193973638307577,0.00779738387255752,0.00864517132663891,-0.0066315739292412,-0.000593688958646537,0.00407170324819514,0.0154138127548295,0.00214069854778274,0.000709037889533011,-0.0166794438489483,0.00367108421055365,0.000727119440300625,0.000427566875502735,0.00543637838611198,-0.00092730768154715,0.00516834457045891,0.00661481350562747,-0.00631967996625215,-0.00131990381475937,0.00306824289730617,0.00164106464845463,5.38210741923693e-05,-0.00444794715683967,0.00293890308176358,-0.00445956470922028,0.14519056261343
-1.21794198516161,0.0488686692953587,-0.098777208410766,-0.0315520598640293,0.0508067604054581,-0.00370732802300737,-0.0095304649363123,-0.0150912476584642,0.174477859431471,0.104986026162151,0.0675398069725738,0.051631692421962,0.0129291376387139,0.0200075800774533,-0.0181438815214323,0.0965098990643599,0.0658498575460661,-0.0517765800392083,-0.0422647387115401,0.00101302721967029,-0.0316378774211009,-0.0219545336124352,0.0682689194484746,0.0487046085030046,-0.0367822188282203,-0.0339270068743175,0.00439929030251872,-0.0324553333977511,0.0827646290224959,0.0951869562031139,0.0177703139457045,-0.0286079873434986,-0.0386684712297466,-0.0507358962388464,0.0104761051994911,-0.0387440831961558,-0.0171716335666342,-0.00585065581574449,0.0136576955629059,0.00643253912298037,0.0701944867088563,-0.0622179951847159,0.049078110928216,0.014973660713767,0.0151192413460116,0.0427855208771981,-0.0321182764134846,-0.00150633282940362,-0.0125024664617389,-0.00293197101840122,0.0147576128087961,0.00172997593112455,-0.00765265371515217,-0.00110131705143284,-0.00952163188108514,0.0154663952537393,0.00100958611614864,-0.0062434625702667,0.0055998185345408,-0.0200108232554003,0.00704926408434241,-0.00345312125619324,0.00939221499821884,0.0131579821973621,0.0150448160018422,0.00412772751367931,0.00835647044897591,0.000800629815851264,-0.00303525758100527,0.00416547274291339,0.00643637901490912,-0.00241202489903939,0.00211665523648827,-0.0142503491352025,0.00730676586150236,-0.00261471953911027,0.000829562560118074,0.000611470372861132,0.00702553782408467,-0.00216062484783561,0.36738397718434
-0.463415382752336,-0.51907227458359,-0.240009257181264,-0.0544309210694342,0.062095256233049,0.00565627158818314,0.0129449069868134,-0.043558570726216,-0.106107486587538,-0.0855106794173257,-0.0368892687196485,0.109585430641088,0.0396438205655329,-0.0520800351502418,0.00832920829908387,-0.147949632529808,-0.0453623935654983,-0.0381037550250239,-0.00873997171085457,0.0567448858668576,-0.0383580067655666,0.0222768088775008,-0.0168152531165936,-0.0950295991696751,-0.0853782133306944,0.0429361465891216,0.00900199060441441,0.0100889552567697,0.0713668380613852,-0.000114730640659687,0.0030481194247827,-0.0405322523949756,0.0122076860823942,-0.000876156401585442,0.0286227094463718,0.0310519071590067,0.0811252109980571,0.00597852341195684,0.00337748981567251,0.00633841302617818,-0.0104113426601058,-0.0181002986516631,-0.0483636089822455,0.00794534632152352,0.0416444374178513,-0.0343283094224638,-0.0025837527558584,-0.00944515458856465,-0.000525546292084521,0.013539216830657,0.00387393659725825,-0.0211406444532549,0.00484449841870244,0.018206586437553,-0.0254333833472158,-0.000731448965020813,0.0158251988677811,0.0200699521869406,0.0267053602732024,0.0129293448705403,-0.0138324047379466,-0.0221310204353486,-0.0123868249253839,-0.0138968080375902,0.000428915237664166,0.0100621591884248,0.0191979893923498,-0.0169324006131042,0.00146994642813009,0.00762653418282358,-0.00746350225602186,0.00410562212983515,-0.0150864841630813,0.0124811295960154,-0.000529393004579919,0.00791501278892563,-0.000470514518182599,-0.0043641963389774,0.00317848418896415,0.00256717428040223,0.310344827586207
-0.239708999934896,-0.693723117296484,-0.212721554840803,-0.0991726619550689,0.0632750654015769,0.112172755734354,-0.000784310372562863,0.133309563785543,-0.0746158507158477,-0.144445731629465,-0.00451247238586684,-0.0289840082355566,-0.0598535865954295,-0.092479852228871,0.0363620127206144,0.0455340708883631,-0.0981069617060914,-0.120758185781369,-0.0734450898326064,-0.0345200925002083,0.0992617320803814,-0.0515911407303478,-0.0617152790725627,0.0180725654868264,0.023446111911971,0.0383271643221959,-0.0750875571360466,0.00392612779566204,0.0114311894813875,-0.017321227541242,-0.00298350511797367,0.00727876805389407,-0.00140289956450533,0.000506805034518336,-0.0199360707252287,-0.0307558557124931,-0.0299503475240285,0.0431131088752704,-0.0342900762943301,0.0017266741548402,0.0066255427234553,0.00851250634970644,-0.0230918835496406,-0.014971315188149,0.0363460185395321,0.000288706042180872,-0.0279936246607779,-0.025529183885085,-0.0303515563752486,0.0115462111978462,-0.0105836274120893,0.000210724545124586,0.0239535353206108,0.0214072951318993,0.000596863565200161,-0.032790656617084,0.000740538609052268,-9.9395218631527e-05,-0.0170617009614052,0.00612684447870508,0.00944057655721917,5.42353693277122e-06,0.00871671222903545,0.00450087534599358,0.00401181629298627,-0.0015022686517329,-0.00623114766270647,-0.0117628611984216,0.00113602310939891,0.000435771433894717,0.000378056664046547,-0.00240421245162974,-0.00276967138878302,-0.00368922065676047,0.00858777870278588,0.000288542327920734,0.00783729361638365,0.00940522578403397,0.00143383806934204,0.00244320975100531,0.450350012963443
-1.57679067141708,0.193724636287339,0.101630503603275,0.0661194582038643,0.0485395090735986,-0.0537323442510848,-0.0472204873590246,0.0230200136433204,0.200948816274838,0.0381360650352547,-0.150133060111783,-0.0511076319075164,0.0186312341647138,-0.0956510561825873,0.0854998154486701,-0.0405140416189,0.128402158737048,-0.0936891507673425,-0.0842887290367657,0.0573105896994587,-0.00545950534911189,-0.0454447196197557,0.0351033730910347,0.0308552804011705,0.0181467528190861,-0.0234309118632449,0.0056262697569851,0.054248948451969,0.0196435865372103,-0.0217283200386692,0.0148802728960598,0.0316154844220743,0.023629373175197,0.0504782759163032,-0.00911904157127677,0.0438514107343012,-0.0471778021525276,0.021225916087514,-0.00935063591564074,-0.0207570911186,0.030147452339629,0.00116817844387502,-0.013948073462221,-0.0633354838472901,0.0249660385802011,-0.00305535297155607,-0.00566700737722674,0.0258583050880678,0.00702831070712363,-0.00800499490814953,0.0130412884719372,-0.00576324077471551,0.0111611982215641,-0.00208818716954803,-0.0169273243329979,0.000639571819992905,0.0300652413720668,0.00344329526094255,-0.0171973798591874,0.00207159402665721,-0.000276445056948585,0.00173399974287951,0.0062362802477266,-0.00416157287087966,0.0044354201561938,-0.00630632475943557,0.00289392252313263,-0.00465968216647255,0.00957756715019554,0.00328747403682835,0.00666624333653773,-0.0064226646977856,0.00693113832804711,0.0111276043091382,-0.0115087749790445,-0.00261931902512571,-0.00707933350778714,0.00632200593274163,-0.00374533346913589,-0.00344257205691037,0.382940108892922
0.411296828176435,-0.80976500194094,0.0275595820397994,-0.0360704719137537,0.167076523940957,-0.13762290864116,0.0983079535256285,-0.152119332308387,-0.0163860465928614,0.141007055396022,-0.0367745055161995,0.157012828883533,0.055676233787157,-0.153986350533615,0.118419965484724,0.095094118304605,0.12472823537685,0.111691960446673,0.0493401693517063,0.0589408063640328,0.0352780703840429,-0.0096896218163567,-0.00937101864211389,-0.0917409136160671,-0.0688825868598206,-0.0311309207452904,-0.0782996257087672,0.041102373335124,-0.0137725110927796,0.0747616049794077,0.0278131197498454,0.0503779833819009,-0.0251500160065101,0.0483555669711981,0.0606849710714091,0.00578544189529928,-0.0366785708241473,0.0798073581301562,-0.0631526026171349,-0.00691807799477905,-0.0355158073088909,-0.0185235746485207,0.0105078528408877,0.0232373845857235,-0.00465332918559179,-0.0223066824488764,-0.01146497489148,0.0407047285705288,-0.0119111471499317,-0.0202544998206792,0.00375167393645441,-0.00717356281164491,0.000779403308071208,0.00932497404862528,-0.0231717075487133,0.017047635555162,0.00365550238784555,0.00155482005353336,0.0112967368938002,-0.019898768606063,0.0012210764538891,-0.00690244852419015,0.00512347468023903,0.00556485569772016,0.0202343047430723,0.00129520999893621,0.00956347671635825,0.0136744231922421,-0.00251006952020477,0.00462415813776476,0.00171969183628772,-0.00881646522832832,-0.00777126188451258,0.00158431500816335,0.00104110127410863,-0.00353342085661663,0.00889607711037527,0.0107587736038117,-0.00307212104784681,-0.00103881759811904,0.39331086336531
-0.827612431145839,-1.20037683582395,0.181464378336594,0.233029291325214,-0.216537063698692,0.0307404957787019,-0.0886601527423241,0.25451689301322,-0.0878810305942616,-0.0285624007547855,-0.101943884351854,-0.102797752593576,0.120062216850441,0.0316032283174277,-0.0544438330742469,0.205573764457413,-0.0531959010900179,-0.0781853809955701,-0.0988191659649974,0.112969665416828,-0.00306399844144322,-0.104186623823531,-0.0115634060878283,-0.0150139783177105,-0.0163352912973335,0.0440644904181056,-0.0478375880851341,0.00529602052954517,-0.0726006104631227,-0.0393837809369141,0.051794893107757,-0.0303512688577854,-0.0284896092779527,0.0125160771178161,0.0227848557564553,-0.0157922892108427,-0.0485960970179036,-0.0119409491520811,-0.0317068520626795,0.0318918249421898,0.0469173827480408,0.0222144908907827,-0.0222662780280056,-0.00799166287724906,-0.0282979688311522,0.0604013934983018,0.0424063074357047,-0.00679925948041204,-0.00300407393146641,-0.0281123004929087,-0.00993586429201518,-0.0168164624751669,0.0090111671720432,0.0014039805399746,-0.00113749662224879,-0.00262689820196179,0.00865495688300614,-0.00621181974156943,0.00402331181131844,0.00324628900784848,-0.00425517423674621,-0.0110885387919231,0.00477516600821027,-0.00425882442286134,0.00675870513912373,0.0126915198322234,0.00658642452674381,-0.00380398061120873,-0.00581151808088035,-0.00581349807257276,-0.0072461570417077,0.00421273897879231,0.0085531291905909,-0.00533839750202023,-0.00768782000316588,0.00758850069998655,0.00155942215137339,0.000176771710720374,0.00210443719287007,0.00304003825285927,0.569613689395904
