data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51,data_pca52,data_pca53,data_pca54,data_pca55,data_pca56,data_pca57,data_pca58,data_pca59,data_pca60,data_pca61,data_pca62,data_pca63,data_pca64,data_pca65,data_pca66,data_pca67,data_pca68,data_pca69,data_pca70,data_pca71,data_pca72,data_pca73,data_pca74,data_pca75,data_pca76,data_pca77,data_pca78,data_pca79,data_pca80,data_pca81,data_pca82,data_pca83,data_pca84,data_pca85,data_pca86,data_pca87,data_pca88,data_pca89,data_pca90,data_pca91,data_pca92,data_pca93,data_pca94,data_pca95
-2.50745150505852,1.50752413174794,0.410458287644134,-0.0647931461959615,-0.0268733562860355,0.159273994505964,-0.141332443696375,-0.170027946695819,-0.0231666240028573,0.0110717574082832,0.0366723184655151,-0.0663199091060753,-0.00535394918341612,0.121186316660292,-0.0222665533058231,-0.0224088820503574,-0.0183513440645278,-0.00834578090745688,0.0886870612683479,-0.0449237395422269,0.145242631094023,0.0737662286390733,-0.286573167968825,0.0956240120335538,-0.135843218875324,-0.0702817080567814,-0.051692796321225,0.100936392233939,-0.0733696760953227,-0.0563704753417284,0.0920652834407308,-0.0042141554384602,0.165187246182566,0.00545966015125921,-0.0364196811589828,0.149408643903325,0.150621658470833,-0.12604893967045,0.0121906675426323,0.0380011268429474,0.0570146231318876,0.124999818621553,-0.0169317473143233,0.0187237748770787,0.0243672459611003,-0.0380987090925398,0.0101285923330189,-0.0018026717497231,-0.0397543520806402,0.020461292396442,0.031030424929214,-0.00575485026605097,0.00720921778853543,-0.00658084937581121,0.0192269073552015,0.0274441760697527,0.00629201812247479,-0.0169034843646864,0.0147621739554778,-0.0298650610177586,0.000848424266529873,-0.0121222098480931,-0.0186583576642437,-0.0395559305885166,0.0108986324462206,-0.0257706772076023,-0.0172402056449412,-0.00167784851374586,-0.0115678838737274,0.0221970018720115,-0.00207229298741195,-0.0182800470352389,-0.00724911827242588,-0.000260828369465266,0.0443826014986728,-0.0159096702930096,-0.0189516610023608,0.0231946522779387,0.00713563327596062,-0.00792402750507541,0.0026328626058304,0.0148970604689539,-0.0188893993529349,-0.00798053964651679,-0.000971185273289232,0.0015325392084718,-0.0031624808198881,-0.00139577983547399,-0.00823310626605527,-0.00822942047918142,0.0138683711353707,-0.00997105131378438,-0.00532761472953189,-0.000703765662347304,0.507389162561576
-1.41450180762506,-0.106924240454753,-0.00693382184044332,-0.000397989119083413,-0.032818488819303,-0.130872498805139,-0.156619482305688,-0.0819643855260519,-0.00472063081050883,0.0841393110796919,0.0741470252757974,-0.0801083871243636,-0.0186444939110315,0.0647912486674758,-0.0134828094294396,-0.00333487214397871,0.00676522585569666,-0.0528600434910167,0.0921575209137209,0.0702342854729498,-0.00829776891402579,0.0721713969911791,0.0509612791631598,-0.000703192204920438,-0.130873493621197,-0.083157167383786,0.0354939860496357,0.0312169820360311,0.0933106262069246,-0.0160426556926664,0.0188667731381755,-0.0290799566547365,0.0783609878866696,-0.0516663488867825,0.0313745323588728,-0.0947455895015552,0.0686823054991217,0.0664902943920713,-0.0908115263959041,0.0475043144124691,-0.0386347240009495,-0.00689621582537998,0.0313325892472046,0.0542403851377704,0.035440445241384,-0.0279220084950069,-0.0220023548521605,0.0303040753311296,-0.00210803474955942,-0.0162983735150895,-0.0141694253290454,0.0128916113005943,0.0503039048243761,-0.0282579957720005,-0.0232540189716131,0.0254973415388735,0.0131336948993175,0.00305900652825146,0.0345142966032466,0.0310026161576308,0.0088722512360898,0.00844183937644303,0.0116356612516006,0.00389692258899569,-0.0193981054395209,0.000116631750334364,-0.0153483502316113,-0.0142998746623859,-0.0247345393565747,-0.00990612359141398,0.0157567813054295,-0.00171655862547572,-0.0255696896018264,-0.00904268012630386,0.0061544531791076,0.00349293764489652,0.00404492205180068,0.0160231953038516,0.0113567968662632,0.00332315875266101,-0.00362742415358218,-0.0013816363149929,0.00766831292496791,-0.00758462951686403,-0.00295564201216238,-0.00152634436799101,-0.000202434665491423,0.00680514092293069,0.00801275624699686,0.0106021103849877,0.000797718634709682,0.00575795575632894,-0.00427053914014138,-0.00339826855688888,0
-1.29506633243618,-0.211140339910926,0.0690475702907622,0.377704825815434,-0.0252029357564463,-0.106285260434181,-0.118096223083522,-0.0914548602840585,0.17837276415535,0.069134843305134,0.155931921918099,0.0995194603347594,0.00521180119000597,0.174637438273294,-0.0278428243188086,-0.0967145992325429,0.0141098135204147,-0.0362045980304148,-0.0862015389204588,0.0559044839253106,0.00386581718858368,0.00414345961805441,0.0543771772336666,0.108982038550432,-0.0749080051563333,0.0106125999829318,0.00695375961413297,-0.0438836871983939,0.0633688689315882,0.0449617450225829,0.00913110115335538,0.0455332952806472,-0.0577111918809499,-0.0303529816335867,-0.0785426888731753,-0.0992869382108065,0.0849669972593757,0.035907601490169,-0.101853668410064,-0.0277981746820705,0.0154665079946364,0.0637267444396437,0.0274035033590615,0.0216070194271664,0.072697155783551,-0.0942120451212649,-0.0791515746323661,-0.000723621665268063,0.00534050256456318,-0.040540559039913,-0.0312387135881616,-0.0372170236893747,0.0243037571570554,0.00642940033932928,-0.0176909684699085,0.00877301090318487,0.0180524270891168,0.00608250683742635,0.0107215856655583,0.00325273812585763,0.0116766293787901,0.0109668551767625,-0.0211426550139336,-0.00382748066381707,0.00340468221569011,0.00789206046755836,0.000196352172833173,-0.0093350007463962,-0.0146208356298663,-0.0327213001068341,0.00157652528953109,0.00372588635594719,-0.0193985314955342,-0.0109003110336638,0.00762125092325309,0.000583181614247517,-0.00442876770574683,-0.00324529829553048,0.00801846885979453,-0.00166761660321231,0.00940512796373236,0.000471654810526658,0.0011398477948011,-0.00494402914149995,-0.00936764199242274,-0.00289468919674571,0.00514614337678006,-0.00179046717535018,0.00819243835505227,0.000150172370759692,-0.00439421466856108,-0.00345315829112286,7.96270241457884e-05,-0.00638316870494797,0.616282084521649
-1.1539271454697,-0.279204138008331,0.11179845661339,0.00534099861497155,0.0558109289326378,-0.163474611155135,-0.166736686924967,-0.0309459564991785,0.0384885420506895,0.164020174526211,-0.0373600445726558,0.083471023233967,0.0523032436377492,0.0121804008590997,0.0566894054924788,-0.0231406760491059,0.0508666410661644,0.0900594041109443,-0.0604479126925774,-0.0651984498019303,-0.0157610024939987,0.040215224070884,0.0232572760540234,0.0466882917446583,-0.0139345372682108,0.00458334671089982,-0.0376789195002805,-0.0343053005279285,0.0350437642002177,0.024410138182467,-0.0650224283245446,0.00867387205217298,0.0468000928351556,-0.029148872552629,-0.0689541527217423,-0.0372337342912656,0.0964395317487968,0.0443163526944559,-0.0573738712133332,-0.0611854007350218,-0.0100283955084842,-0.0327955555267139,-0.0251220785421358,0.0913877085273578,-0.020610186936072,0.0329182943981089,-0.0482092257130478,-0.0170891978508142,0.0382329348450183,-0.0437992352043645,-0.00164503339669466,0.0129101694055447,0.062386587610721,0.0297166368341473,-0.0310947610679054,-0.0806654396600967,-0.0186006979089532,0.0107537525800251,-0.022735793995558,-0.00534539642975628,0.0057307800522515,-0.00874090303933694,0.0267131781179138,0.0247065651167391,-0.0166349956006035,-0.0126343368365759,0.00391425987452791,0.017921526213296,-0.0161959163843239,0.0164841075317924,0.000781599979086027,-0.00505785735240593,-0.000524575593682898,0.00943847213129781,-0.00514572749309898,-0.013827945052317,0.00801355052081657,0.00535608074903593,-0.00444623637865709,-0.000934698350877364,0.0054130310629754,0.016210248428392,-0.00339359551342604,0.00695459142080669,0.00705681159482841,-0.00673758313465153,0.00515649358174269,0.00196035511931193,-0.00774386697682605,-0.00145783293101073,-0.0142913398665095,-0.00747954366191521,-0.000203757115640689,0.00970068666980252,0.14519056261343
-1.51345410750385,0.0625854823034666,-0.0467413644942862,0.096995502335504,-0.00141554831660192,-0.0375508407742524,-0.153408936030368,-0.0436714188440058,0.0532601282535468,0.0626628076465424,0.0862116367814079,-0.0537804714194827,-0.0803519841622245,0.108570674508563,0.0257491971026754,-0.00880792579527001,0.0869777424718933,0.0015193436758673,0.0739470824574119,0.0538841866250799,-0.0109841746493988,0.0728587678971506,0.0698071557154059,-0.00840016232943005,-0.0158420868157719,-0.089241161622049,-0.0162283674151886,-0.0324925557172065,0.101870440261495,-0.00376412923420649,0.0750709974659886,-0.0403152352191701,0.0409784646602231,-0.0829593817635128,-0.0359746661868859,-0.094140792050168,0.0647284069324007,0.0305744696653844,-0.078249405639405,0.0419375384476478,-0.0395764841368776,-0.0540023661557482,0.019457136692042,0.0477646238458281,-0.0362389905488383,0.0207806326886525,-0.0803861265266123,0.0198221840736845,0.0205074141241797,0.0424525292967928,-0.023454648767762,0.0103525597407432,0.0837202912810755,-0.0090486096395476,-0.0648513479681322,-0.0113364558301974,-0.00974916185879089,0.0144677560065925,-0.00119380017665442,0.0239961220779436,0.00023266156019591,0.0147059758994301,0.0221808740517863,0.033358187566262,-0.0343127447203519,0.0224428714027699,0.00797818054542668,-0.00698145074854279,-0.0401584102702632,-0.0091438233891746,0.0168960541280258,-0.0200623221175213,0.00127830400559229,0.0123717917967673,0.00353303769013438,-0.0114098534772141,0.00461781488938368,0.00704186444235464,-0.023985881095079,0.00488182089042047,-0.00222241873493838,9.53803107850772e-05,-0.00299580946481904,0.00905332896867464,0.00464539376027606,0.00522718053269632,0.00346975146659222,0.00179340745652505,-0.00093357481785764,0.00173754834123707,0.00314672852303104,0.00649699805494369,-0.0113781829519826,-0.00158551325556986,0.36738397718434
-0.562695407873137,-0.62455596785713,-0.250535444116066,-0.0836185947155211,-0.0198602586157776,0.147666246157857,-0.0180286617165215,0.0419869582393711,-0.0630540762448889,-0.261019371807219,-0.0391974583221074,-0.0404938223093321,0.058728433937096,-0.023205521958833,0.0537104957250988,-0.180579733354141,0.0691471578091775,0.00113689089793572,-0.0935974371801336,0.0797811235217101,-0.116384376215318,-0.13040523146305,-0.10777420796514,-0.00387627795855566,0.0931168254976793,-0.0199838215354706,0.027097532436908,-0.116648138592866,-0.0872649459056058,0.0347488985798585,-0.039356676764576,0.00734510251422964,-0.0813016908316278,0.0209975871385577,-0.00787671293086127,-0.0806188978819444,0.0548787762160111,-0.030702989183062,0.0314312698582551,0.0265491795715264,0.0207307273061515,-0.0749318809582509,-0.00578985093656671,-0.0311685555397253,0.0183414595623798,0.0723957314283945,-0.00205711648124995,0.0394955646049397,0.0175415262286563,0.00224688867624244,0.0257232862862092,-0.0486590740243127,0.00188825453157473,-0.0549830613523026,0.0426870280245254,-0.0318153338833123,0.00461164322696871,-0.00697493695862303,0.0363699464158153,0.00296170264517222,0.0222283853784496,0.0297506929821398,-0.00511461999442764,-0.0018240236676703,-0.0236126553579792,0.0167903188676528,-0.0032242927349349,0.0237077889997748,-0.0146294230273586,-0.0168535748748834,0.0227719120674095,-0.0115683138529893,0.0043676193633761,-0.0256031963365794,-0.00559213061362815,-0.0111035413562148,0.0106875602207999,-0.00503965564098555,0.0142362607547728,-0.00300034026534378,0.0159517275157755,-0.0121327144039884,-0.0129111083506011,0.00578894553157874,3.3644489418846e-06,0.012830180199241,0.00193988342731723,-0.00801802987824559,-0.00322934974463036,-0.00827823007161842,0.00660667850062495,0.00780663229781556,-0.00595983974608552,-0.00574578126134933,0.310344827586207
-0.291225153386688,-0.855498889661451,-0.280669829026773,0.0349048415472911,-0.0127384393207533,0.151815461536216,0.0670439378539726,-0.0221257245939977,-0.0456832259180558,0.243349973407505,-0.0631396427965023,0.0478249185178748,-0.0105720575041376,-0.221079660889687,-0.0605382147402321,0.00852562622607728,0.0447688287626005,-0.0620022848414277,-0.0753037686441272,-0.0285849118732768,0.0625709655302699,0.0312576083628514,0.00366250889195997,-0.0393983332292312,-0.0471640368320496,-0.125101169755435,0.0514677295000253,0.0195126218838858,-0.0638887354768089,0.0316155503019624,-0.0414862820673492,-0.152325393747161,0.0196996251533852,-0.0723092262428638,0.0370910474025175,0.00475773023208264,0.021197860874591,-0.070554813717206,-0.0259751620925384,-0.039415806308504,-0.00186427720451902,-0.0219500157300403,-0.0176280180277174,-0.00213192400605754,-0.0672727072368595,0.000760648672476867,-0.0289077134033748,-0.0175141986859933,0.00741949584469549,-0.0489000241071549,0.0253181841740814,0.0111762174454481,0.0424020356773467,0.036863333666551,0.0480287373260468,-0.0209743797484996,-0.0195108647663825,-0.0133125172104661,-0.0201916169491823,-0.00422880262632626,0.0155994107231754,0.0352810511216063,-0.0317660582623608,-0.0129656952116324,-0.0143954431243528,-0.0425581545756293,-0.00222986551978443,0.0120136486020099,0.00617707040278998,-0.0242931888506002,-0.00396767725450642,0.0259188706730447,0.0272613076621137,0.0105506784454218,0.00462764041759804,-0.0120099161519602,-0.0193907991296615,-0.0164140103688032,-0.00171013622893485,-0.0119163502641967,-0.00903537422598434,-0.00543459176751931,0.00470388719234973,0.000876002155352577,-0.00291707249429888,-0.00172606484952571,0.00689790191171575,0.0071289872002593,0.0195084297267838,-0.00188139799233803,-0.000807790852991837,0.00478148725385936,-0.00986141742227795,-0.00601594330135043,0.450350012963443
-1.94932361964884,0.270383302230981,0.192793195377193,-0.0024624338971168,-0.00901886904326841,0.106629361450278,-0.0825450123664401,-0.238969518572049,0.064990651714821,-0.00732090138962322,0.140791697365218,-0.120193906550587,-0.0422972881542439,-0.00421267655986249,-0.0586120981424868,0.0462741160417317,-0.00308719809641464,-0.0586550100500727,0.0774919006247794,0.0468618133421678,-0.00141408105975263,0.059671454157282,-0.0264168434349398,-0.0667489012698852,0.137737515424289,0.0341223380293115,0.0189476387827029,-0.0197415578486685,0.076334242882132,0.00620429784091856,-0.0269187578728362,-0.00692102368102623,-0.00198110629151225,-0.054164747789278,0.106192264371772,-0.0190211710584707,-0.00659026807845097,0.00284195839169796,-0.0221608245820463,0.0324450112197396,-0.0162312369022605,-0.0200495121217771,0.0326016993586189,0.06049762035737,-0.0329758842413565,0.0268968771725315,0.00865228805028449,0.0177509046550518,0.0059157671937097,-0.024379079839124,-0.0344657842266627,0.0224013103372639,-0.00636218553995277,0.0409980084443839,0.023844082546138,0.0109949782065859,-0.0694416455655582,0.0298569460527799,0.0585383245850977,-0.00168490626210216,-0.0245583674349995,-0.0110044207506549,-0.00449261350881331,0.0305372195507596,-0.0186717788840191,-0.0086595982860254,-0.0212825823702137,-0.00880512110016602,0.0219592852905998,0.0261522784310666,-0.0205441682930517,-0.00124245064363377,-0.0127653200968015,0.0193750596266808,0.00476465990520474,0.00541913033578167,-0.0292224299374088,-0.00292301594768548,-0.0168859862121157,-0.0180059661227997,-0.00804551135322047,-0.0130805393215948,-0.00666074395973221,-0.00667030095794361,0.00159094558933399,0.0184134990451656,-0.00576856643792307,-0.0180927346497369,-0.00982042515169704,0.0106758431793047,-0.00175145523340481,0.00682872296383531,0.0032749377515279,0.00517784907177182,0.382940108892922
0.5137151009267,-0.979412553827138,0.00918506642771658,0.099519424445367,0.012729180105353,-0.0936182476703737,-0.166793764548422,0.00110254340770455,-0.00228284223409066,-0.245755450012999,0.131492655420693,-0.0882106756355669,-0.237991467606013,-0.117569449511054,0.0725609946898114,0.0222939317654532,-0.196925113501752,0.0508114867796702,0.0770533907122403,0.0802466825649486,0.03450538257291,0.0492854209207628,0.0125678181434642,-0.161235118786205,-0.0688310597838402,-0.0770016759676509,0.0375500028324953,0.0187080537953941,-0.0208884787032426,0.0466926204227574,0.0493147985319975,-0.0870087589843739,0.0112257227557215,0.0212711836611365,0.00154808096982483,0.0207455908247106,0.0406615050724454,-0.0698188426224222,0.0047593773236058,-0.130616170626585,-0.0158224764275237,-0.0526692225365364,-0.0237565906300998,-0.0124430102850044,-0.0198391194349281,0.00556473160793777,-0.028300617882123,-0.0273178889334351,0.0585667933364147,-0.0767153116924803,0.0754035917125541,-0.0211407248556225,-0.0301203569224336,-0.0128656379525681,-0.0395198213931422,0.03618239353581,0.00458148712675155,0.00685702213313517,0.00580957002634748,0.0108639381321707,0.0010444723898916,-0.00150425813473132,-0.0150758242462952,0.0102383268572416,-0.0265299936878085,0.0201497352283808,0.00865747916775565,-0.00406559486650553,0.00405470240451821,0.0189399486028909,-0.00148492127579473,-0.0079929789733134,-0.0349639481650552,-0.000863870502090061,-0.00681263754189786,0.0133115939942165,-0.00277780744793498,0.00532992687788279,0.00320473738466174,0.00354343340124858,0.00296736476396071,-0.00360764451866128,-0.00470495314107614,-0.0313246349501793,0.0161917492786694,0.00674352394443227,-0.00621918399509231,0.0035476752982243,0.000819502818381873,0.00618316075897252,-0.0144695950327088,0.000827143080394503,0.0125417941624824,-0.00304534810999776,0.39331086336531
-1.07000391542708,-1.49335774704708,0.205939561542964,-0.109286044625966,-0.0296727109828241,0.014361683096998,0.18975438588997,-0.00317875560127673,-0.00343624885494834,0.0913852384006434,-0.146704559228027,-0.143231032378097,0.08136131382625,-0.268163788359569,0.0236983914780112,0.13545305805916,0.0863845368826974,0.0507215541094861,0.00666497732607869,-0.102068598344388,-0.0410366301645663,0.134427730206111,-0.00378559966530348,-0.0167133038957327,0.0317442779294111,-0.0698288465605382,-0.0460548013250478,0.0625551734588749,-0.0713993977385007,-0.000671700146109055,-0.00140452305259907,0.0272101898493366,0.00474925466795147,-0.0433549009650497,0.0748111092541712,0.0559535305060031,-0.00177196238322537,0.0387038070959148,-0.017465801429962,0.0856685557698225,-0.100018549418918,0.0269089449063827,-0.0483064500699288,0.000749858277079286,0.0177749905918052,-0.0347152018055403,-0.0750156616769843,0.0277151006051326,0.0244721762358768,0.0507087375326526,0.0416098514534464,0.0682590398978503,-0.0138608658676385,0.0138974031074467,-0.0184103001787881,0.0320278057516139,-0.00680720330087257,0.014990789951428,0.030417897746902,-0.0174504361976108,-0.0257759871767292,-0.00362521009853042,-0.0154800742353152,0.00467029222302319,-0.00677810641474927,-0.00214572698217431,-0.0265596897774688,0.00190777532968885,0.00140259311288626,-0.0316788723718025,0.00863757497042844,-0.0152831202035085,-0.0278380893213582,-0.00386868882882007,-0.00697843121489616,0.0156991974087763,-0.00143664043502232,0.00113161105596983,0.00616947655354393,0.0178124127359027,0.00523858964935816,-0.00589347366806582,-0.0023510243899041,-0.00429282210598956,-0.00629626809257809,-0.00636397421096498,-0.00177853593966127,-0.00867166852818931,0.0105209220955368,-0.0120393742124929,0.0044188713508718,0.0103315604394333,-0.0111021550623454,0.00277818412186051,0.569613689395904
