data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51,data_pca52,data_pca53,data_pca54,data_pca55,data_pca56,data_pca57,data_pca58,data_pca59,data_pca60,data_pca61,data_pca62,data_pca63,data_pca64,data_pca65,data_pca66,data_pca67,data_pca68,data_pca69,data_pca70,data_pca71,data_pca72,data_pca73,data_pca74,data_pca75,data_pca76,data_pca77,data_pca78,data_pca79,data_pca80,data_pca81,data_pca82,data_pca83,data_pca84,data_pca85,data_pca86,data_pca87,data_pca88,data_pca89,data_pca90,data_pca91,data_pca92,data_pca93,data_pca94,data_pca95,data_pca96,data_pca97,data_pca98,data_pca99,data_pca100,data_pca101
0.0900345524805503,1.47183584187069,-0.337004543800857,0.432560428571756,0.0370218888614758,-0.272164478203236,0.0314133939032215,-0.233717933137805,0.0552178963151469,0.0874233243264502,0.147747126799767,0.0639607422477488,-0.131825802632879,-0.236921145955992,-0.0797247248368613,0.00582623393300186,-0.273562660160635,-0.0452722490148483,-0.156022222782634,0.112756343264085,-0.106280162378771,-0.0859061296149287,0.0380432948938821,-0.134189779366236,-0.0492343325609278,-0.0513885590223254,0.0407608629204959,-0.0552131054607018,0.156105546659356,0.0887603609837607,0.00110254391427644,0.00962787621681232,0.00378517549416423,-0.0185223245326818,-0.0665319366426325,0.0571242026910204,0.0383217587667617,0.0492272711160914,-0.108055122109981,-0.0364340544730902,-0.0205840724182947,-0.0661420542267091,-0.0251130523201687,-0.00981405150012471,0.0574003047770927,0.085815096849417,0.0355706742142452,-0.03779906752046,-0.0163505674501454,-0.0547346926195303,-0.00512621399944004,0.0270316745373693,0.00333761670477911,-0.0405252996629339,-0.00824683188114103,-0.0343776571012844,0.0469733535594967,-0.0298880952081056,-0.0280609714046868,0.0183601065948613,-0.0428905671244701,-0.0174293363380927,-0.0296681851474756,-0.0281268237718366,0.00281964141734334,0.0404137869151599,-0.0270384646549696,-0.00460748799862644,-0.0211992321722423,0.0195539460705494,-0.0201035506174151,-0.00394665765614712,-0.0484405849754521,-0.0726586259772865,0.0227504601165621,0.0219790257765633,0.0272484573287689,0.0181966173556045,-0.032904911042358,-0.0239073578888892,0.00301979033669089,0.00046554133010753,0.0206318630782077,0.0119745550853186,-0.00613342866675869,-0.0188297413248761,-0.00444028817109714,-0.0241969481509832,0.0012352785170732,0.00413897071301109,0.00299081817074451,0.00204234095129038,0.00353401200327085,-0.000534823877160063,0.00502318899215433,-0.0068395903082074,-0.000216449976193551,0.000190996415194078,-0.00167599966598991,-0.000212727172322568,2
1.39102954795245,0.999121789095516,-0.058423612327989,-0.0163310933829904,-0.277109489396574,-0.0518501337810413,-0.0667609304321015,-0.0394207211199463,-0.185589381881317,0.180153224922911,0.141791746964924,0.102705096004614,-0.0493538053744542,0.0150834742867876,0.24990752034429,-0.214051965653739,0.0934103316240623,-0.266158732434791,-0.0178251244056214,-0.0929488262564363,-0.0775267326201809,-0.178865948031737,0.0226153551378875,0.0988924140084346,0.114559642337497,-0.004881326057606,0.00457451132148431,-0.0223396730353205,0.0128800214270534,0.0162963266321078,-0.100965168619981,0.0146937442542729,0.0574843192079396,0.0879657494215026,-0.0894661658373962,0.0707218642260454,0.0185025772894071,0.0701453151169283,-0.00719549663384177,0.0659533412005261,0.0382910108215809,-0.0288976359309151,-0.108520744306341,-0.0324307671716007,-0.0619912859600554,-0.0199833916447639,0.0809239210629254,-0.0804396449175888,0.0723337047830571,0.0355603022752949,0.0271909583977306,-0.0128130321491449,0.0404588592438962,0.0477682001200047,-0.0355014527658486,0.0362784657097278,-0.0820628742099177,-0.00221695302927097,-0.0473145941906341,-0.0666620027565782,0.0372488353896177,-0.00835251398485465,0.0033099931626736,-0.00121339022974149,0.00371311533283729,0.0022460483168545,-0.010016504387781,-0.044763768991423,-0.0065963043643696,0.027026593070639,-0.0099673945099987,0.0134734288562381,-0.0191838181777786,-0.0111768794338316,0.0279634682719828,0.0281782648799647,-0.0193717285327895,0.0171654624492142,-0.00882413819274538,0.0121661387023991,-0.022433463689676,0.013261612632489,-0.00920344765946811,0.00847073816005041,0.0206371948460767,0.0264988108750341,0.000882481034512822,0.0101131754838906,-0.0114045361950876,0.0140830935605515,-0.0178099899153873,-0.0068334452329347,0.00122655047521637,0.00110196524217722,-0.00114314529665132,0.0022770160692199,-6.49585898544152e-05,0.00110337267047443,0.00227279893165049,-0.00435932625223935,2
2.29556557038456,-0.589074804895305,-0.0185629717046376,0.330074961609171,0.0632225179727054,-0.222706119850121,-0.072142846665455,0.0890230706618843,0.0900432993514489,-0.019845828067836,0.0392586964244127,0.359300881571554,0.20294170954905,0.0101383935347766,0.044411930302861,-0.298357236181367,-0.0190107973607456,-0.324961937605404,-0.203112726173029,0.0133648682650701,0.000421907735643188,0.0336902361908201,-0.150183429283296,-0.14562597147165,0.0885141737764413,0.129856342501739,-0.0104963587245254,0.0817446706064868,0.202371705489331,0.0931148534393184,0.116373401218628,-0.174885796432748,-0.0897507452798771,0.0196055291493622,-0.0501946289723462,-0.145401240160703,0.0939913947811398,-0.0986341418104865,0.0698562885951304,-0.0137947442983695,0.0987096286820257,0.0132305628709681,0.0715566843844856,-0.0726718665126523,0.0528731338561185,0.0364794671005056,-0.0263551931524489,-0.00611170243514248,-0.114177846544235,0.0550562579861285,0.0175070714707925,0.00143767433301419,-0.021555835609959,0.00194937060113786,-0.0237772056575453,-0.0102081522205635,-0.0805525927483378,-0.00476872059143191,0.0277592867078852,0.0216049083965331,0.067132849090069,0.056568003600048,0.00769402733910963,0.0290082151015178,0.0337946874365943,0.016592738431545,-0.00916860063389193,-0.0131263511155237,-0.0125041535101062,-0.0245676093873642,0.0375021989949229,0.0099948668369646,0.00140590457535724,0.00232831158279714,-0.0076847282029341,0.0381239714961112,0.00465300584543735,-0.0115207443458829,0.00334842127177534,-0.0242963274536173,0.00716111819595197,0.0114063592321594,0.0323892499247741,0.00577272999198696,-0.000687622888075057,0.0119997213941037,-0.00998968526248153,0.0172339433727914,-0.0117461142238125,0.00948604272462369,-0.000254300176706955,-0.0033166911697945,-0.00371003829248291,-0.00550381234956408,-0.00263884139607096,-0.000774643409386608,0.00114291816203364,-0.0017748486925188,-0.00161368408878622,0.00203931224801444,2
0.209234710085751,-0.380688268473371,0.849656543634915,-0.72458817958564,-0.133879138243377,0.0739423269647226,-0.0532610834226021,-0.0827762759816271,0.299810183936229,-0.162236069956387,0.0846514260928103,0.0784902420375466,0.00226626569444835,0.13723416071254,-0.148529409116573,-0.167039423576041,-0.0863483465356719,0.0332635107308356,-0.178430095201271,-0.107599708339974,0.0987181672064409,-0.00379810703140156,-0.0184520295984213,0.0684016291830489,0.0564997182982374,-0.00927219162740768,0.158117311758808,-0.0457729718669107,0.0578457533272107,-0.0293882172488257,0.128199269420503,0.120046079730086,-0.0608298575586649,-0.0524677145335627,0.0390848214603714,-0.0174535986789345,-0.0463641013041094,0.0324575368022294,-0.0834755320847979,0.0833889683683212,0.0967353244456439,-0.170269895734798,-0.114734970735201,0.032275390918751,0.0137925705322221,-0.0132756386760241,-0.00622944216903147,0.021681346183158,0.0189247370333915,-0.0508393709156835,-0.0920786704379441,0.0507523110078097,0.0619951083823046,0.0536687879311154,0.0204711765499293,0.037564278605596,0.0224384052146308,0.0161298668863868,-0.033663164227977,-0.0304981140893962,-0.019796659109602,0.0153152148507019,-0.0226383357018507,0.00627189355587016,-0.0200265684690207,0.0314842892353955,0.0170715734222467,0.00219453868061553,0.0191951095000674,0.0383105375053725,0.0127335071574759,-0.0288586077136476,-0.00655787229784273,0.0186585262013546,-0.0217446492395712,0.0122894509238109,0.00953979975058741,2.88850706274415e-05,-0.0115858795415665,-0.00288199961012668,0.00236415114256098,0.00438704806130551,1.86960820288701e-06,-0.012899563417098,-0.000384723166656545,0.00946877526385339,-0.00304918607327745,-0.00886146444255559,-0.00720804127573734,-0.00580557694122453,-0.00516573648183769,0.00647483782276287,-0.00508967138515265,-0.000624891155132206,0.00505399805677398,0.00167730317216661,0.00102279284054955,0.000325364385504016,-0.00444647917593405,-0.0028955692310451,2
0.914776124142068,-0.370090412365381,0.725571891315312,0.731257872554308,0.421514662626095,-0.0395200951342629,0.0818159022808871,-0.190233946932712,-0.572674043235827,0.361750752561906,0.173399645301483,0.197877036524591,-0.216773487266253,-0.034338370432755,0.000872785931488624,0.0253956516162974,-0.125145738324414,0.235942826494905,0.0209042631436939,-0.157040817904818,0.2441510381517,0.0550921253494058,0.00187014939632837,-0.127195471612622,-0.10692622817768,-0.036419788931018,0.000215070161241025,0.0355844809791761,0.0636718817210148,0.0557982094797665,-0.0364044723837483,0.00896049372061081,-0.0855195481997345,0.037711664551931,0.0276883616545669,-0.0281946981011729,-0.092136374064909,0.108525853439505,0.0336525497064252,-0.102705412928988,-0.00614682534792557,0.0387073142709996,0.0157947548802501,0.0293296310494158,-0.100798248525913,0.0378433005317847,-0.0364601014454355,0.0214294134737848,-0.0119107833806035,-0.0334897078805772,0.0481718422457486,0.067981494035437,-0.0429152431275907,0.0495940984504673,0.0102692619518252,0.0277079507760314,0.00678111141144161,0.0669825406027237,0.014302158330983,-0.0122792608563117,-0.0014485972301797,0.00424845009745823,0.0334528263408078,0.062819900545276,-0.0317396725065302,-0.0583195270514909,-0.0210072230127052,0.0205423915978115,-0.0483669732239606,0.0724029339072071,0.00845350985802336,0.00801633785081294,-0.0395210564604886,-0.0148538160151699,0.0156126351364662,-0.00188814841003229,0.0194993665172598,-0.00951585346962497,0.00736219446601059,0.00693003155163547,0.00497817394581,-0.00927048065492497,0.0202535599851523,0.0102164987683747,0.00888376984389042,0.00196663263474664,0.00750264455134831,0.0199295094810141,-0.000854256330447922,0.00163874442629581,-0.00163430646888229,-0.00102038185194575,-0.00687772856346713,0.0071001730206484,-0.0011231357030148,0.00163117264945547,-0.00194321397855847,0.000912393022601014,0.00190509744846132,-0.00183559142327761,2
-0.450129225184623,0.402350419403994,-0.10642138405053,0.332932037464869,-0.00215187320256192,0.0671828060075557,0.466119569652569,0.14127942936873,-0.225917218500022,0.192903271764993,0.148246327558493,0.0152779956949544,-0.145397231311772,0.305633952834175,0.0432586526029552,0.0844813042554224,0.233378552062678,0.0187702287503002,-0.157873185335315,-0.0337395220682108,-0.0623109506292599,0.0255656245580045,-0.163243920966991,0.0913949474837967,0.0140863206280834,0.176429227600406,-0.0413329700275861,0.0576375162466001,0.201088625395206,0.216119535463676,-0.0238386604863366,0.14530168145359,0.184376330047015,0.0348292253175251,0.0185330957694573,0.0754572792155248,-0.0496084251927466,0.0283800306871603,0.0187778964324288,-0.0275535658394225,-0.0815116172813877,0.0849446330564156,0.146096639719906,0.09942755476438,0.0486663883414155,-0.0540924031929084,0.043298213135319,0.00996963279543172,0.00939064382444641,0.0778376033376566,-0.114768686863603,-0.0339164116182707,0.0625206890142389,-0.0205127128274415,-0.0685386053746203,0.000712948248206686,0.00874302616010977,-0.00726320267914484,0.0379188640528329,-0.046859550887716,0.0201399399588115,0.0152650625286284,-0.00418902494569208,-0.00720129423506371,-0.0369504295630623,0.00154985185078725,-0.0257108594484833,0.0419983563470378,0.0457670602041828,0.0112314969800269,-0.0248775984013145,0.0140228173456775,-0.0193368279503978,-0.0210577717090344,0.0019074850962303,-0.0169839993418153,-0.00923964475616593,0.00951349261557299,-0.00602709700007882,-0.00776333654974008,0.0021593065098949,0.0206130699769829,-0.00559889990333342,0.0140729913866651,-0.0117395019582188,-0.0123771449364787,-0.00837570632613729,0.000617110823192983,-0.000316111463928059,0.00300775072523465,0.000921208501640642,0.00190559074668089,0.00630751755481769,-0.00153956328672495,0.0069635712695977,0.00938396809761277,-0.000408775958479082,0.00341628490149392,-7.44271812382896e-05,0.000138397250209168,2
-1.20086935349816,1.47921805212841,0.262935888450897,-0.956645788940979,-0.427394996532319,0.0323354621105013,-0.213444541794694,0.161538247488781,-0.391582986342264,0.152965654703092,0.0907369580949794,0.0559084279042761,0.0138998378110447,-0.0702042294312285,0.0885900058559721,-0.00317163494956706,0.0254754923176342,-0.174541912076112,0.128363876851686,0.11848142765246,-0.0790295988663745,0.135523153093803,-0.102411425449184,0.0284112890094805,0.0561633455439704,-0.101130649984045,-0.0658943496213808,-0.0246092759015439,-0.0892100764199391,0.0711568842527385,0.0496860907850343,-0.10116376547034,0.0466488409057497,0.00842732539481549,-0.0346786387088353,-0.174102854084173,-0.113616525362693,0.100104731096997,0.0273754749702353,-0.0311982549693063,0.0344985146010504,-0.0433311987347729,0.0237534169084056,0.0198967070396577,0.00977584090489264,-0.0456050919680187,0.0287223772972963,-0.0163095575687916,-0.0154701646196968,0.0369131348741224,0.080192737942044,-0.0706482403258811,0.030766978506394,-0.0330423597385361,-0.000449495375710664,0.030154541739139,0.0322439587098943,0.00553071990376972,0.0487172747613109,0.0248694468242688,-0.0244600673873987,-0.0103306854855961,-0.0494277766721017,-0.0425206199687088,0.0429688154596038,0.0107381049204508,-0.0370176134413884,-0.0435897486224803,-0.00641071637060139,0.00382061009281139,0.0225689822991136,-0.0252476966832195,-0.0376299447595549,0.00503323778457224,0.00251645492900854,-0.00117027177528777,0.00140362909842766,-0.00454137135376944,0.021896774571946,0.0131737382487003,-0.0127441064682121,0.00185295032743617,0.00562644503408366,0.00851712274128833,0.0145360032101264,-0.00108899199308462,0.00631715617122877,0.0173722793912354,-0.00229946602733698,0.00968868295323823,0.0154046580827103,0.00154119616336569,-0.00049877959681624,-0.00282326941991869,0.00134146357435093,-0.00111956957394713,-0.00495228677604178,-0.000409764801996937,0.00195809674856316,0.000256228216100667,2
1.18789160128034,1.27791262155815,-0.471296354746058,1.46055889743758,-0.543613369166804,0.301050929745972,0.391219910253396,0.399041401030336,-0.232435856941515,0.30872027838998,0.391358912906768,0.139697507848307,-0.0316869429880365,-0.193329272250874,0.186776030846203,0.0879765685745327,-0.0043811542271927,0.0719533250149373,0.0168845145317633,-0.0214945827146904,0.0470733334384984,0.252113203783765,-0.0348641172729769,0.138453445705829,-0.177778471839474,-0.109342828947717,0.320246806487566,-0.212667871132641,0.0918823069337845,0.0254408886342283,0.272499152423424,-0.0439194273803789,-0.0486192172287832,0.0453725338296736,0.0661042443714473,0.118953087412142,-0.0181138773336868,0.0321052671639019,0.180412239768819,0.00962772872596772,0.0301756365707283,0.0291831418205604,-0.0255805209415846,-0.0441142431066743,0.000461021251882465,-0.0380249092551232,-0.0187278154049341,0.0386966511514562,0.00765818465779951,-0.0260654683472479,-0.0765410687256182,0.0116907105191587,-0.0145571907074694,-0.0383943035795402,-0.0057293162681087,-0.0122844138772225,-0.0331784697897869,0.0135732433923934,-0.0446871542873072,-0.00384620501873132,0.0237829797839668,-0.0494328769283634,-0.00588657753803695,-0.00942109684448615,0.0412770037481269,0.0252256153087802,-0.0271132124620985,0.0151024069850832,0.00169935946853112,0.00968794039975992,-0.00132270132914632,0.0163363192022783,0.0258672353786596,0.0289080780720166,0.00630978089360889,0.0124411718827119,-0.0337143578802963,-0.00831182873535777,0.000103987505182782,0.0109252344496064,-0.0048156248305667,-0.0148273794459722,-0.00678647291808203,-0.0151225914943204,0.00688168895001889,0.0105696317404843,-0.00488583449874099,-0.0132693952207177,0.0082635570700604,-0.00500669843984626,-0.00307312789483207,-0.0033816851017558,-0.00226640747156756,-0.00325627006097293,0.00176045222571735,-0.00403278055531937,-0.000180747521691119,-0.000215915754096005,0.000238537270797188,0.00170141846081654,2
-0.181450308588326,1.58131287425412,0.0106036816819799,-0.635197756081217,-0.364281142957867,-0.398430822360428,-0.117795567532461,-0.111582205166001,-0.00628478973404038,0.115086822132719,-0.0617985902949723,0.226498909686386,-0.398964831740011,-0.14654655334091,-0.0408078804639838,-0.0411021657427069,-0.0716491681658664,-0.227061759226148,-0.0533877979814333,0.0443579660263078,-0.0139973154145591,-0.168005580993125,0.057572294690857,-0.119069503282776,0.0103944118573389,-0.0767561414296465,0.135757083006576,0.045203773408601,0.00130394105498587,-0.00157799857055534,0.0187610776798499,-0.0795461296728194,-0.00923650819270428,0.010813066986446,-0.000639824781582754,0.110933168651906,0.0322248189937785,-0.0717380257232748,0.0486233505186422,-0.00234143257905933,-0.0515956389525225,-0.0988234059560393,-0.0129571748183304,-0.000687798191753949,0.0616477439835341,-0.070312214842393,0.000891767771472027,-0.0300541542363227,-0.0160834556665347,0.0655811621248053,0.0114900994816568,-0.0342860525055677,-0.0414849724758189,0.00310753333384955,-0.0461182088364609,0.0411106760283851,-0.0130956335083133,0.0296549192121582,0.0155911562153046,0.00761933263276866,0.0546803790177045,-0.0124897723378419,-0.0548295713505802,0.0420003215064647,-0.0259410196275754,-0.0146935503314311,0.0255413870285738,0.0343760871187976,-0.0150909960658872,-0.0280164127196326,-0.0368712839362118,0.0237519549795419,0.0183142545772527,0.0335898102404345,0.00895326605530501,0.0152881783205856,0.00707652477135114,0.00219798643122964,-0.0165404839304448,0.013793220969301,0.009689382417579,-0.0262240056861787,-0.0119993961478127,0.00843339080506948,-0.00614042845030136,-0.0263119251571655,0.0077334747360013,-0.0112955278649577,-0.0189802914912692,-0.010224246079268,0.0165358006142805,-0.003381250813181,-0.00222719411247136,-0.00520517516658085,-0.00440826680103036,0.00432824705945752,-0.000643218908028374,0.000335453873067065,0.00318548840345666,-0.00218859904343126,2
-0.243091133298969,0.368429681817651,-0.61961986910897,-0.116721311527637,0.181738955668817,-0.079013593912606,0.00375090497204322,0.140690064913446,0.355545139217896,-0.178556495766934,0.265059380016384,-0.330172109761982,0.0432801610990435,0.177993346153599,0.202127396656873,0.0114258877702924,0.155762518143901,-0.211070896148708,-0.166411863259127,-0.248434602710896,0.167380320240853,-0.0434828362733704,-0.128959084710631,-0.00236106169740681,0.148153337725824,-0.149288494449898,-0.158013784513966,-0.242561887211201,-0.0410092850580488,0.163947848237787,-0.0227106036484195,0.0477606802894552,-0.060807051674915,0.0232665838716602,-3.71959175302026e-05,-0.103361952519796,0.0546645548969062,-0.0906593162817264,-0.00550209276940167,0.110896034392055,0.0519628262027958,-0.0588801175007775,0.0112878047238083,-0.016499293480618,-0.0500802763597454,-0.0324824373847211,-0.055118887751563,0.0332447268702259,-0.0316957300505396,-0.0202305293969887,0.0306803105444386,0.0769305431531403,-0.0528635231731788,-0.0806285835625624,-0.0825327822529219,0.0287640857731534,-0.0116596941151934,0.0671783527420008,0.0247644322068889,-0.0183397536769991,-0.0312548795437088,-0.0258981532141402,0.0753719980299901,-0.0277423983719559,-0.0400573655829703,0.00900538760148743,0.0144518164022515,0.0142903593536856,0.00468471062835563,-0.00761770708893737,-0.0245574911361131,-0.0180457944270661,-0.00468213082214779,-0.00893125600125686,0.00429129788282613,0.0272330500975382,-0.0224824676738602,0.0149486074227815,0.00509843580390505,0.0266640556792762,0.0339542943039719,-0.00194926654192757,-0.0126300658385854,-0.00878498508627405,-0.016076190746899,-0.0199673276744051,-0.00422674788033942,-0.00339547234156489,-0.00529388479055388,0.00181992321401377,-0.00250741421250611,0.00221515343787263,-0.00592408730729119,0.0106414582052408,0.0015692036788662,-0.00217837793600567,-0.00360678033583368,-0.000760897881712276,-0.00117137360489004,-8.97919517346673e-05,2
