data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51,data_pca52,data_pca53,data_pca54,data_pca55,data_pca56,data_pca57,data_pca58,data_pca59,data_pca60,data_pca61,data_pca62,data_pca63,data_pca64,data_pca65,data_pca66,data_pca67,data_pca68,data_pca69,data_pca70,data_pca71,data_pca72,data_pca73,data_pca74,data_pca75,data_pca76,data_pca77,data_pca78,data_pca79,data_pca80,data_pca81,data_pca82,data_pca83,data_pca84,data_pca85,data_pca86,data_pca87,data_pca88,data_pca89,data_pca90,data_pca91,data_pca92,data_pca93,data_pca94,data_pca95,data_pca96,data_pca97,data_pca98,data_pca99,data_pca100,data_pca101,data_pca102,data_pca103,data_pca104,data_pca105,data_pca106,data_pca107,data_pca108,data_pca109,data_pca110,data_pca111,data_pca112,data_pca113,data_pca114,data_pca115,data_pca116,data_pca117
-0.0741236091867807,1.82241079913368,-0.512806094143122,0.479439405661613,-0.048556645553795,-0.314609381865591,0.196954061497129,-0.123704242473696,0.0749445740675729,-0.249958047414311,-0.0233296984919799,0.218412035640172,-0.373229378979157,0.0236505546629355,-0.0384644313737054,0.0295757265542118,0.356944429815212,0.105599248049394,0.146446616527458,-0.0211086563820002,-0.0825657981261957,-0.0744805193879373,0.151017903053908,-0.256659369443885,0.0874385248670137,-0.183427937549211,0.113092798162547,-0.198115611246642,0.0416601398291161,0.1057854826579,0.105412925795373,0.071024610853853,-0.154142077841451,-0.0179403478030732,0.250891733086363,0.101213192321012,-0.0752422956478587,0.110382135545044,0.0692194069884643,0.102335181020728,-0.111405738315488,0.129250497267677,0.0077014529355882,-0.0329793706646542,-0.0662604025699042,0.0292962245341574,-0.0506066023207005,0.170197070140531,0.131723963738189,-0.0567350268657206,-0.0731051026673664,0.00941265488314155,0.0214551580320188,-0.0133868992486043,-0.0385050893910446,-0.111385276992285,0.0217138771365834,0.0140788558843351,-0.0483579256719513,-0.03826365210203,-0.00743739809291998,-0.0389867811891914,0.0860253848564536,0.0459422029945667,0.0548480821830928,0.0572216634525865,0.00360882431408804,-0.0242672346146927,-0.0258807451761521,0.0669829585466725,-0.0187059369290892,-0.0282331715037541,-0.0200220219269598,-0.0075477309112708,-0.00567313837266108,0.0380349918545729,-0.0172482606143404,0.00903353113071329,0.0375096351158056,0.0432604566812211,0.0344569183115832,-0.00586497345203614,0.0135368875778849,-0.00427774798431511,-0.00695839040853073,0.00625157851043237,0.0124649920487798,-0.00747263843367134,-0.032982210188751,-0.0284884995022311,-0.0190043286795322,0.0244213027234569,-0.0151990154863678,-0.0252470796531426,0.00268255857685133,-0.0336447051362821,0.0142155208421211,-0.0200115173334905,-0.0314176902226885,-0.0428126813320851,-0.00101206825006127,0.0240268871622821,0.000871449727533782,-0.0368965908232275,0.00511267374169773,0.000542782310935245,-0.0060037993244126,-0.00709083870372994,-0.0038577827769729,0.000961532458719301,-0.00901909335857491,0.00131235161741919,0.00747780808830449,-0.0124932003123188,0.00463487110699566,0.0126483618399706,2
1.72170422492808,1.26111341782856,-0.123704752316984,-0.236261731049002,-0.160514117535742,-0.077227407411987,0.00960781232000661,0.241279192658475,0.159904244967193,0.0220531837264686,0.0804182174572172,0.239059243744171,-0.096430377208072,0.0423995395335077,0.100143549178182,-0.0975681419016303,-0.4534364827959,-0.233752995292365,0.118960132465802,-0.103133997421409,0.0569687267345907,0.139673211943797,-0.110840163090281,0.0122051219863518,-0.131364611188066,0.133335217124871,-0.0955550514107382,-0.131767278975112,-0.118218457394403,-0.0507432761123279,0.066586094386042,-0.0862030343002817,-0.0073658427656311,-0.23476909249353,-0.0613718006479718,0.0637529208095177,-0.194505534807373,0.111999946487272,-0.0157161390020075,-0.0735994579963891,-0.000970347081076665,-0.0427115499098776,0.153519744915021,-0.112772693467778,0.054174423728645,-0.0898968037979239,0.0845092729769982,0.0241934266064013,-0.024344594365854,0.118516970651499,-0.0739866991778646,-0.143576068999459,-0.0285895849159652,-0.00153633816262604,0.0648886777252226,-0.0439868497135224,0.0653315635288168,0.0495903341286713,-0.145845980573058,0.0239962028161183,-0.0102706105810986,0.0559191564296148,0.00783352407110043,0.044691037756575,0.0219772496558481,-0.0527896123343352,0.0601499999585486,0.0693037399472233,-0.000643869517855939,0.0433398993432024,0.00606271297932077,-0.0249462997298981,-0.0435958288066226,-0.0471625553175673,-0.0304649013361739,-0.0134041748129343,-0.0473608636778727,0.0192880950451587,-0.0112656290530209,-0.00423541580122139,0.0254319376162494,0.00266429945931767,0.0214108114738153,0.0315476842821616,-0.0509032443638376,-0.0030309158397888,-0.0200093295182242,0.0233036635959298,0.0104577855857733,0.0190090790251436,-0.0191533672941536,-0.027484177295527,-0.0109675768727021,-0.0236514663258288,-0.00408173660361752,0.00156141047600269,-0.0249367277766536,0.0181073043517329,0.00440053246876834,0.0153594977581892,-0.0130086466620647,0.00240786924470961,0.00898076183903304,0.00992138666523916,0.0156240077189447,-0.017207552268997,-0.0130089615928923,-0.0188563792102584,0.0132376655207864,-0.00711695666464079,0.00479694095341515,0.0121464647524828,-0.00534550494878248,0.0184992491713832,0.00080147278816776,0.0155404302823083,2
2.74788429813658,-0.698616099933993,-0.291552224773821,0.404747124502417,-0.0681042274684053,-0.205135777392397,-0.290997082415245,-0.299064017016246,-0.376746774992725,-0.120729022642854,0.193582286699056,-0.06364606121134,-0.133953704930071,-0.0911325964407543,-0.074120909571445,-0.342529220503587,-0.0388139603593724,-0.0577218293621798,0.336374893824496,-0.197405175044401,0.20047143546839,-0.0209191173457589,0.163965142288217,0.221149704092061,-0.259556905204401,-0.067011390795714,0.334222681786614,0.182920033555969,0.0191031995713177,0.0125921919859434,0.091632793930841,0.291793293595148,-0.179254422592877,0.0733156737331415,0.114898807955413,0.11104197647881,0.0995431290979289,-0.0929135552606948,-0.0103299760533693,0.0336895144619384,0.0104254059792299,-0.0977445174406743,0.105908615282847,0.00902286113197008,0.0700304067884863,-0.0513291322316881,-0.224262773210457,-0.0739757757840817,-0.0862339555288833,-0.0686716458567705,0.0388603498534619,-0.0291416663766099,0.030097903880399,-0.0873223677580423,0.0694163297763923,0.060794866116367,0.0863195769774316,-0.0579528272199297,-0.00601550976968605,-0.0170021320535462,0.0225718852457026,-0.0172190972789228,-0.0763643819447209,-0.0338586591681354,-0.0417136954256613,0.00482672546216393,0.0250090224372884,-0.00941413561883281,0.0493546305385521,0.110277236387003,0.0289064297289559,-0.00554414108125558,0.0331727987574952,-0.0396876188178019,-0.0162558536325661,0.0251122839555103,0.0125247372926169,0.00541834318472175,0.0433674966724006,-0.00292945028448226,-0.0212058486081044,-0.00313457550113833,-0.00274846045667707,-0.0138351537645296,0.000304891493024324,-0.00666708064207547,0.0336931385812168,0.0183389946109994,0.00997153495506208,-0.00327569009870265,-0.0170926894367244,0.0193469714872203,-0.0161344383437899,0.0177191148831078,-0.00252748114248476,-0.0217314286933468,-0.00591172479101169,0.0338353578597197,-0.0118190252694225,0.0150826079845533,-0.0101718947858054,-0.000726253479427852,-0.0184614426512488,-0.0133835015453663,0.0124248264655821,-0.00967452349333957,0.0149623600474432,-0.00140547509920019,0.0114463120453235,0.0039812902400154,-0.000814659814280231,0.00296042353715624,0.00848687489601841,0.00397549226503881,-0.000429608361579616,-0.00109029197775088,2
0.247839311269544,-0.50686714586681,1.13117678487875,-0.817655443514396,-0.100531473263456,0.183623342342651,0.0692688519786796,-0.396962419185842,-0.299578783382333,-0.078104026447964,0.0841181387363089,-0.12064851114695,-0.141777479542816,-0.198437532259062,-0.235798816961245,-0.127510048772058,0.0355944251931671,0.0430999842811904,-0.115461056072006,0.036312777589452,0.0895501683312001,-0.0615845801211973,-0.0522600548096862,-0.140881421919361,-0.074748425763967,0.0553655796607149,-0.0356202092147366,0.0824927792092857,-0.0077318762038539,0.094646192466881,0.0309305248667371,0.0486018137551108,-0.0394662962824728,0.040173571751603,0.0899052792221278,-0.117107950569874,0.0429935667267385,-0.115944491732943,0.00759667096216028,0.0911956987946822,0.160144926553504,0.12619682422713,-0.04733283765153,-0.0449440825892033,0.00141863319391325,0.0774712111590959,0.0623270092905833,0.0358688997860298,0.0766434121688,-0.0129506418095974,0.0359898312998634,-0.0134462285068222,0.016513157869926,0.0245603014128077,0.0779098536868477,0.0502479349182265,0.0892481206997602,-0.0671307583293923,0.0211066805096948,-0.0893335078453571,-0.0723273321920369,-0.0257449305295857,-0.0156353141249138,-0.0822147206634846,0.0866873058751565,0.0733840496600697,0.0575587693856806,0.0533646724116036,0.00111232771553751,-0.0776777597158674,0.0978394574714448,0.0674871394948201,-0.0359124150380976,0.000717113142993432,0.0301193858782211,-0.0112156116176869,-0.0174926227045646,0.0194106291054766,0.0195716392844482,0.0344129917213039,0.0531037353836444,0.0268180275615275,0.0515103575265002,-0.0128047827703933,0.0132832104746272,0.0027079045056332,0.0041126483355757,0.0236045491603521,-0.0260765583203657,0.00290235361634713,0.0131871269716107,-0.0131580712139208,0.0154236873289248,0.0167740324316325,-0.0188492753941387,-0.000130896756256336,0.0299424837079711,-0.00350600967350508,0.00772203484699845,0.0130422208180163,0.00439109895563481,-0.0173843479767586,0.0298392875275588,0.0043638769057212,-0.0082589419557451,-0.0203973125542435,0.000473010678315667,-0.0105359323149369,-0.00117329891744917,0.0133989639088826,-0.0101026796412953,0.0199630577470317,0.00467069931991727,0.0069282660720564,-0.0123729760904493,0.0234409697827846,2
1.18662447109854,-0.517160122008966,0.824981862762737,0.911312656275385,0.484764565879741,-0.0711969928891105,0.347897600501628,0.446396945952663,0.625013781150004,-0.34750359611855,0.265712634808377,0.404380194565633,-0.0364323087399446,-0.0355757074382198,-0.0503583928636795,0.00880372656795479,0.00224510072377919,-0.00184885444117272,-0.214422175073991,-0.00401575274039517,0.169523505572811,-0.297705298869863,0.107000780293937,0.0889393514357788,0.0878633507927277,-0.0797671491629778,0.139604240590497,-0.0339969408792191,0.00646780233443665,0.109494040700857,-0.202829045687136,0.0215192030752641,0.0429618866542276,0.0168996356270969,0.00926497074515515,0.049990261819983,0.102092037217302,-0.0900762193926605,-0.0576058262940397,0.0118169392432127,0.0920823237472707,-0.0248098059895208,-0.0882133396129331,0.0350682634305016,-0.0868768998412872,-0.110099993090823,-0.0124297240043498,-0.0750956411120422,-0.0770265227321403,0.0906989524490849,0.00363534759063202,-0.000810483931425208,-0.00239966596560717,0.0154762902663267,-0.102643501347882,-0.115461748610043,-0.0962859661751852,0.0483621854258035,0.0182528117965234,0.117492030068742,0.0301018454434176,-0.00879907694764003,-0.0266841272463892,0.0336571364948797,-0.0181230764306722,0.0584973102294396,-0.00775298951191278,0.032971019154376,-0.0133228728869515,0.00018067786537341,-0.0424845770156848,-0.0648557626624382,0.0016321415816994,0.0512456443118021,-0.000889449610142662,0.0297767565692477,0.0207223640295213,0.0408390302978499,0.041555303804007,0.00209837449385447,0.0459543111260338,0.0358657335958609,0.0676431774571849,-0.0193112883218815,-0.00668667375015648,-0.0116661081578616,-0.0116953215288722,-0.00237539072634435,-0.00504940077727713,0.0106143313945784,-0.0288102986481839,-0.0317882774215988,0.0203373484005316,-0.00732815204386518,-0.00431965163781547,-0.0440573832241846,-0.0213396789793042,0.0111914446270345,0.00672400672927872,0.0555980338217451,0.00051120612446694,-0.0228555971626469,0.0129039728135385,-0.00753472747352264,0.0140194540805517,0.0135048170190437,0.00619706590731684,-0.00200617462156437,0.00981402127642846,0.0180985342975676,-0.007519816550588,0.00861051967763086,0.00331567215263679,-0.00396103020286637,0.00554519687519797,0.00113890671626509,2
-0.589399033628157,0.535294170535242,-0.00404639791483704,0.37569977096652,-0.209388262636943,-0.103712120915882,0.397676505141936,0.347364930235814,-0.0492638185643992,-0.181635220747433,0.10964295322305,0.12753796243412,0.208084548285566,-0.233197273210907,0.079037993716199,-0.128389194154004,0.114094943386185,-0.289665186867125,-0.139092029571214,0.0336433571911415,-0.190948230422558,0.0765539830782588,0.120494289313734,-0.0229517515704041,-0.0655157439212372,0.107468844302567,-0.0259781417277702,-0.056149967637724,-0.026518848897014,0.219531747611847,0.0918031850579028,-0.0656617792151092,0.108394196966841,-0.139353007741499,0.0827007774959205,0.0695251871220451,0.138678053074754,0.174387819727893,0.115108330169211,0.0804993525793729,0.065281224679175,0.0408699074506518,0.157709948087998,-0.0466169005449169,0.02094780649004,-0.00835316115775073,-0.0216205805684123,-0.161239367870585,-0.111335988999298,-0.0508172383993508,-0.0637773524162803,0.0926421590081515,0.0859336930306858,-0.0122464630675087,0.0484120931463458,0.0872034786086048,-0.00495211448052072,0.00882876030148998,0.115446024720526,-0.00815298332720549,0.111281306180449,0.00869256834141879,0.00830954768137156,0.0533818228050098,-0.0348946169989035,-0.0374113499143358,0.0148609050728965,-0.0693952423694852,0.00680485063824442,-0.0232764083177826,-0.00180629492417564,0.0890665166235506,-0.02400289624907,-0.0267383713687707,-0.0338467437512207,0.0300085279206827,-0.0202511246592679,0.0322934788568645,-0.0461249998292785,-0.0450510822495323,-0.0401130611049236,-0.00166855762331208,-0.00919152216982889,-0.0030579668654177,-0.00719948970884347,-0.0185220234356664,0.0507959023485047,0.0319692156620606,-0.0240004648340353,-0.0282496878133506,0.00717219051398901,0.00382666168570663,0.0274978567919392,-0.0325101829915938,-0.0128510232259666,0.0162334997935357,-0.017105420348831,-0.0182712730003548,0.0054449435046056,0.000636250599769177,-0.0335755497521541,-0.0338632654338644,0.0131542183141281,-0.0121882779412432,-0.0264278754463731,0.0117286604293558,-0.0184067793948102,-0.00339575639901865,0.00288111862432965,0.018258623645998,-0.0189416851551226,0.00645283313676334,-0.00516808835351271,0.00676738059259273,0.00252238984152694,0.00206708941571206,2
-1.53887611244787,2.00032599219914,0.38429805895922,-1.19631215883922,-0.428737906723097,-0.121653066807573,-0.380004393620541,0.29207988388903,0.219969041750336,-0.239178636952889,0.276366177805182,-0.0423683477581297,0.0637825835471935,0.372516016458054,0.034742554947382,-0.0798814386025201,0.0540255909452092,-0.203317749144695,0.0598797155959544,-0.14717034782765,0.106775498178412,0.139374410195904,0.152855776864075,-0.0471735023454086,0.144630134837379,0.0160040344722529,0.192572883143974,0.158505631440372,-0.109921495366196,0.078563770357985,-0.0377476754270839,-0.100656359747517,-0.0705387206308217,0.110580474893584,0.0191270279416243,-0.0148524619508593,-0.0690364709323888,-0.0595505990045785,-0.0322930155849532,0.0726695015410938,0.0314902146636959,0.00054789596872561,-0.21897097396132,-0.0131449103812324,-0.0725049261018677,-0.0244248339776891,-0.0104354462398603,-0.0272098528362915,0.00179339971292107,-0.0429149332081709,-0.0838538071170201,-0.0149325344427029,0.0760878593689678,0.0800080451534577,0.0310824864586972,0.0565430226999389,0.0553393383255448,-0.0604118334833933,-0.0785625041330699,-0.00657102790905815,0.157386929995224,0.075178607681453,-0.00926995212092126,0.0156652895097559,0.0128028610191511,-0.0295311241740419,-0.0204870108748325,-0.011935334433825,0.104621728559692,-0.0110674185503092,0.0399459150664065,-0.0204427267742965,0.0174908817413476,-0.0123684295376646,-0.0500286979349992,0.000763141697860293,-0.00213576142380598,-0.0324185142942909,0.00119750642136417,-0.00452758273624367,0.0362409867568131,0.0518126656604471,-0.00966598264801206,0.0329538181463394,-0.0172454757902616,-0.0249992697198722,-0.0273994535704132,-0.00548551548198116,0.00838111260525846,-0.0161675506085213,0.00394464758913958,0.0164424958839868,0.00521395250497296,0.0274087868171634,0.00981237130111426,-0.00804497180332254,-0.0353429797630535,0.0133049634728702,-0.0240572995328693,-0.00249953947412653,-0.0262274744922276,0.0173847526540704,-0.00483274778621846,0.0170218552038693,0.00274980173643435,-0.0051989693545952,-0.0107147766676888,-0.0106255569332479,-0.0364418775099154,0.013770551305215,0.00188843523303738,-0.00180660436187498,-0.00209953617200012,-0.0111415022374293,-0.00632240814601052,-0.00191903503334887,2
1.57085471170271,1.51645863277073,-0.747554436288476,1.58623041088064,-0.675978700965692,0.0378620752580186,0.429511323510085,0.932258641020832,0.0807941931906298,-0.143396560523636,0.0983917946813125,0.149326508780484,-0.312544943025343,0.242750649059225,0.219923933183921,-0.0812975414996395,-0.262164891281104,-0.125621389541025,-0.171096620078611,-0.0170647197850132,0.197537020114132,-0.0362735887122971,-0.100659154279833,-0.166486480984185,0.310083402727159,-0.350341840894475,-0.0864160107115241,0.161214440740015,-0.0293954017286091,0.194979600459727,-0.138157215327203,-0.0312016069078619,-0.040956532568242,-0.125732352781387,0.0528321114632372,-0.0690899183124187,0.108583222769394,0.00523783060983394,-0.0820120803235983,0.0203307774654463,0.0742081163434786,0.0257501635950711,0.149895628934263,0.0499315592191223,0.033129218729468,0.0217146176235096,-0.0923051688108723,0.138737761752915,-0.0154414287983322,-0.037988984913918,0.225245681443601,-0.0241037536958253,-0.126994145089292,0.0272199349051794,0.0158768984252972,0.0630536990130639,0.0531351281235446,0.0151280636391229,0.00957556947654961,-0.0866036953434723,-0.0525217792485307,0.0250526970848236,7.89717676598815e-06,-0.0415343894532679,0.00563269499680377,-0.0427440314338048,-0.0278391273024798,0.0394484627134683,0.0290878295134145,-0.0247183293303295,-0.0354478359109493,0.00273193109144587,0.0369135926297463,-0.0124339722023625,0.0511207942202232,-0.0334332599292646,0.0310081771873655,0.0201425512886769,0.00130347890676679,-0.0136736677845326,-0.0140950199555805,0.000763551310459416,-0.0274192099175209,-0.00293085649851628,0.018412660770873,0.00736671736893785,-0.0228930436144321,0.0086139714166021,-0.01810701846621,0.0113526326177063,0.0245913030931098,0.0204279896762012,0.0165053684883003,-0.000183495636135095,-0.0145689471871986,0.0217372315478942,0.00185864597906212,-0.00655619143270322,-0.0055016351584792,0.000615926380940367,-0.0179960579863956,-0.00574365261539329,-0.0197358259933874,0.0131671510925868,0.0151441748951811,-0.00526026988243117,0.00239435356394293,0.0108515634210669,-0.0184103211214895,-0.0108855472116518,-0.00908046338834334,-0.00328634357521607,0.00384610134986243,0.000623977752299146,0.0047542008906777,0.00335528356729714,2
-0.358112623466207,1.89640904811768,0.1564536092732,-0.900444100246306,-0.0938998079448231,-0.405251921330846,0.00512031335995801,-0.0251818274380964,0.124259295853681,-0.0245183767601747,0.0860198668928769,0.411513052338806,-0.256255620789567,-0.157982887591974,-0.293166831215692,0.0400979956908761,0.0057690768803122,0.0770924273402848,0.310892702019494,-0.086916396297254,0.162036939006489,-0.0795085219174025,-0.139377302994164,-0.102388135000478,-0.174904545869299,-0.0914740580893249,-0.155324310457847,-0.206623972085434,-0.0880998428269671,-0.188934549603247,-0.0847250831976735,0.151408398179629,-0.0365817128578289,-0.0489275737658527,-0.0688067497579079,0.0629807880249281,0.00373864078045855,-0.00432949957551704,-0.0664256283199044,0.0589412675118417,0.0647694195286438,0.246142953923955,0.0577172852590657,-0.102185407447658,0.11039557885874,-0.0821974204603087,-0.0242364386198221,-0.057985583116595,-0.0281502193595693,-0.00935850779941245,0.0165367597191392,0.00440994308644661,0.0216361236304648,-0.0217742249743079,-0.0216571817191936,0.0344264836969808,-0.0144179808502707,-0.12691945595982,0.030883043095793,0.0296470798646049,-0.0211225697151533,0.0549552445042974,-0.0612381866479705,-0.0188144289266295,0.000636067458141422,0.0163746927122048,-0.0682543168483687,0.0203592844800784,0.030689589169051,0.00258132088288942,-0.0612941555489753,-0.041323395849409,-0.0171237020813903,-0.014644240668314,-0.00162550104237694,-0.0483650340254326,0.0171544304250506,-0.0414649404086254,-0.00587537829906598,-0.0467765402567625,-0.0164555395446809,-0.00146267195055336,0.0360300306632601,-0.0090471800122,0.0447878438591077,-0.00589773558727573,0.0187543711520628,-0.0052828046944093,0.0485145354664648,-0.0451563752935493,-0.00562270669802187,-0.0292360824835132,0.0394160757369896,-0.0188282073953047,-0.0180305454413437,0.0271347529062536,0.0401095022948487,0.018997111039541,-0.00222397658398508,0.00203222102260913,0.0126359703154144,0.00192100548488887,0.000192668561098309,-0.00266333119818084,-0.00504514005234052,0.0150817237458153,-0.0278921762932391,0.0174283541401298,-0.012651115601139,-0.00466685200628459,0.0119751493340142,-0.00445146213687572,0.00646244689422314,-0.0120727618300675,-0.0154532003500178,-0.0145070237380796,2
-0.212837455097707,0.469893024092839,-0.71869327036419,0.00698745840370469,-0.0487310061722491,-0.162175084365881,-0.1673061033041,-0.119336331714569,-0.637144867882212,-0.125319697492574,-0.427239725915969,-0.0795912522026183,0.00475963123217615,-0.0608877561031057,0.206865272029798,0.116844881655333,-0.0128655224139131,-0.0424319474898207,-0.0718816927587124,0.0810022807613833,0.167775771483871,-0.150563734574906,0.39273981827896,0.0754191148479927,-0.166270229058367,0.00742160327834897,-0.0639696829231248,-0.0263921415398008,-0.179397399584863,0.0881331673369663,0.265989393680424,-0.24164697633,-0.100099028214214,0.12868659689282,0.00143404086460463,-0.0364901438280098,0.00541503275146901,-0.211595259053674,0.00840978228873359,-0.0902155560751248,0.139931884117578,0.00962837009643842,0.0770175884626246,-0.017343128697974,-0.0685558356720788,0.124411509640016,-0.0614152429539684,-0.102493576412616,0.00405625572703906,0.0640729878746687,0.0838193677851482,-0.00136619417204259,-0.0717396110547979,0.0929593327572873,0.00689236214887208,-0.0242646028397657,-0.0629704353626427,-0.019614334280102,0.0447958638882947,0.0314922453067025,-0.066716391586648,0.0326866120509519,0.0370347310090239,-0.0124459106775806,0.0667341344138832,0.030517169463758,-0.058388059967916,0.0309074355446488,-0.0842447190054223,0.0333980864171685,-0.0116411999336802,-0.0367682549149837,0.0319866161733632,-0.000714501721124137,-0.0653145922684858,-0.0184077121971671,-0.0479589694191903,-0.0325050103989877,0.00799169885190501,-0.00445799133836624,-0.0306854708015578,-0.0111178445006555,0.0035168200707576,0.0648780516180346,0.0376739765823184,-0.0473673247171661,-0.0371026028191864,0.0115347312873779,-0.0384278050673692,-0.0234850144116087,0.0232190742373155,-0.00331010586246331,0.0192661452070785,-0.00470966123138524,0.0390475353075941,-0.00673715408848349,-0.0230641281195257,-0.00667861806479347,-0.0124096123985839,0.00439982788795234,0.00516527119660178,-0.0102981943322525,0.010326133776996,-0.0025373452450138,0.00854740058551329,0.0286970242653819,-0.0101007333628768,-0.00864625940613946,0.000549206300504046,-0.0125214497260534,0.00682389773948531,-0.0102119795744751,0.00244157080590419,0.00475197969293314,-0.00804122645376255,0.00116096247686419,2
