data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51
0.192110608694545,1.12548049541659,-0.18850381905142,0.41562858336085,0.0344610292307707,-0.258663365913452,0.0805414540758667,0.128193884177402,-0.0983102212377286,0.0246777976319974,0.156932371965845,0.145365978643531,-0.00812939589914361,-0.156489889058267,0.0314196153239893,-0.122149145731333,0.0511461888297242,0.130500250752353,-0.213650415855927,-0.0270979315675702,0.0282480507561662,-0.0421061994792998,0.0829939732596501,0.0268227334719241,-0.0320912300078278,-0.0603917045103979,-0.00502522630657588,-0.0487550038171872,-0.0389095531128473,0.0656319341498315,-0.00520151163883173,0.0182629735271687,0.00321579330366132,0.00536501323200428,-0.0423093396824191,-0.0280786601195301,-0.00822149696143347,0.0254465689776506,0.0329802930418489,0.0663641327165009,-0.0184170106541523,-0.0188835998192157,-0.0184181467916762,-0.00929306761186789,0.0372284602788652,0.0191512768560394,0.0212305469701204,-0.004811393610288,-0.00437240047315465,-0.00215317059884548,2
0.84728967501518,0.786826550978123,-0.00180102663002108,-0.161925638281721,-0.368685757750961,0.0449492355356048,-0.0597544383044023,-0.0153874011581849,0.239098278657576,-0.0214958956659023,0.128898767300119,-0.0115794684278191,-0.0437914898318535,-0.141833431716614,0.0815597177373747,-0.084094800375029,0.0422839157894186,-0.120860432452111,-0.0208798047957707,-0.0158663826497848,0.00125881371807988,0.0653042573311154,-0.020927025337412,-0.00731174202130628,0.0127544038838013,-0.098534550915534,0.0272729089098221,0.0784375109955186,-0.0316743447298112,0.0950139790857371,0.0511150208719218,-0.027278084080936,0.0581038882971821,0.00465151508093554,0.0271251191345725,0.0222926415340579,0.00546344004894779,-0.0841188452146245,0.0208238532143178,0.0296964859147927,0.0121714611416533,-0.045785764555543,-0.0497253282221333,-0.000228220241942251,-0.00249785109638374,-0.00221335220545954,-0.00932458241733671,0.0176110670093052,-0.00598176718455415,0.00316771930531365,2
1.74370228765173,-0.389117108829642,-0.13513535347305,0.376402393736244,0.103852589018196,-0.0785140558429013,-0.070519863019459,-0.181948612801491,0.183348180711413,0.166081057046929,-0.222758554921296,0.170563711566251,-0.0652658792267528,-0.0713400056084312,-0.115363863516719,-0.185494068498429,0.31124878661802,-0.157464587449195,-0.148513934688388,0.0714175544371406,-0.0473946266619321,-0.116727221115803,0.00215160458650169,-0.031947611513989,-0.206350569398719,-0.0341369134676298,0.00780717753085368,-0.00938552423139832,0.0669042102954859,0.0344139681347346,0.0353666713382527,0.00223062161591252,-0.0508995687192542,0.0452359990913532,-0.0370274611970241,0.015263680143508,-0.0171747984642704,-0.0279163031670586,0.0137655675799176,0.0485060992105928,-0.0241860666417286,0.0264028118853625,0.034717878010787,0.0134788087109292,-0.0379630961402652,-0.0210147096604058,0.00182189099859566,0.0302153418502351,0.00111450743011332,-0.00422548001141622,2
-0.0416558749042418,-0.491140715157026,0.484279296207665,-0.493024567090454,0.0447641884064239,0.180707334763284,0.125360921251005,-0.00398033922368676,0.00183329037796116,0.142132844846347,-0.0642056159120776,-0.00475197391948738,0.113937308490015,-0.204747761010644,-0.13318591978743,0.012627772596323,-0.0933539796011228,0.0502108184054288,-0.0792402669433687,0.0369624302049541,-0.113209304681693,0.0696909352358329,0.0436651028876721,0.00148353648419827,0.0018746400950555,-0.0745230694319882,0.0645521872464219,0.00523482948532569,-0.102283798489742,-0.00438803237761487,0.0706548803886559,0.0138708672202434,-0.0299006733602383,-0.0278336899759244,0.0472888578571596,-0.00861878157738261,0.0215817625762357,-0.0454802512027719,-0.0370500259855418,-0.0149212113788834,0.0370765021916081,0.0396840087695514,-0.0109510873900264,0.021685859557503,0.0315703626880912,-0.00423388397867165,0.00532871831336109,-0.0272542469149376,-0.00818591568602287,0.00360215137382313,2
0.586420428894633,-0.390646219161007,0.487255641147053,0.396766959490408,0.195993739644087,-0.0561986348707316,-0.365402117241574,0.116554959021765,0.0331694562604798,0.0244894928086054,0.246363542332638,-0.0567189433356257,-0.0590767359483487,-0.0421673589318449,0.069104481749393,-0.0427636678052584,-0.0570969182968907,-0.0547588608008505,0.00770146510120035,0.0956461092047683,0.0362225196015084,-0.149442758117294,-0.0199706510565164,0.016660918816504,-0.0338739339851441,0.107168802377658,-0.0382808501017815,0.0266803840488747,-0.0793477837016225,-0.0292023617794831,-0.0133099811759128,0.0300547590603205,-0.065297997945134,-0.0204264567563033,-0.00778285146796689,-0.0237545407420854,0.0708125999223055,0.050763323711915,0.0238208744794658,0.0213927991176381,-0.0183554782537961,-0.0231183066827254,-0.0523795810103648,0.0141052766321592,-0.00897638732667504,0.0125885812700393,0.0187453258976315,0.0113860771568486,0.00405992462464903,0.00683532413404191,2
-0.267923837076162,0.210746641148582,0.0412234736789016,0.25670472122353,-0.137336317069762,-0.0481153344984018,-0.0500103365772999,0.330434948477877,0.0882189228702995,-0.00169306494787013,0.093483419781107,-0.152580813633404,0.181885954435654,-0.254844373510652,0.0483793103465218,-0.224399115212306,-0.0589180951359033,-0.055850870936689,0.171963824855069,-0.163797582249503,0.103351960920249,-0.0575724188306089,-0.0121495309349252,0.120559291014934,-0.0663617207648334,-0.00951463930251105,0.0245869879378517,0.00563781901008687,-0.0181244587215625,-0.0970726893360084,-0.0091709227337896,-0.0219453365754735,0.0734789246847419,0.00817059966143962,0.0280996762025095,-0.0259020453920927,0.00969864234357859,0.0460324684859144,-0.0405177535864854,0.00129649397295521,-0.0436467944523227,0.017285329468886,-0.0217845615477771,-0.0288156730224592,-0.00456081593107719,-0.0262581261543526,0.00188700900744979,0.00412998425352282,-0.00341084133044195,0.00220197935251283,2
-0.720968030221557,1.28157025237366,0.25482945439273,-0.554511380392782,-0.524867666115989,-0.0303595864438868,-0.10544696983673,-0.126109745891543,0.347492223886069,0.0319446511828161,0.0866707510301839,0.038163178973408,-0.174695059602272,0.0604348688197088,-0.0692673471022623,-0.0334574801668236,0.138322340958397,-0.00229259071191708,0.0305979383210372,-0.00784927917046191,-0.118752478656022,-0.0621897630165774,0.0711484718569546,-0.0900769907302051,-0.0276922258591276,0.0107599903339846,0.0309663474279962,0.0416143049330967,-0.0216735433581949,-0.0152743086905209,0.0607869821334696,0.0102929794028464,-0.00817078386913391,-0.0167735434893009,-0.0199939279832608,0.0387228761079508,-0.0035097008877426,-0.0128842126361882,0.0219239915498442,0.0618089844980175,0.0435120724983443,0.0150242774015743,-0.000871561957510041,0.0154273023303899,0.0472472349140681,0.027114741100431,-0.0182031528156109,-0.0198385625688747,0.0139518051235943,-0.00243302491645315,2
0.994717886634564,0.798490933669962,-0.189425987342745,0.928974617224371,-0.304679268812901,-0.0236439565178362,-0.53796756971402,0.342498355925151,0.17795555312197,-0.214005994056947,0.296823696858266,0.194142214401435,-0.109495139324274,0.110318580887588,0.1325045030128,-0.109231008852807,-0.0852864439025011,-0.0288554451344158,0.0781417074370393,0.057465083902493,-0.067091427607661,0.0432478317841709,0.164558819672506,0.190087162413152,-0.0169158211964063,0.0668559355070756,0.00323988452560526,0.0473594259772492,-0.0476126244150212,0.0866513029625116,-0.0085946796877808,0.0517581888039381,-0.0177916435673164,-0.062433507952224,-0.0237856751178212,0.0329017951354513,-0.0432274245691148,0.0404029920467436,-0.075657394985727,-0.0276780595794416,-0.000979885265983352,0.00194120850167409,0.0137684014855323,-0.0105121212850133,-0.0103668504939468,-0.00867489722897181,-0.0186229218221442,-0.00423921936042101,-0.011364046346326,-0.0059673282874505,2
-0.401167036816959,0.975254710457735,0.00592657993113681,-0.535813534224779,-0.136088074539678,-0.104349806182391,-0.0920933489621903,-0.0163223980124134,0.0319709707306088,0.0238637971518078,0.123616565649533,0.107978087519757,-0.104413437557167,-0.0612709398912032,0.0451357438391921,-0.0534987475350486,0.0620564698980423,0.0325305198936147,-0.189559121940791,-0.0224120155937308,0.090483930795731,0.097959363457401,-0.042510400104415,-0.0971208625398501,0.0395546840028985,-0.036548188377108,-0.0309103808962042,-0.0497552041696658,0.0631130342740301,0.00210214926830408,-0.0213163174128318,-0.0223869358519135,-0.00641291188739933,-0.059754265759434,0.0198982609048792,-0.0354502508878446,-0.0166092844185429,0.026777425654309,-0.0136878805598543,0.0466661784295233,0.0106527750705826,0.00388227268116514,0.0189157710394105,0.00740679697234987,-0.0557448428957255,0.00733823692747717,-0.00971449809919633,-0.0172212515043981,-0.00414901466828202,-0.00158678359230761,2
-0.142473000016507,0.327775060532609,-0.448172001455707,-0.017498889066443,0.0919784280116882,0.0247481307602435,0.473992486188321,0.185351232828165,-0.00916977749228608,-0.00903811678424528,0.000200284294898633,-0.0430649088908047,0.0957863024438107,0.0814686397989006,-0.0739531614826883,0.102319954645112,0.0113120118132515,-0.108980327889196,-0.0783177853505891,0.115118115743069,-0.383350144205688,-0.0119269892809691,0.130648744184983,0.0191932367111575,-0.0777019699021352,0.0923664367570526,0.0391591273545333,0.0350015428115389,0.0444360644053342,-0.0363078972078455,0.0225864085479338,-0.0098194163299462,-0.0372115099593973,0.0120810296554553,0.047058880977844,-0.0225122726529594,-0.0311633225806721,0.0174633905064915,-0.0275920535967572,-0.0325179834660778,-0.0454195238804771,-0.0319959653476832,0.0148439284790374,-0.0164346677640981,0.0208700049537314,0.000342016764289765,-0.00110533139415225,-0.0140235810271915,0.0125016454494845,0.00570418552836706,2
0.10915034772667,-0.00676826037338056,0.119772304636775,0.0920043591978877,0.245964734375474,0.115199596423895,-0.127763782650904,-0.0665016651137943,0.154170050707759,-0.155435758455084,-0.147796908736517,6.98337638769792e-05,-0.123392527050783,-0.0479917489303137,-0.0584381504162985,0.156896380894862,0.00727479506631821,0.0238213973189288,0.0855991930309678,0.0219748369230183,0.108162707124849,-0.051254079085395,-0.0124430530437722,0.0146388978755674,-0.0952009980960043,-0.0597652916103048,-0.0222076557747035,0.00730695593386353,0.0866191479331611,0.00208329367958043,0.00954509819546685,0.0108191284740715,-0.0205196903751456,-0.0261261587811725,0.0103345068113312,-0.00538720544603949,-0.00444459578147976,0.0429719003824082,-0.0285281096887496,-0.0121363529562471,0.0173734434185893,-0.00555394147311408,-0.00318239043553833,-0.0147722353056387,-0.00497508424345051,0.0370076301750697,-0.00615602541828151,0.0035557110105557,0.00887329366515428,0.00804870819010086,2
0.070647936597244,0.018792668590929,0.0848423122745165,0.199407265845715,0.0479517672739835,-0.118107262895742,0.259544119845049,-0.231640839632287,-0.14362567004601,-0.0558385069711622,-0.0782694389278967,0.1958569855156,-0.0408292586892445,0.297181854791947,-0.196615560863532,-0.013111740475195,0.229561286843654,-0.0684449986269309,0.169407540102484,-0.0532860696764848,0.0118964644538278,0.0017068343591812,0.0469530561804491,-0.01448097142818,-0.149495552719263,0.0261436934326575,0.0194805300740315,0.0424253694157837,-0.00148272510021406,0.0100174137812061,-0.0250935083344034,0.0127904496347765,0.00367793854727406,-0.0143256211312225,0.0724218304753114,0.0344037050202509,0.045089398977962,0.0622500342605236,-0.0287681328620843,0.00011334470746034,0.0517466769129008,-0.00202915873803333,-0.0277051199816018,0.0373956710208799,0.00732764509665349,0.0033734564601941,0.00375733449973507,0.0100823949337171,-0.00440647717718659,0.00205204550826626,2
0.134847649222793,0.761093301062585,0.0483245558005272,-0.134934932959648,-0.220704218711758,0.158701386752091,0.167432036673586,0.32196631627873,0.196234742571214,-0.0549416335830429,-0.0861167101813242,0.105803258972184,-0.198848749808942,-0.00116003994714404,0.172452318981307,-0.131164982090154,0.0971073961861588,-0.0145955379915445,-0.10239816133972,0.0730953404167974,-0.0132259712673854,0.147329652531555,0.00758191744367379,-0.056883226129374,0.0380741059532567,-0.0341168472868361,-0.158413621088885,-0.0519039460514131,0.0383189971625423,0.014802101030214,0.0490785205217048,0.0195517819077074,-0.0155531321779339,0.0421126479072816,0.006888713934954,-0.0293613399741454,-0.023345350209167,0.0415817421966073,0.0232302627437024,-0.0375368573871194,-0.0243084634041742,0.0197197677821664,-0.00152105161776144,0.0262717519188728,0.0282695577560196,-0.000688029817071906,-0.00767248695748171,-0.0173206237023771,0.00115034165593976,0.00601057365926881,2
-0.113940111829702,-0.182861080888511,0.467673457716359,-0.128655787827124,-0.269289703953094,0.0717903327083385,0.238392755371914,0.0938810540556806,-0.202487236587395,0.112291988223498,0.0161763284350019,0.11400822241361,0.0112923209484539,-0.118722066667669,-0.00636045772580166,0.118065551487455,-0.0963215627466145,-0.0667742549241051,-0.169887162928453,0.0326429364554726,0.0700820963819457,0.020997415720887,-0.0781111841786484,0.0580175151907248,-0.0522322604688802,-0.0255733004247826,-0.0535551909879892,0.0124543648202309,0.0276450322532232,-0.0135249815837201,-0.0103723630431406,0.018227851622626,-0.0235921054955437,0.0136358113446156,0.00224349833112141,-0.0334770590803824,-0.0533234854424996,-0.0305933840416233,-0.0102385974307207,-0.000222770095055764,0.0203645994104127,0.00037646166357218,-0.042637558376192,-0.00764847309402779,0.0155701657513625,0.011198297228774,-0.00375786262467657,0.01771681381051,-0.0104695550194426,-0.00447383986897753,2
0.980555916786543,-0.113578167112685,0.274327651427898,-0.0542907161971886,0.02779567970026,0.00539306350589012,-0.219944035597153,0.00171644357416667,0.121690616986502,0.0786971043002009,-0.216521894989551,0.0592928703478039,0.066507007435595,-0.123669010082164,-0.0852640643528015,-0.023715390622936,-0.0625117164489664,-0.0882611921605035,-0.127676708078477,0.0530153128286462,0.00768377340332169,0.006250185130339,-0.0613173747411965,-0.0608656635108938,0.0169886628451793,0.0623605723812458,0.0479489592501601,-0.0447918567377726,0.00124400748444378,0.0699908761788153,0.000714312875561798,-0.0407277633445481,0.052347775998591,-0.0370028994942121,-0.0325371687367305,0.00493761502076401,0.0502701803748845,-0.0376296674202249,-0.0485712782188386,-0.0436971573427972,0.0153402534200098,-0.0203085503698184,0.0183152200795164,-0.0126642164099221,0.00234030988599387,0.0353744020551674,0.00668927963852978,-0.031221841265698,-0.00966290228363252,-0.00212587297062371,2
