data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51,data_pca52,data_pca53,data_pca54,data_pca55,data_pca56,data_pca57,data_pca58,data_pca59,data_pca60,data_pca61,data_pca62,data_pca63,data_pca64,data_pca65,data_pca66,data_pca67,data_pca68,data_pca69,data_pca70,data_pca71,data_pca72,data_pca73,data_pca74,data_pca75,data_pca76,data_pca77,data_pca78,data_pca79,data_pca80,data_pca81,data_pca82,data_pca83,data_pca84,data_pca85,data_pca86,data_pca87,data_pca88,data_pca89,data_pca90,data_pca91,data_pca92,data_pca93,data_pca94,data_pca95,data_pca96,data_pca97,data_pca98,data_pca99,data_pca100,data_pca101,data_pca102,data_pca103,data_pca104,data_pca105,data_pca106,data_pca107,data_pca108,data_pca109,data_pca110,data_pca111,data_pca112,data_pca113,data_pca114,data_pca115,data_pca116,data_pca117,data_pca118,data_pca119,data_pca120,data_pca121,data_pca122,data_pca123,data_pca124,data_pca125,data_pca126,data_pca127,data_pca128,data_pca129
0.090829721592778,-0.0235694005387861,-0.152429097147081,0.0518183026695395,0.251189254631632,-0.0749486107035177,-0.144065364226722,0.022362772373833,0.100238182860317,0.078318531161729,0.0190090522791857,-0.391532300159591,-0.116564991587996,-0.384027413315406,-0.0276632611883547,0.233671348266463,-0.0432660792854239,-0.136471724162776,-0.0526499033897485,0.117553313608255,-0.0954620400640636,0.10060887115591,-0.160645948401184,-0.269207618666923,0.221034966372537,-0.191616127151428,-0.103605796767691,-0.0092826246663355,-0.154579998915051,0.024403921159477,0.0500629976110861,0.29257593574841,-0.306354138675324,0.106334273110564,0.0163626233185405,0.171769848394098,0.252566327526254,-0.0322813585910925,-0.0442376436638437,-0.165694189472304,-0.265213009913533,-0.0559048377929638,0.123478580201212,0.121255128400017,-0.343723451356059,0.0418589039527623,0.00168609096362597,-0.0113093464529043,-0.0948014432890486,0.264339626315103,0.327102249489459,-0.126223025441618,0.217727784763243,0.247029659992717,0.1445081868871,0.031047467799952,0.201207995123664,0.147926814859577,-0.109705803900442,0.382148167593781,-0.181539750651529,0.233520803032617,-0.159528984590259,-0.263523739388703,0.0150010070992321,0.138489112391103,-0.215600900378927,0.133943374819782,0.110339920907313,0.130559755584972,-0.0404123209421864,-0.00867501759135977,0.178184956725299,-0.122137291335083,-0.035480388961015,0.0205758476115303,-0.0643885982455273,-0.0953961195732333,-0.0164494666747568,0.25934196336672,-0.188121955764085,0.10001921917957,-0.172419686595826,-0.0378048037950149,-0.0596784462653111,0.0537196512820109,0.157334894933886,0.000108399157791245,0.028303919235933,-0.0636893856492593,-0.0224524277421347,-0.0369322630043935,0.0873890575900328,-0.0351266244803321,-0.0533739305797194,0.0798525037577442,0.0466719977591324,-0.0147443251642702,-0.0114149267302805,0.0046043799059081,0.0018944217630435,0.00281868133473776,0.0016294064078732,-0.0194312922953887,-0.00660116005858712,0.00258435337970315,-0.00688167423602701,0.0141404703622862,0.00971813567601027,0.00328648769605789,-0.000765785467931144,0.00087392392787992,-0.00514175056729787,0.00123999859580953,-0.00246223702914019,-0.0011335878833437,-0.000327753733800023,-0.000316805417061877,0.00206723113789282,0.0016724263265541,-0.000675684405545406,0.00102097614779362,-0.00166798962869568,-9.99649359645529e-05,0.000168783658794066,-4.26540405245831e-05,-0.000101363214098213,7.51870375750251e-06,2
0.311829218250893,0.0463479382249978,-0.377423467969052,-0.116152322988913,-0.491200051938646,-0.230433286730454,0.242894752197366,-0.26275183683049,-0.0684242659800227,-0.633489003932706,0.199043245120112,-0.482896470065359,0.670119506606634,-0.73978470993435,0.435336992064706,-0.791855517801239,0.676323630918253,0.454745053229604,0.432426547699254,-0.110783534381928,-0.352304474898288,-0.239759295978869,0.0165266928521897,0.022749780580001,0.112374590428895,-0.402736336877467,-0.448874709460984,0.513125570446834,-0.335289977455582,0.142090214248736,-0.0929890878463926,0.0996160643294643,0.687559796290706,-0.246445115519663,0.255536841206692,-0.0846095811034845,0.0491472433437044,-0.00156238217933512,-0.391673926883012,0.0666227071998398,-0.217965351285175,-0.220894839795113,-0.0517800965473909,0.0147358582792838,-0.232778407263068,0.0419847992667989,0.305316940678856,0.0862703487431422,-0.00639777204438832,-0.0770164308368901,-0.137332439125416,0.0610627372902958,0.0823835720018724,-0.0039843680444066,-0.128856420380535,-0.0437338784878617,-0.0671856190753891,-0.0694845611105077,-0.156422098722525,-0.0495312010764863,-0.0764220201131039,-5.9712119708186e-05,-0.0736034939755659,0.0199513925283733,0.0616734254576828,-0.00228306724740941,0.0383104231676975,0.0286976849110335,0.0390848528461978,0.0741474186396737,-0.0195876734293035,0.010794324145568,0.0164975815178838,-0.0315443422956517,-0.0197999463951132,0.0150437626210865,-0.00592943878016342,-0.0136998761027483,-0.0319397862560108,-0.0398933477972933,-0.00998273584337403,-0.0373363764532224,-0.010165744055804,0.0246289218869537,0.0847232674887204,-0.0169690685424557,-0.0517849684015538,-0.0466679726482797,-0.0623049553596548,-0.00404859781299204,-0.0399387396957318,-0.0387316472376811,-0.0098064369295647,-0.0371017705156199,-0.0161657827734191,0.0143903334212611,0.023250078547436,-0.0305674502031276,0.011217892449886,0.0281447818285525,-0.0160301027748494,0.0121628176034313,-0.00226975771564636,0.00260941979675805,0.00472571632606111,-0.00773263972584957,-0.00190031683540824,0.0114918864164282,-0.00537296075448951,-0.00128478314888268,-0.0034167754462451,0.00189675795606614,-0.00369207570146434,0.000721211578727877,0.000588308634975874,0.00118890046368048,-0.00183169129013281,0.000470578309535643,0.00138887187633453,-0.0022891477698424,0.00119730869981353,-0.000478877985525783,-0.00100615687534657,-0.00159682018864583,-0.000369906632695993,2.32974545939164e-05,1.87956208813676e-05,9.75279531932488e-06,2
0.0807550505184478,-0.301127594029107,0.153801109537353,-0.0703237304773508,-0.0491071479509079,0.31912041967948,-0.197141863053133,0.0909550129559646,-0.03672166250298,0.232292028171585,-0.279248826656698,-0.142936412040254,0.104320535586742,-0.0650554656701051,0.107947964193703,-0.00105262009312268,-0.0769551495937182,-0.14629222876566,-0.197263676237057,0.0607566276665473,0.0379447703414528,-0.0433778213542433,0.0655327792150047,-0.00728386143613793,-0.128973852774298,0.0574495447565339,-0.0509757524123145,-0.0664572992299896,-0.0420549928111586,0.125050454848063,-0.12192729690918,0.263247136057367,-0.0458039437106583,0.153051313081512,0.100774453807461,0.109502034617503,-0.016300210901872,-0.0149097085803626,-0.0366766182014746,-0.0612903466102664,0.00272832977550511,-0.0249768204940207,0.181480212932684,0.182640210310345,-0.0575228526329237,0.139140518970728,0.102575879404225,0.123224236095622,-0.174975396048499,0.0368390620785136,-0.0496327622432937,0.079739350883127,0.0312116043070006,0.104576998994206,-0.0663477206177225,-0.00513173384982949,-0.0736130916587219,-0.0731891331887159,0.0465322788282674,-0.26732588702222,-0.0876213205999269,0.134872604945416,0.0795356646912041,0.0400323730253998,-0.0315151481265832,-0.0298535005020541,0.0485461987809977,0.0423270765153824,0.0179692947045214,0.0323671127733476,0.0515271146239462,0.0329731287553907,-0.0581895104043202,-0.0922959018486164,0.16936884836628,0.0129974516212645,0.211709783680527,0.000991606637378273,-0.000222725013449488,-0.291441877006104,0.0385308086489157,-0.0867540732666287,0.294971038707088,-0.0368567879387395,0.0361052661649536,0.0676925693757321,0.374700830255154,-0.183391964117088,0.0615495294423446,-0.105580401634838,0.040338600677331,0.0303599290589543,0.138187931826539,0.0678275132474206,-0.105976470968146,0.0966138702562335,0.070012447315392,-0.0455816273544346,-0.0360883754773754,0.0004964249001352,0.0296435133902374,0.0511064075349568,0.0387337412018383,-0.0190467822825362,0.0667680375425239,-0.000579705248768331,-0.0141000701565225,-0.0105918779054895,0.0342270040139656,-0.0141398419907248,-0.0243702261973507,0.014360781466586,0.00195738894921783,0.00447851547152038,-0.0114630418212456,0.000899637336129245,0.00120806846022486,0.00394512717205199,0.00143585487566625,0.00399799374277041,-0.000670836741471411,0.00139303611430371,-0.00330135847215327,0.000251027335012604,0.00035174548518752,9.28384738324551e-05,-8.86067606435091e-05,4.31671162177181e-06,2
0.0830200872673857,-0.110542302170158,-0.222919832514981,0.0132741553715157,-0.0911985096516817,-0.0715851783515579,-0.177163640171022,-0.102589460386504,-0.141392101638244,-0.032739001562039,0.088370033233318,-0.11163089804365,-0.0758832464365068,-0.103660044120256,0.0964637314302234,0.276039586867971,0.0134382545481166,-0.247499359153868,0.0997517441495338,-0.167667735505432,-0.00712947442222035,-0.0667535253503591,0.0316488720615502,-0.0244444762301308,-0.161235811103258,-0.0812738489772691,0.119174853976853,0.242508889132973,-0.243922685593642,0.108220713145865,-0.0228145495053784,0.0367410508375324,0.00391670694658345,-0.0874131224813877,-0.100764080659296,0.0261450131975941,-0.108248529085583,-0.222518978365079,0.0817290440930881,0.0587619012988324,-0.305661833495885,0.242929389464001,0.0851333493269988,-0.250575378061884,0.10957554157115,0.0290825979184906,-0.208878499677608,-0.116166411224341,0.49589383464472,-0.102942666600294,-0.264703385158534,-0.212281171859966,0.213471281502177,0.27712582245962,0.0225425416105317,-0.103371392226183,-0.0932687305952955,-0.111361344207738,0.246036524797383,-0.0451131287926406,0.0869040732637678,0.136751777531647,0.0592255725777601,-0.107846545535534,-0.08929739416638,0.0244296437279247,0.1246275275817,0.133432696278378,0.0970141363372587,0.103788637594976,0.00221753552954207,0.0408651321328453,0.0307102103602108,-0.0706046047771196,0.0323408036272351,0.0848019987345903,0.103069635328949,-0.0927495702816705,0.04649897025529,-0.0222708994340453,0.0539705087412423,-0.0387070419360072,-0.0160443480641733,0.0630037698725795,-0.0523243195164766,0.153639486617258,-0.0616010048656758,0.019482314779813,-0.0516008749033356,0.141236173744808,0.0839501560196743,0.0603669846840765,0.0307889814507965,0.076502043028608,-0.136946657668543,-0.0401899459431782,0.0415096793034198,0.074942876978122,-0.0463734250274584,-0.0451653205217901,0.107991032848211,0.0220642899865294,-0.0407022964421147,0.0424776842835895,-0.0484189360884787,-0.00915865080190705,0.0681959450263561,0.0930102635368048,-0.0246965796170233,-0.0169392959311178,0.0169240555219657,-0.0218486391835541,-0.0346081931189693,-0.0281039201419302,-0.0157363245386801,0.00599189876178938,0.00243391544910742,0.00934774445242601,0.0124530627819518,-0.00486296849232987,0.0117111151196216,-0.0101715973498819,-0.000364414300215525,-0.00504807644842,-0.00319051916528767,0.00197231901719788,-0.00253534416331414,5.15996990978937e-07,2
0.0368067371801404,0.0783180232586715,-0.136794684690817,-0.0122968944396212,-0.309587919655161,0.0804319575346018,-0.116227166070222,-0.56086473307739,0.145656957007941,-0.361928424962599,-0.0759478535504393,0.648207772989296,0.00761364746599219,-0.0405622990153713,0.284487189053075,0.262050270373466,0.500061008014866,0.173120480325864,-0.405234173473745,-0.0897433475701359,-0.211677248689314,0.0261422463714203,0.238347020304938,-0.137012787080518,-0.0532442972286164,-0.134248859759133,-0.0343539058409492,-0.0365212808415071,-0.160058533169042,-0.00246628424761236,-0.062575722850492,-0.137316435068595,-0.146093308656532,0.0844066573493974,0.185097596014425,0.206510410137719,-0.00911264339479145,-0.170683812147228,-0.0826037354262804,0.139407374312374,0.0730930980830092,0.19267072297199,-0.453976658954517,0.264511271416575,-0.363699079005944,0.151984401320632,-0.134800460778073,-0.177781794574259,-0.242536440219212,0.120694404522822,0.173087298409077,0.140805009810716,-0.368859190908906,0.0117478366223166,0.144973523119894,0.252149224357463,0.067139711836357,0.0134912993658526,0.0332321078643038,0.275840422756219,-0.0436657019341645,-0.260827917842309,0.0875963167382942,0.167774879815119,-0.0992677970844972,-0.25075710746636,-0.0487586202711285,0.0220330216649904,-0.0464374644473187,0.162501468630814,-0.00507615713877216,0.0790247376221896,-0.066174463114601,0.0662963632853171,-0.102467733878704,-0.0355935503000575,-0.0270387609807617,0.0623605468860696,0.0368593577505458,0.0526592879918105,0.00236745539969022,-0.0662026817662845,0.136180783725394,0.0187582333304921,-0.0740065234977763,0.0596941204999311,0.0176140088716293,-0.0594168931164507,-0.0168464770545259,0.18616176125273,0.0529596415298499,0.0344407397841808,-0.00298545694064783,0.0379853270112587,-0.0804398878224717,0.0350142348069532,0.0984295226416201,0.133330661173918,-0.0353651380428816,0.00232754941235493,-0.0255272446927793,-0.0117511181596641,0.0277633886900978,0.0122360445089537,-0.0352040777436704,0.000668173433884692,-0.00184235665946899,0.00549386804752665,-0.0109013482927497,-0.0145362741591839,0.00802764767088588,0.00497418527906844,-0.00723958334432242,0.00179852407794196,-0.00607991593518137,-0.00594858342546017,0.00609683699832473,-0.00216256846619798,0.00319716802009061,-0.000800816120853222,0.000333703554269059,-0.00126043267841571,0.0015835092781103,-0.000208575568275181,-0.000153935693408708,0.000333593014752258,-7.68601977132737e-05,-1.92748905733041e-05,2
-0.621577597072935,-0.450734879190695,0.0239423821986654,-0.305909421514269,-0.206569104145699,0.168633156903066,-0.0832583405542214,0.0742735640293701,0.201198035842191,0.302217516914354,-0.109574846269777,0.0841860093512096,0.265182785237155,0.000764495211531164,-0.354852446714061,-0.160354079090752,0.0245160802387678,0.161932731248898,0.257499403509858,0.0592273953936025,-0.222334104117104,-0.0157596549777691,0.464925506052961,0.153032284876459,0.278949816463573,-0.478252281022437,0.243289460386798,-0.488585067914352,0.443245053300972,-0.0239380039055751,-0.204664247052465,0.252132991336578,0.0653684588970502,-0.0967460817101051,-0.159426094589901,0.0489394235775135,-0.353902732512165,-0.215060214360473,0.00214018884934347,-0.199798889217042,0.0229968692252425,-0.0851519590273862,0.430618496385816,-0.0465869280611413,0.0635331126202473,-0.288546988489493,-0.0355365557397951,0.186397997846276,-0.106245091349463,-0.00418524228933178,-0.0565106592833162,-0.213568367029722,0.165740909295999,0.0856171428621284,0.145081774794104,0.128262272597348,0.269589411654199,-0.257953345806521,0.126729128434514,0.0246641118357027,-0.106939659025685,-0.109480544248045,0.0443889539237846,0.0770237781834764,0.0196008794905719,-0.0519168025977462,-0.12639997020509,0.110523345927896,0.0594982398545807,0.172145655857167,-0.0917688210876701,0.0712144358165524,-0.0265820491032888,0.0107734781885509,0.0522060212068286,0.00105885771182976,0.075485527280834,0.126179291502562,0.058631505791071,-0.0552010866167774,0.078680790473415,0.11982223231786,-0.0629223707775732,0.116393155616504,0.0758773170921071,-0.0269239918243371,-0.027131322235944,-0.0459598534241149,-0.0363118475758952,0.0199504403329344,-0.0141217103257237,-0.0381958297813215,-0.167981125030898,-0.0756680424317874,0.0263429836204874,0.0259470551956815,0.182171704293241,0.0324452892547636,0.0111195014727283,-0.0189963405151024,-0.0422902143385512,-0.0144444118658698,0.0495975066755103,0.0497969347522477,-0.0324556836713708,0.0129764951878546,0.0311153121913757,-0.0143912226289467,0.0173294510278831,0.00305938846771167,-0.00861145970607573,-0.0156023075334293,0.0148540080777363,0.0083863206421062,0.00412987958002717,0.00566104671533821,0.00306749663425382,0.000676923870866946,-0.00189624440074341,0.000872617066092973,-0.000290639714315971,0.00132424739959031,-0.00144342855353516,-0.000987523922978021,0.000588291898036939,-0.000242945392234775,-0.000147890465574475,3.90717015602407e-06,2
0.517679862844756,0.41238046199362,-0.0370299396946603,-0.388032124125454,-0.190558916249873,-0.0595256209139149,0.283598048905106,-0.116072554909541,-0.232173997932758,0.231998695589671,0.115253773821157,0.161096569470666,-0.286531957485591,0.313992260535642,0.188445005888039,-0.24469493933144,-0.19801286906995,0.134823356696774,-0.270974405517883,0.0743322845753404,-0.0602461661114421,-0.405048479591474,-0.0240957337120284,-0.0853029305444531,0.199862499910886,0.229423676842022,0.100899887418615,0.124287362837727,-0.0535159311928969,0.0153031049848941,0.0672242404383956,0.0834677635106451,0.0805721274429543,-0.148921457513358,-0.177131701505516,0.357322726683318,-0.0187438387406486,0.205884687115334,-0.0415520738673903,0.38832723723932,0.234583698794345,-0.103510969227249,0.223144871755511,0.312430116274754,-0.190449492042801,-0.310637656472002,0.0458290431478515,0.0998724896048797,0.326977062442199,-0.12159777813121,0.307737362916199,-0.0373734584316807,-0.0336704441812005,0.221428330385156,-0.0331704747734345,-0.150050974693115,-0.109270321148544,-0.0550182766006422,-0.110512082793835,-0.0378025258064439,0.00582626076558544,-0.0559800429043649,0.11213960537626,-0.148079127800704,0.015276265365229,0.037517406665984,-0.0647093019914506,0.0100128010239165,-0.0418461978119577,-0.119022010167465,-0.132236855519956,0.240577455070137,0.0229909435832615,0.0625383673802978,0.0764142478543366,-0.0798167850764491,0.0883066877397226,0.117553715292423,0.0220761534222495,-0.0029559586464021,-0.127548778103087,-0.122518319502329,-0.0144738344107941,0.0288897989570304,-0.0182703993181216,0.0834973639237957,-0.0167010507061729,0.057143603986937,0.0345916850589776,0.0977397959903707,0.162608309916041,0.063339978610519,0.0116477818262008,-0.225262503097575,0.0241846076220046,-0.0411508970152591,0.0601405836789335,-0.0957366097858666,-0.0841612294745919,0.000303798402199034,0.0182505257132327,0.00779175939369126,-0.0162053224289506,-0.0142275702218351,0.00550190225448392,0.04580909268666,-0.0153340957653624,-0.0188465467300717,-0.0577799822341847,-0.0241821045492803,-0.00328143074501577,0.0102484397634012,0.0175706076436414,0.0154504404840095,-0.00227741920163055,-0.0072041471855908,0.00126815162060526,0.0016851842187621,-0.00205876145416334,8.99639917060952e-05,-0.000481155052199962,-0.000172807744582,-0.00156121831395766,4.04722394224922e-05,0.000766446600554686,-0.000163915372714679,0.000199633620645164,1.32600328865043e-05,2
0.0542077019387661,-0.414733383103976,-0.0321894617944686,-0.0333927434578986,0.0803013450922528,-0.135783596212494,-0.0587731964466214,0.121140988416506,0.129892501539417,-0.0294979053005876,-0.0461982723791075,-0.0346659843461601,-0.0795367867998679,-0.0354083344891427,-0.143534743511931,-0.0337055117513206,-0.0418222977407885,0.0525880125273015,-0.0222393089737863,0.0280714409821338,-0.0747112724621092,-0.0518108852843088,0.0163424792456024,-0.0480245626787229,-0.0601319883598934,-0.0501181437890404,-0.0903336437128356,-0.0228034376193982,-0.106263408721485,-0.041176329468667,0.0127257203818203,-0.146155677988341,-0.0182740796431913,-0.0728794574884764,0.00386957485541364,0.0240913948983552,-0.147548841377778,-0.0631983157643876,0.101000432293006,-0.0989980172721989,-0.0137955778462681,0.0340079313635488,-0.12615352858134,-0.0398754772449794,-0.0669864371749667,-0.00267899811951114,0.0487389772356383,0.133960443769733,-0.100668489635796,-0.0103862738682761,-0.03249183095088,0.0376680685733665,-0.0775252996384713,0.0525277784173195,-0.034667447935386,-0.0209211679518009,0.014119911352819,0.0995324980258965,0.0493499497004404,0.0420917970074992,0.0512503222992162,-0.108169920806293,0.0331989387559356,0.0567354403804475,0.00284928452493329,0.0686838729515086,0.0806330035135702,-0.200002577143236,-0.00664623808875993,-0.129301568374927,-0.124798795741712,-0.0623960432102223,0.213316399937441,-0.242992921507053,0.395286248846435,0.43873837452418,-0.18609072278129,0.185603342868841,0.377295411442136,0.220894160001634,-0.0808235801510986,-0.183329163122887,0.163071252620043,0.183661398074313,0.0111901987405012,-0.0552353612589338,-0.0224249767772637,0.0229093341011025,-0.0141053361600837,-0.064391476168467,-0.0445265469548737,0.0478221407857725,-0.00221452670487653,-0.0215519367949818,-0.00548483884839908,-0.0294322238372234,0.00316288501824231,-0.0135538476656516,0.0148675788337927,-0.0127759992133503,0.00809284669162779,0.00196319176030636,0.00909516656595442,0.00223204013873393,-0.00202563320823864,0.00866436665055611,0.00929151516896179,0.00435669791083084,0.00747030380385072,-0.000753639641533611,-0.0077320674835234,-0.00381892122590314,-0.00262770644705724,0.00154971077805786,-0.0038044920362222,-0.0037917177494567,0.000328637866140203,-0.000115876373026248,-0.000407926678934986,6.29272758268114e-05,0.000431426069454584,0.000161776105665644,0.00081902933039412,-0.000279730073686304,-0.000111172309709958,2.45673675360163e-06,2.13664952285307e-06,-2.27743417975848e-06,2
0.262618032110445,0.0210000350488986,-0.117212595846568,-0.0694748672513877,-0.21856108574849,-0.134294400380855,-0.0296487431477669,-0.195536583264576,0.0533457101779203,0.183395679893979,0.196214840716705,-0.0785472865121642,-0.0804722623201303,0.0645649772144907,-0.0143494438610218,-0.0550459954785193,-0.167530713449853,-0.13424568740267,0.220122978611041,0.0781634774393599,0.0107369228409508,-0.0390178494980415,-0.0407814293604762,0.157865284286516,0.092307240413992,0.023928580193041,0.134532835931674,-0.0169740281511852,-0.00896278396363811,-0.176704250383839,0.00694042128364938,-0.0280372421684946,0.00410795570013439,-0.121839375463451,0.399676267576938,-0.0382537175606314,-0.245992302461683,0.219563990018297,0.044853926062601,-0.0586090842381406,-0.158639856047271,-0.123327735038297,-0.042787713517781,0.0817043537877583,0.087955296874826,0.187914907600202,-0.136923012283144,-0.279824956597617,-0.00553196126655041,-0.30767651549107,-0.0547618830696588,0.372067145652405,-0.157093287589173,0.176903764113066,0.214571082105699,-0.124772421560856,0.00524756263459928,0.0510763256845775,0.0754734822431778,0.141232787277536,0.0628344836599272,0.0231960422741576,-0.135646083986856,0.0883914636454109,0.141800146362585,0.245168645618763,-0.286697054268516,0.00657166054004517,-0.0632275037573058,0.0170673466142483,-0.0393606650269943,-0.284734471587155,0.0451876856194137,-0.0238022578478591,-0.0845514483058082,-0.0673346104300541,-0.125224410377621,0.4458772850254,-0.0843707628989272,-0.178344220597525,0.0862246016016955,-0.100620503480813,-0.103332803461721,-0.0880787564257459,0.106456749121638,0.0689706928846153,0.128325847581462,0.132015663758154,-0.0314566275757348,-0.0800319841334349,0.0553499672215245,-0.0150505389874971,-0.00609227078959053,0.000970625044629694,-0.0539685168329034,-0.0376829973194433,0.0412099022404223,0.0274725307408753,0.00651961320626926,-0.0518922920056745,0.01146346856264,0.00490983125712518,-0.0188047013927969,0.0169095318271551,0.00129245350311777,0.000429906760502437,0.0253658909529468,0.0278574403327673,-0.00861548518185425,0.000631793591658609,0.00284417842085352,0.0073672357738576,-0.0114448593178326,-0.00398795856661114,-0.00283378137785527,-0.00227932684761072,-0.00113021674775901,0.00333612866671854,-0.0011151547935912,-0.00141534336080072,6.59707398540555e-05,5.60396732625557e-05,-0.000511291818499679,2.05081776701099e-05,8.63821088247505e-05,-8.1629594941084e-05,0.000115104417019649,-1.36800365459483e-05,2
-0.566238158659893,-0.142814850286501,1.19916065803243,1.41921465569741,1.42688015086389,-1.3156279137228,0.310463431240703,-0.527420754862408,-0.147717213856138,0.425548625571894,-0.289955585289223,-0.259717741930804,0.564484561983743,0.542362030793568,-0.0525803208788673,-0.297147423255919,0.593519434132572,-0.0519180503662895,-0.349149332054951,-0.475528749890116,-0.170604973035402,0.0462670095424274,0.0696704294646823,-0.0862601690284532,-0.220789274534968,-0.199157859537162,0.037876736912454,-0.0922766891097155,0.222574218744755,-0.10207672682006,0.318018241648205,-0.0662935762528794,0.0711588688486738,0.0211279275493078,0.300141000040031,0.0907914995363698,0.02343529247576,-0.201825887909832,-0.196139917466426,0.131499414150117,0.163541186457279,0.139972253003483,0.104045778445851,0.113255841954343,0.146451400126862,-0.0558329296496718,0.090240557117959,-0.00476478100594049,0.0638794322235805,-0.0875514833598575,-0.00517463966125277,0.160664292320149,-0.0461633838891146,0.118621176414896,-0.00573222686594259,-0.10278884850878,-0.0525997743681172,-0.0775615680706122,0.0673422059561015,0.0446711061836336,0.00900554363369642,0.100926185881473,0.013116589974882,-0.0921186780925338,-0.000385410173049004,0.0235759346878781,-0.0378544206463312,0.00539617013983598,-0.0032516413720636,0.0256621091049345,-0.0343888564178218,-0.0343951111116421,-0.03533934698921,-0.043153003124595,0.0297209593474572,-0.0421609754224869,-0.00749758989995333,-0.0301815756763162,0.00373241207730137,0.0426219311939397,-0.0213046659137381,0.0209712578040609,0.0250258731740799,-0.0158545046034537,-0.0103301385575047,0.0223536356169288,-0.00764082633283087,-0.0183197857641335,-0.0252126392177032,-0.00367580768992133,0.00404487789990567,-0.0177639471422842,-0.0245315992637338,-0.0271531672447366,-0.00738602791007978,-0.00352662285009678,0.00241811858277162,0.0190708486475969,-0.00982606225879301,-0.0131989429539196,-0.00374629632435654,0.0170870732473497,0.00362305367740546,-0.00636025854859698,0.00429504365508332,0.0083585096688961,-0.000860018321983455,-0.00155552656970003,0.00310417463689522,0.00503476529807841,-0.000853910925668608,-0.000719702390011372,-5.57080949866001e-06,-0.00137089687080812,-0.000958931681378847,0.00090449141934368,0.00132004057094331,-0.00110242881267361,-0.000294856199056926,0.000108819798949122,-0.000323274195903324,0.000679015226331856,-3.10288152757744e-06,0.00057891026983526,0.000184443343923287,1.01529671239227e-05,6.13735474141781e-05,6.75319575921858e-06,2
