data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18
0.386072007724483,-0.0204833351956878,0.540078551152139,0.0391276157352673,-0.324725051775257,-0.1198532480637,-0.0948275987251313,-0.11172809931479,0.177268515726268,0.00285721786565993,0.269181675831869,0.0642583744186589,-0.0434306499409128,-0.0485163592142346,-0.0258165734862355,-0.0838565378583843,0.00561688538215204,2
0.501034926197103,1.28203576405668,-0.0761950446244768,0.349602740891071,0.294682960064938,0.189622069190754,0.202965648558004,0.334076590309311,0.153705500420653,-0.191813436491845,-0.0480528382763541,0.0941971585315134,-0.0713478436919505,0.0312296528733479,-0.00623909192582121,0.00758815291765103,-0.0189870911771095,2
-0.233581916906061,-0.250446230212371,-0.0755219720852712,0.0374346436513618,0.0931639842837414,0.130243742540798,0.092727685566875,-0.183265558053442,-0.00505971588943259,0.271099780311462,-0.0860037662361855,0.153536542118511,-0.0610148796360504,-0.0033716509964683,0.0133791537373963,-0.0281781021610713,0.0131505095917808,2
-0.0823740157094163,-0.281049350067717,0.029698369019157,-0.00408270475793178,0.302908200941638,0.0230346021910341,0.144835620819244,0.0158825582749614,0.0266427001378031,-0.108846782719539,0.0181856453932382,-0.0809105058455583,-0.0172778129995759,-0.0268023110005821,0.0082773922903444,-0.00735195229004569,0.01064306466178,2
0.281850510906728,0.0444038386566191,0.0482913156046543,-0.128611745673387,0.107435758429968,-0.148986289023195,-0.0677234057639001,-0.00559672059241915,0.0447030408297132,0.00697951474419212,-0.0202502182963742,-0.0838382291671422,0.111737831553226,-0.0209186069679232,-0.0095939039774909,0.00332961353901802,-0.0138668811462096,2
0.0493830609920872,0.147106550472891,0.14562557012708,-0.185244458889378,0.298083234606831,0.585826743178086,-0.146318207611386,0.21593269436778,0.309979337866283,0.00917526531926547,-0.135460797546401,0.169630680442229,-0.0446977424379034,-0.141290532620607,0.0354075079849093,0.00323564097543874,-0.00922356220894107,2
0.411467503858258,0.242075348674881,-0.504630954306576,-0.552572300216954,0.516891032786258,-0.129202391250996,0.102205469567319,-0.0900007221266933,0.0981548819184687,-0.0926828452621845,0.0184332777661756,-0.0144313330298446,0.0765076896562011,0.0280819683940648,-0.0298816058676558,0.0228297923574941,-0.026428426897856,2
-0.73649527182984,0.200995654572466,0.179080317226358,-0.153971555374891,0.109457441670442,-0.104332735593204,-0.120734233558056,0.0353727712233604,-0.158749851616567,0.0196356935520115,0.136268622025736,-0.00490667573659677,-0.102047282468323,0.19341188075633,-0.0708300217060569,-0.0267629081528934,-0.0510637524249012,2
0.323244909610455,0.101203803490322,-0.347295571603332,-0.388532082552844,0.220277728358462,-0.0135934855747737,0.0582063671731214,-0.0386274736189609,0.0611879866255756,0.0365704612417756,-0.0531885532636284,-0.00341024028716097,0.0703945327099239,-0.0184836966796689,-0.00615813362507861,-0.0237728478729628,-0.0654012717879572,2
-0.147424217372088,-0.0846205698075288,-0.055066180968836,-0.0773251085990594,-0.243005351407537,0.0445477462245574,0.0692154805472567,-0.0848060537121039,0.0315711632255778,-0.226483012941798,-0.130630085532976,-0.0235122613496162,-0.102599153991717,0.0212572306611732,-0.0104612488991651,0.0856247555337348,-0.00978037445452323,2
-0.0501630980641318,-0.039329152643278,0.372074595319198,0.208930802637574,-0.0258781626779204,-0.123763107270996,-0.124037827718074,-0.214735519204287,0.0855894518885104,-0.038567559958994,-0.155043418326434,-0.039564686575371,0.0884556145703725,-0.0287619861235529,0.00369010506453181,0.0796173079449676,-0.0526429508827293,2
0.431445537004377,-0.0293966692453548,0.874538619460769,0.0228189732775704,0.367122035331593,-0.17367207441118,-0.00759993370863896,-0.19876653428562,-0.0698210816036028,0.190011646035695,-0.119180989342266,-0.0374730585529418,0.131097013606038,-0.0199674132133324,0.0630550545861561,-0.0203298431479308,0.0267770801095969,2
0.212422436766255,-0.133782417165041,0.332788959855476,-0.188848999394622,0.304105897334328,-0.0650134170355229,0.10167234852335,-0.0419353929360428,0.033576442297968,0.172437667488157,-0.0748639524971444,-0.122207198846844,0.161857102123902,0.053044035875642,-0.00589075746692216,-0.0163555128641778,-0.00157735204875587,2
-0.139290167758931,-0.354499653238567,-0.0343925994232313,0.208511748720697,0.0438719348795925,0.0530941225365547,0.0088886988106353,0.097706502659675,-0.0290492079372022,-0.0866339298745893,-0.0161706563628829,0.0184359869847831,-0.124609057402716,-0.0176170625565692,0.00880680770718477,0.0236927284673202,-0.0393714287617841,2
-0.000336751129846824,0.0346333962474832,0.303865086097775,0.0464285727685256,-0.0032024914189897,-0.162467505033077,-0.195997499131908,0.0233603574375641,-0.0829900564795828,0.0777731633960804,-0.227051101911612,-0.0198919817959043,0.045152134100975,0.0332519971383518,0.0100402140889827,0.0851892131620448,0.00267911349288771,2
-0.03345540700637,-0.165127324438844,0.0620212375247704,-0.183384201752209,0.199835272104109,-0.0190178846453278,0.144019568031657,-0.0212107131933566,0.0463240217209411,-0.115733871156177,-0.225627509032156,-0.107934777756669,0.0540647266982132,-0.0414525264087628,0.0267466272793151,0.0289483059733727,-0.0543297300697189,2
0.267165345458825,-0.0142080953074838,-0.234038290265258,-0.327846130001818,0.434450795355888,-0.0850338927799001,0.0544312970334727,0.0321559798738616,0.090929647504448,0.0446409201352883,-0.0284504374065308,0.0534427381930982,0.0170348457862652,0.0254666925363541,-0.0162679392232068,0.0212464657630715,-0.00393713442157563,2
0.490818916853924,0.00013515141978147,-0.0218741447162142,-0.280720353053522,0.355969489419349,0.0426523642534343,0.264711747708302,-0.324581147489079,0.000672464234238421,-0.00417954455737981,0.0560396279960057,-0.0216015492458428,0.0350823538690252,0.0433041284900402,0.0079504069328281,-0.0181682830838727,-0.00857625645531279,2
-0.281577978720651,-0.371879039319424,-0.0802714983562491,0.279565770854683,0.115739530655827,-0.0929035967241924,-0.155303897720302,0.0921892480900749,0.423513114013043,0.0473296543864321,0.188841042819119,0.0685742705641369,0.048994837635486,-0.110928681007433,-0.0690089116101483,-0.0170439145037177,-0.0214049968848833,2
0.122198164910752,-0.313381628151565,-0.158257730166757,0.0259156095109054,0.277280221323049,0.0701564543505028,0.101760250874514,-0.0149141252344542,0.0610029587680351,0.149565014934818,0.0741513840125254,-0.0283852755730875,0.0430208736335446,0.0848394567216495,-0.0424007900778886,0.0252622473353111,0.0322528418945585,2
-0.113909114563064,0.520834098768467,-0.173095249594442,0.430099814201036,0.261734655607789,-0.292572880149954,0.535984708139373,0.258020668055134,0.185764232856741,0.0729987877669713,-0.182760559466013,-0.0388717704523832,0.058075460774078,0.0705315602220449,-0.0414451743136278,-0.0167410872243723,0.046852564761594,2
0.203233014657212,0.150746086993058,0.0263872129320313,0.181135543306883,-0.220141552909211,-0.0219650213057564,0.379803354522397,-0.0157675707987871,-0.0155005702125344,0.123529173118085,-0.185855865002663,0.0749516795284703,-0.0737180195057638,-0.064098570125879,0.0499856665756751,-0.0957601389033557,-0.00376714970161814,2
0.171698990694244,-0.175776013428713,0.649836977869264,-0.0518764255518846,-0.237765378718293,-0.00717632165959521,0.0734889999213944,-0.0491000644609473,0.0524713486232954,-0.0907385536519949,0.0180805028226468,0.0591908304540327,-0.15397823426618,0.0317001839573127,0.00718806571371253,-0.0128674992977913,-0.0342875754465427,2
-0.788419766114149,0.120243015726929,0.200673475680438,0.126404079250068,0.238992895202275,-0.0825467403167944,-0.123254984892037,-0.0672838975758647,-0.196243878049644,-0.0132556590880843,0.347120845679702,0.0112401274338924,-0.135513249444313,0.114914411361184,-0.0518422327310325,-0.099167136145246,-0.0462575358798342,2
-0.531802208842918,0.489678865251709,0.317987461227674,-0.416292435775222,-0.237384100358394,-0.0605835533470195,0.7262269661171,0.221581395847685,-0.247063070179442,0.429307648582432,0.611616301864524,-0.016104974758555,0.0669760766475366,-0.353688729441805,0.225948755793817,0.364991996865063,-0.0312467646633018,2
-0.619079222726941,0.59409628815631,0.508843514743511,0.123433406138755,0.25580497025337,0.596445852790088,-0.322344975587478,-0.0667519550126576,-0.0429331162519637,-0.0604272510600857,-0.0113185676472009,-0.0953327956975725,0.0820451416009074,-0.0751689591955968,0.0321198376912703,-0.0206601732446345,0.0461288937245963,2
-0.750340832966292,0.210938448128536,0.100253526124098,0.0893336135026545,0.0822652554559944,0.010073719284853,0.448357504225886,-0.0424295266234963,0.0273998617792078,0.154840800253793,0.133170740515387,0.0362265425773304,-0.111149691624265,0.166243482156901,-0.0671245426326995,-0.133269465847028,0.00677010350246069,2
0.427009720983299,0.193245244195916,-0.0681561998519511,-0.0202817244774507,0.00895862875258016,-0.0645073970344667,-0.0798841540174968,-0.225937636087243,-0.138909527011099,0.0137917194260892,0.0576114182111316,0.0460990514309219,-0.0331064531801773,0.0577583962924763,-0.00267890800365109,0.0421947808150756,0.0253902371409865,2
0.47722262734541,0.154648941071645,-0.268421780991805,-0.241534523892515,0.243554199340987,-0.0452799061529295,0.0607114698462362,-0.168412319244388,-0.0409116246567814,-0.083288564622248,0.108751022212844,0.0136511100884498,-0.0303357452388124,0.100110030046541,-0.0302145109276407,0.0526558589121046,0.011192845448046,2
-0.0843512580782826,-0.516917853733636,0.133895167708622,0.194485369616983,-0.00441222391875907,0.125541536508167,0.187211757759929,0.234971169076409,-0.245130711451484,-0.246984859699735,0.130421406238379,0.561149586267809,0.612813271267763,0.0802808456038364,-0.0622985943517658,-0.0138625730205819,0.0183574994462223,2
0.020976900762298,-0.0619511878739581,0.0559981927409425,-0.235271981193605,-0.32860055679167,-0.0905628818252066,-0.0326918551837724,0.0246099924052147,0.323896809940394,-0.0584343690104636,-0.0667811398650223,0.0396853101442554,0.00802993285494234,-0.105957103871592,-0.0273325695713564,0.00379260668265221,0.0442251416815424,2
0.055924807676431,-0.0842651776501664,0.247796320540777,-0.304494127553993,-0.340454920674742,-0.0710364283821594,-0.00792689226702778,0.130436507495994,0.268681296288772,-0.0101440821176165,0.145146054433859,0.0932953429640171,-0.105373224820637,-0.0120320332316276,-0.0535094293280408,-0.0654718806365884,0.0247092553563446,2
-0.633104921656654,0.372903864607527,0.474180237441663,-0.218504193543912,-0.0969770512538968,-0.21776866140598,-0.150786746268353,-0.249556394694229,0.16301143181913,-0.0714570627489099,0.103248451834935,0.0342479257789863,-0.00506305163303723,0.0931364640156979,-0.0811099375333431,-0.00752604533060742,-0.0532708471732892,2
0.363381442193525,-0.274632729186497,0.340145010691351,-0.275659882172585,-0.207035494138421,-0.0204266196945202,0.0210278781170175,0.382537372664773,-0.0490688419687846,0.237765136155721,0.00277404852095862,-0.0109524550369144,-0.0518549463680876,0.0311076795282988,0.00158002900828643,-0.0975666884170358,0.04663128974102,2
-0.340946961827674,-0.140496970886786,-0.344017367331841,0.151288657078996,0.195823804790371,0.0389536887181748,-0.126585291721975,-0.0543690645834633,-0.0129275380311615,0.278531254919842,0.0575366186327287,0.265521897198707,-0.137077619926179,0.0500764124642357,-0.0309100924269918,0.0036703624925893,-0.0116891888298149,2
0.873746441724012,0.495810539111575,0.43009548560251,-0.0609375761043301,0.339779097411171,-0.432229400758674,-0.400879619588767,0.0768005933388333,-0.22011583316428,-0.219543361863264,0.104666108630533,0.298135029979545,-0.283917331447616,-0.0108641451665891,0.0601534270781638,0.0766016712515682,0.0500999528001093,2
0.0675355387652654,0.570757063342677,-0.0761908817928628,0.481442731611572,-0.104608620423264,-0.271766169242399,-0.00879003288300227,-0.0842530607903708,-0.118934006111816,0.0592633873704185,0.01498237474415,-0.0526351841126983,0.0729704229014456,0.0347928661826267,-0.0221465050275888,-0.0161422952067937,-0.0181239487462073,2
-0.147475353193836,-0.0858179095097087,-0.0455982258418254,-0.158218239886953,-0.0329135365900804,-0.0825429789293528,-0.0643000940667184,0.124867854304457,0.0290150994091957,0.229160699611346,-0.161851192676389,-0.181645720781156,0.220687851768563,-0.00878686052524911,-0.0253436062009955,-0.00960173880437604,0.0647383054769086,2
0.107796745028509,0.0300680716360991,0.808749590371043,-0.192162119611863,0.696711363870904,-0.294713849469395,-0.0786644544528772,0.135045450323441,0.084816864921319,-0.0078905599609577,0.171775696354045,0.141522194898463,-0.11651107019294,0.0677987393463697,-0.00786840165167073,-0.0121148641222295,0.0721084981861916,2
0.122917827327717,0.437389751234557,0.152460510971568,0.669093173060319,-0.134323008319012,-0.181004671781266,0.566928535422062,0.120469432071006,0.0190957124509007,0.0174276320297503,-0.152303993221161,0.00343814167206034,-0.078458258721879,0.0793820934001908,-0.000802813291486531,-0.0480868576717471,-0.0523672621218744,2
-0.0140688736045115,-0.139760781284405,-0.281626219294892,0.06278976930355,-0.132960642864245,0.021739332655529,-0.0437529320298571,0.0833781117146366,-0.067919594994467,-0.0518897095715679,0.0492705177241397,-0.0448067400382823,-0.0562783706188949,-0.00433209744846099,-0.016556804599509,0.00769740749847772,0.0164173769919984,1
-0.241962222819819,0.0715515148584115,-0.0926427421872,0.0713226977218298,0.144297496160015,0.529192199423478,-0.176809364351157,0.108674626119128,0.101827933033696,0.0467383589734154,-0.177504258384748,0.0887295699255913,-0.03284717829012,-0.0286472183427561,0.00904882267364184,0.0736747123635859,-0.0201273656403638,1
0.411248126712863,-0.311822114814376,0.364581675682783,0.0875241338855167,-0.247921744634169,0.10219022339952,0.142008367714481,-0.0324443997275897,-0.134522689903548,-0.0590826428618671,-0.0200305139012823,-0.0707814690963788,-0.0903711790558768,0.0073599343967579,0.0399289728631488,-0.0205634347078313,-0.0271606427849825,1
0.42010369756362,-0.123431123096569,0.0037500651684539,-0.167890099069522,0.036739252626867,0.0324149324788979,0.126118234297461,-0.0953305721842086,-0.0246097252867102,0.0688426931955479,-0.0449308113646344,0.0223392444929356,-0.0103311025391701,-0.0411009766356367,0.0330143868746302,-0.0516206418693427,-0.0410671750277012,1
0.100082592269031,0.717095627006032,-0.0839987106849994,0.414585955372284,-0.36361279809249,-0.324683815298149,0.41914098010951,0.0917463268642486,0.344772749347203,0.032442513436956,-0.0792232870893373,0.0357521749518237,0.0347535715170339,0.0417514245708711,-0.0762107617037319,-0.0245504714163163,0.0422575180781275,1
0.234311545257767,-0.37924525573326,0.540774216277385,-0.161357518000702,-0.247212017462383,0.161828217474286,0.240226895846182,0.116383122596358,-0.106317883957568,0.0486157141809814,-0.00986426237565012,-0.141238441062175,-0.0906599892682903,0.311944841487525,-0.0593596170200181,0.0695244367868845,0.00953585678486212,1
-0.0165932701484604,-0.00422259969228951,0.0608757713665245,-0.384501604986422,0.0530008895375335,-0.00194669176442644,0.207302445800021,-0.0682934162237627,-0.0218146649305078,-0.0551942533116924,-0.0752794354453244,-0.199555947833779,0.100866505668032,-0.0106276895619926,0.00607175889523395,-0.0540447919156235,0.0240669486045232,1
0.00811377010177172,0.0685799404558868,0.0259922957009108,-0.444975673777519,0.152051120339783,0.0336443305256792,0.292809255358165,-0.104865019154821,-0.0987945159496243,-0.164477270962796,0.24283365190862,-0.104629369886363,-0.0775400165146109,-0.0438477381291265,0.0176258627039282,-0.173012349404219,0.0555822606258659,1
-0.129501083196771,0.124300535302794,0.0778332303086522,-0.236881253755729,-0.180517226228182,-0.0719003705156913,-0.00915989324689648,-0.0665143096728285,-0.100367443816844,0.0732863991650929,-0.116384254339214,-0.153340545081642,0.123562323336804,-0.0487482229455668,0.0141266567701741,-0.0832804229303949,-0.034227631091624,1
-0.308519739640665,0.54128408046623,0.357087006007626,-0.139409062648273,-0.0627940570270837,0.804863272903067,-0.17913186445497,0.0428721812001374,0.0678676996132682,-0.0396600249681284,0.178609846774237,-0.165537246231155,0.0902025130468864,-0.0118670585877311,-0.0220314353151981,-0.10241715099356,-0.00807499918747484,1
-0.168578801061501,0.0454947994897202,0.252900327010169,0.0411594002067535,-0.0019630102156838,-0.118454890975813,-0.0932891061082537,-0.107720468497167,-0.0938355785131198,-0.0253368056920417,-0.256361161491758,-0.0436836295488579,0.0376546656608369,-0.105101476368937,0.0589040870232019,0.0364009547371996,0.0692562679563833,1
-0.0423124887239128,0.208632455592298,-0.158608357750799,-0.388746063323559,-0.193670440985924,-0.194701306721145,-0.228384171629191,0.275396823889922,-0.0527926112472582,0.173405406505414,-0.130854920891721,-0.00564512572228725,0.0486957272830283,-0.00236569130243213,-0.02199387021457,-0.0459568301483022,-0.0325666184939194,1
-0.2798772831597,-0.0135950206198476,0.0542532930305951,-0.243476698323402,-0.28472727787091,0.0743062055372312,0.221352769329373,0.0247652929297723,-0.349331464968041,-0.426040334506392,-0.0629037641735542,0.514481069116937,0.533611452284542,0.0431590335740227,-0.0262302722667782,-0.0236234611247879,-0.002423526766089,1
0.09745776906582,-0.159188150540402,0.0626159600561527,0.172066557418201,-0.121720755433894,0.0246686293322123,-0.0141385623461822,-0.0489593691704869,-0.109225113768387,-0.090115550873535,-0.00108563957758116,-0.0431792136999817,-0.0694885699150154,0.0207867592311166,0.00637053243093459,0.0324878757355608,-0.0321123477804054,1
-0.648217312572061,0.123261186570102,0.014304636727186,-0.190986612247327,-0.0589464650976305,0.00217991936199704,0.0686536374754017,-0.13141336528614,-0.140229589985391,-0.186551638403995,-0.0759926862351877,-0.0459070832347382,-0.1085559215831,-0.000254038058712673,0.0111060338154539,-0.0318346813653147,-0.0376790646762379,1
-0.376303365910014,-0.434302155545467,0.0962577631231845,0.326733865390537,0.308391950048514,-0.0278358345047815,-0.116398407431053,0.18975472206328,0.108586186815979,0.143645522825366,0.0686714855228563,-0.0295497822626681,0.0259968278034915,0.134228557963177,-0.0791020420422707,0.0840420125020273,0.00112762109118402,1
-0.614595335546323,0.295042881884194,0.173134273682358,-0.141312212226158,-0.0416961497577851,-0.0540418223207708,-0.00171068748477681,-0.228082230822668,-0.228674261925965,-0.0638588070751003,0.154536094665686,-0.114482735455659,-0.028404055873939,0.061937722194326,-0.0200625194948123,-0.098536114210719,-0.00168099719304204,1
-0.227252782312818,-0.021028675010658,-0.256213937982809,0.174399139190305,0.090546202420752,0.0506257551408949,-0.0614807437206522,-0.354582466089236,-0.0325555108020362,0.285236850011394,-0.104254888254708,0.0599115730585032,0.0899015171264394,0.0605372556067981,-0.0253673608800919,0.0706895445791333,0.0416758036809022,1
-0.114797495561306,0.0818610327286751,-0.0938520671798494,-0.0995665020049109,0.0078926010222561,0.364203945835349,-0.0657604353143256,0.019347820887524,0.0437650089783515,0.0126314226634483,-0.204107561000894,0.0656056431627982,-0.0480265693699299,0.00134719976212388,0.00996024496138845,0.0696573586773639,-0.00634569457059816,1
0.305535822365454,0.109020751265,0.610125418096483,0.219072636846511,0.00571958512849965,-0.254976896260494,-0.285040871678794,-0.101081006920097,-0.14167140061222,0.15093289002792,-0.103614030598008,0.0210746549919769,0.0880183771212472,-0.144372076201681,0.0784101564980374,-0.0806594479251286,-0.117136793946603,1
0.00719462427603901,-0.192620830065859,0.0953688003413637,-0.179822260125724,0.158549008899086,0.054883922859393,0.164556521245296,-0.0635105057035476,-3.16553522768874e-05,-0.00377897144703736,-0.156260616921603,0.102887349050811,-0.119701611756289,-0.0243447412529945,0.0412596463583936,-0.00176907235753477,-0.0156309300140094,1
0.258141918016135,-0.0972457038566092,0.233876459329091,-0.0429308130764372,-0.476139896310535,-0.140952967079511,-0.0975661248491298,-0.239948693858185,0.766106012662481,0.00631606469135249,0.196746045454389,-0.0445992718437633,0.246819417806799,0.0183135984448284,-0.164340497265734,0.0718574558058785,-0.0200307466856279,1
-1.07518078844453,0.0967408443624705,0.50702326169353,-0.271163389087458,0.0774594161750032,-0.151343801093816,0.0235507648399534,-0.17184602102727,0.306762875468,-0.280192855842085,-0.224283456111768,0.181460622593398,-0.175505095284744,-0.15179293555272,0.0230263712358176,0.0281806802601656,0.0979300825667301,1
0.234054819347094,-0.408077004115194,0.457792100637563,-0.167856511489367,-0.21520783203193,0.115378261198551,0.218704452741298,0.135038591831152,-0.0433240013288498,0.0230764026816672,-0.207690467267242,-0.0892967363254642,-0.0647157825477025,0.0899166969735796,0.016441459174669,0.0360289921855511,0.021386193681619,1
0.302981530061811,0.906436217882892,-0.0541193511276297,0.227905468650585,0.0915842357447148,0.383543937667707,-0.0503815661375862,0.127796828683731,0.0735514492734717,-0.117429539593573,-0.0574374679595082,-0.0485045012548438,0.0804141707069605,-0.107681663012864,0.0285536626032574,-0.0316539542114472,-0.0176256261915084,1
0.224773236451808,-0.105185922282656,-0.0639509244274229,-0.0454328823279197,0.161182677209368,-0.0666462424488374,0.00415969227541055,0.044840782488179,-0.0113068548208068,-0.0869553445211748,0.00096082910201977,-0.0348999428554417,-0.00694525383745314,-0.065407443857707,0.0200593097106425,-0.0226292301153874,-0.0548494022087399,1
0.120862020955581,-0.0285559083476746,-0.242905066673648,-0.0971749363952067,-0.429773880851882,-0.0371739537053861,-0.0745889605849093,-0.00545902439739322,0.290003365429905,-0.178202405205448,0.16461405873087,0.0660425622982891,-0.0917046517973265,-0.00366274756233269,-0.0815652761782113,0.0426092888646017,0.00819582095524793,0
-0.0639827251973579,-0.0917473526600412,-0.187895358293137,0.183722756741594,-0.131527076450191,-0.0228441354861969,-0.078769394874235,-0.10673517880356,0.0782695268542771,-0.109218135916302,0.0807931403503523,-0.039466168869982,0.00583475719872809,-0.05213541824237,-0.0266751351662637,0.0236906855398321,-0.00597059507825987,0
-0.191027348750471,0.0312503402204939,-0.116717567770561,-0.13858750679937,-0.0613310586033934,-0.120430972655703,-0.159573683429344,0.202125439247919,-0.0585945353002314,-0.00949224149241651,-0.126790970109646,0.0757989180949517,-0.100735373799192,-0.0682907269828207,0.0180169388274142,-0.000565550063010798,0.0323850234968857,0
-0.0319551529968539,-0.136212109510687,-0.225176489463653,0.0353912061083618,-0.130515692609723,0.0192328619082598,-0.0412052174552042,0.0918128419097777,-0.0654121840991642,-0.0486436377637589,0.0150224143221998,-0.045319644089217,-0.0596365412212937,0.0386772185771807,-0.025695562067309,0.0358313226986247,0.0144762441820872,0
-0.096651644254691,-0.12314141500743,-0.0971533843719079,-0.0379836794295197,-0.0907772196828919,-0.0151060397126794,-0.0496156030215577,0.116378968427549,-0.040773135852259,-0.00267186292485499,-0.100290860688482,-0.0496084890311668,-0.0240062546024331,0.0582039751978039,-0.0242801966817071,0.0629819933283966,0.0188934474574621,0
-0.156577160170631,-0.0923807424101852,-0.133023980100025,-0.025533820988755,-0.0859875735819794,-0.021776438124963,-0.0436415790097974,0.0722082646685328,-0.0517270528994403,-0.0791733464968728,-0.134834493043368,-0.00672622618062509,-0.0666307050911822,-0.0430091116917054,0.0145178115737148,0.031662678794559,0.0086965610288924,0
-0.104321568153345,-0.153300730960747,-0.114110778483112,0.33469336122291,0.0990222439688286,-0.0543712298833299,-0.126794633602587,-0.0778421757151827,-0.0353816430496602,0.100716900519641,0.0495222308641382,-0.153747243281974,0.166794174822249,-0.0730263538342668,-0.00698889416654872,-0.00416057137055088,0.0640787594915959,0
0.236432161917458,-0.138004464466058,0.0464126449838842,0.156753068901581,-0.0754529743469497,-0.0659190544372569,-0.140444483695591,0.100939187732283,-0.0833708258451502,0.115566421200329,0.0659785226835161,-0.0502115819466491,0.0270141693978335,-0.0057959603607573,-0.00651289359827313,-0.0121571844616392,0.0394458317975004,0
0.126300168087075,0.0942496688167313,-0.254766599957759,-0.141787717804138,0.237940287884358,0.372846069654316,-0.0196226456291824,0.0241288579173457,0.0918567127280065,-0.00248527987170204,-0.00607160386403958,-0.00777870419733738,0.0196095588881223,0.064778681102211,-0.0327100567569033,0.0662157187933698,0.00345260880682344,0
0.136287699326768,-0.106369589974002,-0.3741945230736,-0.0355305377980355,0.0689780673643983,0.0344580668807045,0.0989132640385501,-0.0528762368324432,-0.0121694101733268,-0.182459460198915,0.11574409421343,-0.120428369047445,0.00242435361399465,-0.0341645523540142,-0.0124292553750614,-0.0127682621912598,-0.0132454033862533,0
0.256230369624315,0.0108875820081028,0.0942700723177726,0.351760251738842,-0.0845139336359487,-0.0894402071063044,-0.200574297480977,-0.11310626916445,-0.181535398440835,-0.0451953143648216,0.098244686465115,-0.0044421645226095,-0.0425771178208918,-0.0298538877186375,0.0200721014793124,0.00724119747761418,-0.0363546376370824,0
-0.185164556409732,0.400759657607456,-0.409200338688784,-0.394254392357276,-0.239019254185683,-0.195484949631862,-0.27156071637963,0.212982732522599,-0.129169394958039,0.116321501150821,0.094021503534388,-0.0135604487295531,0.00556763603789481,0.0269294303862839,-0.0547655394382728,-0.0837149588747468,0.00736801699784072,0
