data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51,data_pca52,data_pca53,data_pca54,data_pca55,data_pca56,data_pca57,data_pca58,data_pca59,data_pca60,data_pca61,data_pca62,data_pca63,data_pca64,data_pca65,data_pca66,data_pca67,data_pca68,data_pca69,data_pca70,data_pca71,data_pca72,data_pca73,data_pca74,data_pca75,data_pca76,data_pca77,data_pca78,data_pca79,data_pca80,data_pca81,data_pca82,data_pca83,data_pca84,data_pca85,data_pca86,data_pca87,data_pca88,data_pca89,data_pca90,data_pca91,data_pca92,data_pca93,data_pca94,data_pca95,data_pca96,data_pca97,data_pca98,data_pca99,data_pca100,data_pca101,data_pca102,data_pca103,data_pca104,data_pca105
-0.670677847636483,-0.489367120942598,-0.359350428552837,0.0304986290641282,0.0833790837690191,-0.0192192307789042,-0.165741495322876,-0.0102183089971135,0.18566718431518,-0.267024033270331,0.127414277393552,0.0940707908779547,-0.0404121590061557,0.0986580325031875,-0.0152824351657971,0.220762392058258,-0.0291156492560084,0.00702754429536191,0.205839597456222,-0.00620280149777526,-0.0660781893012594,-0.0428421194450139,-0.0680939039164472,0.0760750237758488,0.100867513455021,-0.0672517201385677,-0.0546932853680064,-0.106379101105053,-0.0407777441641556,0.0306637147900365,-0.0549915258907384,0.0220393307662894,0.0553073937083438,0.0629581358600142,0.0799054601397173,-0.0914671437350736,-0.208979183329474,0.0435742632266601,-0.0192959900391559,0.100607143800208,0.0639665671272991,-0.00536059371089245,-0.037557160134329,0.0322591471819222,0.0409933536727867,-0.00227019276718813,0.0511002483445298,-0.0119518446418097,0.0116274722571012,0.116400166008196,-0.0395963556512697,0.00297191265167355,-0.118438365080453,-0.0191715902870346,-0.044772661088914,-0.0197900177274537,0.00762666233157953,-0.0365518050612056,0.00848770538333998,0.100727622495611,0.0652577364130282,-0.0152469327293039,-0.00820073422440705,-0.00201079474420478,0.0519847457664944,-0.00218516268196833,0.010995500266651,0.0319414891120446,-0.0325777592630399,0.0143531312442161,0.0145122170648862,-0.00838390004027709,-0.0376136728452171,0.00404285220287999,-0.00648169750381497,-0.0093288179718767,0.00411821598818666,0.0171239196650942,-0.017521921261128,-0.0116088153003686,-0.0300314810472948,-0.00970103347472233,0.00920033173052191,0.00733198700852003,0.00415804394012389,0.0104422671902187,0.00730153144382104,0.00921168465805948,0.0100429470805224,0.0144583344281975,0.00487007652336839,0.00158562204077562,-0.0128195061915961,0.00186033093171958,0.00927822000072237,-0.00202256484169122,0.00258616589839093,0.00573664244510753,0.00184974572213901,-0.00730606964638725,-0.0129961814380696,-0.0224931170731919,0.00290711064927761,-0.00370556777820963,2
-0.39999556423181,-0.676963276783798,-0.322002672750976,0.132716781513448,0.167411716888941,0.0658162583340981,-0.0569002417275816,0.0152887373172258,0.0882156683745032,0.0713048130520814,-0.0584514703246517,0.0212927915739952,-0.0771190202432922,0.0458500606177403,0.00111474256575904,0.081721254871346,-0.043853069141444,-0.153703029430789,0.0038805780225195,-0.0690596915387621,0.0995283158182055,-0.0788468886526788,0.0359502023944062,-0.043499393115864,0.0819243498614363,0.0111979319050256,-0.049314698121333,0.0364939315181345,-0.033864842158104,0.142547861625937,0.0172266448641604,0.107014363050053,0.0299904118199849,0.0889783513847424,0.0597091526924039,0.115964038532578,-0.0109659117259377,-0.00606515710440646,-0.101720734261093,0.0808009691530868,-0.00192525760727302,-0.0413118955691593,-0.0428081433080547,-0.0521437225530931,-0.0302325956220211,-0.0423683580186643,-0.0182922138016209,0.0348465588872117,-0.0908863429439083,0.020866271739746,-0.0222195023247134,-0.0339491687654707,0.0803799450194721,0.0514294414643305,0.00822296930325836,0.0466519009220674,0.00761557837237791,-0.0251305266055869,-0.00187069490469353,0.00192452830793536,-0.0139115815745196,-0.0693749790940603,-0.0329302736730351,0.0118679792430532,-0.0351377946508251,-0.0511033153242979,-0.0259584496602167,-0.0125218093170024,-0.0127209535299335,0.00979079531060957,-0.00389351297182941,-0.00173667205870116,-0.0227638001320037,-0.000976014926368811,-0.0143904555544624,0.0309882041294345,-0.0393766850272368,-0.0100637996263116,0.0124144838396106,-0.0120837893770368,-0.0188997365926937,0.0179084407826648,-0.00277246754403998,0.0110529926733882,-0.0147130474820138,-0.0121788914272243,-0.00116511006210172,0.017489809811645,0.00144957825449826,0.00329427506497468,-0.018030856233052,-0.00791860171856257,-0.0044883612261963,-0.0199289746125635,-0.00118511018084126,0.0147588407030884,-0.00589592665503061,0.00408214675678475,-0.00731355315010208,-0.00951166502945176,-0.0150008051535093,0.00754450273636535,-0.00568991052236568,0.00259669424130353,2
-1.44970179980889,-1.22960201778304,0.256329900899859,0.158144021912513,0.127607942651831,-0.039397401559831,-0.146157340566736,-0.00288848043818759,-0.0364117687823738,0.267433084474743,0.0461236365441498,0.029359777738245,-0.174622119642936,-0.120228533763685,0.0120108111892146,-0.0635839431132475,-0.121915031755805,-0.0583536013487435,-0.109808338615687,0.0128890024961933,0.0168005122595652,-0.0704964781629705,0.156485219541897,-0.0840970357597579,0.0759769399166188,-0.0652244904083359,-0.0182113650648571,-0.0651075648151145,0.0853912358968284,0.016393541231678,-0.000345691445619898,0.0341555603043872,-0.0144808548982397,-0.0506552318119192,-0.0464718750772753,0.0508919806951439,-0.078442166875369,0.0735322703955418,-0.0264855151547359,-0.0509075723525372,0.00117304066116185,-0.0329993341515276,0.0583275917561006,-0.118964271331319,-0.0479516546614533,0.0364807590449137,-0.0381742348034532,0.0323196421352155,0.0332645346232868,-0.0280270642683227,0.0141037023138638,-0.0669106963472737,-0.0336559466493936,0.0195729078360657,0.0589269757791867,0.00749271263066755,-0.0474863443026973,0.022483398590214,0.00640118433759963,0.0164891163488103,0.00538235462091956,-0.00629533838779761,0.0466369575605237,-0.0160865838213614,0.00179392091579521,-0.024864544761053,-0.0315706977224267,0.00934007247851157,-0.002630888027259,0.0243182024179942,-0.00123256909024569,0.0331585081609909,-0.016990236919477,0.0204564081407506,-0.0391415416039883,-0.0128735081672752,0.0222800315569765,0.0133297716960494,0.00299947629905354,-0.0491622427357532,-0.0130271615098157,-0.0103274260619729,0.0139894554387882,-0.00298647391017151,-0.00452283617203573,-0.0132700608029245,-0.00303578325676308,-0.0200900379062642,0.00310732814880067,0.00754878015246314,0.00244562182775079,0.00741132906935589,0.0104408791573436,0.00950816766872262,-0.0132931263514254,-0.00410649747711993,-0.00383269925364381,0.0126367836102747,-0.00561881714675949,-0.000270333646849087,0.00674047351052991,-0.016223113843184,-0.00177281676431872,0.010078586585359,2
0.552955968917462,-0.789694861540044,0.600836875363021,-0.283226428616716,-0.266156531699294,0.0501712020085625,-0.0504590921901619,0.148643863652132,-0.0681986575746464,-0.16805614310815,-0.0234719055785346,-0.109538540677182,0.181971803443345,0.0383630372785029,0.0653476058282546,0.190771324696505,0.106171045782693,0.0158634810991442,0.0222193878586482,-0.0466931330795821,0.109911059565675,0.0210363803419095,-0.0567461140215302,0.109115133888984,-0.0037393221156648,-0.0663994676032128,0.0437730644816838,-0.0401900481688424,0.00463068484225558,0.0108334702882562,0.0140216046507092,-0.12562120024271,-0.114005258283141,0.00023700824923798,-0.0806000046771478,0.101200289389695,-0.018616085906252,0.0207656796688125,-0.0374012602405742,-0.0682713888368692,-0.0715250331291728,0.0295549833915529,0.0215399972575049,0.128434963563878,0.137750652755521,0.0850129506540824,-0.0108545742480644,0.00246667269002418,-0.0279730245945225,-0.0360506720851741,-0.032859244659036,0.109041557673598,0.0379628138195527,-0.0419997825658889,0.0816010579707434,0.0194355635145609,-0.0234465959164307,0.017110473063511,0.0481989455690579,0.0180611939812548,0.0265143019342302,0.0371842500446744,-0.0478066215284397,0.0185294233012372,0.0117285589571615,-0.0113794361250414,-0.047385297216793,0.0141214707027048,-0.0207368883664048,0.00275691336727251,0.0598830516563689,-0.00820270311703899,2.42173053845072e-05,-0.0206954989412606,1.99583779034302e-06,-0.0260174546511261,-0.0080852264940075,-0.00989569376859067,0.0119824840330883,-0.00422931261750584,0.00176807347980345,0.00492310678029984,-0.00136137613812738,0.00689902165222442,-0.040854450138446,0.00843873429099716,0.00102582351296265,-0.0146173806762169,0.0241146586196541,0.00482034166738742,-0.0213000654971867,-0.011148691518197,-0.0147379179562221,0.00401784852274136,0.0101474109580932,-0.00322474954480592,-0.00397768822557387,0.00197179240505453,-0.0142046279346729,-0.00370094338862623,0.00216392062128132,-0.00655431806458665,-0.00299676021292565,-0.00244630740617008,2
0.235651070005956,-0.708038929512533,0.329178789155895,-0.504730705411281,-0.278160874811559,0.165430769637317,-0.466522465549348,0.00126895167653551,-0.62877038872934,-0.0826345352482843,-0.00746829237903711,0.310559779154932,-0.00308994624488769,0.119294044632475,-0.147848892675306,0.261709765701477,0.398764470726393,-0.382503959392087,-0.274338727369377,-0.176556914208579,-0.019141351471584,0.00971344480671279,0.162725952964107,-0.136405207496933,-0.0323230636571348,-0.185708944523109,-0.149845412632406,-0.00182893820764198,-0.0790147270063487,0.0797264471822677,0.179038189566099,0.0921455044404943,0.0366576244037657,0.0143698864480095,-0.0465076336535675,-0.0596796772374128,0.125091380975786,-0.229152426978121,-0.0763549018734059,0.0116350384664698,-0.0572977604333088,0.0443259415547278,0.00792533280616174,-0.0829537454638905,-0.0338227256147598,-0.0225125229136124,-0.027607571346983,-0.0977985426064766,0.0589855383175846,-0.0058934166405443,0.0414102987835252,-0.0254961562669467,-0.0017224614634476,0.00131624872676802,0.00430041839482008,0.02175795944586,-0.0404136790782876,-0.0184853146606786,-0.0233159864372701,0.0796092266407118,-0.0231274840629478,-0.0273155351965362,-0.0146907802111598,-0.0329040637779569,0.0423159484523984,-0.00523940783494605,0.0149644614444104,0.0347099855165918,-0.00260730077442256,-0.0207385344347258,-0.00588650584117857,0.00781980465732596,0.00221704662212706,-0.016941799884359,0.0156977593438703,0.0165637905662394,0.00518204906464442,-0.00641903454319454,0.00496814339191307,0.0127871069626032,-0.00695988855322562,-0.00120248798900823,0.00544280140917299,-0.000635824097872284,-0.00777482577505332,0.0157518485532517,-0.0045557608160169,-0.00935475143073652,-0.00985627607594407,-0.00052436209833752,0.0128813596960532,-0.00986860043202463,0.00689130716061199,-0.00774462247517006,-0.00524711394897155,0.00456535370847952,0.016136329769463,-0.00608241848342537,0.00678029841725447,-0.00627839581588918,-0.00489213479450567,0.00256806853761319,-0.00022524163359679,0.00922953704007688,2
0.61407455454754,1.39011178598194,0.102765974346396,-0.211801217671075,-0.0267954432917202,-0.326317979907651,-0.238826687557971,0.0430610179058314,-0.130320496136587,-0.455577401249898,-0.150100465356521,-0.192375421759831,-0.427094659683171,0.024372191660257,-0.0415952173173916,-0.100375396601864,-0.00847101707009243,-0.0690971294899935,0.219482360254946,0.119237370783803,0.0959126674394518,0.252816601851796,0.128830228686283,0.228941319922194,0.00785266543518645,0.0251639943061409,-0.135081312880728,-0.171553493884612,0.119228035177263,-0.0729214886325536,-0.00906627029767437,-0.0616759013308468,-0.0335310395997834,0.109126348051914,-0.0971501306308349,-0.0299199434967901,0.0695217405895489,-0.0326821707852089,-0.149908316618551,0.0359731575842002,-0.0535668106641236,0.0257354176933218,0.0796813468932989,0.00707848478662189,-0.0197917136338449,-0.118406192591663,-0.0107628096763737,-0.00690634347103854,0.0839781559019053,0.0212712731002855,-0.00768141715221994,-0.100273819120831,0.000874423226040039,-0.0770173519109395,-0.0653055027336807,-0.0204888904599706,-0.00664800952959358,0.0236394192179714,0.0145729267895759,-0.0254344594421383,0.038241546798905,0.0596133545672355,0.0348648553200315,-0.0371951640278231,-0.0407096759420098,-0.0494725991217318,0.0067437717296599,0.0015791122258312,-0.040463410257296,-0.00353456282699446,-0.0182740875265134,-0.0368180487658237,0.00781237735769289,-0.045569470466248,-0.0242311172912886,0.044791164388804,0.00229480484441367,-0.00370394072250583,0.0154457305576376,0.020360962850188,0.0153974263220101,-0.00503608969766877,-0.00581613727616573,0.00671821376700179,0.00128240013228118,-0.0214905725647956,-0.013133711132486,0.00402515575342303,0.0196433205509408,0.00771263156261909,0.0127916665641718,-0.0117492967129512,-0.0124922052796451,-0.00564407051039671,-0.00399411209393426,-0.00582392129715821,-0.0110925440118738,0.00523337714302134,-0.00781059970712663,-0.000793525505032853,-0.00321370707356814,-0.00182382341850873,-0.0042543327999118,0.000402567166453256,2
0.5750511097146,0.64135253814493,-1.09165751156953,-0.0838922177675452,0.0162174072685432,0.347514203804795,-0.0506649003359126,-0.183449440941169,0.38422732207105,-0.089628947940518,-0.706005084156922,-0.264438362727972,0.228523977918708,-0.130342154063675,-0.156663599836709,0.416690113217919,-0.279302926163042,-0.102547627401377,-0.557012889941262,0.0410485435652918,0.058083343690731,-0.0344696330793329,0.243513473074848,0.352153840612461,0.0082452986651073,0.15081389588243,-0.193346480472118,0.329651686399723,-0.0508334331230176,0.114062404721186,-0.0276324854640672,-0.0178741999959426,-0.0171354754177191,-0.112552267861206,0.0127766364524406,-0.147783517444735,0.0397137070460918,0.0314923579806779,-0.0835754695941223,-0.00795155767317322,0.106474974593304,-0.0362043461840733,0.00559458937800752,0.0379888257363996,-0.0115135958323552,0.00588196548809811,-0.0699990208620248,-0.0131493687259263,0.00856816925802444,-0.0168541197260701,-0.0411346555298724,0.048624306154287,-0.0472049709046006,0.0222547123657696,-0.0135921437130501,0.0186843357626159,0.0149908440192129,0.0523480598899259,0.0313424423392253,0.0124356864380758,0.000829293686078945,-0.0113702612386437,-0.00497419618470671,0.0130907030575115,-0.0244068404396775,-0.00317471267636259,0.00115995584841824,0.0455478328920041,0.000190789774541751,0.0123062726663745,-0.0263054494315138,-0.00406544501724958,0.00198910375162879,-0.00348186265350908,0.00811338877893036,-0.00553659109252114,0.0405215073464526,-0.00197711430321018,0.00317583702492738,0.00312631555320003,0.00797658496709474,0.013594754550712,0.0141305819441924,0.0032332541434023,-0.000420299317811512,-0.012941472406627,-0.0142227257465755,-0.00858313463986705,0.00161087440794616,-0.0125950750441022,0.00254781089590165,0.00807991969504305,-0.00407384091152042,-0.00439421645607522,0.00423442338256029,-0.00579359862368571,-0.0016235258821632,-0.00362994215241128,-0.005352534060388,-0.000174450600461172,0.00758208424065278,-0.00249417451494418,-0.000287078969755917,0.00275456716886646,2
-1.73225319357053,-0.692023582992616,-0.163129800881297,0.00186264980029857,0.133610316940436,0.030276818937629,0.00317729079081358,-0.0552680622042209,0.157617003137894,0.0758946486705149,0.0781693723965924,0.0424850237519905,-0.0866243399714705,0.0632885556081925,-0.013794247849737,0.0824087074328048,-0.0522694227544257,0.0671291917940156,0.00946357997130115,0.036455761679373,0.0688779265619656,-0.0818499672137264,-0.0747474028544313,0.015992222462811,-0.0779167509698856,-0.0198672796270642,0.0159230775699544,-0.051427237558398,-0.0666824770147261,-0.1144193615048,0.123689902957651,-0.0673894052990153,-0.0441731878083601,0.0189541387793835,0.0649816956548604,0.120609520864262,0.000612021330393871,0.00622314749386875,-0.0173493461734503,-0.089790201166641,0.0209849902997863,-0.0346522331203761,-0.0514425187311554,-0.107781313539029,-0.0338123591952281,-0.105262122081212,-0.0270362195318618,-0.0734100223931468,0.0125793877333711,0.0565549285224365,-0.00187672872136973,0.0761981327659641,0.0253767943278877,0.0203469604409498,-0.0247794454608649,-0.00965747425666661,0.017274838502274,-0.00766104625679061,0.0530652357910785,0.0259117794986299,-0.00334358141280733,0.0516440561205499,0.00553204580988315,-0.0376038494981168,0.00663861778701637,0.000406591573032438,0.0124188622000165,-0.00656429966877003,0.0210938592790702,0.00206646386666972,-0.00713200678702251,0.0188077880630176,0.0174140128973056,0.0188052056831002,0.0245188089249483,-0.0229578593186636,0.0280557512666783,0.0160406069832677,-0.0298109658709807,0.0186485837861303,0.00183781547845712,-0.0355710448769003,0.0143329722870121,0.0135991375293431,-0.0280541982340579,-0.00749242594942645,0.0129958292477851,-0.00612219207626348,0.00698938830337476,-0.00519190888586525,0.0249142496143479,0.00627637887929033,0.0103472467896617,-0.0147166629267605,-0.00558217240243485,0.034754622987924,0.00027928283021345,-0.00469655945213047,0.0118645818516305,-0.00247214307656658,-0.00239967424935747,-0.00276000895672974,-0.0062631770385357,-0.0118907267566602,2
-0.242269738546974,-0.0265032157315353,-0.480599418276096,0.0692198567382001,-0.18636547041117,0.255952547388394,-0.072586115944809,0.0942449238766321,0.128420342039876,-0.0276096876648783,-0.0486379480944359,0.103312606749755,0.0762147920441492,0.0748790434241984,-0.110185157073501,0.243777428887224,0.00900317476246871,-0.174756286611222,0.238911175604459,-0.151545265370803,-0.214122398695241,-0.0906551097434762,0.031766203141294,0.0367191602576361,-0.0962145241683444,-0.0266040197880375,-0.133192053899927,-0.0833488610101089,-0.000479643623446378,-0.0826958193352284,-0.00770438291456206,0.0283294246703038,0.101883261782663,0.173507889026807,0.0053214320362691,0.109507277304308,0.162100643296327,0.240237813589217,-0.0819312919278988,-0.0910286939404084,0.0847871997303964,0.00279859033943066,0.120912216316291,-0.00516334029548864,0.0213198097306137,0.0194312570096465,-0.0227465192895298,0.0338415348335512,0.0210511880312797,0.0495434612930485,0.0565398901236409,-0.00823053155156295,-0.118032987521523,-0.0287371771717325,-0.00273901413558225,-0.00700455852826406,-0.0359451751492458,-0.016465767942525,0.020971157757848,-0.0416131110968622,0.00282418375052178,-0.0302409153645346,-0.0112505468123506,-0.0279708627197714,-0.0231706660162884,-0.0112311800971055,0.0400243614337437,-0.0149834728599887,0.0126859475929894,-0.0408687348649197,0.0415291583723782,0.0126224866953638,0.000937232132723191,0.0404607613479825,-0.00442418735830752,0.00806299733697424,0.0168671767860796,-0.00978403703302263,0.0320352678389441,0.0310116919394502,0.014863521987831,-0.0186130604241381,0.0128130139340547,-0.0195988853351589,-0.0180244377287006,0.0246433173564845,-0.0150290629201696,0.0012584132988252,-0.0105026286938337,0.0134673288100903,-0.000755645080587284,0.000880485395860252,0.00155997576674995,0.0279249354369438,-0.00624991558633064,0.00288958574267652,-0.00579460639381969,0.0123453930838814,0.00148611274455668,-0.000609167773949868,0.00108048278295483,0.00511991095689467,0.00608521345362432,-0.00568283243561839,2
1.88296743167599,0.853492585960925,-0.359330636314518,-0.0606971582680714,-0.0546919554338116,-0.201148807748232,-0.0492708195797424,-0.0243882279639737,0.0688811421002849,-0.0295730481511005,0.0547974855869152,0.0984682916707779,0.0168879597827844,-0.00476771749584306,-0.0479031125944643,0.0767343275135031,-0.106200115926181,0.0283445179155739,0.161495495657366,-0.0215106674364842,0.0267773024964587,0.057448995927934,-0.180500157706264,-0.0696839425837571,-0.0788615141356812,0.12217899346767,0.0216025121257751,0.0519325468771355,0.173767366396025,-0.0680855592679736,-0.0381093237710521,-0.0133018856675488,0.154981236253961,-0.0537454479449161,-0.0424561911972812,-0.048832111402022,-0.0699848931379361,-0.194000086362537,0.03564850067742,-0.0612232196594208,0.0524869061683919,0.0658726532244739,0.107939935099885,-0.0875815511104224,-0.0169279489689333,-0.111986427625457,-0.0190650906939988,0.0549601710300082,0.00757220693498563,0.0261709176224333,0.0282024824552373,0.0339213641126814,0.021654767935799,0.0276058958879937,-0.0225139026542132,-0.0698037247281079,-0.00691804351733807,0.0507312789503953,0.036105243773649,-0.0100507446674947,-0.0685440605375748,-0.0536606835296596,0.0117790614427736,0.00806241479389007,-0.0335975489181357,-0.0457743849646512,-0.0294926926311495,-0.00635950605299271,-0.00909127805878507,0.0163467802152556,0.0257281334484662,0.00414224451410756,0.023977679053747,-0.0279454901072751,-0.00340676123199414,-0.0506454915800791,0.00339338757698505,-0.0103153125502097,-0.0219229525177576,-0.0348262985051285,0.0171454788616247,0.0069891873971798,-0.00992680465157163,-0.0341839072666829,-0.0194818924144495,-0.00330136630778657,0.00313249318878838,0.0151802182683704,-0.00727534028715368,-0.00111662882761228,0.0108856925296116,-0.0205186817138425,-0.0189542026917587,0.00732019612469616,-0.00864866060178207,0.00546323211986231,0.00895169649143912,0.00633084680466841,0.014117162024425,-0.00756566755414279,0.0119326597503681,0.00592737825662663,0.00424915078613747,0.00169537277984661,2
