data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41,data_pca42,data_pca43,data_pca44,data_pca45,data_pca46,data_pca47,data_pca48,data_pca49,data_pca50,data_pca51,data_pca52,data_pca53,data_pca54,data_pca55,data_pca56,data_pca57,data_pca58,data_pca59,data_pca60,data_pca61,data_pca62,data_pca63,data_pca64,data_pca65,data_pca66,data_pca67,data_pca68,data_pca69,data_pca70,data_pca71,data_pca72,data_pca73,data_pca74,data_pca75,data_pca76,data_pca77,data_pca78,data_pca79,data_pca80,data_pca81,data_pca82,data_pca83,data_pca84,data_pca85,data_pca86,data_pca87,data_pca88,data_pca89,data_pca90,data_pca91,data_pca92,data_pca93
-0.571129339012765,-0.425282637502962,-0.225936455053254,-0.11300140016821,0.0289665279069069,0.100226844408374,-0.00659632678899298,-0.0195900484589335,-0.208889162093869,0.131334376417108,-0.223065016148981,0.0346152829349154,-0.0450359533046358,0.0374445799172528,-0.0108769810238658,-0.0543403152137638,0.000995121371557878,0.0561817743780352,0.0817047196053561,0.180594386825164,0.107761440074685,-0.0189393273866302,-0.0820023852170525,-0.0384262132678023,-0.000967093441693748,0.0324227128235609,0.0987534219121571,-0.110825671673153,0.0348860192989093,0.10541651642453,-0.0992666491027006,-0.122660253050101,0.0123607547904402,0.0309286045277672,0.061055780472153,-0.00847399292866464,0.0135679796328581,0.00104174546492328,-0.00267231739639121,-0.0371880119877342,-0.032971399786188,-0.000993687166877378,-0.0316959047505574,0.00685905098779626,-0.0212803787379617,0.0275565222636732,-0.056024634458173,-0.0173010387511108,-0.0404215186466791,-0.0405620412170439,0.002250803127269,0.0192239528018684,0.00801644807219008,-0.0106808052110663,-0.0647358037462122,-0.0114419469279337,-0.0194116096495937,0.00276881860569619,0.0269603935199913,0.0300042836461393,-0.0130702579980407,-0.0265633873179284,0.0286058489495624,0.0277780888516738,-0.00739514134650988,0.000427099628005427,-0.0240914360313031,0.00753640346112385,0.020306377040755,-0.0297516791119062,-0.00867335066276088,-0.00823568860808605,0.0102410980689751,0.00524934639102481,0.00651347191275803,-0.00164657522438083,-0.0163203831611084,-0.0139070316657892,0.0102269743540554,-0.0112876532198193,0.0069112384476414,0.0109397321393724,0.00523411697989348,-0.0107182599667205,0.0168936987333544,-0.00388376167388542,-0.00781976875611716,0.000206789195059714,-0.00354091732472046,-0.00472288609023952,-0.00664856478704834,-0.00562759014054146,2
-0.344003139371022,-0.593670634605286,-0.264171259151799,-0.0401318510493447,0.0809238071286904,0.0928807531569375,-0.0197326402685224,-0.13655433209129,0.00627217304708391,-0.0270991705526996,0.183867365267622,-0.196841797861374,-0.0119414005634083,-0.0968284451392862,0.0881369362727725,-0.0508897281827399,-0.035672922388459,-0.0563914872042547,-0.0305695972310038,-0.111097924449533,0.0132674639791051,-0.0972074780481263,-0.147995742541194,0.0959949169182682,0.0353889779173495,0.10825382603094,0.0759149736342455,-0.0633168819604339,0.000603900896808841,-0.118515037947522,-0.0301031424991597,-0.016691386278633,-0.0543425770550769,0.0541083892602083,-0.0411885418044455,0.0234401658044683,0.0406228409407725,-0.0514176641071118,0.0389531057713521,-0.0374026462123901,0.046316998996409,-0.0507075100033037,-0.00652086852550467,0.0227116933768839,0.0485721690942057,0.0179656894180717,0.0332673552431812,0.062643787048522,-0.0578173050252257,-0.00466255281220372,-0.0390262314313498,-0.0278160828245895,-0.0179754824919293,-0.0153938890806772,-0.0102635085294955,0.00464105388099594,0.0325364386340994,0.00365732441935613,-0.0383853133114777,-0.00532991865937717,-0.00388391512998338,0.020668317094003,-0.00951302806162903,0.0226781342101619,-0.0109644834039052,0.00836512828546133,-0.0189247124552376,-0.0167211327575239,-0.0217538974970748,-0.00311117609136745,0.00895331035184264,0.00307091033331682,-0.00417911430550032,0.000710162926214065,-0.0135560182956794,-0.00469911173658387,-0.0104369105762162,0.000394122434470064,-0.00081460235114205,-0.0029197081296624,-0.00277050991050409,0.01294399165635,0.00334292620109939,-0.00818066673227746,0.00383714555877209,0.00912461280486851,0.00685141850251318,-0.00768319294134517,0.0103263996320279,-0.0126719516664127,-0.00283792490713378,-0.00212249547699113,2
-1.2608120282498,-1.06602636450719,0.229006441575571,-0.107956126092901,0.126623865360272,-0.0741164884122411,0.00913168387256155,-0.168744684036489,0.0175546421099938,-0.171815048979074,-0.0749506446802441,-0.107178572458583,0.0757678194669278,-0.203915014903594,-0.0926539434682068,-0.0412061609468958,0.0308301103192688,-0.0963923049998713,-0.129920386070564,-0.0379161331347592,-0.0695720702102699,-0.0803095449769385,-0.0183513046864148,0.152047303444203,-0.0383434372366406,0.079693220052438,-0.014184749768501,-0.00895172955094065,-0.0696237151189141,0.00850938155561486,0.0671308075314276,0.0223524536185805,0.0289102888309943,-0.0109419127395767,0.0319037789544518,-0.0841007298790415,-0.0340688834961044,-0.0383680183451977,0.0413443653872521,0.0501850484151366,0.0265349335215706,-0.0474444527557102,0.00494148239426892,-0.0342400938339892,-0.0343947745876649,0.067360124402219,0.0473713909645987,-0.0577286717246767,0.021965939522385,0.0224086728408061,-0.0497185092163053,0.034175402588808,0.0148354578190765,0.00268399693165279,-0.00178441388099961,0.0289080686456075,-0.0140503797809132,-0.0107113146859969,0.0016652375370533,-0.01071825281934,-0.0229234792830789,-0.00539799774472202,0.0053394166977567,-0.0152910609254246,-0.0281075895143732,-0.0128930757705927,-0.000675345106558004,0.0197352220319705,-0.00531591098687701,-0.00697386496894568,-0.00682435020386722,0.0160994540241441,0.00289947786343651,-0.00055412947272116,-0.0167908103350009,0.0216574502240414,0.0218755802661739,-0.00735752866965272,-0.0144462200414708,-0.00587536017433485,0.00353599115830359,-0.00244096764402317,-0.00825373696115311,-0.000949082255248913,0.00568901419590934,-0.00101221593317489,-0.00221472470105058,0.00185817877374561,-0.00616030566577196,-0.00959922636444285,-0.0100693643727264,0.00853832990968689,2
0.439471638090154,-0.712379354183363,0.452462734629509,0.202947382385982,-0.276748299925664,0.122730618841899,0.0356294179726621,0.380714739225872,-0.0999097107524083,0.19393036695758,0.10894635307541,-0.00355027835023873,-0.148807872257825,0.0479916107377454,-0.0098013914198658,0.130993339937726,-0.0187269319104287,0.067922864170411,-0.00772438412934988,-0.0512364412616413,0.0796967758629518,0.0677868880933684,0.00663582450810425,0.0124432103026942,-0.185612278031401,-0.108857788037319,0.0675462247770692,0.0563600267197874,-0.0365555508596304,0.0100752013704926,-0.0068671699359272,-0.0293065478207284,0.0360889519571567,0.0468040815692502,-0.0293777588717032,0.118288793087882,0.034108811112567,0.0516200700985684,-0.0587263410227384,0.0132778384583899,0.0614843059125745,0.0979564589596915,0.0133457493304112,-0.00856799442012963,0.0607858723043285,0.031904536707853,0.00208595338769324,0.00198092617316044,0.0740445501128957,-0.0878914842963046,0.00222678444215625,0.0256211790021695,-0.00766105727125211,-0.00102042232594402,0.03677831288911,0.033128174922009,0.0232253603424097,-0.0466124616410243,-0.00998409781614852,0.00322329886201092,-0.018562515003544,-0.00235223066924389,0.000582178190836633,0.0102879748561853,-0.0390372115552046,0.0103419505836975,-0.00498284875014694,-0.0343234372443506,-0.00738173158916962,-0.00875511415375002,0.00532337732716785,-0.0154315176674384,-0.0198525178240585,-0.00760899914445006,0.00259980184412025,0.0116450700076131,-0.00828301885977384,-0.000609719398031802,-0.00356562141078689,0.0121442727967795,-0.0119768692238799,0.000409455956577572,0.0124546178659211,-0.000768279780792939,0.00361603110047824,-0.00396169668914507,0.000855914823902118,0.00130091465876775,0.00195103784752376,-0.00530218028238897,0.000705397605426569,0.0181249301422051,2
0.168513526122934,-0.658713964689896,0.189034178909461,-0.335174190755717,-0.221832973172795,-0.102798626224202,0.0232864009549921,0.0461248940175448,-0.205193756646313,-0.0509573963442472,0.154827086703702,-0.30976630159581,-0.0752271272973445,-0.0523109541967277,0.0211820708224776,-0.239832150437228,-0.288497985820248,-0.0101804909353376,-0.00144505927646199,-0.282678676585599,-0.0831057847803528,-0.0129026043091527,0.17406000109382,-0.220131761974603,0.102344317916329,0.00236405800780905,-0.0949439522213916,-0.0254931929912263,-0.0612939438142849,0.00452867873659753,0.129337861724972,-0.043143291144368,0.117441903235619,-0.00925590132096059,-0.0956770619686095,-0.0577977298653529,0.145278688459306,0.0268288399209291,0.0468998872449825,0.018129901632773,-0.0385324672030302,-0.000943993572304472,0.0206039473143554,0.076175591006985,-0.0318261992567752,0.0316876126797087,-0.0362189015261466,-0.0665290172952367,-0.0676722514870259,0.0224503611321052,-0.0771538702327188,0.0135164497479881,0.0129556239235655,0.0282664157982735,-0.0224071251645507,-0.0123559973955654,0.0159661781621653,0.0404487564959016,-0.0398997382185722,-0.00427836366630145,-0.00540130239016912,0.0102966501076726,-0.0231549434028358,-0.0120520580456531,-0.0201665541036463,0.00374343265814015,-0.00654567571215523,-0.0105349588716404,0.00313448047864483,0.0180941938356067,-0.00760036298208288,0.0151610832384072,-0.00200595808006439,-0.0157325058922981,0.00536125654414609,-0.0104163796729795,-0.0072204829081064,-0.00310940643413009,0.0100140565217825,0.0116817747149299,-0.0110224205706089,0.0139434051742982,0.0234565502447087,0.00215154199983544,0.00817836581214195,0.00830287686938648,-0.00353842925202827,-0.00590670279778032,0.00645372294526916,-0.00288187993389862,-0.00610533955216511,0.0048371769388568,2
0.521878736511192,1.18755306251675,0.109053517309604,0.623541252451018,0.0339176174559078,0.142742236169818,-0.338954411728697,0.133555864623191,0.0683521134210523,0.167169621553022,-0.0512395574443618,0.0914666684642381,0.0435586000071443,0.15851851577054,0.0655670938397372,0.0128168512283713,-0.344682079547557,0.0159207726379723,-0.0280663687217922,0.0727206004314308,0.160728575081574,-0.17427671186019,0.0268412843214192,0.210200009724865,-0.169873157142675,-0.159006157266354,0.00629621395667309,0.115393346299897,0.0445378583766322,0.0197179059374253,0.0416869546297971,0.0189258090803148,0.00399504561715849,0.0293217747423729,0.0435941030945168,0.0264628464936645,-0.00746476248937554,-0.0654756183390516,0.0157922333766977,0.00240037014011313,-0.013600303602697,0.0178595227894095,0.00897073284181269,0.00192751165366846,-0.0941742037980361,0.0388104332455321,-0.0829647000519183,0.0879073859249658,-0.0762415368678539,0.0221493501030652,-0.0375017171773858,-0.0136703178632448,0.0629258412733159,0.0727045518470662,0.0439771675052049,0.0206300328792449,-0.037499349640809,0.0341334587490373,-0.0221504970892311,0.0145679217611971,-0.0190750384007415,-0.0469207978432216,-0.0257264103133536,-0.0111404706014271,-0.0191919630699419,-0.00572850061220156,-0.00335062764818974,0.0130625095487651,-0.017167345002579,-0.0143733915797958,-0.0115166973350115,0.0111023897753359,-0.0123677089462268,0.00566292194739068,-0.0128291312006244,-0.00361178751896567,-0.016715480768461,0.00619958605042495,0.000472187005947897,0.00909869293851573,-0.00433986130858359,-0.00212114362775144,-0.00351535150691446,0.00602684258120095,-0.0107440528527796,-0.0102493099192358,0.00580450926589504,-0.00786216191085583,0.000318764100061984,0.00751665468693947,0.00190106368291039,-0.00341699686034895,2
0.500919041014847,0.585041445333856,-0.951827237872724,-0.171136629287243,-0.334048843851222,0.162005693894861,0.169771538249878,0.0782994892379435,0.380530719118066,0.313253104171469,-0.268552624303798,-0.121040062166367,0.113166952500759,-0.134342954586895,0.221841757919831,-0.161080103798219,0.234668980654249,-0.13407284834022,0.167218127766193,-0.409213962942676,0.0803193068119346,-0.0310875823039129,0.187557221941493,-0.036302953946426,0.0358930205303689,0.182238068916828,-0.0672586300523045,0.101864434148597,0.0818404692423208,0.0505468689539353,-0.110343844792411,0.138997454297274,0.108539832022092,0.258234765682165,0.0395157824707347,-0.0634783766328754,0.020338725595982,-0.0841843834214872,-0.124098122396668,0.068941190168555,0.098239149011271,0.0426131196651655,0.0202338832411419,-0.00766138383341269,-0.0430989762921498,-0.0556882029882431,0.0385848070081068,0.0498380745368052,0.0382553619275772,-0.00674274519537225,0.00581405582034057,-0.0211350150694574,-0.0130552712587559,0.0163469218700091,0.0066077259111058,0.00999225922620893,-0.0265794596323185,0.0406512983345807,-0.0177985690379902,-0.00760165143260917,-0.00569138111796224,-0.020491473098661,0.00990992278688236,-0.00436716537140322,0.00490092856621161,-0.00951744809978663,0.00221474176900126,0.0174754603872813,0.0131185506117476,-0.00310762823464351,0.00910999230072894,0.000430371451344249,0.000196003998795502,0.0139203191959748,0.0103792537038596,0.0140242540050263,-0.000297181067232876,0.00959407788142762,0.00528475762682766,0.00543074495895254,0.015436363657325,0.00440075982154235,0.00184617332669662,-0.00950350790824815,-0.000698368857841873,0.000174897384140042,0.000800564281965085,-0.00239760572168827,0.00307499828586407,-0.00536889574793747,0.00680830618998176,0.00250783045081409,2
-1.49502983941372,-0.596677831036547,-0.192511997897903,0.18630570889627,0.156153575410283,0.0245542497147751,0.0916585090017273,-0.0165890259725733,-0.087881773216083,0.0158077820326909,-0.0273118442185824,-0.00697536109013985,0.163966237307324,0.0494760620977143,-0.059817586454482,0.0141521650868448,0.0304747284056833,-0.0329224161993762,-0.0158686023106194,-0.0485939188954706,-0.0584807378509972,0.026904063402513,-0.0451415251057077,-0.00647985062987239,-0.0596389091654762,-0.00721135480115404,-0.042185513191224,-0.0459424059201654,0.00263078054175891,0.0769285279045108,0.0788936451843522,5.84669704305148e-05,0.00075346736967378,-0.0228149941264784,-0.107389741864954,0.0800679002229069,0.0449690456258297,-0.070143058681396,0.100340145505899,0.0775859644094449,0.0361932150671062,0.00011975980763039,0.0235069260586008,0.0369998117789449,0.0551644678969249,-0.0786637621499639,-0.0344438916011735,0.00801478706979828,-0.0354359538591484,-0.0377603479694562,-0.0153605420215356,0.018870105871183,-0.0116268624706427,0.00458067650789001,-0.0279481026457649,0.00347061680668086,0.0075711652825078,-0.0130632030513652,0.0155524611532606,0.0182013901907713,0.000491186633512056,0.00457969123756094,0.0138863776311868,-0.0160196112479837,0.0359061788421448,-0.00516944815717064,0.00460709953178807,0.00707677681714168,-0.00390805423876979,-0.0116528797220226,-0.0211443161340015,-0.00385017324620692,0.00455842425402425,-0.0139836587855218,0.00812440771829627,0.01908147411064,0.00948195189601749,0.00370209188397703,-0.00516549926573676,0.0189079459840563,0.0159683258336184,-0.011206910002018,0.0154253929896359,-0.00408210265482196,-0.00825220287400764,-0.0170811428777703,-0.01905754928023,-0.0137060756137224,0.00358344724862667,-0.0135533349732815,-0.000564671495350031,-0.00852753038821507,2
-0.217111833991901,-0.0340126150258702,-0.454614392741865,0.113957281480706,-0.0120426453829878,0.0277273492673553,0.0947547470801667,0.0580837227570782,-0.134629597661329,0.0722148750997635,0.0955197748918478,0.0708646565256226,-0.212519140378561,0.184214597076305,-0.0377978822409372,-0.0139323930670007,-0.176071285060708,0.248214846058597,-0.018354258737447,-0.0118377922850599,-0.261232268083753,-0.00458853321942357,-0.0802071958103656,0.0606450694188329,0.189003395657538,0.0884906523170046,0.0491634356700518,0.230705319282614,0.0323690124902111,0.0578249235055675,0.191506982884617,0.113587661730444,0.0558938072718101,0.12170844513065,0.0526461261515607,0.136302646521836,0.0254157473372588,-0.0261919841974993,-0.0306895610319595,-0.0777394686925358,0.0325834291684512,-0.0164449716008896,0.0905180928515372,-0.0942296373528282,-0.0682599899771739,0.0584281016175083,-0.0296956456104276,-0.0829236743785441,-0.0534027475439645,-0.0313217927130955,0.0540599647774008,-0.0319975000041968,-0.0125170049617273,-0.0304687030426668,-0.0646679722135626,0.0209498423547109,-0.0108446771374186,0.00221811632610803,0.0288247666203887,-0.0351477862982325,-0.04532883945369,-0.0169526944536555,-0.00662312582886317,-0.00397421526476423,0.0113206016422354,0.00409034749634743,0.0284330232306637,-0.00309989037676849,-0.00526414112144483,0.027488488982219,-0.00989010017505805,0.00269310161979664,-0.0170009529692257,-0.00703296821665244,0.0213111704682475,-0.00199032792931558,0.00267735762141493,0.000665951176617339,-0.00483653477795028,-0.0137230052414636,-0.01513578210989,-0.0122066080466,-0.00601376483237592,0.00127491323104073,-0.00255732199076165,0.00293027201433294,-0.00309858927888827,-0.00728112644464409,-0.00155780019505581,0.00605486122656044,-0.000295127412916544,0.0061750659308514,2
1.61644119748004,0.736333242797153,-0.23479257598499,0.0147220902056447,-0.129550003433771,0.0029386699930143,-0.13946275880155,-0.109189170072537,-0.158317906735406,-0.0366735777986918,-0.0660987080917457,-0.0387090563690929,0.0756203314686284,-0.00497888272263035,-0.0571956074358935,0.0494403850861298,-0.059111815026627,0.181640199262138,-0.0991887322020578,0.0399274277666814,0.134426738397016,-0.0589065164566586,-0.0289436032959481,0.0207355674809585,0.047487739256252,0.0506848634123025,-0.0431648304125661,-0.0112465801517169,0.0906624956622078,0.0899225006018515,-0.00872491238939418,-0.0917570313273776,-0.0851788521398457,-0.00166253952132957,-0.100715181395103,-0.123776384051908,-0.0133695847325237,-0.0952259095456307,-0.0246076757246612,-0.0654184908680669,-0.0794594887282289,-0.0305241138046243,0.0128594382196028,0.00598361528009773,-0.0323066288974817,0.032061518065716,-0.0105035966800149,-0.0124800764274108,0.0190663324535308,-0.0248466373820431,-0.0160580166011885,-0.0854089693326612,0.0249348058736795,0.0624966628115436,0.0512360760849452,0.0128775611488644,0.0560242876126536,-0.0599670666924948,-0.000913759533494689,-0.00767013492745769,0.0283304075851008,0.0124031555174641,0.01109532311624,-0.000621811644469841,0.0189221518465119,0.0115967280841111,0.00229222872749787,0.00482154711850331,-0.00665837623393853,-0.0171061124333368,-0.0124933481441281,-0.0104587145423107,-0.0311522601011874,-0.00208864328458769,0.00548471084553342,0.0368073395907413,0.000404936761944966,0.0025875503672852,0.00321639316446965,-0.0252169943003245,0.000316212185686159,0.00363619496130849,-0.000945197769432909,-0.0126908500601518,-0.00778683403273197,0.0138233071715999,0.00728526877314061,-0.00566734534728191,0.00537074249661039,0.00169076837187338,-0.0135193643409026,-0.00241192302758566,2
