data_pca1,data_pca2,data_pca3,data_pca4,data_pca5,data_pca6,data_pca7,data_pca8,data_pca9,data_pca10,data_pca11,data_pca12,data_pca13,data_pca14,data_pca15,data_pca16,data_pca17,data_pca18,data_pca19,data_pca20,data_pca21,data_pca22,data_pca23,data_pca24,data_pca25,data_pca26,data_pca27,data_pca28,data_pca29,data_pca30,data_pca31,data_pca32,data_pca33,data_pca34,data_pca35,data_pca36,data_pca37,data_pca38,data_pca39,data_pca40,data_pca41
-0.338605129619621,-0.237211620817383,-0.160868824380446,-0.0513762396631144,0.112796151552848,-0.000996191983253779,-0.0487840194675515,0.0335939111420806,-0.00183379915491031,-0.129025264164354,0.0712642835164348,0.0742594626722602,0.0720132894548485,-0.0929558345063892,0.0326428322330909,-0.0338131258334519,-0.0895389313471772,-0.0378619904891834,0.0311513569101662,0.0133304578479924,-0.00233620548386426,0.0358882377994046,-0.0186076679745804,0.0183991328574183,-0.0132734594280172,-0.00411069047288514,-0.0484105752197086,-0.0235792580740279,-0.00761243526634615,0.0144847973919684,-0.0182707898382426,-0.0090151437716941,-0.0251655884530618,-0.0234079915315134,0.0013280414072254,0.00444378421372518,-0.0174641203080426,-0.00242403567996979,-0.000160817601974374,0.000303222043489575,2
-0.179499254053857,-0.32583818177527,-0.1790247940045,-0.0803895200095985,-0.0485120374883716,0.0597741412689309,-0.0683706602311121,0.0415696671758507,0.0900213962595851,0.0242099327458526,0.0937143306127023,-0.0761570653983048,0.0732078667759567,-0.0380315739231624,-0.00495969535504566,0.0644489015903834,0.126334450746271,-0.0634326006962,-0.00891336953893891,-0.0168727665012335,0.0303955067840887,-0.0537052473119984,-0.0160988574434168,0.0342315478825072,-0.0246320352992901,-0.0146851153428796,-0.0172013738073008,0.00768316238609015,-0.00060198864600399,-0.018025533897234,-0.0129500351791745,-0.0168597939727832,-0.0147021250721754,-0.0101103769062037,-0.033900532981089,0.0122645230327475,-0.0102614961819313,-0.00115121024561669,-0.0052521567786765,-0.00812406437531819,2
-0.717695899744928,-0.603092492990559,0.176819205998485,-0.00668176997955595,-0.270819192416903,0.0618797046740312,-0.066617619130847,0.015886194832211,0.159853594915301,0.0305500680495493,-0.016172173620944,-0.0054682536607884,0.0318733270959599,0.00407242482149806,0.0217819465541912,-0.0503857194144414,0.0431896583726941,-0.00174367329769213,0.0632118600677235,-0.0621402745060226,-0.0167620737193411,0.00899127148838203,0.0186697588643628,0.00410879043462868,0.0360860394100486,-0.0058595784351144,0.00839497948753479,0.00491353682167376,0.0216786811020403,-0.0148412109729886,0.00648721778619149,0.00778808893837498,-0.0124327174482952,-0.0107026304036401,0.00148725812509055,-0.0129181808785573,0.00356416373436602,-0.00318945408095876,-0.00146196578194314,-0.0070165910284313,2
0.251845300119802,-0.398553247855511,0.273984073397515,0.165915170298186,0.195334742321694,-0.109450625453835,0.15555437526711,0.0503055128609553,-0.126994417545381,0.0291063086893615,-0.0484071008382714,0.0866218317316711,-0.0777491050945552,0.0183401284102509,-0.1402370842691,0.0655987896565337,0.0361601323294401,0.100544092292894,0.0933935783911576,0.0501674545115418,-0.0303056334083949,-0.052757686567046,-0.0352717442978108,-0.0190429807590263,-0.0601070572407195,-0.0457933416099916,0.00128909893398297,-0.00585502627706967,-0.0229662847968369,-0.00500613368889223,0.000712978771388465,-0.00877967104240468,-0.00254433167412982,0.0156532101030755,-0.00338271230115422,0.010682652608885,-0.000434399767058006,0.0130372061885897,0.0114265926013544,0.00155284929609727,2
0.139336294540873,-0.335488600649955,0.108485666436803,-0.0844694520251839,-0.196569617284961,-0.0899547638504888,0.309215703619526,0.19358446893501,-0.0472560745686536,0.0245702688256894,-0.0888864151233817,0.180418945691686,-0.0175637455383743,0.0809217898809573,-0.0993652505151727,0.0178769540399516,-0.0242263931908491,-0.0706525395588791,0.00242559910761813,-0.0442070033585091,0.0170896490305167,0.0427260678534591,-0.015217343080171,0.016862772786069,0.00290086079003845,0.0273581547429907,0.00591501376243879,0.0335646324486872,0.00203677510426316,-0.0472787226298595,0.0123277108816823,0.0127028726584463,-0.00524962503640539,-0.0140391214261657,0.0319089466658061,0.014461994081591,-0.0160982077360564,-0.0194927263014242,-0.0102947649191187,0.0032594118322078,2
0.343019206246395,0.701256864387812,0.123825520732661,0.0503020786257513,0.147014363657038,-0.0797356949274267,-0.00105030154882045,-0.0793106003853988,-0.0557272657226387,0.0389338838296431,-0.0105323884343372,-0.0187621031624272,0.000995540504532153,-0.0499923794468424,0.161001332571364,-0.0821548317117703,-0.0106691565371299,-0.0381798942320077,0.0220607800730782,-0.113409532920021,0.0598758074886751,0.0445394820819528,0.0139711403118805,0.00783576334224155,-0.0734737333697872,0.013000761922696,-0.0248633401774294,-0.0339596768577068,0.0211695574298805,-0.0088648033925459,0.0244901754509017,-0.0169862024318374,0.0146103615676147,-0.0275007802862634,0.0193489045503872,0.00124441199702031,0.0145617446092989,0.00448672192601005,0.00633423676569685,-0.00770546080707897,2
0.2532913053496,0.300396132453123,-0.572784214909992,0.0638254086958876,0.234912179464066,0.161565861367491,0.214335260622441,-0.109867072837401,0.0944755116632455,0.453794404032523,0.0888737442565136,-0.00325755855479962,-0.177509726090968,0.00329973637021339,-0.132956450837813,-0.0647527492992265,0.0875625048382677,0.0082859945712817,-0.0350875381003036,0.0108677153855103,0.0845923554851628,0.0155641622781963,-0.00969959146485257,0.0495813590669245,0.010629138079754,0.0268285235452383,0.0555616949339465,-0.0232529979467403,-0.0303726079787545,-0.00761333644304961,-0.025451614014578,0.0397022402107492,0.0274787845178262,0.0281480575282602,0.00919666587208704,-0.015129625096528,0.000434835552355266,0.0147071792426284,0.00848088679425552,-0.00698501403560898,2
-0.852509101142198,-0.346589435079719,-0.0211557259003198,0.0467736855220049,0.0123062650297048,0.113134127166826,0.0589854357804981,-0.00177229839173019,0.0309549466313709,-0.000344088580915212,0.0614141589545043,0.0138202895446247,0.134079072388397,0.00122498732972198,0.0428059034515363,-0.0556723838812864,0.0288990960252994,0.00961205259412202,0.0505727744318995,0.0207665075553003,-0.011277784554704,-0.0384151393840408,0.0377501253512346,0.0383251585344221,0.0152024442950879,0.00663946197259337,0.00466178219536816,-0.0123170434635585,-0.00467508801763526,0.00187300804127045,0.00966243171350411,0.0275225913201164,-0.00285699502016696,0.0135230941404956,0.00485004641102472,0.00575169884298098,-0.00951031840548878,0.000852556514631718,0.00168542127661502,0.00450435458844955,2
-0.122591419529316,-0.0107697878211302,-0.231006454527702,0.0774323024995197,0.145528818002523,0.0582688158838529,0.0146971053595951,0.0702742503740823,-0.185336294571565,0.0484775478658663,0.110632230370401,-0.00943252291881616,0.178972574251578,0.0951389940538686,0.0448260371367525,-0.0132635116287931,0.107722414574074,-0.0268147344662698,-0.0127875427368048,0.00622017797903106,0.0396607012629607,-0.0242548788069379,-0.00458410284383463,-0.0943697822216251,0.0237646886407348,0.0216107722944223,-0.0150918816749405,-0.0189787656418882,0.016162951242748,-0.0229851798264507,-0.0069085028274504,0.0225059362861053,-0.00898849430864547,0.00184611378451697,-0.0115937237182668,-0.0258774341516353,-0.00714073398291701,0.004071371673533,-0.00116545836629948,-0.00638989748661781,2
0.928785210284946,0.429828743188314,-0.130085570772277,-0.00656197264979147,-0.0541654626674536,0.0323260273853403,0.0379163904785351,-0.0592039234342926,-0.177274567948295,0.0405216274566675,0.0704770339252902,-0.0826026894414329,0.0432845354996079,-0.00489380276859904,0.0703305787856399,-0.00828929228448469,-0.101709741428964,-0.0278421116185408,0.0956796193419062,-0.00653962920732707,0.0190593261237571,0.0451355309814923,0.0687496696739088,-0.0331901671702168,0.0180747838594063,-0.0102671515256175,0.0196288697738884,-0.0207448825501217,0.00166162401419272,0.0264687795013864,0.00382349898034463,-0.0212499557113564,-0.00470736236573474,0.0103619911257343,-0.0169144696247291,-0.00426000248037102,0.00578807429711798,0.000737654032901569,0.0219964168762791,0.00387941038510572,2
